ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
300017.SZ,20260731,2026-07-31 15:00:00,14.03,13.06,14.32,12.77,14.03,11.94,17.504187604690124,281037588.0,3808312665.5,stk_mins
300063.SZ,20260731,2026-07-31 15:00:00,9.1,7.76,9.31,7.76,9.1,7.76,17.268041237113408,149449510.0,1317540672.5,stk_mins
300766.SZ,20260731,2026-07-31 15:00:00,23.64,20.6,24.23,20.6,23.64,20.19,17.087667161961374,73307771.0,1669425496.8,stk_mins
300378.SZ,20260731,2026-07-31 15:00:00,33.72,28.11,34.63,28.01,33.72,28.86,16.839916839916835,39295849.0,1291760467.6,stk_mins
300668.SZ,20260731,2026-07-31 15:00:00,37.77,35.31,38.96,34.59,37.77,32.47,16.32275947028028,7181145.0,267346009.0,stk_mins
300757.SZ,20260731,2026-07-31 15:00:00,415.56,402.0,429.64,400.28,415.56,358.03,16.06848588107144,11718119.0,4900539504.0,stk_mins
300785.SZ,20260731,2026-07-31 15:00:00,38.2,32.5,38.98,32.5,38.2,33.17,15.164305094965336,22155175.0,816440943.8,stk_mins
300857.SZ,20260731,2026-07-31 15:00:00,215.85,214.99,221.79,209.0,215.85,187.49,15.12614006080324,32457840.0,7014412230.5,stk_mins
300454.SZ,20260731,2026-07-31 15:00:00,119.71,104.5,125.16,102.8,119.71,104.3,14.774688398849477,42659237.0,5036860211.0,stk_mins
300506.SZ,20260731,2026-07-31 15:00:00,5.75,5.15,5.82,5.15,5.75,5.01,14.77045908183634,43236710.0,243789798.5,stk_mins
300137.SZ,20260731,2026-07-31 15:00:00,10.72,9.99,10.85,9.8,10.72,9.35,14.652406417112317,43984903.0,463610804.2,stk_mins
300559.SZ,20260731,2026-07-31 15:00:00,12.19,10.79,12.3,10.47,12.19,10.64,14.56766917293233,29304933.0,339388409.4,stk_mins
300624.SZ,20260731,2026-07-31 15:00:00,53.51,47.69,56.16,47.64,53.51,46.8,14.337606837606831,30468065.0,1620955283.8,stk_mins
300663.SZ,20260731,2026-07-31 15:00:00,10.62,8.97,11.18,8.97,10.62,9.32,13.948497854077235,123142948.0,1245850882.9,stk_mins
300853.SZ,20260731,2026-07-31 15:00:00,22.02,20.0,22.43,19.99,22.02,19.33,13.916192446973618,9600670.0,209404385.5,stk_mins
300525.SZ,20260731,2026-07-31 15:00:00,9.36,8.16,9.89,8.16,9.36,8.24,13.592233009708732,84567015.0,785551695.64,stk_mins
300840.SZ,20260731,2026-07-31 15:00:00,17.25,15.99,17.71,15.85,17.25,15.2,13.486842105263165,14664353.0,246753693.56,stk_mins
300369.SZ,20260731,2026-07-31 15:00:00,7.44,6.61,7.87,6.61,7.44,6.56,13.414634146341475,148056749.0,1087176345.2,stk_mins
300093.SZ,20260731,2026-07-31 15:00:00,22.24,21.3,23.63,20.29,22.24,19.81,12.26653205451791,19484957.0,439852542.0,stk_mins
300746.SZ,20260731,2026-07-31 15:00:00,13.46,12.15,13.54,12.15,13.46,11.99,12.260216847372817,13269875.0,173203672.8,stk_mins
300718.SZ,20260731,2026-07-31 15:00:00,64.38,61.0,65.03,60.0,64.38,57.35,12.25806451612903,19972706.0,1252673667.04,stk_mins
300244.SZ,20260731,2026-07-31 15:00:00,18.25,16.44,19.14,16.4,18.25,16.3,11.963190184049077,60767262.0,1090743799.0,stk_mins
300489.SZ,20260731,2026-07-31 15:00:00,140.5,150.73,150.73,138.3,140.5,125.61,11.854151739511188,13698200.0,2003266065.0,stk_mins
300503.SZ,20260731,2026-07-31 15:00:00,63.46,61.22,66.18,60.58,63.46,56.75,11.823788546255498,24820266.0,1590906879.6,stk_mins
300270.SZ,20260731,2026-07-31 15:00:00,10.37,9.7,10.84,9.7,10.37,9.29,11.625403659849297,25960700.0,269460878.0,stk_mins
300271.SZ,20260731,2026-07-31 15:00:00,5.88,5.3,6.05,5.28,5.88,5.28,11.363636363636353,51441989.0,296198515.87,stk_mins
300781.SZ,20260731,2026-07-31 15:00:00,27.59,24.86,28.73,24.86,27.59,24.81,11.205159209995985,11777686.0,320691242.2,stk_mins
300607.SZ,20260731,2026-07-31 15:00:00,29.8,28.59,30.78,28.57,29.8,26.82,11.111111111111116,44307182.0,1316485410.4,stk_mins
300846.SZ,20260731,2026-07-31 15:00:00,19.08,17.88,19.64,17.86,19.08,17.19,10.994764397905744,56411291.0,1065395083.9,stk_mins
300687.SZ,20260731,2026-07-31 15:00:00,22.54,21.19,23.35,21.0,22.54,20.35,10.76167076167076,28196610.0,630867793.7,stk_mins
300854.SZ,20260731,2026-07-31 15:00:00,15.46,14.22,15.88,14.0,15.46,13.97,10.6657122405154,15368760.0,234374842.2,stk_mins
300182.SZ,20260731,2026-07-31 15:00:00,5.1,4.68,5.2,4.66,5.1,4.61,10.629067245119295,248751051.0,1247261994.6,stk_mins
300170.SZ,20260731,2026-07-31 15:00:00,16.65,14.77,17.25,14.77,16.65,15.07,10.484406104844046,129671879.0,2128262943.9,stk_mins
