ts_code,trade_date,pct_chg
000571.SZ,20260731,8.3179
000608.SZ,20260731,8.156
000826.SZ,20260731,10.1911
000838.SZ,20260731,10.1322
000960.SZ,20260731,8.3916
002403.SZ,20260731,8.3135
002428.SZ,20260731,8.3333
002488.SZ,20260731,8.076
002787.SZ,20260731,8.5284
002789.SZ,20260731,8.5034
002916.SZ,20260731,8.2601
002970.SZ,20260731,8.8828
300017.SZ,20260731,17.5042
300063.SZ,20260731,17.268
300093.SZ,20260731,12.2665
300112.SZ,20260731,9.1185
300133.SZ,20260731,8.7227
300137.SZ,20260731,14.6524
300139.SZ,20260731,9.2946
300147.SZ,20260731,9.4044
300166.SZ,20260731,10.1582
300170.SZ,20260731,10.4844
300182.SZ,20260731,10.6291
300192.SZ,20260731,9.3531
300222.SZ,20260731,8.6813
300229.SZ,20260731,8.3333
300244.SZ,20260731,11.9632
300246.SZ,20260731,10.3725
300253.SZ,20260731,8.7393
300270.SZ,20260731,11.6254
300271.SZ,20260731,11.3636
300331.SZ,20260731,8.1434
300369.SZ,20260731,13.4146
300378.SZ,20260731,16.8399
300419.SZ,20260731,9.1292
300440.SZ,20260731,8.8542
300442.SZ,20260731,9.2401
300454.SZ,20260731,14.7747
300461.SZ,20260731,8.9696
300486.SZ,20260731,8.7287
300489.SZ,20260731,11.8542
300491.SZ,20260731,9.0138
300503.SZ,20260731,11.8238
300506.SZ,20260731,14.7705
300525.SZ,20260731,13.5922
300530.SZ,20260731,8.75
300548.SZ,20260731,10.4039
300553.SZ,20260731,9.6188
300559.SZ,20260731,14.5677
300571.SZ,20260731,9.6126
300577.SZ,20260731,8.7582
300585.SZ,20260731,8.776
300607.SZ,20260731,11.1111
300624.SZ,20260731,14.3376
300634.SZ,20260731,9.8039
300640.SZ,20260731,9.5486
300656.SZ,20260731,8.0393
300663.SZ,20260731,13.9485
300668.SZ,20260731,16.3228
300687.SZ,20260731,10.7617
300718.SZ,20260731,12.2581
300731.SZ,20260731,9.9584
300746.SZ,20260731,12.2602
300757.SZ,20260731,16.0685
300766.SZ,20260731,17.0877
300768.SZ,20260731,8.8963
300779.SZ,20260731,9.8229
300781.SZ,20260731,11.2052
300785.SZ,20260731,15.1643
300805.SZ,20260731,8.9947
300806.SZ,20260731,8.8889
300840.SZ,20260731,13.4868
300846.SZ,20260731,10.9948
300853.SZ,20260731,13.9162
300854.SZ,20260731,10.6657
300857.SZ,20260731,15.1261
300878.SZ,20260731,10.3368
300895.SZ,20260731,9.2938
300907.SZ,20260731,8.659
300936.SZ,20260731,9.8267
300943.SZ,20260731,10.3622
300948.SZ,20260731,12.691
300951.SZ,20260731,9.1091
300969.SZ,20260731,10.3979
300984.SZ,20260731,14.7436
300986.SZ,20260731,13.5593
301007.SZ,20260731,8.9129
301013.SZ,20260731,11.8347
301030.SZ,20260731,10.3405
301067.SZ,20260731,9.2576
301070.SZ,20260731,9.7281
301075.SZ,20260731,10.6865
301085.SZ,20260731,8.6925
301133.SZ,20260731,9.7203
301157.SZ,20260731,8.0932
301160.SZ,20260731,8.493
301165.SZ,20260731,15.6863
301169.SZ,20260731,8.5096
301178.SZ,20260731,9.0096
301182.SZ,20260731,9.9762
301200.SZ,20260731,10.2176
301205.SZ,20260731,9.5741
301213.SZ,20260731,13.4904
301218.SZ,20260731,16.3957
301228.SZ,20260731,14.0989
301230.SZ,20260731,8.3814
301236.SZ,20260731,9.7966
301248.SZ,20260731,8.3299
301261.SZ,20260731,8.1352
301275.SZ,20260731,8.6804
301281.SZ,20260731,8.7307
