ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260209,*ST国华,9.28,-5.0154,0.29,10021610.0,8537294.0,2671077.0,11208371.0,-5866217.0,-58.54,111.84,1171950487.04,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000609.SZ,20260209,ST中迪,8.64,4.9818,0.07,19644408.0,4580593.0,12345879.0,16926472.0,7765286.0,39.53,86.16,2514743470.08,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000711.SZ,20260209,ST京蓝,2.85,5.1661,0.16,175647767.0,26021794.0,17847643.4,43869437.4,-8174150.6,-4.65,24.98,6514341084.9,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000711.SZ,20260209,ST京蓝,2.85,5.1661,0.16,3116991122.98,3116991122.98,3116991122.98,6233982245.96,0.0,0.0,200.0,6514341084.9,严重异常期间4次出现正向异常波动的证券
002015.SZ,20260209,协鑫能科,13.27,10.0332,9.82,3912426434.0,452912734.99,514628717.15,967541452.14,61715982.16,1.58,24.73,21541517627.78,连续三个交易日内，涨幅偏离值累计达到20%的证券
002054.SZ,20260209,德美化工,11.06,10.0498,27.71,1116521599.0,173371585.1,121144946.82,294516531.92,-52226638.28,-4.68,26.38,4251194899.14,日振幅值达到15%的前5只证券
002054.SZ,20260209,德美化工,11.06,10.0498,27.71,2135643782.0,221009604.57,309213026.94,530222631.51,88203422.37,4.13,24.83,4251194899.14,连续三个交易日内，涨幅偏离值累计达到20%的证券
002072.SZ,20260209,凯瑞德,7.77,-7.5,13.1,303690720.0,63856543.0,28684520.0,92541063.0,-35172023.0,-11.58,30.47,2304871044.0,日跌幅偏离值达到7%的前5只证券
002112.SZ,20260209,三变科技,25.3,-0.4329,45.93,3098959368.0,625555266.77,387571143.29,1013126410.06,-237984123.48,-7.68,32.69,6630612615.0,日换手率达到20%的前5只证券
002129.SZ,20260209,TCL中环,11.68,9.9812,10.7,4943860659.0,325634376.88,842780636.05,1168415012.93,517146259.17,10.46,23.63,47187664782.24,日涨幅偏离值达到7%的前5只证券
002165.SZ,20260209,红宝丽,13.6,3.3435,38.99,3813590290.0,528944110.71,456623180.6,985567291.31,-72320930.11,-1.9,25.84,9895761145.6,日换手率达到20%的前5只证券
002218.SZ,20260209,拓日新能,7.96,9.9448,30.87,3347176390.0,339515417.79,474828685.96,814344103.75,135313268.17,4.04,24.33,11083490062.04,日涨幅偏离值达到7%的前5只证券
002259.SZ,20260209,升达林业,5.68,-9.9842,7.65,329019398.0,56696800.6,37954452.27,94651252.87,-18742348.33,-5.7,28.77,4273224556.56,日跌幅偏离值达到7%的前5只证券
002342.SZ,20260209,巨力索具,19.98,-1.9627,41.24,7911195102.0,954682738.44,652947953.49,1607630691.93,-301734784.95,-3.81,20.32,19074706200.0,日换手率达到20%的前5只证券
002361.SZ,20260209,神剑股份,14.94,-1.9685,36.64,4531967281.0,476823607.24,282537587.69,759361194.93,-194286019.55,-4.29,16.76,12088297380.96,日换手率达到20%的前5只证券
002471.SZ,20260209,中超控股,10.75,10.0307,34.7,4638599795.0,278586762.26,684860026.33,963446788.59,406273264.07,8.76,20.77,14432667952.25,日涨幅偏离值达到7%的前5只证券
002506.SZ,20260209,协鑫集成,5.04,10.0437,7.65,2221635096.0,339253883.81,376304154.0,715558037.81,37050270.19,1.67,32.21,29455933636.08,日涨幅偏离值达到7%的前5只证券
002624.SZ,20260209,完美世界,21.53,10.0153,3.31,4477997644.0,748217320.93,628650436.68,1376867757.61,-119566884.25,-2.67,30.75,39351092372.73,连续三个交易日内，涨幅偏离值累计达到20%的证券
002630.SZ,20260209,ST华西,2.64,5.1793,5.38,387056323.0,28777633.0,48152252.8,76929885.8,19374619.8,5.01,19.88,2719920421.68,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002716.SZ,20260209,湖南白银,14.12,9.9688,20.2,6451001531.0,444104275.55,798470290.41,1242574565.96,354366014.86,5.49,19.26,32826941727.6,日涨幅偏离值达到7%的前5只证券
002718.SZ,20260209,友邦吊顶,73.98,-6.5909,8.96,358934213.0,100246215.28,66258942.5,166505157.78,-33987272.78,-9.47,46.39,4032345742.2,日跌幅偏离值达到7%的前5只证券
002995.SZ,20260209,天地在线,34.0,-3.4913,40.92,1587327522.0,205320804.48,100671233.84,305992038.32,-104649570.64,-6.59,19.28,3822185072.0,日换手率达到20%的前5只证券
118045.SH,20260209,盟升转债,232.61,-19.9142,,804338270.0,131914720.0,113146200.0,245060920.0,-18768520.0,-2.33,30.47,,"非上市首日,当日收盘价跌幅达15%的前五只可转债"
127075.SZ,20260209,百川转2,189.0,20.0,,3442376195.0,557179661.88,566580252.16,1123759914.04,9400590.28,0.27,32.64,,日涨幅达到15%的前5只可转债
200016.SZ,20260209,深康佳B,0.95,10.4651,1.15,7647617.0,2797110.22,1887855.51,4684965.73,-909254.71,-11.89,61.26,7236988917.6,日涨幅偏离值达到7%的前5只证券
300164.SZ,20260209,通源石油,12.16,-3.7975,32.7,2354688837.0,340615153.35,214266148.2,554881301.55,-126349005.15,-5.37,23.56,7091843060.48,日换手率达到30%的前5只证券
300182.SZ,20260209,捷成股份,7.04,19.9319,23.48,3594478020.0,359233562.06,589636783.72,948870345.78,230403221.66,6.41,26.4,15902670481.28,日涨幅达到15%的前5只证券
300364.SZ,20260209,中文在线,35.28,20.0,7.83,1824261733.0,133277256.0,849242484.72,982519740.72,715965228.72,39.25,53.86,23299313239.44,日涨幅达到15%的前5只证券
300480.SZ,20260209,光力科技,26.62,20.018,23.39,1463293402.0,250877306.61,335692603.13,586569909.74,84815296.52,5.8,40.09,6589267606.68,日涨幅达到15%的前5只证券
300804.SZ,20260209,广康生化,43.19,16.0398,36.14,409179438.0,44085868.79,80651142.86,124737011.65,36565274.07,8.94,30.48,1187725000.0,日换手率达到30%的前5只证券
300912.SZ,20260209,凯龙高科,41.16,20.0,2.51,148731420.0,41914600.0,64381786.0,106296386.0,22467186.0,15.11,71.47,3537114441.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
300912.SZ,20260209,凯龙高科,41.16,20.0,2.51,196890632.86,196890632.86,196890632.86,393781265.72,0.0,0.0,200.0,3537114441.0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
301232.SZ,20260209,飞沃科技,231.04,20.0021,28.33,2636480381.0,418343034.84,581743896.86,1000086931.7,163400862.02,6.2,37.93,10319924905.6,日涨幅达到15%的前5只证券
