ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
300059.SZ,20260209,1.561,1.7054,0.88,36270266.4641,
600616.SH,20260209,2.0433,3.2185,0.7,379994.8116,
300831.SZ,20260209,5.7912,5.7912,0.92,441920.0,
688126.SH,20260209,1.3931,2.376,1.06,6917413.9615,
301011.SZ,20260209,2.5505,4.8982,1.35,411762.6403,
000661.SZ,20260209,0.9405,1.2926,0.69,3686531.4496,
301157.SZ,20260209,10.6459,10.6459,2.25,336060.0,
301279.SZ,20260209,2.0693,5.4668,1.32,404915.3347,
000889.SZ,20260209,3.0245,4.0867,1.85,355790.6241,
688679.SH,20260209,2.5681,5.26,0.7,621180.197,
603177.SH,20260209,1.6077,3.8685,0.83,245847.168,
002967.SZ,20260209,1.4856,2.8264,0.78,1398359.7587,
688709.SH,20260209,3.3957,4.2377,0.89,3006554.8097,
688367.SH,20260209,7.3863,10.7305,1.29,334550.7228,
600017.SH,20260209,1.2177,2.1925,0.86,965755.3208,
688570.SH,20260209,0.6372,0.9597,1.07,830494.0,
300570.SZ,20260209,23.324,28.8923,1.28,3128445.4661,
601038.SH,20260209,1.7217,6.8756,0.72,1561866.9323,
600313.SH,20260209,9.0942,15.1025,0.5,883805.5904,
301081.SZ,20260209,3.7128,8.4179,1.18,304442.4551,
688608.SH,20260209,1.3616,2.2159,0.74,3569053.3514,
601519.SH,20260209,1.5773,3.1516,1.08,2502363.28,
002094.SZ,20260209,7.6243,9.7026,0.72,546499.9613,
301535.SZ,20260209,14.6744,14.6744,1.21,1221444.7069,
603067.SH,20260209,2.7881,4.4437,1.2,2508983.7778,
601677.SH,20260209,1.9012,2.2352,0.57,2010777.7049,
001289.SZ,20260209,0.0743,2.8106,0.84,12999514.135,
000685.SZ,20260209,1.0662,2.1115,0.5,1814386.9617,
002986.SZ,20260209,1.7236,2.0135,0.83,480853.5609,
301325.SZ,20260209,7.4236,7.4236,0.99,806806.1446,
300268.SZ,20260209,1.6201,2.3133,2.48,228898.8,
600202.SH,20260209,1.8617,2.822,0.8,246104.7114,
600675.SH,20260209,0.9307,3.327,0.8,1789656.058,
603018.SH,20260209,3.0771,3.0771,1.2,553191.29,
002697.SZ,20260209,3.7615,5.7308,0.85,821440.0,
002376.SZ,20260209,2.1664,3.0567,1.03,656555.6582,
300661.SZ,20260209,1.7211,2.6017,0.56,4284915.0326,
002515.SZ,20260209,1.4475,1.6057,0.82,727579.1126,
002906.SZ,20260209,1.3863,3.2711,0.99,1620425.0796,
600939.SH,20260209,0.9694,3.2405,1.46,612596.932,
603103.SH,20260209,4.4828,38.3149,1.11,2330050.8,
301048.SZ,20260209,0.5354,2.1417,0.81,620266.7442,
603686.SH,20260209,7.5874,9.1401,0.94,1054777.7958,
603879.SH,20260209,3.1761,4.7638,0.99,230339.786,
300196.SZ,20260209,4.4798,5.7165,1.11,681331.0456,
002768.SZ,20260209,2.443,3.6516,1.15,1514986.25,
301566.SZ,20260209,3.9704,4.4872,0.76,860821.52,
688306.SH,20260209,0.5562,1.3711,0.73,1290925.2228,
002135.SZ,20260209,3.3995,5.9557,0.74,699429.9547,
003013.SZ,20260209,0.6268,2.8184,1.01,611265.3663,
000526.SZ,20260209,1.2003,1.8983,1.04,467215.4919,
600353.SH,20260209,6.9615,11.9919,1.3,1606004.0225,
600750.SH,20260209,0.9688,1.7167,0.87,1611511.4475,
002921.SZ,20260209,13.6158,17.6402,3.0,369743.8552,
002328.SZ,20260209,2.9904,3.3832,0.69,547184.93,
002024.SZ,20260209,0.5533,1.541,1.45,1500892.3541,
603806.SH,20260209,3.3441,8.7842,0.99,5087041.4225,
000563.SZ,20260209,1.2443,2.2047,0.96,1851257.2696,
600078.SH,20260209,3.2898,5.6522,0.85,781042.0416,
603210.SH,20260209,1.9357,1.9357,1.12,667524.4,
301080.SZ,20260209,2.9673,3.8413,0.99,840067.9174,
603663.SH,20260209,4.8334,11.3579,1.99,1947602.1498,
600815.SH,20260209,1.7329,3.3523,0.86,574806.6115,
002050.SZ,20260209,2.6196,4.6814,0.71,21704935.8767,
