ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
688801.SH,20260911,2026-09-11 15:00:00,397.0,410.0,475.0,386.99,397.0,142.18,179.2235194823463,13608674.0,5647951651.0,stk_mins
300563.SZ,20260911,2026-09-11 15:00:00,27.92,22.99,27.92,22.81,27.92,23.27,19.982810485603796,22877764.0,611894698.01,stk_mins
688260.SH,20260911,2026-09-11 15:00:00,109.9,91.91,109.99,91.19,109.9,92.6,18.68250539956804,11163282.0,1125628885.0,stk_mins
920268.BJ,20260911,2026-09-11 15:00:00,41.2,35.5,44.88,33.5,41.2,34.94,17.9164281625644,10074983.0,387623591.08000004,stk_mins
300290.SZ,20260911,2026-09-11 15:00:00,8.44,7.15,8.57,7.07,8.44,7.3,15.616438356164375,88267082.0,703451179.5,stk_mins
688143.SH,20260911,2026-09-11 15:00:00,195.0,163.99,196.28,163.66,195.0,168.84,15.493958777540872,20658743.0,3715315626.0,stk_mins
920821.BJ,20260911,2026-09-11 15:00:00,25.11,21.39,26.4,21.12,25.11,21.96,14.344262295081966,13910432.0,323519809.17999995,stk_mins
688367.SH,20260911,2026-09-11 15:00:00,32.12,28.78,33.57,27.4,32.12,28.49,12.741312741312738,4219733.0,128240359.0,stk_mins
920008.BJ,20260911,2026-09-11 15:00:00,24.89,21.99,25.81,21.77,24.89,22.39,11.165698972755699,5370555.0,130449878.41,stk_mins
002560.SZ,20260911,2026-09-11 15:00:00,6.88,6.2,6.88,6.11,6.88,6.25,10.08,79413342.0,536328246.73,stk_mins
002242.SZ,20260911,2026-09-11 15:00:00,9.74,8.71,9.74,8.56,9.74,8.85,10.056497175141255,33276179.0,314171574.48,stk_mins
002585.SZ,20260911,2026-09-11 15:00:00,9.96,8.93,9.96,8.92,9.96,9.05,10.055248618784528,105273463.0,1039710983.8,stk_mins
605069.SH,20260911,2026-09-11 15:00:00,11.5,10.99,11.5,10.72,11.5,10.45,10.047846889952151,7809910.0,88624698.0,stk_mins
002790.SZ,20260911,2026-09-11 15:00:00,9.31,9.31,9.31,9.31,9.31,8.46,10.047281323877066,10650780.0,99158759.54,stk_mins
002848.SZ,20260911,2026-09-11 15:00:00,15.24,13.69,15.24,13.68,15.24,13.85,10.0361010830325,30228900.0,452134862.0,stk_mins
601199.SH,20260911,2026-09-11 15:00:00,6.47,5.84,6.47,5.74,6.47,5.88,10.034013605442183,34019700.0,209945727.0,stk_mins
603466.SH,20260911,2026-09-11 15:00:00,13.27,11.85,13.27,11.83,13.27,12.06,10.033167495854055,84053381.0,1097442331.0,stk_mins
603336.SH,20260911,2026-09-11 15:00:00,10.09,9.05,10.09,9.02,10.09,9.17,10.03271537622683,38485866.0,372805131.0,stk_mins
002815.SZ,20260911,2026-09-11 15:00:00,20.08,18.09,20.08,17.88,20.08,18.25,10.027397260273974,104664580.0,2014176874.6000001,stk_mins
603386.SH,20260911,2026-09-11 15:00:00,16.46,15.08,16.46,14.74,16.46,14.96,10.026737967914446,29033675.0,453357897.0,stk_mins
600237.SH,20260911,2026-09-11 15:00:00,9.22,8.25,9.22,8.21,9.22,8.38,10.023866348448696,101316381.0,899418799.0,stk_mins
600207.SH,20260911,2026-09-11 15:00:00,4.94,4.48,4.94,4.47,4.94,4.49,10.022271714922049,24775134.0,119496458.0,stk_mins
600184.SH,20260911,2026-09-11 15:00:00,19.98,17.9,19.98,17.8,19.98,18.16,10.022026431718057,46542221.0,920206627.0,stk_mins
002201.SZ,20260911,2026-09-11 15:00:00,11.09,9.97,11.09,9.69,11.09,10.08,10.01984126984128,111573325.0,1142157688.0500002,stk_mins
002902.SZ,20260911,2026-09-11 15:00:00,30.86,27.4,30.86,27.18,30.86,28.05,10.017825311942952,34755055.0,1038067513.56,stk_mins
600088.SH,20260911,2026-09-11 15:00:00,13.4,12.05,13.4,12.03,13.4,12.18,10.016420361247945,19410662.0,251197721.0,stk_mins
002912.SZ,20260911,2026-09-11 15:00:00,23.51,23.51,23.51,23.51,23.51,21.37,10.014038371548907,3435333.0,80764678.6,stk_mins
603421.SH,20260911,2026-09-11 15:00:00,8.02,6.8,8.02,6.6,8.02,7.29,10.013717421124824,110066297.0,831891875.0,stk_mins
603938.SH,20260911,2026-09-11 15:00:00,49.56,43.69,49.56,43.69,49.56,45.05,10.011098779134308,27328300.0,1318187797.0,stk_mins
603936.SH,20260911,2026-09-11 15:00:00,20.88,18.61,20.88,18.4,20.88,18.98,10.01053740779767,116912563.0,2302985342.0,stk_mins
605058.SH,20260911,2026-09-11 15:00:00,33.31,30.0,33.31,29.8,33.31,30.28,10.006605019815073,9732203.0,314312181.0,stk_mins
001232.SZ,20260911,2026-09-11 15:00:00,182.48,163.1,182.48,163.1,182.48,165.89,10.000602809090363,7184109.0,1248553598.2,stk_mins
000636.SZ,20260911,2026-09-11 15:00:00,55.99,51.5,55.99,51.09,55.99,50.9,10.000000000000009,186078286.0,9984863607.0,stk_mins
000823.SZ,20260911,2026-09-11 15:00:00,20.57,18.63,20.57,18.2,20.57,18.7,10.000000000000009,182954416.0,3524506655.5299997,stk_mins
605011.SH,20260911,2026-09-11 15:00:00,19.03,17.36,19.03,16.87,19.03,17.3,10.000000000000009,16849733.0,311733604.0,stk_mins
603439.SH,20260911,2026-09-11 15:00:00,12.54,11.27,12.54,10.91,12.54,11.4,9.999999999999986,22139400.0,261193052.0,stk_mins
605258.SH,20260911,2026-09-11 15:00:00,34.77,31.39,34.77,31.05,34.77,31.61,9.996836444163248,8064713.0,275448691.0,stk_mins
600876.SH,20260911,2026-09-11 15:00:00,8.7,8.47,8.7,8.22,8.7,7.91,9.987357774968375,16770069.0,144100268.0,stk_mins
002161.SZ,20260911,2026-09-11 15:00:00,8.04,8.04,8.04,8.04,8.04,7.31,9.986320109439117,18787642.0,151052643.88,stk_mins
600410.SH,20260911,2026-09-11 15:00:00,15.42,14.2,15.42,14.2,15.42,14.02,9.985734664764623,141023752.0,2141328611.0,stk_mins
600967.SH,20260911,2026-09-11 15:00:00,14.98,13.59,14.98,13.5,14.98,13.62,9.985315712187969,176245657.0,2563644976.0,stk_mins
000993.SZ,20260911,2026-09-11 15:00:00,13.88,13.88,13.88,13.4,13.88,12.62,9.984152139461177,47941135.0,664912565.04,stk_mins
605088.SH,20260911,2026-09-11 15:00:00,22.48,20.02,22.48,20.01,22.48,20.44,9.980430528375738,15401783.0,336232320.0,stk_mins
603136.SH,20260911,2026-09-11 15:00:00,10.58,9.71,10.58,9.5,10.58,9.62,9.97920997920998,31986958.0,324158174.0,stk_mins
002218.SZ,20260911,2026-09-11 15:00:00,4.41,4.0,4.41,3.88,4.41,4.01,9.975062344139651,149590618.0,631058499.4,stk_mins
603693.SH,20260911,2026-09-11 15:00:00,12.8,11.6,12.8,11.32,12.8,11.64,9.965635738831624,33896877.0,423665538.0,stk_mins
002519.SZ,20260911,2026-09-11 15:00:00,6.31,5.72,6.31,5.68,6.31,5.74,9.93031358885017,150290543.0,924161475.5,stk_mins
920045.BJ,20260911,2026-09-11 15:00:00,583.78,515.5,584.08,515.5,583.78,531.1,9.919035963095446,2199684.0,1203248496.21,stk_mins
000980.SZ,20260911,2026-09-11 15:00:00,2.12,1.96,2.12,1.9,2.12,1.93,9.844559585492242,596195714.0,1229430269.08,stk_mins
