ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
920229.BJ,20260922,2026-09-22 15:00:00,132.0,60.9,149.96,55.0,132.0,15.67,742.3739629865986,11234751.0,772332903.55,stk_mins
301686.SZ,20260922,2026-09-22 15:00:00,433.0,267.76,580.0,252.67,433.0,55.28,683.2850940665702,7862089.0,2339147533.0,stk_mins
920526.BJ,20260922,2026-09-22 15:00:00,26.14,20.38,26.14,20.36,26.14,20.11,29.985082048731982,13438972.0,334439253.91999996,stk_mins
300110.SZ,20260922,2026-09-22 15:00:00,3.95,3.6,3.95,3.4,3.95,3.29,20.06079027355623,348164842.0,1285470561.3,stk_mins
688781.SH,20260922,2026-09-22 15:00:00,51.95,43.99,51.95,43.99,51.95,43.29,20.004620004620023,11474099.0,576188208.0,stk_mins
300324.SZ,20260922,2026-09-22 15:00:00,4.14,3.52,4.14,3.51,4.14,3.45,19.999999999999996,289124804.0,1162992701.94,stk_mins
301234.SZ,20260922,2026-09-22 15:00:00,139.74,123.0,139.74,122.01,139.74,116.45,19.999999999999996,5040331.0,682924436.3,stk_mins
301047.SZ,20260922,2026-09-22 15:00:00,136.22,113.0,140.81,113.0,136.22,117.34,16.089994886654168,18442917.0,2454359064.0,stk_mins
688622.SH,20260922,2026-09-22 15:00:00,138.06,126.0,140.0,126.0,138.06,119.0,16.016806722689083,1310077.0,177919682.0,stk_mins
688105.SH,20260922,2026-09-22 15:00:00,26.45,22.6,27.48,22.36,26.45,22.9,15.502183406113534,38005424.0,987247156.0,stk_mins
688112.SH,20260922,2026-09-22 15:00:00,105.01,98.89,106.98,97.2,105.01,91.79,14.402440352979617,13382822.0,1358874165.0,stk_mins
688365.SH,20260922,2026-09-22 15:00:00,16.7,15.97,17.59,15.38,16.7,14.66,13.915416098226462,54918216.0,919358867.0,stk_mins
920227.BJ,20260922,2026-09-22 15:00:00,55.0,49.07,58.3,49.07,55.0,48.35,13.753877973112715,2131494.0,114323685.25,stk_mins
300741.SZ,20260922,2026-09-22 15:00:00,29.49,25.86,29.83,25.48,29.49,26.0,13.423076923076916,32924197.0,920177366.8000001,stk_mins
920427.BJ,20260922,2026-09-22 15:00:00,12.4,11.3,14.32,10.98,12.4,11.03,12.420670897552144,18775245.0,233027217.92999998,stk_mins
300684.SZ,20260922,2026-09-22 15:00:00,111.76,101.99,116.66,101.77,111.76,99.77,12.017640573318644,32496673.0,3585078381.9,stk_mins
301085.SZ,20260922,2026-09-22 15:00:00,85.62,77.35,87.5,76.52,85.62,76.74,11.571540265832692,8505800.0,700099111.5,stk_mins
301311.SZ,20260922,2026-09-22 15:00:00,15.4,13.92,16.26,13.68,15.4,13.82,11.432706222865407,20257810.0,306214716.79999995,stk_mins
301198.SZ,20260922,2026-09-22 15:00:00,14.8,13.42,15.13,13.18,14.8,13.29,11.361926260346134,12021730.0,174334122.99,stk_mins
688077.SH,20260922,2026-09-22 15:00:00,30.4,27.56,30.5,27.18,30.4,27.3,11.355311355311336,5305343.0,152642992.0,stk_mins
301122.SZ,20260922,2026-09-22 15:00:00,59.31,54.6,60.39,54.6,59.31,53.28,11.317567567567565,8002019.0,460920883.9,stk_mins
300167.SZ,20260922,2026-09-22 15:00:00,4.16,3.76,4.27,3.68,4.16,3.74,11.229946524064172,16559494.0,66869639.92,stk_mins
300795.SZ,20260922,2026-09-22 15:00:00,14.15,12.8,14.97,12.8,14.15,12.75,10.98039215686275,39950551.0,553109458.6,stk_mins
688339.SH,20260922,2026-09-22 15:00:00,18.91,17.14,20.38,17.02,18.91,17.07,10.779144698301103,10510743.0,197457974.0,stk_mins
688057.SH,20260922,2026-09-22 15:00:00,18.25,16.58,18.26,16.3,18.25,16.57,10.138805069402522,7295830.0,126676489.0,stk_mins
002672.SZ,20260922,2026-09-22 15:00:00,4.03,3.67,4.03,3.59,4.03,3.66,10.10928961748634,16825294.0,64664565.33,stk_mins
002564.SZ,20260922,2026-09-22 15:00:00,5.45,5.0,5.45,4.97,5.45,4.95,10.1010101010101,25762991.0,136531456.0,stk_mins
002614.SZ,20260922,2026-09-22 15:00:00,6.88,6.88,6.88,6.88,6.88,6.25,10.08,12035312.0,82802946.56,stk_mins
002141.SZ,20260922,2026-09-22 15:00:00,7.43,6.82,7.43,6.79,7.43,6.75,10.07407407407408,278841683.0,2052062961.8000002,stk_mins
000910.SZ,20260922,2026-09-22 15:00:00,6.89,6.03,6.89,5.94,6.89,6.26,10.063897763578279,57604405.0,373106278.8,stk_mins
688018.SH,20260922,2026-09-22 15:00:00,123.6,114.68,125.85,114.61,123.6,112.3,10.06233303650934,13012229.0,1591593197.0,stk_mins
600664.SH,20260922,2026-09-22 15:00:00,9.08,9.02,9.08,8.68,9.08,8.25,10.060606060606059,308205506.0,2779141549.0,stk_mins
002313.SZ,20260922,2026-09-22 15:00:00,9.3,8.48,9.3,8.41,9.3,8.45,10.059171597633142,18141995.0,165603336.6,stk_mins
002303.SZ,20260922,2026-09-22 15:00:00,6.9,6.9,6.9,6.73,6.9,6.27,10.047846889952172,65295091.0,450105654.4,stk_mins
688185.SH,20260922,2026-09-22 15:00:00,79.74,72.45,84.32,71.56,79.74,72.46,10.046922439966878,16549581.0,1291055999.0,stk_mins
000676.SZ,20260922,2026-09-22 15:00:00,7.45,7.34,7.45,7.03,7.45,6.77,10.044313146233396,173408869.0,1277652011.1,stk_mins
002178.SZ,20260922,2026-09-22 15:00:00,5.59,5.25,5.59,5.13,5.59,5.08,10.039370078740163,124856673.0,678728950.5,stk_mins
600721.SH,20260922,2026-09-22 15:00:00,14.47,13.38,14.47,13.37,14.47,13.15,10.038022813688219,194682781.0,2739441727.0,stk_mins
000560.SZ,20260922,2026-09-22 15:00:00,3.51,3.3,3.51,3.22,3.51,3.19,10.03134796238243,408092653.0,1412921357.1799998,stk_mins
002757.SZ,20260922,2026-09-22 15:00:00,19.86,18.44,19.86,18.21,19.86,18.05,10.027700831024934,39552046.0,762325863.4,stk_mins
603636.SH,20260922,2026-09-22 15:00:00,8.01,8.01,8.01,8.01,8.01,7.28,10.027472527472515,17067716.0,136712408.0,stk_mins
603020.SH,20260922,2026-09-22 15:00:00,13.83,13.47,13.83,13.08,13.83,12.57,10.023866348448696,25788700.0,353265035.0,stk_mins
001268.SZ,20260922,2026-09-22 15:00:00,26.57,24.43,26.57,24.3,26.57,24.15,10.02070393374741,9346834.0,243366477.2,stk_mins
000756.SZ,20260922,2026-09-22 15:00:00,16.14,16.14,16.14,15.72,16.14,14.67,10.020449897750506,97038482.0,1563389476.58,stk_mins
001216.SZ,20260922,2026-09-22 15:00:00,26.47,26.47,26.47,26.47,26.47,24.06,10.016625103906907,1829032.0,48414477.0,stk_mins
603903.SH,20260922,2026-09-22 15:00:00,15.27,13.87,15.27,13.71,15.27,13.88,10.014409221902,19484972.0,289022449.0,stk_mins
600418.SH,20260922,2026-09-22 15:00:00,21.32,19.38,21.32,19.25,21.32,19.38,10.010319917440658,143068645.0,2914330912.0,stk_mins
600641.SH,20260922,2026-09-22 15:00:00,43.74,42.51,43.74,42.51,43.74,39.76,10.010060362173046,58575135.0,2552043503.0,stk_mins
603216.SH,20260922,2026-09-22 15:00:00,22.75,20.89,22.75,20.77,22.75,20.68,10.009671179883938,9477100.0,212778848.0,stk_mins
605398.SH,20260922,2026-09-22 15:00:00,23.63,21.5,23.63,21.48,23.63,21.48,10.009310986964604,9948394.0,226993226.0,stk_mins
002912.SZ,20260922,2026-09-22 15:00:00,26.38,23.93,26.38,23.93,26.38,23.98,10.008340283569627,30993029.0,788692600.3000001,stk_mins
002768.SZ,20260922,2026-09-22 15:00:00,74.86,68.05,74.86,68.01,74.86,68.05,10.007347538574574,13577914.0,997160965.87,stk_mins
605218.SH,20260922,2026-09-22 15:00:00,15.94,15.16,15.94,15.16,15.94,14.49,10.006901311249127,10871619.0,172916000.0,stk_mins
001317.SZ,20260922,2026-09-22 15:00:00,65.96,62.21,65.96,62.12,65.96,59.96,10.006671114076049,7642001.0,494426468.82,stk_mins
601811.SH,20260922,2026-09-22 15:00:00,16.82,16.82,16.82,16.82,16.82,15.29,10.006540222367576,4054800.0,68201736.0,stk_mins
002290.SZ,20260922,2026-09-22 15:00:00,77.85,77.85,77.85,77.85,77.85,70.77,10.004239084357769,3472776.0,270355607.0,stk_mins
001234.SZ,20260922,2026-09-22 15:00:00,29.25,28.73,29.25,28.73,29.25,26.59,10.003760812335472,4336154.0,126493340.0,stk_mins
603039.SH,20260922,2026-09-22 15:00:00,39.7,36.8,39.7,36.45,39.7,36.09,10.002770850651155,37191820.0,1439688244.0,stk_mins
603068.SH,20260922,2026-09-22 15:00:00,48.17,45.4,48.17,45.13,48.17,43.79,10.002283626398722,29083082.0,1374616701.0,stk_mins
605178.SH,20260922,2026-09-22 15:00:00,74.79,68.92,74.79,68.19,74.79,67.99,10.001470804530088,3970060.0,287303458.0,stk_mins
603893.SH,20260922,2026-09-22 15:00:00,217.8,203.9,217.8,203.9,217.8,198.0,10.000000000000009,25401260.0,5462671043.0,stk_mins
603221.SH,20260922,2026-09-22 15:00:00,33.55,30.72,33.55,30.72,33.55,30.5,9.999999999999986,15213153.0,495512813.0,stk_mins
605179.SH,20260922,2026-09-22 15:00:00,30.04,27.03,30.04,26.27,30.04,27.31,9.99633833760527,24459919.0,688891881.0,stk_mins
603580.SH,20260922,2026-09-22 15:00:00,78.68,73.78,78.68,73.78,78.68,71.53,9.995805955543148,8214600.0,636185988.0,stk_mins
001266.SZ,20260922,2026-09-22 15:00:00,37.75,34.71,37.75,34.71,37.75,34.32,9.994172494172492,8760040.0,325215669.5,stk_mins
605058.SH,20260922,2026-09-22 15:00:00,53.27,48.5,53.27,47.7,53.27,48.43,9.993805492463359,25593952.0,1302590691.0,stk_mins
605258.SH,20260922,2026-09-22 15:00:00,42.16,38.96,42.16,38.34,42.16,38.33,9.99217323245498,7842100.0,314011973.0,stk_mins
000504.SZ,20260922,2026-09-22 15:00:00,12.11,12.11,12.11,12.11,12.11,11.01,9.990917347865569,5887500.0,71297625.0,stk_mins
002082.SZ,20260922,2026-09-22 15:00:00,11.12,10.08,11.12,9.95,11.12,10.11,9.990108803165176,19121200.0,205984936.8,stk_mins
600403.SH,20260922,2026-09-22 15:00:00,7.6,6.85,7.6,6.78,7.6,6.91,9.985528219971052,110064358.0,793350763.0,stk_mins
603230.SH,20260922,2026-09-22 15:00:00,16.31,15.26,16.31,14.98,16.31,14.83,9.97977073499663,38968781.0,622024362.0,stk_mins
001260.SZ,20260922,2026-09-22 15:00:00,20.28,18.56,20.28,18.34,20.28,18.44,9.97830802603037,6028104.0,119919520.0,stk_mins
603598.SH,20260922,2026-09-22 15:00:00,18.96,17.5,18.96,17.43,18.96,17.24,9.976798143851529,33569500.0,625033588.0,stk_mins
600815.SH,20260922,2026-09-22 15:00:00,4.19,3.79,4.19,3.77,4.19,3.81,9.973753280839915,105223213.0,428779360.0,stk_mins
001322.SZ,20260922,2026-09-22 15:00:00,6.95,6.32,6.95,6.29,6.95,6.32,9.968354430379755,16121999.0,110541571.5,stk_mins
600479.SH,20260922,2026-09-22 15:00:00,13.57,12.13,13.57,12.06,13.57,12.34,9.967585089141018,98981706.0,1254824524.0,stk_mins
601949.SH,20260922,2026-09-22 15:00:00,6.62,6.03,6.62,6.01,6.62,6.02,9.966777408637872,88533472.0,568227936.0,stk_mins
002301.SZ,20260922,2026-09-22 15:00:00,9.27,8.45,9.27,8.38,9.27,8.43,9.964412811387891,27481654.0,247296626.5,stk_mins
000595.SZ,20260922,2026-09-22 15:00:00,5.85,5.34,5.85,5.3,5.85,5.32,9.962406015037573,51666800.0,292121515.0,stk_mins
002259.SZ,20260922,2026-09-22 15:00:00,4.97,4.67,4.97,4.67,4.97,4.52,9.95575221238938,62528337.0,305286211.4,stk_mins
002238.SZ,20260922,2026-09-22 15:00:00,6.96,6.35,6.96,6.3,6.96,6.33,9.952606635071092,10915551.0,73660724.0,stk_mins
600770.SH,20260922,2026-09-22 15:00:00,6.63,6.63,6.63,6.63,6.63,6.03,9.950248756218905,20435196.0,135485348.0,stk_mins
002467.SZ,20260922,2026-09-22 15:00:00,5.09,4.65,5.09,4.64,5.09,4.63,9.935205183585305,102425555.0,518071170.15,stk_mins
