ts_code,trade_date,pct_chg
002082.SZ,20260922,9.9901
300016.SZ,20260922,9.8039
300167.SZ,20260922,11.2299
300290.SZ,20260922,8.2633
300291.SZ,20260922,8.0146
300314.SZ,20260922,8.3264
300681.SZ,20260922,8.1496
300684.SZ,20260922,12.0176
300691.SZ,20260922,8.6712
300741.SZ,20260922,13.4231
300785.SZ,20260922,9.8571
300795.SZ,20260922,10.9804
301047.SZ,20260922,16.09
301085.SZ,20260922,11.5715
301122.SZ,20260922,11.3176
301132.SZ,20260922,8.0145
301176.SZ,20260922,8.5483
301197.SZ,20260922,8.0228
301198.SZ,20260922,11.3619
301311.SZ,20260922,11.4327
301360.SZ,20260922,9.3023
301396.SZ,20260922,8.6295
301686.SZ,20260922,683.2851
600722.SH,20260922,8.6538
603655.SH,20260922,9.5283
688018.SH,20260922,10.0623
688057.SH,20260922,10.1388
688077.SH,20260922,11.3553
688105.SH,20260922,15.5022
688112.SH,20260922,14.4024
688123.SH,20260922,9.7436
688177.SH,20260922,8.9876
688185.SH,20260922,10.0469
688258.SH,20260922,8.1146
688339.SH,20260922,10.7791
688356.SH,20260922,9.1109
688365.SH,20260922,13.9154
688608.SH,20260922,8.4373
688615.SH,20260922,8.7852
688622.SH,20260922,16.0168
688628.SH,20260922,8.7829
920227.BJ,20260922,13.7539
920229.BJ,20260922,742.374
920427.BJ,20260922,12.4207
920992.BJ,20260922,8.094
