ts_code,trade_date,pct_chg
000078.SZ,20260907,10.3448
000417.SZ,20260907,9.2063
000813.SZ,20260907,9.3294
002026.SZ,20260907,8.042
002245.SZ,20260907,8.1257
002516.SZ,20260907,8.6876
002528.SZ,20260907,9.9853
002851.SZ,20260907,8.9626
002885.SZ,20260907,8.2943
002938.SZ,20260907,8.0442
003040.SZ,20260907,8.6648
300037.SZ,20260907,8.9209
300096.SZ,20260907,8.2005
300153.SZ,20260907,11.3059
300189.SZ,20260907,9.5035
300308.SZ,20260907,10.3759
300313.SZ,20260907,9.451
300315.SZ,20260907,9.0244
300382.SZ,20260907,8.2137
300461.SZ,20260907,13.8147
300488.SZ,20260907,15.5669
300499.SZ,20260907,8.8182
300502.SZ,20260907,8.0829
300548.SZ,20260907,10.4294
300559.SZ,20260907,9.9828
300570.SZ,20260907,14.5
300593.SZ,20260907,9.5912
300607.SZ,20260907,8.6831
300620.SZ,20260907,8.3477
300632.SZ,20260907,10.7872
300666.SZ,20260907,8.6611
300684.SZ,20260907,17.3903
300739.SZ,20260907,11.3565
300741.SZ,20260907,9.4787
300757.SZ,20260907,10.096
300778.SZ,20260907,8.1726
300802.SZ,20260907,8.742
300808.SZ,20260907,9.4737
300811.SZ,20260907,16.6161
300814.SZ,20260907,8.2101
300835.SZ,20260907,12.5162
300852.SZ,20260907,9.6007
300857.SZ,20260907,8.3551
300860.SZ,20260907,8.5561
300862.SZ,20260907,8.4822
300901.SZ,20260907,11.0187
300916.SZ,20260907,8.2891
300933.SZ,20260907,8.096
300938.SZ,20260907,10.9411
300946.SZ,20260907,10.2319
300969.SZ,20260907,10.0767
301046.SZ,20260907,14.5985
301067.SZ,20260907,11.1975
301119.SZ,20260907,9.3014
301176.SZ,20260907,9.4614
301183.SZ,20260907,14.4292
301196.SZ,20260907,12.4239
301205.SZ,20260907,11.9228
301225.SZ,20260907,10.9685
301261.SZ,20260907,8.9422
301297.SZ,20260907,8.5699
301312.SZ,20260907,15.0417
301389.SZ,20260907,11.4075
301419.SZ,20260907,14.2577
301486.SZ,20260907,14.7484
301511.SZ,20260907,16.9665
301520.SZ,20260907,9.0729
301529.SZ,20260907,17.4766
301595.SZ,20260907,16.7343
301629.SZ,20260907,8.9174
603002.SH,20260907,8.0079
603011.SH,20260907,8.8017
603448.SH,20260907,33.2482
605580.SH,20260907,8.6337
688010.SH,20260907,8.5657
688020.SH,20260907,8.1776
688025.SH,20260907,12.5135
688031.SH,20260907,10.5025
688035.SH,20260907,8.4655
688048.SH,20260907,10.282
688123.SH,20260907,10.0032
688143.SH,20260907,11.1656
688183.SH,20260907,12.2435
688203.SH,20260907,12.3748
688205.SH,20260907,10.3247
688312.SH,20260907,12.7232
688313.SH,20260907,9.3843
688359.SH,20260907,8.1211
688416.SH,20260907,8.3627
688435.SH,20260907,14.2727
688498.SH,20260907,16.0982
688531.SH,20260907,8.6266
688583.SH,20260907,12.0797
688596.SH,20260907,8.8079
688627.SH,20260907,11.1916
688628.SH,20260907,8.9603
688630.SH,20260907,10.5852
688656.SH,20260907,11.9066
688677.SH,20260907,13.8125
688678.SH,20260907,15.3731
688698.SH,20260907,8.4837
688700.SH,20260907,15.0912
688766.SH,20260907,8.1768
688800.SH,20260907,9.0503
688809.SH,20260907,8.6389
920045.BJ,20260907,18.8622
920159.BJ,20260907,12.4729
920178.BJ,20260907,10.1112
920269.BJ,20260907,34.3648
920826.BJ,20260907,9.5041
920970.BJ,20260907,9.6306
