trade_date,ts_code,name
20260812,600721.SH,百花医药
20260812,603758.SH,秦安股份
20260812,000802.SZ,北京文化
20260812,002248.SZ,华东数控
20260812,002329.SZ,皇氏集团
20260812,300862.SZ,蓝盾光电
20260812,600683.SH,京投发展
20260812,605179.SH,一鸣食品
20260812,605286.SH,同力天启
20260812,002031.SZ,巨轮智能
20260812,002047.SZ,宝鹰股份
20260812,002229.SZ,鸿博股份
20260812,600162.SH,香江控股
20260812,600881.SH,亚泰集团
20260812,603887.SH,城地香江
20260812,603897.SH,长城科技
