ts_code,trade_time,open,high,low,close,vol,amount
920367.BJ,2026-07-16 15:00:00,35.19,35.22,35.19,35.22,102340.0,3604414.8
920367.BJ,2026-07-16 14:59:00,35.19,35.19,35.19,35.19,0.0,0.0
920367.BJ,2026-07-16 14:58:00,35.19,35.19,35.19,35.19,0.0,0.0
920367.BJ,2026-07-16 14:57:00,36.06,36.06,35.0,35.19,83937.0,2972479.8
920367.BJ,2026-07-16 14:56:00,36.5,36.5,35.98,36.0,100353.0,3644359.2
920367.BJ,2026-07-16 14:55:00,35.91,36.5,35.9,36.49,105989.0,3831705.8
920367.BJ,2026-07-16 14:54:00,35.2,35.98,35.2,35.98,56627.0,2010469.0
920367.BJ,2026-07-16 14:53:00,34.38,35.08,34.38,35.0,43232.0,1502595.4
920367.BJ,2026-07-16 14:52:00,34.16,34.38,34.16,34.38,48616.0,1663415.0
920367.BJ,2026-07-16 14:51:00,34.12,34.18,34.1,34.18,59650.0,2036046.0
920367.BJ,2026-07-16 14:50:00,34.06,34.15,34.06,34.12,14297.0,487570.56
920367.BJ,2026-07-16 14:49:00,34.16,34.18,34.06,34.06,34864.0,1190204.8
920367.BJ,2026-07-16 14:48:00,34.18,34.2,34.06,34.18,48749.0,1665441.0
920367.BJ,2026-07-16 14:47:00,34.2,34.2,34.03,34.03,31765.0,1083794.2
920367.BJ,2026-07-16 14:46:00,33.99,34.2,33.99,34.0,53127.0,1806648.1
920367.BJ,2026-07-16 14:45:00,34.04,34.04,33.82,34.0,31565.0,1073280.1
920367.BJ,2026-07-16 14:44:00,34.28,34.28,34.02,34.02,5244.0,179368.92
920367.BJ,2026-07-16 14:43:00,34.18,34.28,34.01,34.01,103330.0,3522840.2
920367.BJ,2026-07-16 14:42:00,33.61,34.04,33.61,34.04,19615.0,665852.44
920367.BJ,2026-07-16 14:41:00,33.03,33.6,33.03,33.6,11610.0,385655.7
920367.BJ,2026-07-16 14:40:00,33.01,33.01,33.0,33.01,25936.0,856091.4
920367.BJ,2026-07-16 14:39:00,33.28,33.28,33.01,33.01,36318.0,1201580.4
920367.BJ,2026-07-16 14:38:00,33.9,33.9,33.28,33.28,12790.0,430999.4
920367.BJ,2026-07-16 14:37:00,34.03,34.04,33.89,33.92,26751.0,909555.44
920367.BJ,2026-07-16 14:36:00,34.19,34.19,34.03,34.04,15396.0,525945.94
920367.BJ,2026-07-16 14:35:00,34.04,34.28,34.03,34.19,12090.0,412112.47
920367.BJ,2026-07-16 14:34:00,34.03,34.04,34.03,34.03,9421.0,320612.22
920367.BJ,2026-07-16 14:33:00,33.6,34.02,33.6,34.01,6665.0,225825.23
920367.BJ,2026-07-16 14:32:00,34.04,34.04,33.62,33.62,7036.0,238371.62
920367.BJ,2026-07-16 14:31:00,34.04,34.04,33.79,34.03,15681.0,530634.2
