ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
003026.SZ,中晶科技,半导体,半导体,20260428,U,45.28,45.28,37.04,0,96830963.0,100006,100006,96830963.0
300187.SZ,永清环保,环境保护,环境保护,20260428,U,6.14,6.14,4.1,2,39564176.0,100924,130212,39564176.0
300540.SZ,蜀道装备,专用机械,专用机械,20260428,U,36.12,36.12,24.08,1,25126733.0,131312,132048,25126733.0
300905.SZ,宝丽迪,染料涂料,染料涂料,20260428,U,67.02,67.02,44.68,0,134083563.0,93000,93000,134083563.0
301261.SZ,恒工精密,机械基件,机械基件,20260428,U,89.76,89.76,59.84,0,220220415.0,93000,93000,220220415.0
600152.SH,维科技术,电气设备,电气设备,20260428,U,15.69,15.69,12.83,0,105780411.0,94037,94037,105780411.0
600156.SH,华升股份,纺织,纺织,20260428,U,10.15,10.15,8.31,2,76370579.0,94445,95206,76370579.0
600227.SH,赤天化,农药化肥,农药化肥,20260428,U,4.05,4.05,3.31,2,33178005.0,93740,94458,33178005.0
600248.SH,陕建股份,建筑工程,建筑工程,20260428,U,3.7,3.7,3.02,0,40984885.0,134904,134904,40984885.0
600320.SH,振华重工,专用机械,专用机械,20260428,U,5.41,5.41,4.43,2,30345490.0,94608,135344,30345490.0
600379.SH,宝光股份,电气设备,电气设备,20260428,U,13.86,13.86,11.34,1,40833777.0,130813,131343,40833777.0
600488.SH,津药药业,化学制药,化学制药,20260428,U,6.18,6.18,5.06,0,52480621.0,94009,94009,52480621.0
600496.SH,精工钢构,钢加工,钢加工,20260428,U,4.09,4.09,3.35,1,31610644.0,134104,135107,31610644.0
600623.SH,华谊集团,化工原料,化工原料,20260428,U,10.81,10.81,8.85,0,50419180.0,111737,111737,50419180.0
600726.SH,华电能源,火力发电,火力发电,20260428,U,7.02,7.02,5.74,1,104256575.0,141023,141047,104256575.0
600744.SH,华银电力,火力发电,火力发电,20260428,U,8.67,8.67,7.09,0,211009922.0,132154,132154,211009922.0
600770.SH,综艺股份,综合类,综合类,20260428,U,7.66,7.66,6.26,0,128867741.0,95727,95727,128867741.0
601101.SH,昊华能源,煤炭开采,煤炭开采,20260428,U,10.88,10.88,8.9,0,44635417.0,141529,141529,44635417.0
601177.SH,杭齿前进,机械基件,机械基件,20260428,U,16.25,16.25,13.29,0,117969767.0,111100,111100,117969767.0
601789.SH,宁波建工,建筑工程,建筑工程,20260428,U,5.98,5.98,4.9,0,123425406.0,93400,93400,123425406.0
601828.SH,美凯龙,其他商业,其他商业,20260428,U,2.7,2.7,2.21,0,40230650.0,93322,93322,40230650.0
603095.SH,越剑智能,纺织机械,纺织机械,20260428,U,20.96,20.96,17.15,0,26306309.0,93246,93246,26306309.0
603215.SH,比依股份,家用电器,家用电器,20260428,U,22.22,22.22,18.18,3,13671966.0,130213,134146,13671966.0
603259.SH,药明康德,化学制药,化学制药,20260428,U,110.57,110.57,90.47,0,844971185.0,93541,93541,844971185.0
603283.SH,赛腾股份,专用机械,专用机械,20260428,U,54.67,54.67,44.73,0,159074173.0,94952,94952,159074173.0
603317.SH,天味食品,食品,食品,20260428,U,15.71,15.71,12.85,4,24439654.0,92501,102046,24439654.0
603318.SH,水发燃气,供气供热,供气供热,20260428,U,13.78,13.78,11.28,3,81561477.0,93103,130500,81561477.0
603336.SH,宏辉果蔬,农业综合,农业综合,20260428,U,12.63,12.63,10.33,1,23231622.0,94346,102616,23231622.0
603338.SH,浙江鼎力,工程机械,工程机械,20260428,U,57.02,57.02,46.66,0,72232936.0,94115,94115,72232936.0
603399.SH,永杉锂业,小金属,小金属,20260428,U,16.03,16.03,13.11,3,82522440.0,93547,94044,82522440.0
603629.SH,利通电子,元器件,元器件,20260428,U,119.35,119.35,97.65,0,552398585.0,92502,92502,552398585.0
603779.SH,威龙股份,红黄酒,红黄酒,20260428,U,7.04,7.04,5.76,0,28019939.0,131425,131425,28019939.0
603931.SH,格林达,化工原料,化工原料,20260428,U,37.92,37.92,31.02,2,64236631.0,94331,95131,64236631.0
605168.SH,三人行,互联网,互联网,20260428,U,44.09,44.09,36.07,0,119238186.0,105835,105835,119238186.0
605287.SH,德才股份,装修装饰,装修装饰,20260428,U,54.21,54.21,44.35,12,7500495.0,93714,110150,7500495.0
605289.SH,罗曼股份,建筑工程,建筑工程,20260428,U,156.52,156.52,128.06,6,38323922.0,93616,103555,38323922.0
920471.BJ,美邦科技,化工原料,化工原料,20260428,U,15.53,15.53,8.37,0,35848442.0,145344,145344,35848442.0
