ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000428.SZ,华天酒店,酒店餐饮,酒店餐饮,1→2,1.0,1→2,20260904,U,4.69,4.69,3.83,0,31297659.0,95857,95857,1/1,6.09,280402176.0,4778762940.0,4778762940.0,31297659.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:59:00,15:00:00,1,0.0,2.9851,0,,0.0,47.0896,4.5151,3.8726,0.035718,0.0,0.0,31,0.0,70.0,0.706269,0.1058208,neutral_limitup,1,000428.SZ,1,0,70.6269,0.706269,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,47.0896,0.470896,0.470896,1,0,0,0,1,0.7,0,0,,,0.45,0,0.5,0,0.0,0.0,0.529104,0.0,20260904,intraday_refine_v2,000428.SZ,6,1,ok,ok,,1,0,1,0.7235599,0.1058208,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000428.SZ
000560.SZ,我爱我家,房地产服务,房地产服务,,,,20260904,U,3.15,3.15,2.57,25,,93321,,3/6,33.33,2428572960.0,7379467574.85,7419827671.2,,,,,limit_list_d,1min,241,1,09:34:00,15:00:00,4,12.0,3.8095,12,2.5,92.5,0.0,3.1106,1.2655,0.028132,0.0,0.0,30,0.12,0.0,0.22,0.486,high_open_board_risk,1,000560.SZ,1,0,22.0,0.22,1,0,54.875,0.54875,1,0,12.0,0.12,1,0,0.0,0.0,0.0,1,0,12,12,1,0.0,0,0,,,0.49195804195804255,0,0.5,0,0.0,1.0,1.0,0.0,20260904,intraday_refine_v2,000560.SZ,6,1,ok,ok,,1,0,1,0.3157937062937064,0.486,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000560.SZ
000592.SZ,平潭发展,林业Ⅱ,林业Ⅱ,1→2,1.0,1→2,20260904,U,7.49,7.49,6.13,1,152791506.0,104303,132230,1/1,17.8,2471567696.0,14344042443.01,14469038911.04,152791506.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:44:00,15:00:00,1,0.0,0.6676,0,,0.0,60.9947,7.2487,3.3291,0.017764,0.0,0.0,31,0.0,57.0,0.6894840000000001,0.0780106,neutral_limitup,1,000592.SZ,1,0,68.9484,0.6894840000000001,1,0,10.2,0.102,1,0,0.0,0.0,1,0,60.9947,0.609947,0.609947,1,0,0,0,1,0.57,0,0,,,0.41475770925110106,0,0.5,0,0.0,0.0,0.390053,0.0,20260904,intraday_refine_v2,000592.SZ,6,1,ok,ok,,1,0,1,0.7410482563876651,0.0780106,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000592.SZ
000702.SZ,正虹科技,饲料,饲料,1→2,1.0,1→2,20260904,U,6.26,6.26,5.12,0,28325874.0,111833,111833,1/1,5.23,110905654.0,2169872174.48,2169872149.44,28325874.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:19:00,15:00:00,1,0.0,4.4728,0,,0.0,38.1629,6.1146,2.3787,0.169644,0.0,0.0,31,0.0,45.0,0.566989,0.12367420000000001,neutral_limitup,1,000702.SZ,1,0,56.6989,0.566989,1,0,12.0,0.12,1,0,0.0,0.0,1,0,38.1629,0.381629,0.381629,1,0,0,0,1,0.45,0,0,,,0.46054481546572856,0,0.5,0,0.0,0.0,0.618371,0.0,20260904,intraday_refine_v2,000702.SZ,6,1,ok,ok,,1,0,1,0.6655042223198593,0.12367420000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000702.SZ
000735.SZ,罗 牛 山,养殖业,养殖业,1→2,1.0,1→2,20260904,U,6.13,6.13,5.01,0,57271977.0,111036,111036,1/1,6.91,471560288.0,7055001779.21,7058778269.92,57271977.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:11:00,15:00:00,1,0.0,1.3051,0,,0.0,57.1697,5.9302,3.3691,0.030561,0.0,0.0,31,0.0,45.0,0.624009,0.09,neutral_limitup,1,000735.SZ,1,0,62.4009,0.624009,1,0,12.0,0.12,1,0,0.0,0.0,1,0,57.1697,0.571697,0.571697,1,0,0,0,1,0.45,0,0,,,0.45,0,0.5,0,0.0,0.0,0.428303,0.0,20260904,intraday_refine_v2,000735.SZ,6,1,ok,ok,,1,0,1,0.7190421000000001,0.0856606,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000735.SZ
000798.SZ,中水渔业,渔业,渔业,1→2,1.0,1→2,20260904,U,10.14,10.14,8.3,0,68788411.0,94830,94830,1/1,5.9,213634474.0,3709579189.68,3709807420.8,68788411.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:49:00,15:00:00,1,0.0,3.2544,0,,0.0,45.4734,9.8958,2.4679,0.050356,0.0,0.0,31,0.0,70.0,0.7014199999999999,0.10905320000000002,neutral_limitup,1,000798.SZ,1,0,70.142,0.7014199999999999,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,45.4734,0.45473399999999997,0.45473399999999997,1,0,0,0,1,0.7,0,0,,,0.4630151843817785,0,0.5,0,0.0,0.0,0.545266,0.0,20260904,intraday_refine_v2,000798.SZ,6,1,ok,ok,,1,0,1,0.7208250776572668,0.10905320000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000798.SZ
000876.SZ,新 希 望,饲料,饲料,1→2,1.0,1→2,20260904,U,7.7,7.7,6.3,11,4607040.0,130451,145618,1/1,4.02,1360256304.0,34650063671.3,38208487116.8,4607040.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:03:00,15:00:00,5,5.0,0.5195,5,4.0,90.0,33.3831,7.5219,2.3674,0.12832,0.0,0.0,19,0.24,7.0,0.321649,0.4552338,high_open_board_risk,1,000876.SZ,1,0,32.1649,0.321649,1,0,57.45,0.5745,1,0,24.0,0.24,1,0,33.3831,0.333831,0.333831,1,0,5,5,1,0.07,0,0,,,0.45,0,0.5,0,0.0,1.0,0.666169,0.0,20260904,intraday_refine_v2,000876.SZ,6,1,ok,ok,,1,0,1,0.3827609,0.4552338,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000876.SZ
000892.SZ,欢瑞世纪,影视院线,影视院线,1→2,1.0,1→2,20260904,U,5.59,5.59,4.57,20,10029019.0,95430,144109,4/5,43.85,1660285776.0,3973365314.36,5483680883.2,10029019.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:55:00,15:00:00,12,16.0,1.4311,16,5.625,83.5,0.0,5.3268,4.9413,0.015441,0.1792,0.0,22,0.12,0.0,0.22,0.486,high_open_board_risk,1,000892.SZ,1,0,22.0,0.22,1,0,57.125,0.57125,1,0,12.0,0.12,1,0,0.0,0.0,0.0,1,0,16,16,1,0.0,0,0,,,0.15,0,0.5,0,0.0,1.0,1.0,0.0,20260904,intraday_refine_v2,000892.SZ,6,1,ok,ok,,1,0,1,0.2645,0.486,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000892.SZ
001222.SZ,源飞宠物,文娱用品,文娱用品,1→2,1.0,1→2,20260904,U,16.1,16.1,13.18,0,20962683.0,135042,135042,1/1,10.24,180684691.0,1819278828.5,3073329000.0,20962683.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:51:00,15:00:00,1,0.0,1.5528,0,,0.0,55.6832,15.6227,3.0552,0.090216,0.0,0.0,31,0.0,45.0,0.6195499999999999,0.09,neutral_limitup,1,001222.SZ,1,0,61.955,0.6195499999999999,1,0,12.0,0.12,1,0,0.0,0.0,1,0,55.6832,0.556832,0.556832,1,0,0,0,1,0.45,0,0,,,0.4540983606557372,0,0.5,0,0.0,0.0,0.443168,0.0,20260904,intraday_refine_v2,001222.SZ,6,1,ok,ok,,1,0,1,0.7153461540983607,0.0886336,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001222.SZ
001316.SZ,润贝航科,炼化及贸,炼化及贸,1→2,1.0,1→2,20260904,U,30.18,30.18,24.7,3,23490301.0,112951,130824,1/1,5.24,228986064.0,4538106240.0,4863856725.84,23490301.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:30:00,15:00:00,2,1.0,2.2531,1,7.0,78.0,66.7811,29.0358,3.9406,0.026322,0.0,0.0,31,0.0,50.6,0.678043,0.15457500000000002,neutral_limitup,1,001316.SZ,1,0,67.8043,0.678043,1,0,20.61,0.2061,1,0,0.0,0.0,1,0,66.7811,0.6678109999999999,0.6678109999999999,1,0,1,1,1,0.506,0,0,,,0.4521865889212829,0,0.5,0,0.0,0.2,0.33218900000000007,0.0,20260904,intraday_refine_v2,001316.SZ,6,1,ok,ok,,1,0,1,0.7248030883381924,0.11643780000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001316.SZ
