rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
11,600459.SH,贵研铂业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.713534,0.0,0,0.0,0.0,0.5,0.0,0.6568965517241384,0.0,中,分时缺失|低置信,0.28989463802766924,0.0,0.0,0.0,0.0,0.26596963802766926
12,603011.SH,合锻智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.712191,0.0,0,0.0,0.0,0.5,0.0,0.6479381443298976,0.0,中,分时缺失|低置信,0.34758649243303397,0.0,0.0,0.0,0.0,0.323661492433034
13,600330.SH,天通股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687184,0.0,0,0.0,0.0,0.5,0.0,0.4812249799839872,0.0,中,分时缺失|低置信,0.2943629798767796,0.0,0.0,0.0,0.0,0.27043797987677964
14,600613.SH,神奇制药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.751299,0.0,0,0.0,0.0,0.5,0.0,0.908658346333854,0.0,中,分时缺失|低置信,0.2963932096004428,0.0,0.0,0.0,0.0,0.3063932096004428
15,603929.SH,亚翔集成,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.706231,0.0,0,0.0,0.0,0.5,0.0,0.6082052858020905,0.0,中,分时缺失|低置信,0.2508095355194253,0.0,0.0,0.0,0.0,0.2268845355194253
16,002863.SZ,今飞凯达,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.747919,0.0,0,0.0,0.0,0.5,0.0,0.8861233480176212,0.0,中,分时缺失|低置信,0.26202497082114024,0.0,0.0,0.0,0.0,0.23809997082114023
17,603936.SH,博敏电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.710411,0.0,0,0.0,0.0,0.5,0.0,0.6360759493670883,0.0,中,分时缺失|低置信,0.3062107201418208,0.0,0.0,0.0,0.0,0.28228572014182085
18,603721.SH,中广天择,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688975,0.0,0,0.0,0.0,0.5,0.0,0.493165467625899,0.0,中,分时缺失|低置信,0.26395600317360335,0.0,0.0,0.0,0.0,0.24003100317360335
19,600172.SH,黄河旋风,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689758,0.0,0,0.0,0.0,0.5,0.0,0.4983870967741935,0.0,中,分时缺失|低置信,0.27541393664920044,0.0,0.0,0.0,0.0,0.25148893664920047
20,001358.SZ,兴欣新材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685315,0.0,0,0.0,0.0,0.5,0.0,0.4687646598905404,0.0,中,分时缺失|低置信,0.33525442532145233,0.0,0.0,0.0,0.0,0.31132942532145236
21,600545.SH,卓郎智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700826,0.0,0,0.0,0.0,0.5,0.0,0.572171945701357,0.0,中,分时缺失|低置信,0.26676277860938663,0.0,0.0,0.0,0.0,0.24283777860938663
22,002229.SZ,鸿博股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.70758,0.0,0,0.0,0.0,0.5,0.0,0.6171974522292992,0.0,中,分时缺失|低置信,0.2849505706503678,0.0,0.0,0.0,0.0,0.2610255706503678
23,603002.SH,宏昌电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697134,0.0,0,0.0,0.0,0.5,0.0,0.5475609756097566,0.0,中,分时缺失|低置信,0.2555891130283099,0.0,0.0,0.0,0.0,0.2316641130283099
24,000737.SZ,北方铜业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.731507,0.0,0,0.0,0.0,0.5,0.0,0.7767108167770413,0.0,中,分时缺失|低置信,0.2572837340887016,0.0,0.0,0.0,0.0,0.23335873408870159
25,003031.SZ,中瓷电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.718547,0.0,0,0.0,0.0,0.5,0.0,0.6903136531365303,0.0,中,分时缺失|低置信,0.24880032679045536,0.0,0.0,0.0,0.0,0.23997532679045536
26,603395.SH,红四方,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682913,0.0,0,0.0,0.0,0.5,0.0,0.4527548209366386,0.0,中,分时缺失|低置信,0.25552809393934195,0.0,0.0,0.0,0.0,0.23160309393934195
27,603010.SH,万盛股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.678504,0.0,0,0.0,0.0,0.5,0.0,0.4233570159857909,0.0,中,分时缺失|低置信,0.31189090126979413,0.0,0.0,0.0,0.0,0.28796590126979416
28,002682.SZ,龙洲股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68056,0.0,0,0.0,0.0,0.5,0.0,0.4370689655172418,0.0,中,分时缺失|低置信,0.23826352889863298,0.0,0.0,0.0,0.0,0.21433852889863297
29,002081.SZ,金 螳 螂,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.718228,0.0,0,0.0,0.0,0.5,0.0,0.6881852551984874,0.0,中,分时缺失|低置信,0.2775721669379767,0.0,0.0,0.0,0.0,0.2872971669379767
30,603102.SH,百合股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709869,0.0,0,0.0,0.0,0.5,0.0,0.6324632539280273,0.0,中,分时缺失|低置信,0.23667449623167788,0.0,0.0,0.0,0.0,0.21274949623167788
31,603773.SH,沃格光电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700028,0.0,0,0.0,0.0,0.5,0.0,0.5668544057269187,0.0,中,分时缺失|低置信,0.2679590655755373,0.0,0.0,0.0,0.0,0.24403406557553728
32,603330.SH,天洋新材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2425558573338363,0.0,0.0,0.0,0.0,0.2522808573338363
33,000779.SZ,甘咨询,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697407,0.0,0,0.0,0.0,0.5,0.0,0.5493788819875783,0.0,中,分时缺失|低置信,0.2596717858284957,0.0,0.0,0.0,0.0,0.2357467858284957
34,603079.SH,圣达生物,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2830639704932527,0.0,0.0,0.0,0.0,0.27423897049325274
35,000735.SZ,罗 牛 山,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.733576,0.0,0,0.0,0.0,0.5,0.0,0.7905088062622306,0.0,中,分时缺失|低置信,0.23889897423337492,0.0,0.0,0.0,0.0,0.21497397423337491
36,605162.SH,新中港,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.671068,0.0,0,0.0,0.0,0.5,0.0,0.3737875288683603,0.0,中,分时缺失|低置信,0.26058718045864426,0.0,0.0,0.0,0.0,0.23666218045864426
37,600353.SH,旭光电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.739638,0.0,0,0.0,0.0,0.5,0.0,0.8309216886883652,0.0,中,分时缺失|低置信,0.21738313354161334,0.0,0.0,0.0,0.0,0.20855813354161334
38,000026.SZ,飞亚达,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68336,0.0,0,0.0,0.0,0.5,0.0,0.45573613766730403,0.0,中,分时缺失|低置信,0.2201983504062373,0.0,0.0,0.0,0.0,0.1962733504062373
39,002578.SZ,闽发铝业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.693057,0.0,0,0.0,0.0,0.5,0.0,0.5203812316715541,0.0,中,分时缺失|低置信,0.2295346082985277,0.0,0.0,0.0,0.0,0.2056096082985277
40,605180.SH,华生科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676117,0.0,0,0.0,0.0,0.5,0.0,0.40744680851063836,0.0,中,分时缺失|低置信,0.2312760921355997,0.0,0.0,0.0,0.0,0.20735109213559968
41,002165.SZ,红 宝 丽,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.32318212154355896,0.0,0.0,0.0,0.0,0.299257121543559
42,002028.SZ,思源电气,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689527,0.0,0,0.0,0.0,0.5,0.0,0.49684684684684727,0.0,中,分时缺失|低置信,0.21853448992889216,0.0,0.0,0.0,0.0,0.19460948992889215
43,000670.SZ,盈方微,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2698828499334063,0.0,0.0,0.0,0.0,0.24595784993340628
44,002353.SZ,杰瑞股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682738,0.0,0,0.0,0.0,0.5,0.0,0.4515895092390225,0.0,中,分时缺失|低置信,0.2657139438858358,0.0,0.0,0.0,0.0,0.2417889438858358
45,603790.SH,雅运股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.670953,0.0,0,0.0,0.0,0.5,0.0,0.3730171073094875,0.0,中,分时缺失|低置信,0.2579107232660631,0.0,0.0,0.0,0.0,0.23398572326606312
46,603580.SH,艾艾精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700531,0.0,0,0.0,0.0,0.5,0.0,0.5702041202041207,0.0,中,分时缺失|低置信,0.21427462892891552,0.0,0.0,0.0,0.0,0.19034962892891552
47,603067.SH,振华股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698765,0.0,0,0.0,0.0,0.5,0.0,0.5584337349397578,0.0,中,分时缺失|低置信,0.23284634950164843,0.0,0.0,0.0,0.0,0.20892134950164842
48,001207.SZ,联科科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.67738,0.0,0,0.0,0.0,0.5,0.0,0.4158659924146653,0.0,中,分时缺失|低置信,0.21788570653399933,0.0,0.0,0.0,0.0,0.19396070653399933
49,002838.SZ,道恩股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689782,0.0,0,0.0,0.0,0.5,0.0,0.4985436893203888,0.0,中,分时缺失|低置信,0.20292685985947062,0.0,0.0,0.0,0.0,0.17900185985947062
50,002742.SZ,冀衡医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676177,0.0,0,0.0,0.0,0.5,0.0,0.40784543325526995,0.0,中,分时缺失|低置信,0.23445755666645354,0.0,0.0,0.0,0.0,0.21053255666645354
51,603958.SH,哈森股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68309,0.0,0,0.0,0.0,0.5,0.0,0.4539344262295087,0.0,中,分时缺失|低置信,0.214814745623115,0.0,0.0,0.0,0.0,0.190889745623115
52,002787.SZ,华源控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69299,0.0,0,0.0,0.0,0.5,0.0,0.5199300699300696,0.0,中,分时缺失|低置信,0.2453690059176407,0.0,0.0,0.0,0.0,0.22144400591764068
53,603095.SH,越剑智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.716235,0.0,0,0.0,0.0,0.5,0.0,0.6748995983935744,0.0,中,分时缺失|低置信,0.25179978417846516,0.0,0.0,0.0,0.0,0.24297478417846516
54,002651.SZ,利君股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709318,0.0,0,0.0,0.0,0.5,0.0,0.6287842669845058,0.0,中,分时缺失|低置信,0.24035238761313124,0.0,0.0,0.0,0.0,0.23152738761313124
55,000811.SZ,冰轮环境,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24676716963033762,0.0,0.0,0.0,0.0,0.22284216963033762
56,603286.SH,日盈电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688722,0.0,0,0.0,0.0,0.5,0.0,0.4914779499404045,0.0,中,分时缺失|低置信,0.2503460521518843,0.0,0.0,0.0,0.0,0.22642105215188432
57,603110.SH,东方材料,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681786,0.0,0,0.0,0.0,0.5,0.0,0.44524187153053135,0.0,中,分时缺失|低置信,0.28569127508979614,0.0,0.0,0.0,0.0,0.26176627508979616
58,002668.SZ,TCL智家,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687988,0.0,0,0.0,0.0,0.5,0.0,0.4865853658536586,0.0,中,分时缺失|低置信,0.1967388792759535,0.0,0.0,0.0,0.0,0.17281387927595349
59,603657.SH,春光科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.21186073590199028,0.0,0.0,0.0,0.0,0.18793573590199028
60,002289.SZ,宇顺电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682742,0.0,0,0.0,0.0,0.5,0.0,0.4516159439806089,0.0,中,分时缺失|低置信,0.23176779419099425,0.0,0.0,0.0,0.0,0.20784279419099425
61,002172.SZ,澳洋健康,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.714218,0.0,0,0.0,0.0,0.5,0.0,0.6614537444933924,0.0,中,分时缺失|低置信,0.2226703982712191,0.0,0.0,0.0,0.0,0.2323953982712191
62,002448.SZ,中原内配,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697754,0.0,0,0.0,0.0,0.5,0.0,0.551694915254237,0.0,中,分时缺失|低置信,0.2572386911311056,0.0,0.0,0.0,0.0,0.2333136911311056
63,603389.SH,亚振家居,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685168,0.0,0,0.0,0.0,0.5,0.0,0.4677879133409338,0.0,中,分时缺失|低置信,0.2001944613078381,0.0,0.0,0.0,0.0,0.1762694613078381
64,000029.SZ,深深房Ａ,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697905,0.0,0,0.0,0.0,0.5,0.0,0.552702702702703,0.0,中,分时缺失|低置信,0.1846382589839851,0.0,0.0,0.0,0.0,0.16071325898398509
65,605179.SH,一鸣食品,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696884,0.0,0,0.0,0.0,0.5,0.0,0.5458947038545918,0.0,中,分时缺失|低置信,0.2196282780702268,0.0,0.0,0.0,0.0,0.1957032780702268
66,001229.SZ,魅视科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674038,0.0,0,0.0,0.0,0.5,0.0,0.39358727097396434,0.0,中,分时缺失|低置信,0.2152873753076319,0.0,0.0,0.0,0.0,0.1913623753076319
67,600222.SH,太龙药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686923,0.0,0,0.0,0.0,0.5,0.0,0.4794840294840291,0.0,中,分时缺失|低置信,0.20682650765875918,0.0,0.0,0.0,0.0,0.18290150765875918
68,002820.SZ,桂发祥,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.18991164477684722,0.0,0.0,0.0,0.0,0.18108664477684722
69,603285.SH,键邦股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.27940742489254045,0.0,0.0,0.0,0.0,0.25548242489254047
70,603916.SH,苏博特,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.637175,0.0,0,0.0,0.0,0.5,0.0,0.1478338354354344,0.0,中,分时缺失|低置信,0.21819739033927557,0.0,0.0,0.0,0.0,0.19427239033927557
71,600824.SH,益民集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.20004649910585806,0.0,0.0,0.0,0.0,0.17612149910585806
72,603530.SH,神马电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686321,0.0,0,0.0,0.0,0.5,0.0,0.4754722988749734,0.0,中,分时缺失|低置信,0.1975879128416234,0.0,0.0,0.0,0.0,0.17366291284162338
73,000564.SZ,供销大集,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2111220066319376,0.0,0.0,0.0,0.0,0.18719700663193758
74,603880.SH,南卫股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679143,0.0,0,0.0,0.0,0.5,0.0,0.4276194029850751,0.0,中,分时缺失|低置信,0.1857709806856668,0.0,0.0,0.0,0.0,0.1618459806856668
75,601366.SH,利群股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692786,0.0,0,0.0,0.0,0.5,0.0,0.518571428571428,0.0,中,分时缺失|低置信,0.20119570401281897,0.0,0.0,0.0,0.0,0.17727070401281897
76,000551.SZ,创元科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688883,0.0,0,0.0,0.0,0.5,0.0,0.4925531914893611,0.0,中,分时缺失|低置信,0.21981839124595182,0.0,0.0,0.0,0.0,0.19589339124595181
77,603458.SH,勘设股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686326,0.0,0,0.0,0.0,0.5,0.0,0.4755047821466525,0.0,中,分时缺失|低置信,0.18745595149667724,0.0,0.0,0.0,0.0,0.16353095149667723
78,603082.SH,北自科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698191,0.0,0,0.0,0.0,0.5,0.0,0.5546077210460776,0.0,中,分时缺失|低置信,0.2081215833230671,0.0,0.0,0.0,0.0,0.1841965833230671
79,600281.SH,华阳新材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688622,0.0,0,0.0,0.0,0.5,0.0,0.49081632653061225,0.0,中,分时缺失|低置信,0.1745619168559374,0.0,0.0,0.0,0.0,0.15063691685593739
80,603089.SH,正裕工业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.732346,0.0,0,0.0,0.0,0.5,0.0,0.7823076923076923,0.0,中,分时缺失|低置信,0.2260437664389997,0.0,0.0,0.0,0.0,0.2172187664389997
81,600313.SH,农发种业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690536,0.0,0,0.0,0.0,0.5,0.0,0.5035714285714298,0.0,中,分时缺失|低置信,0.18669733749987857,0.0,0.0,0.0,0.0,0.16277233749987857
82,002478.SZ,常宝股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.1798881164881239,0.0,0.0,0.0,0.0,0.1559631164881239
83,000505.SZ,京粮控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692126,0.0,0,0.0,0.0,0.5,0.0,0.5141711229946513,0.0,中,分时缺失|低置信,0.1784671205640961,0.0,0.0,0.0,0.0,0.1545421205640961
84,001356.SZ,富岭股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688743,0.0,0,0.0,0.0,0.5,0.0,0.4916184971098272,0.0,中,分时缺失|低置信,0.21482497447215806,0.0,0.0,0.0,0.0,0.19089997447215806
85,600860.SH,京城股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.22238015708357442,0.0,0.0,0.0,0.0,0.19845515708357442
86,002476.SZ,新叶股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686447,0.0,0,0.0,0.0,0.5,0.0,0.47631578947368497,0.0,中,分时缺失|低置信,0.19443786871544974,0.0,0.0,0.0,0.0,0.17051286871544974
87,002258.SZ,利尔化学,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684488,0.0,0,0.0,0.0,0.5,0.0,0.4632547864506627,0.0,中,分时缺失|低置信,0.18803434302877195,0.0,0.0,0.0,0.0,0.16410934302877195
88,605060.SH,联德股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685178,0.0,0,0.0,0.0,0.5,0.0,0.4678530556191348,0.0,中,分时缺失|低置信,0.17395235733312306,0.0,0.0,0.0,0.0,0.15002735733312306
89,002469.SZ,三维化学,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685636,0.0,0,0.0,0.0,0.5,0.0,0.4709059233449476,0.0,中,分时缺失|低置信,0.1496107295713477,0.0,0.0,0.0,0.0,0.1256857295713477
90,000520.SZ,凤凰航运,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689531,0.0,0,0.0,0.0,0.5,0.0,0.496875,0.0,中,分时缺失|低置信,0.13659470273599125,0.0,0.0,0.0,0.0,0.11266970273599125
91,603703.SH,盛洋科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.710192,0.0,0,0.0,0.0,0.5,0.0,0.6346153846153854,0.0,中,分时缺失|低置信,0.21689021108315168,0.0,0.0,0.0,0.0,0.19296521108315168
92,001318.SZ,阳光乳业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684103,0.0,0,0.0,0.0,0.5,0.0,0.460685663401603,0.0,中,分时缺失|低置信,0.13260370950355574,0.0,0.0,0.0,0.0,0.10867870950355574
