ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002141.SZ,贤丰控股,元件,20260831,7.1,10.0775,1512096.25,14.6388,,1.14,,1.0,U,7.1,5.81,0.0,144130710.0,100451,100451,0.0,73.506329,73.506329,73.506329,0.660174,0.0,73.506329,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.30116279069767443,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9746835443037974,0.5063291139240507,0.9493670886075949,0.16455696202531644,0.5063291139240507,0.7721518987341772,0.7531645569620252,1.0
002757.SZ,南兴股份,专用设备,20260831,17.48,10.0063,283032.84,9.9588,,3.42,,1.0,U,17.48,14.3,0.0,145651575.0,133109,133109,0.0,70.873418,70.873418,70.873418,0.705722,0.0,70.873418,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6048143486469482,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7215189873417721,0.5063291139240507,0.759493670886076,0.810126582278481,0.5063291139240507,0.7848101265822784,0.7531645569620252,1.0
002903.SZ,宇环数控,通用设备,20260831,31.85,10.0173,158498.18,14.735,,0.76,,1.0,U,31.85,26.06,0.0,165569008.0,94712,94712,0.0,70.64557,70.64557,70.64557,0.662293,0.0,70.64557,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.3152849740932646,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7974683544303798,0.5063291139240507,0.9620253164556962,0.08860759493670886,0.5063291139240507,0.8227848101265823,0.7531645569620252,1.0
002396.SZ,星网锐捷,通信设备,20260831,40.36,10.0027,1406617.5,18.5713,,1.55,-25315067.33,1.0,U,40.36,33.02,2.0,244556253.0,134627,135300,2.0,69.265823,69.265823,69.265823,0.663121,0.0,69.265823,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.3208094848732624,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6962025316455697,0.5063291139240507,1.0,0.26582278481012656,0.5063291139240507,0.9240506329113924,0.24050632911392406,1.0
600722.SH,金牛化工,化学原料,20260831,16.8,10.0196,1611018.35,23.6803,,1.18,210075182.92,1.0,U,16.8,13.74,1.0,99034320.0,101020,134059,1.0,66.632911,66.632911,66.632911,0.725526,0.0,66.632911,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.7368369351669947,0.5,0.5,0.0,missing_stock,ok,9,,A,0.810126582278481,0.5063291139240507,0.9113924050632911,0.17721518987341772,0.5063291139240507,0.6835443037974683,0.4050632911392405,1.0
600227.SH,赤天化,农化制品,20260831,5.04,10.0437,2113002.31,16.5388,,0.73,93440527.25,1.0,U,5.04,4.12,2.0,76193722.0,93515,93924,2.0,65.670886,65.670886,65.670886,0.704116,0.0,65.670886,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5941048034934504,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9113924050632911,0.5063291139240507,0.9746835443037974,0.0759493670886076,0.5063291139240507,0.5316455696202531,0.24050632911392406,1.0
001330.SZ,博纳影业,影视院线,20260831,5.61,10.0,1291731.8,11.1084,,2.2,,1.0,U,5.61,4.59,2.0,170636570.0,102530,104836,2.0,65.56962,65.56962,65.56962,0.680735,0.0,65.56962,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4382352941176471,0.5,0.5,0.0,missing_stock,ok,9,,A,0.569620253164557,0.5063291139240507,0.8734177215189873,0.5063291139240507,0.5063291139240507,0.8481012658227848,0.24050632911392406,1.0
003005.SZ,竞业达,IT服务Ⅱ,20260831,16.53,9.98,251556.21,18.7456,,8.37,-41822305.68,1.0,U,16.53,13.53,0.0,98172066.0,102530,102530,0.0,65.177215,65.177215,65.177215,0.6825,0.0,65.177215,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.20253164556962025,0.5063291139240507,0.9873417721518988,0.9746835443037974,0.5063291139240507,0.6582278481012658,0.7531645569620252,1.0
600121.SH,郑州煤电,煤炭开采,20260831,4.91,10.0897,1274778.96,10.4626,,1.21,53599447.29,1.0,U,4.91,4.01,0.0,40317502.0,100911,100911,0.0,64.696203,64.696203,64.696203,0.690572,0.0,64.696203,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5038116591928252,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9873417721518988,0.5063291139240507,0.810126582278481,0.189873417721519,0.5063291139240507,0.2911392405063291,0.7531645569620252,1.0
002081.SZ,金 螳 螂,装修装饰,20260831,6.16,10.0,2700605.28,10.1812,,0.7,,1.0,U,6.16,5.04,0.0,244163920.0,94212,94212,0.0,64.164557,64.164557,64.164557,0.722679,0.0,64.164557,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.7178571428571432,0.5,0.5,0.0,missing_stock,ok,9,,A,0.569620253164557,0.5063291139240507,0.7721518987341772,0.06329113924050633,0.5063291139240507,0.9113924050632911,0.7531645569620252,1.0
