ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
601890.SH,亚星锚链,船舶,20260213,U,12.39,12.39,10.13,0.0,84585724.0,94411,94411,84585724.0,10.0355,991289.357,819018.59,13.2766,13.2766,,1188696.6,2.19,22208929.3,1,84585724.0,84585724.0,0.28125,0.4375,0.71875,0.40625,0.515625,0.515625,0.05,0.0,53.5
600893.SH,航发动力,航空,20260213,U,57.17,57.17,46.77,1.0,191780652.0,135430,135933,191780652.0,10.0058,5530400.585,1004185.61,7.6805,7.6805,,15239202.2586,2.38,,1,191780652.0,191780652.0,0.59375,0.09375,0.875,0.34375,0.515625,0.515625,0.05,0.0,52.8125
002951.SZ,金时科技,广告包装,20260213,U,19.48,19.48,15.94,5.0,102630380.0,93018,95430,102630380.0,9.9944,691967.888,360521.65,53.1813,53.1813,,788940.0,3.54,,1,102630380.0,102630380.0,0.8125,0.59375,0.03125,0.234375,0.515625,0.515625,0.05,0.0,52.0
600984.SH,建设机械,工程机械,20260213,U,4.59,4.59,3.75,1.0,24244839.0,95045,111533,24244839.0,10.0719,643965.981,1428946.16,18.6705,18.6705,,576983.1616,3.54,120832328.47,1,24244839.0,24244839.0,0.15625,0.625,0.5625,0.234375,0.515625,0.515625,0.05,0.0,51.625
601777.SH,千里科技,摩托车,20260213,U,11.39,11.39,9.32,1.0,57219829.0,111026,134938,57219829.0,10.0483,1249177.728,1122891.93,5.9759,5.9759,,5149532.9809,4.85,153119539.27,1,57219829.0,57219829.0,0.21875,0.3125,0.9375,0.09375,0.515625,0.515625,0.05,0.0,51.0
000890.SZ,法尔胜,环境保护,20260213,U,6.03,6.03,4.93,0.0,72900589.0,111933,111933,72900589.0,10.0365,440212.698,755889.5,30.2305,30.2305,,252960.8927,3.8,,1,72900589.0,72900589.0,0.25,0.8125,0.1875,0.1875,0.515625,0.515625,0.05,0.0,50.3125
603466.SH,风语筑,文教休闲,20260213,U,11.68,11.68,9.56,6.0,41877098.0,93527,102515,41877098.0,9.9812,1708631.366,1482971.37,42.4072,42.4072,,694710.0702,1.81,40577611.61,1,41877098.0,41877098.0,0.875,0.28125,0.09375,0.5625,0.515625,0.515625,0.05,0.0,48.875
300449.SZ,汉邦高科,IT设备,20260213,U,9.18,9.18,6.12,1.0,35815035.0,93703,102951,35815035.0,20.0,603615.548,674921.97,22.7388,22.7388,,354381.0379,4.01,127421558.06,1,35815035.0,35815035.0,0.046875,0.65625,0.4375,0.125,0.515625,0.515625,0.05,0.0,47.09375
600410.SH,华胜天成,软件服务,20260213,U,24.61,24.61,20.13,1.0,289096278.0,93814,101523,289096278.0,10.0134,5537259.81,2287169.16,20.8589,20.8589,,2698473.4149,1.28,501560503.72,1,289096278.0,289096278.0,0.53125,0.0625,0.46875,0.75,0.515625,0.515625,0.05,0.0,46.0
002009.SZ,天奇股份,工程机械,20260213,U,35.64,35.64,29.16,3.0,53823029.0,110303,132618,53823029.0,10.0,3829849.265,1103983.01,37.768,37.768,,1433559.1497,1.24,228558475.86,1,53823029.0,53823029.0,0.703125,0.125,0.15625,0.8125,0.515625,0.515625,0.05,0.0,44.96875
000859.SZ,国风新材,塑料,20260213,U,11.97,11.97,9.79,2.0,75787061.0,95936,103218,75787061.0,10.0184,1747475.062,1485931.06,23.3974,23.3974,,1072483.5964,1.9,226452207.0,1,75787061.0,75787061.0,0.40625,0.21875,0.40625,0.53125,0.515625,0.515625,0.05,0.0,44.8125
002703.SZ,浙江世宝,汽车配件,20260213,U,22.94,22.94,18.77,1.0,78786994.0,94712,101421,78786994.0,10.024,1723153.994,763282.8,24.7183,24.7183,,1887118.6889,1.99,243093496.53,1,78786994.0,78786994.0,0.34375,0.25,0.28125,0.5,0.515625,0.515625,0.05,0.0,41.75
603533.SH,掌阅科技,互联网,20260213,U,37.62,37.62,30.78,2.0,277071300.0,93050,93241,277071300.0,10.0,2462157.867,663542.58,29.0472,29.0472,,1651129.8933,7.87,281483657.0,1,277071300.0,277071300.0,0.703125,0.15625,0.21875,0.03125,0.515625,0.515625,0.05,0.0,40.78125
002498.SZ,汉缆股份,电气设备,20260213,U,6.77,6.77,5.54,5.0,111278645.0,93109,94345,111278645.0,10.0813,1829739.761,2741560.81,24.6457,24.6457,,2252240.892,1.59,496541771.0,1,111278645.0,111278645.0,0.125,0.1875,0.3125,0.65625,0.515625,0.515625,0.05,0.0,38.0625
000021.SZ,深科技,元器件,20260213,U,32.29,32.29,26.42,5.0,128572322.0,130400,144657,128572322.0,10.017,7683213.776,2427846.34,23.5058,23.5058,,5074956.3926,3.86,183368633.39,1,128572322.0,128572322.0,0.4375,0.03125,0.375,0.15625,0.515625,0.515625,0.05,0.0,36.875
300812.SZ,易天股份,专用机械,20260213,U,41.76,41.76,27.84,2.0,21681792.0,100542,101506,21681792.0,20.0,1172478.075,296994.4,42.6026,42.6026,,584961.6731,1.66,286828846.74,1,21681792.0,21681792.0,0.046875,0.34375,0.0625,0.625,0.515625,0.515625,0.05,0.0,35.46875
300719.SZ,安达维尔,航空,20260213,U,20.89,20.89,13.93,0.0,78312640.0,104306,104306,78312640.0,19.9885,1145826.206,574277.86,38.3067,38.3067,,531080.5164,5.21,59951428.46,1,78312640.0,78312640.0,0.09375,0.375,0.125,0.0625,0.515625,0.515625,0.05,0.0,33.875
