ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002790.SZ,瑞尔特,家居用品,20260909,7.69,10.0143,222163.58,8.5219,,2.62,-11527390.82,1.0,U,7.69,6.29,0.0,152075455.0,09:30:00,15:00:00,0.0,66.729167,66.729167,66.729167,0.858,3.814167,70.543334,1,ok,,20260909,intraday_refine_v2,002790.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.7083333333333334,0.5104166666666666,0.4791666666666667,0.6875,0.5104166666666666,0.8958333333333334,0.8229166666666667,1.0
600869.SH,远东股份,电网设备,20260909,24.93,10.0177,3126630.97,14.088,,1.07,,1.0,U,24.93,20.39,0.0,155198199.0,14:28:00,15:00:00,0.0,69.75,69.75,69.75,0.71259,0.3018,70.0518,1,ok,,20260909,intraday_refine_v2,600869.SH,1,0.630894,0.081071,0,0.09,0.0,0.594645,0.0,0.0,0.3626213592233003,0.5,0.45,1.0,ok,ok,9,,A,0.7604166666666666,0.5104166666666666,0.7708333333333334,0.21875,0.5104166666666666,0.9375,0.8229166666666667,1.0
002068.SZ,黑猫股份,橡胶,20260909,10.01,10.0,1244824.7,16.9363,,4.12,55130551.59,1.0,U,10.01,8.19,0.0,57002585.0,13:11:00,15:00:00,0.0,66.9375,66.9375,66.9375,0.785716,2.32682,69.26432,1,ok,,20260909,intraday_refine_v2,002068.SZ,1,0.636711,0.077193,0,0.09,0.0,0.614036,0.0,0.0,0.8126373626373626,0.5,0.45,1.0,ok,ok,9,,A,0.5,0.5104166666666666,0.9375,0.9166666666666666,0.5104166666666666,0.4583333333333333,0.8229166666666667,1.0
600792.SH,云煤能源,焦炭Ⅱ,20260909,4.92,10.0671,1153275.79,10.3906,,1.42,-77749698.18,1.0,U,4.92,4.02,0.0,62596668.0,10:50:00,15:00:00,0.0,66.3125,66.3125,66.3125,0.758388,1.90526,68.21776,1,ok,,20260909,intraday_refine_v2,600792.SH,1,0.683207,0.082195,0,0.08219520000000001,0.0,0.589024,0.0,0.0,0.570805369127516,0.5,0.57,1.0,ok,ok,9,,A,0.9166666666666666,0.5104166666666666,0.6458333333333334,0.375,0.5104166666666666,0.5625,0.8229166666666667,1.0
600121.SH,郑州煤电,煤炭开采,20260909,5.7,10.0386,2149307.37,17.6402,,0.85,,1.0,U,5.7,4.66,0.0,49156116.0,10:55:00,15:00:00,0.0,65.895833,65.895833,65.895833,0.749214,1.805113,67.700946,1,ok,,20260909,intraday_refine_v2,600121.SH,1,0.6888679999999999,0.078421,0,0.07842100000000002,0.0,0.607895,0.0,0.0,0.4731660231660232,0.5,0.57,1.0,ok,ok,9,,A,0.8125,0.5104166666666666,1.0,0.125,0.5104166666666666,0.3541666666666667,0.8229166666666667,1.0
000019.SZ,深粮控股,农产品加,20260909,8.46,10.013,707829.49,17.0066,,1.73,,1.0,U,8.46,6.92,3.0,61400142.0,10:06:00,15:00:00,3.0,65.0,65.0,65.0,0.682933,0.65866,65.65866,1,ok,,20260909,intraday_refine_v2,000019.SZ,1,0.708968,0.165021,0,0.1650212,0.0,0.674894,2.0,0.4,0.30175552665799726,0.5,0.57,1.0,ok,ok,9,,A,0.6875,0.5104166666666666,0.9583333333333334,0.4895833333333333,0.5104166666666666,0.5416666666666666,0.24999999999999997,1.0
002349.SZ,精华制药,中药Ⅱ,20260909,9.26,9.9762,1218926.03,14.9712,,1.85,227130143.64,1.0,U,9.26,7.58,0.0,78077440.0,09:51:00,15:00:00,0.0,62.770833,62.770833,62.770833,0.764573,2.737293,65.508126,1,ok,,20260909,intraday_refine_v2,002349.SZ,1,0.705572,0.106285,0,0.10628500000000002,0.0,0.468575,0.0,0.0,0.72790973871734,0.5,0.7,1.0,ok,ok,9,,A,0.3125,0.5104166666666666,0.875,0.5208333333333334,0.5104166666666666,0.7083333333333334,0.8229166666666667,1.0
000972.SZ,中基健康,农产品加,20260909,4.37,10.0756,466862.45,6.0531,,3.48,,1.0,U,4.37,3.57,1.0,61202287.0,09:35:00,15:00:00,1.0,62.604167,62.604167,62.604167,0.755192,2.583007,65.187174,1,ok,,20260909,intraday_refine_v2,000972.SZ,1,0.808096,0.117936,0,0.117936,0.0,0.66032,1.0,0.2,0.4046599496221661,0.5,0.8,1.0,ok,ok,9,,A,0.9375,0.5104166666666666,0.3333333333333333,0.875,0.5104166666666666,0.5208333333333334,0.5104166666666667,1.0
000523.SZ,红棉股份,综合Ⅱ,20260909,4.36,10.101,248526.78,1.3847,,0.28,-171203153.04,1.0,U,4.36,3.56,0.0,345851863.0,09:30:00,15:00:00,0.0,59.479167,59.479167,59.479167,0.858,5.264167,64.743334,1,ok,,20260909,intraday_refine_v2,000523.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.9791666666666666,0.5104166666666666,0.020833333333333332,0.020833333333333332,0.5104166666666666,1.0,0.8229166666666667,1.0
603162.SH,海通发展,航运港口,20260909,15.43,9.9786,665287.4,15.7488,,0.84,,1.0,U,15.43,12.63,0.0,128560692.0,09:59:00,15:00:00,0.0,62.229167,62.229167,62.229167,0.746106,2.476287,64.705454,1,ok,,20260909,intraday_refine_v2,603162.SH,1,0.7495010000000001,0.076999,0,0.0769994,0.0,0.6150030000000001,0.0,0.0,0.3217034925160372,0.5,0.7,1.0,ok,ok,9,,A,0.3333333333333333,0.5104166666666666,0.8958333333333334,0.10416666666666667,0.5104166666666666,0.8541666666666666,0.8229166666666667,1.0
601890.SH,亚星锚链,航海装备,20260909,10.08,10.0437,1348757.73,14.0583,,3.35,212477890.67,1.0,U,10.08,8.24,3.0,20813627.0,10:16:00,15:00:00,3.0,62.166667,62.166667,62.166667,0.718654,1.939747,64.106414,1,ok,,20260909,intraday_refine_v2,601890.SH,1,0.728,0.132333,0,0.1323334,0.0,0.588333,1.0,0.2,0.41724890829694267,0.5,0.67,1.0,ok,ok,9,,A,0.8541666666666666,0.5104166666666666,0.75,0.8125,0.5104166666666666,0.20833333333333334,0.24999999999999997,1.0
000759.SZ,中百集团,一般零售,20260909,8.47,10.0,1860560.08,28.3749,,1.99,-65553877.75,1.0,U,8.47,6.93,1.0,167944921.0,09:34:00,15:00:00,1.0,60.770833,60.770833,60.770833,0.75903,3.026433,63.797266,1,ok,,20260909,intraday_refine_v2,000759.SZ,1,0.6643680000000001,0.133754,0,0.13375440000000002,0.0,0.33122799999999997,0.0,0.0,0.9564935064935056,0.5,0.7,1.0,ok,ok,9,,A,0.5,0.5104166666666666,0.4583333333333333,0.5833333333333334,0.5104166666666666,0.9583333333333334,0.5104166666666667,1.0
600359.SH,新农开发,种植业,20260909,8.76,10.0503,390459.36,10.2345,,0.95,24612776.28,1.0,U,8.76,7.16,2.0,59850194.0,09:34:00,15:00:00,2.0,60.083333,60.083333,60.083333,0.730701,2.597353,62.680686,1,ok,,20260909,intraday_refine_v2,600359.SH,1,0.723014,0.094658,0,0.094658,0.0,0.526712,0.0,0.0,0.38969849246231125,0.5,0.7,1.0,ok,ok,9,,A,0.8958333333333334,0.5104166666666666,0.625,0.16666666666666666,0.5104166666666666,0.5,0.3333333333333333,1.0
603900.SH,莱绅通灵,饰品,20260909,7.45,10.0443,389548.26,11.3662,,1.05,30962947.0,1.0,U,7.45,6.09,0.0,23647045.0,13:53:00,15:00:00,0.0,60.4375,60.4375,60.4375,0.706753,2.04756,62.48506,1,ok,,20260909,intraday_refine_v2,603900.SH,1,0.620923,0.087718,0,0.09,0.0,0.561409,0.0,0.0,0.38796159527326474,0.5,0.45,1.0,ok,ok,9,,A,0.875,0.5104166666666666,0.6875,0.1875,0.5104166666666666,0.25,0.8229166666666667,1.0
603186.SH,华正新材,元件,20260909,212.06,10.001,225998.74,14.4141,,1.07,488994450.34,1.0,U,212.06,173.5,2.0,101900131.0,10:04:00,15:00:00,2.0,62.708333,62.708333,62.708333,0.591162,-0.718427,61.989906,1,ok,,20260909,intraday_refine_v2,603186.SH,1,0.522733,0.241178,0,0.33187500000000003,0.0,0.294109,2.0,0.4,0.5701369436663549,0.5,0.41,1.0,ok,ok,9,,A,0.5833333333333334,0.5104166666666666,0.8333333333333334,0.21875,0.5104166666666666,0.7916666666666666,0.3333333333333333,1.0
603042.SH,华脉科技,通信设备,20260909,18.67,10.0177,45689.8,2.1886,,0.54,,1.0,U,18.67,15.27,0.0,154024512.0,09:30:00,15:00:00,0.0,55.625,55.625,55.625,0.858,6.035,61.66,1,ok,,20260909,intraday_refine_v2,603042.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.7604166666666666,0.5104166666666666,0.0625,0.08333333333333333,0.5104166666666666,0.9166666666666666,0.8229166666666667,1.0
600865.SH,百大集团,一般零售,20260909,15.11,9.9709,706919.88,18.7891,,2.94,,1.0,U,15.11,12.37,2.0,59781143.0,09:33:00,15:00:00,2.0,58.458333,58.458333,58.458333,0.704338,2.395093,60.853426,1,ok,,20260909,intraday_refine_v2,600865.SH,1,0.6979900000000001,0.16614,0,0.16845000000000002,0.0,0.4193,1.0,0.2,0.6072052401746728,0.5,0.716,1.0,ok,ok,9,,A,0.20833333333333334,0.5104166666666666,0.9791666666666666,0.75,0.5104166666666666,0.4791666666666667,0.3333333333333333,1.0
002077.SZ,大港股份,半导体,20260909,13.74,10.008,831022.89,14.3194,,5.25,,1.0,U,13.74,11.24,10.0,53601100.0,09:33:00,15:00:00,10.0,62.791667,62.791667,62.791667,0.506148,-2.435373,60.356294,1,ok,,20260909,intraday_refine_v2,002077.SZ,1,0.496917,0.322588,0,0.36804975,0.0,0.137058,3.0,0.6,0.4644115292233784,0.5,0.457333,1.0,ok,ok,9,,A,0.6458333333333334,0.5104166666666666,0.8125,0.9583333333333334,0.5104166666666666,0.4375,0.06249999999999996,1.0
