ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
000700.SZ,模塑科技,汽车零部件,汽车零部件,1→2,1.0,1→2,20260702,U,16.87,16.87,13.81,1,108445083.0,100930,101839,1/1,12.39,1877232160.0,15486919612.43,15486919663.04,108445083.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:10:00,15:00:00,2,1.0,2.4303,1,6.0,82.0,67.1179,0.048975,0.0,31,0.0,63.4,1.0,1.0,neutral_limitup,1.0,000700.SZ,0,73.6654,0,17.69,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260702,intraday_refine_v2,000700.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000890.SZ,法尔胜,环保设备,环保设备,1→2,1.0,1→2,20260702,U,9.02,9.02,7.38,0,36831356.0,93554,93554,1/1,3.52,130802790.0,3783809234.92,3783925791.36,36831356.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:36:00,15:00:00,1,0.0,2.5499,0,,0.0,49.7007,0.039005,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000890.SZ,0,71.4102,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000890.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000892.SZ,欢瑞世纪,影视院线,影视院线,1→2,1.0,1→2,20260702,U,3.8,3.8,3.11,0,42454082.0,93257,93257,1/1,2.77,73808722.0,2701178525.2,3727725824.0,42454082.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:33:00,15:00:00,1,0.0,3.1579,0,,0.0,46.0526,0.070475,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000892.SZ,0,70.3158,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000892.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000908.SZ,石药景峰,化学制药,化学制药,1→2,1.0,1→2,20260702,U,6.25,6.25,5.11,0,123504331.0,93236,93236,1/1,1.46,78768319.0,5498588443.75,10997179400.0,123504331.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:33:00,15:00:00,1,0.0,2.4,0,,0.0,50.6,0.015867,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000908.SZ,0,71.68,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000908.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000951.SZ,中国重汽,商用车,商用车,1→2,1.0,1→2,20260702,U,21.84,21.84,17.87,0,20696763.0,130545,130545,1/1,1.76,430226272.0,25530849729.84,25530849576.96,20696763.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,13:06:00,15:00:00,1,0.0,0.7326,0,,0.0,60.6044,0.039258,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,000951.SZ,0,63.4313,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000951.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000955.SZ,欣龙控股,纺织制造,纺织制造,1→2,1.0,1→2,20260702,U,4.91,4.91,4.01,0,17742334.0,94103,94103,1/1,2.2,56705494.0,2643116216.25,2643519489.28,17742334.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:42:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.060895,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,000955.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000955.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000972.SZ,中基健康,农产品加,农产品加,1→2,1.0,1→2,20260702,U,3.69,3.69,3.02,0,28812996.0,100345,100345,1/1,1.79,49565777.0,2846036406.51,2846036424.96,28812996.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:04:00,15:00:00,1,0.0,0.813,0,,0.0,60.122,0.019447,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,000972.SZ,0,68.6866,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,000972.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001313.SZ,粤海饲料,饲料,饲料,2→3,2.0,2→3,20260702,U,8.58,8.58,7.02,0,36199878.0,130109,130109,2/2,4.72,275166976.0,5998734893.58,6006000000.0,36199878.0,0.92,0.015,0.35,limit_list_d,20260702,1min,241,1,13:02:00,15:00:00,1,0.0,0.3497,0,,0.0,62.9021,0.017014,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,001313.SZ,0,64.1206,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,001313.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001317.SZ,三羊马,铁路公路,铁路公路,1→2,1.0,1→2,20260702,U,44.03,44.03,36.03,0,83463796.0,111709,111709,1/1,6.45,233071041.0,3763747054.69,3767462085.94,83463796.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,11:18:00,15:00:00,1,0.0,1.1583,0,,0.0,58.0502,0.007233,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,001317.SZ,0,62.6651,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,001317.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001319.SZ,铭科精技,汽车零部件,汽车零部件,1→2,1.0,1→2,20260702,U,22.09,22.09,18.07,0,56437718.0,104533,104533,1/1,6.51,88449371.0,1401932461.75,3123526000.0,56437718.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:46:00,15:00:00,1,0.0,1.5392,0,,0.0,55.7651,0.032264,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,001319.SZ,0,67.3795,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,001319.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001378.SZ,德冠新材,塑料,塑料,1→2,1.0,1→2,20260702,U,20.33,20.33,16.63,0,45469671.0,100633,100633,1/1,6.63,110444473.0,1714669017.63,3523873714.4,45469671.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:07:00,15:00:00,1,0.0,0.8362,0,,0.0,59.9828,0.032654,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,001378.SZ,0,68.6448,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,001378.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002020.SZ,京新药业,化学制药,化学制药,1→2,1.0,1→2,20260702,U,14.66,14.66,12.0,0,117563685.0,92500,92500,1/1,1.37,144910420.0,10613375791.1,12622687133.76,117563685.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.063946,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002020.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002020.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002029.SZ,七 匹 狼,服装家纺,服装家纺,1→2,1.0,1→2,20260702,U,8.59,8.59,7.03,0,43439672.0,130918,130918,1/1,4.68,257295474.0,5715837187.81,6056152174.24,43439672.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,13:10:00,15:00:00,1,0.0,0.8149,0,,0.0,60.1106,0.017768,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002029.SZ,0,63.2832,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002029.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002250.SZ,联化科技,农化制品,农化制品,1→2,1.0,1→2,20260702,U,15.51,15.51,12.69,0,132074210.0,94151,94151,1/1,2.07,282728224.0,13881073975.56,13957033580.16,132074210.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:42:00,15:00:00,1,0.0,1.0316,0,,0.0,58.8104,0.024699,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002250.SZ,0,74.1431,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002250.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002258.SZ,利尔化学,农化制品,农化制品,1→2,1.0,1→2,20260702,U,13.83,13.83,11.31,0,39243454.0,130451,130451,1/1,4.0,429943216.0,11052223685.85,11070046918.56,39243454.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,13:05:00,15:00:00,1,0.0,0.6508,0,,0.0,61.0954,0.07564,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002258.SZ,0,63.5786,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002258.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002354.SZ,天娱数科,广告营销,广告营销,1→2,1.0,1→2,20260702,U,10.34,10.34,8.46,0,502010308.0,93003,93003,5/10,6.32,1057139696.0,16809673674.86,17108417420.16,502010308.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:30:00,15:00:00,1,0.0,3.2882,0,,0.0,45.2708,0.058484,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002354.SZ,0,70.0812,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002354.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002392.SZ,北京利尔,装修建材,装修建材,1→2,1.0,1→2,20260702,U,8.78,8.78,7.18,1,9856428.0,102627,102848,1/1,6.05,601279536.0,10163258893.38,10452509504.96,9856428.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:27:00,15:00:00,1,0.0,0.9112,0,,0.0,59.533,0.071821,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002392.SZ,0,68.5099,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002392.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002427.SZ,尤夫股份,化学纤维,化学纤维,1→2,1.0,1→2,20260702,U,5.3,5.3,4.34,0,71111652.0,93927,93927,1/1,3.8,194084262.0,5217945325.8,5222793755.2,71111652.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:40:00,15:00:00,1,0.0,0.9434,0,,0.0,59.3396,0.032889,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002427.SZ,0,74.3019,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002427.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002458.SZ,益生股份,养殖业,养殖业,2→3,2.0,2→3,20260702,U,9.41,9.41,7.7,6,60892411.0,93057,94851,2/2,10.83,976273984.0,9093688241.93,13467526506.4,60892411.0,0.92,0.015,0.35,limit_list_d,20260702,1min,241,1,09:31:00,15:00:00,2,3.0,4.3571,3,2.3333,93.3333,35.5243,0.027138,0.0,31,0.0,58.6667,1.0,1.0,high_open_board_risk,1.0,002458.SZ,0,62.0573,0,30.9667,0,0.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260702,intraday_refine_v2,002458.SZ,ok,ok,,1.0,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002559.SZ,亚威股份,通用设备,通用设备,2→3,2.0,2→3,20260702,U,15.38,15.38,12.58,0,10039617.0,93651,93651,3/5,18.68,1423648192.0,7751597038.42,8455386069.12,10039617.0,0.92,0.015,0.35,limit_list_d,20260702,1min,241,1,09:37:00,15:00:00,1,0.0,2.9259,0,,0.0,47.4447,0.225717,0.0,31,1.0,67.9427,1.0,1.0,neutral_limitup,1.0,002559.SZ,0,67.7504,0,10.6159,0,8.2291,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002559.SZ,ok,ok,,1.0,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002580.SZ,圣阳股份,电池,电池,1→2,1.0,1→2,20260702,U,22.18,22.18,18.14,0,82693694.0,112521,112521,1/1,16.28,1548160400.0,10032874584.0,10066814242.56,82693694.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,11:26:00,15:00:00,1,0.0,2.8404,0,,0.0,47.9576,0.05356,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002580.SZ,0,59.6373,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002580.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002584.SZ,西陇科学,电子化学,电子化学,1→2,1.0,1→2,20260702,U,11.0,11.0,9.0,1,66749100.0,104836,112748,1/1,23.48,1148236192.0,5152691797.0,6437380576.0,66749100.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,10:49:00,15:00:00,1,0.0,3.4545,0,,0.0,44.2727,0.026519,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002584.SZ,0,63.9318,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002584.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002596.SZ,海南瑞泽,水泥,水泥,1→2,1.0,1→2,20260702,U,3.23,3.23,2.65,0,26886843.0,94639,94639,1/1,2.17,78125303.0,3703276615.64,3706685053.76,26886843.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:47:00,15:00:00,1,0.0,2.7864,0,,0.0,48.2817,0.036459,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002596.SZ,0,70.9845,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002596.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002652.SZ,扬子新材,装修建材,装修建材,1→2,1.0,1→2,20260702,U,4.61,4.61,3.77,0,53552987.0,95406,95406,1/1,3.59,82141237.0,2360615040.0,2360615040.0,53552987.0,0.78,0.035,0.16,limit_list_d,20260702,1min,241,1,09:55:00,15:00:00,1,0.0,1.9523,0,,0.0,53.2863,0.026697,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002652.SZ,0,72.4859,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260702,intraday_refine_v2,002652.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
