rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,600825.SH,新华传媒,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.326192544367598,0.0,0.0,0.0,0.0,0.302267544367598
2,001216.SZ,华瓷股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.3141629323618267,0.0,0.0,0.0,0.0,0.3116879323618267
3,002589.SZ,瑞康医药,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.442271,0.0,0,0.75,0.0,0.0,0.0,0.6151376146788994,0.0,中,分时缺失|低置信,0.34260105946573,0.0,0.0,0.0,0.0,0.33377605946573
4,002755.SZ,奥赛康,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.423065,0.0,0,0.75,0.0,0.0,0.0,0.4871024734982335,0.0,中,分时缺失|低置信,0.30383021594400383,0.0,0.0,0.0,0.0,0.27990521594400386
5,600743.SH,华远控股,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.2701528347583884,0.0,0.0,0.0,0.0,0.24622783475838841
6,600593.SH,大连圣亚,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.418315,0.0,0,0.75,0.0,0.0,0.0,0.4554360135900336,0.0,中,分时缺失|低置信,0.29919045305916514,0.0,0.0,0.0,0.0,0.27526545305916517
7,600664.SH,哈药股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4247,0.0,0,0.75,0.0,0.0,0.0,0.498,0.0,中,分时缺失|低置信,0.33053930039258833,0.0,0.0,0.0,0.0,0.30661430039258836
8,600630.SH,龙头股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.3166287214634582,0.0,0.0,0.0,0.0,0.3266287214634582
9,002388.SZ,新亚制程,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.412521,0.0,0,0.75,0.0,0.0,0.0,0.41680497925311216,0.0,中,分时缺失|低置信,0.2888618394874985,0.0,0.0,0.0,0.0,0.2649368394874985
10,000020.SZ,深华发Ａ,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.419583,0.0,0,0.75,0.0,0.0,0.0,0.4638888888888879,0.0,中,分时缺失|低置信,0.29766148359613775,0.0,0.0,0.0,0.0,0.2737364835961378
