ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002702.SZ,海欣食品,食品加工,20260908,6.79,10.0486,889298.13,19.3855,,4.02,,1.0,U,6.79,5.55,2.0,68849242.0,09:30:00,15:00:00,2.0,72.535211,72.535211,72.535211,0.782596,1.144878,73.680089,1,ok,,20260908,intraday_refine_v2,002702.SZ,1,0.7378579999999999,0.158761,0,0.1587614,0.0,0.456193,1.0,0.2,1.0,0.5,0.78,1.0,ok,ok,9,,A,0.8732394366197183,0.5070422535211268,0.971830985915493,0.9295774647887324,0.5070422535211268,0.5915492957746479,0.2253521126760564,1.0
002194.SZ,武汉凡谷,通信设备,20260908,11.08,10.0298,524703.2,10.1954,,2.82,,1.0,U,11.08,9.06,0.0,86498790.0,09:40:00,15:00:00,0.0,71.084507,71.084507,71.084507,0.821975,2.222599,73.307106,1,ok,,20260908,intraday_refine_v2,002194.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,0.7598311817279043,0.5,0.7,1.0,ok,ok,9,,A,0.7887323943661971,0.5070422535211268,0.7605633802816901,0.8591549295774648,0.5070422535211268,0.676056338028169,0.7676056338028169,1.0
000833.SZ,粤桂股份,综合Ⅱ,20260908,22.83,10.0241,403685.76,8.8975,,1.85,144783819.4,1.0,U,22.83,18.68,0.0,122930965.0,09:54:00,15:00:00,0.0,68.943662,68.943662,68.943662,0.798779,2.186848,71.13051,1,ok,,20260908,intraday_refine_v2,000833.SZ,1,0.751327,0.075782,0,0.075782,0.0,0.621091,0.0,0.0,0.6610843373493982,0.5,0.7,1.0,ok,ok,9,,A,0.7464788732394366,0.5070422535211268,0.6619718309859155,0.6619718309859155,0.5070422535211268,0.8169014084507042,0.7676056338028169,1.0
600722.SH,金牛化工,化学原料,20260908,19.77,10.0167,1575310.19,23.1554,,0.99,,1.0,U,19.77,16.17,0.0,199996759.0,14:39:00,15:00:00,0.0,70.183099,70.183099,70.183099,0.662377,-0.78908,69.394019,1,ok,,20260908,intraday_refine_v2,600722.SH,1,0.47693199999999997,0.115712,0,0.14400000000000002,0.12,0.601442,0.0,0.0,0.4867278797996655,0.5,0.17,1.0,ok,ok,9,,A,0.6901408450704225,0.5070422535211268,0.8450704225352113,0.3591549295774648,0.5070422535211268,0.9154929577464789,0.7676056338028169,1.0
002068.SZ,黑猫股份,橡胶,20260908,9.1,10.0363,539695.6,7.3427,,2.34,,1.0,U,9.1,7.44,0.0,110913630.0,10:09:00,15:00:00,0.0,67.957746,67.957746,67.957746,0.745918,1.326811,69.284557,1,ok,,20260908,intraday_refine_v2,002068.SZ,1,0.685676,0.080549,0,0.08054940000000002,0.0,0.5972529999999999,0.0,0.0,0.47176541717049614,0.5,0.57,1.0,ok,ok,9,,A,0.8309859154929577,0.5070422535211268,0.5352112676056338,0.7323943661971831,0.5070422535211268,0.7605633802816901,0.7676056338028169,1.0
002403.SZ,爱仕达,小家电,20260908,13.65,9.9919,436676.89,14.6949,,3.32,,1.0,U,13.65,11.17,1.0,83718439.0,09:30:00,15:00:00,1.0,63.859155,63.859155,63.859155,0.825343,3.735029,67.594184,1,ok,,20260908,intraday_refine_v2,002403.SZ,1,0.7882859999999999,0.131143,0,0.131143,0.0,0.594286,1.0,0.2,1.0,0.5,0.8,1.0,ok,ok,9,,A,0.323943661971831,0.5070422535211268,0.9577464788732394,0.8873239436619719,0.5070422535211268,0.647887323943662,0.3943661971830986,1.0
002349.SZ,精华制药,中药Ⅱ,20260908,8.42,10.0654,831054.79,10.2072,,1.24,,1.0,U,8.42,6.89,1.0,85532616.0,11:23:00,15:00:00,1.0,67.408451,67.408451,67.408451,0.673555,-0.01059,67.397861,1,ok,,20260908,intraday_refine_v2,002349.SZ,1,0.576954,0.117031,0,0.117031,0.0,0.414846,0.0,0.0,0.45,0.5,0.45,1.0,ok,ok,9,,A,0.8873239436619719,0.5070422535211268,0.7746478873239436,0.4507042253521127,0.5070422535211268,0.6619718309859155,0.3943661971830986,1.0
002470.SZ,金正大,农化制品,20260908,2.53,10.0,3323668.44,10.1154,,1.2,205389205.56,1.0,U,2.53,2.07,0.0,120321375.0,09:53:00,15:00:00,0.0,63.591549,63.591549,63.591549,0.791152,3.10473,66.696279,1,ok,,20260908,intraday_refine_v2,002470.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,0.5543478260869573,0.5,0.7,1.0,ok,ok,9,,A,0.4788732394366197,0.5070422535211268,0.7464788732394366,0.4295774647887324,0.5070422535211268,0.8028169014084507,0.7676056338028169,1.0
600691.SH,潞化科技,农化制品,20260908,3.36,10.1639,1742258.94,7.334,,1.08,51125957.81,1.0,U,3.36,2.75,0.0,62391840.0,11:00:00,15:00:00,0.0,64.971831,64.971831,64.971831,0.71062,1.218034,66.189865,1,ok,,20260908,intraday_refine_v2,600691.SH,1,0.658643,0.098571,0,0.0985714,0.0,0.507143,0.0,0.0,0.41065573770491787,0.5,0.57,1.0,ok,ok,9,,A,0.971830985915493,0.5070422535211268,0.5211267605633803,0.39436619718309857,0.5070422535211268,0.5774647887323944,0.7676056338028169,1.0
000978.SZ,桂林旅游,旅游及景,20260908,8.01,10.0275,255501.81,5.458,,0.79,50781554.25,1.0,U,8.01,6.55,0.0,165162915.0,09:30:00,15:00:00,0.0,60.492958,60.492958,60.492958,0.855828,5.017968,65.510926,1,ok,,20260908,intraday_refine_v2,000978.SZ,1,0.757753,0.071498,0,0.0714982,0.0,0.642509,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.7746478873239436,0.5070422535211268,0.323943661971831,0.20422535211267606,0.5070422535211268,0.8732394366197183,0.7676056338028169,1.0
