ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603808.SH,歌力思,服饰,20260409,11.36,9.971,171091.642,158197.5,4.2861,,419289.5094,1.7,,1.0,U,11.36,9.3,0.0,59803811.0,103025,103025.0,0.0,77.833333,77.833333,9,,A,0.9814814814814815,0.9444444444444444,0.8148148148148148,0.5370370370370371,0.5092592592592593,0.6111111111111112,0.26851851851851855,1.0
603777.SH,来伊份,食品,20260409,15.43,9.9786,136742.234,88621.02,2.65,,516016.4881,0.93,,1.0,U,15.43,12.63,0.0,134012605.0,92502,92502.0,0.0,77.351852,77.351852,9,,A,0.9629629629629629,0.9814814814814815,0.9074074074074074,0.8333333333333334,0.5092592592592593,0.25925925925925924,0.26851851851851855,1.0
002718.SZ,友邦吊顶,其他建材,20260409,76.11,10.0014,181571.932,24700.53,2.6283,,985227.4265,0.73,,1.0,U,76.11,62.27,0.0,41506588.0,102709,102709.0,0.0,74.796296,74.796296,9,,A,0.4074074074074074,0.9259259259259259,0.9444444444444444,0.9444444444444444,0.5092592592592593,0.7592592592592593,0.26851851851851855,1.0
603121.SH,华培动力,汽车配件,20260409,21.57,9.9949,249728.836,120596.61,3.5623,,730217.2233,0.99,,1.0,U,21.57,17.65,0.0,65523059.0,103401,103401.0,0.0,73.685185,73.685185,9,,A,0.7407407407407407,0.8518518518518519,0.8333333333333334,0.8148148148148148,0.5092592592592593,0.5740740740740741,0.26851851851851855,1.0
603863.SH,松炀资源,造纸,20260409,20.6,9.984,269164.361,133782.05,6.5371,,421579.0,0.9,,1.0,U,20.6,16.86,0.0,75707060.0,100109,100109.0,0.0,72.5,72.5,9,,A,0.9074074074074074,0.8333333333333334,0.6666666666666666,0.9074074074074074,0.5092592592592593,0.46296296296296297,0.26851851851851855,1.0
002364.SZ,中恒电气,电气设备,20260409,31.93,9.9897,237783.349,74470.2,1.3343,,1799462.9173,0.24,,1.0,U,31.93,26.13,0.0,1042057262.0,92500,92500.0,0.0,71.981481,71.981481,9,,A,0.8333333333333334,0.8888888888888888,0.9629629629629629,0.9814814814814815,0.5092592592592593,0.018518518518518517,0.26851851851851855,1.0
603950.SH,长源东谷,汽车配件,20260409,44.88,10.0,33538.824,7473.0,0.2309,,1454699.0304,0.1,,1.0,U,44.88,36.72,0.0,399593568.0,92503,92503.0,0.0,69.87037,69.87037,9,,A,0.5185185185185185,1.0,1.0,1.0,0.5092592592592593,0.05555555555555555,0.26851851851851855,1.0
600707.SH,彩虹股份,元器件,20260409,6.38,10.0,297063.846,469680.9,1.3092,,2289392.649,2.8,,1.0,U,6.38,5.22,1.0,68646720.0,93134,93238.0,1.0,68.574074,68.574074,9,,A,0.5185185185185185,0.7962962962962963,0.9814814814814815,0.25,0.5092592592592593,0.5555555555555556,0.6203703703703703,1.0
605318.SH,法狮龙,其他建材,20260409,93.17,10.0,708398.197,77726.0,6.182,,1171417.3539,2.96,,1.0,U,93.17,76.23,30.0,4546696.0,101623,144902.0,30.0,65.925926,65.925926,9,,A,0.5185185185185185,0.5370370370370371,0.7037037037037037,0.19444444444444445,0.5092592592592593,0.9629629629629629,1.0,1.0
605056.SH,咸亨国际,电器仪表,20260409,29.32,10.0188,518823.98,183022.9,4.5371,,1200340.8624,1.38,46298294.0,1.0,U,29.32,23.99,2.0,26798480.0,130510,131234.0,2.0,65.833333,65.833333,9,,A,0.25925925925925924,0.6481481481481481,0.7962962962962963,0.6296296296296297,0.5092592592592593,0.8703703703703703,0.75,1.0
