ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000155.SZ,川能动力,新型电力,新型电力,20260402,U,16.97,16.97,13.89,0,89279153.0,95821,95821,89279153.0
000586.SZ,汇源通信,通信设备,通信设备,20260402,U,17.15,17.15,14.03,1,57279285.0,93254,93706,57279285.0
000720.SZ,新能泰山,电气设备,电气设备,20260402,U,5.4,5.4,4.42,0,3582937.0,93403,93403,3582937.0
000762.SZ,西藏矿业,小金属,小金属,20260402,U,31.26,31.26,25.58,5,28762326.0,101009,130433,28762326.0
000788.SZ,北大医药,化学制药,化学制药,20260402,U,7.22,7.22,5.9,6,77260064.0,93000,94951,77260064.0
000950.SZ,重药控股,医药商业,医药商业,20260402,U,6.49,6.49,5.31,0,88943509.0,92500,92500,88943509.0
000968.SZ,蓝焰控股,石油开采,石油开采,20260402,U,10.91,10.91,8.93,0,134085994.0,93503,93503,134085994.0
002038.SZ,双鹭药业,生物制药,生物制药,20260402,U,8.55,8.55,6.99,0,29932429.0,145409,145409,29932429.0
002051.SZ,中工国际,建筑工程,建筑工程,20260402,U,9.91,9.91,8.11,0,70108304.0,102439,102439,70108304.0
002263.SZ,大东南,塑料,塑料,20260402,U,4.73,4.73,3.87,1,61630518.0,143006,143809,61630518.0
002309.SZ,中利集团,电气设备,电气设备,20260402,U,4.98,4.98,4.08,5,119652966.0,93054,95409,119652966.0
002560.SZ,通达股份,电气设备,电气设备,20260402,U,13.06,13.06,10.68,21,20794132.0,93812,135118,20794132.0
002828.SZ,贝肯能源,石油开采,石油开采,20260402,U,13.79,13.79,11.29,0,65392180.0,93430,93430,65392180.0
300834.SZ,星辉环材,化工原料,化工原料,20260402,U,43.49,43.49,28.99,3,61651510.0,93927,94530,61651510.0
300839.SZ,博汇股份,石油加工,石油加工,20260402,U,16.69,16.69,11.13,0,96809059.0,93103,93103,96809059.0
600339.SH,中油工程,石油开采,石油开采,20260402,U,4.46,4.46,3.65,2,60728323.0,130129,134826,60728323.0
600488.SH,津药药业,化学制药,化学制药,20260402,U,6.34,6.34,5.18,0,307372095.0,92502,92502,307372095.0
600594.SH,益佰制药,中成药,中成药,20260402,U,4.8,4.8,3.92,0,62498880.0,102851,102851,62498880.0
600644.SH,乐山电力,水力发电,水力发电,20260402,U,12.64,12.64,10.34,1,73314528.0,93037,133052,73314528.0
603042.SH,华脉科技,通信设备,通信设备,20260402,U,21.76,21.76,17.8,1,32524084.0,94812,135318,32524084.0
603122.SH,合富中国,医药商业,医药商业,20260402,U,18.69,18.69,15.29,0,144836286.0,132102,132102,144836286.0
603222.SH,济民健康,医疗保健,医疗保健,20260402,U,10.15,10.15,8.31,0,64705235.0,133547,133547,64705235.0
603353.SH,和顺石油,石油贸易,石油贸易,20260402,U,36.5,36.5,29.86,1,61050630.0,93143,93358,61050630.0
603477.SH,巨星农牧,农业综合,农业综合,20260402,U,17.03,17.03,13.93,1,38240865.0,104654,130939,38240865.0
603798.SH,康普顿,石油加工,石油加工,20260402,U,15.62,15.62,12.78,0,41944386.0,95901,95901,41944386.0
603863.SH,松炀资源,造纸,造纸,20260402,U,17.25,17.25,14.11,2,29952900.0,94917,100102,29952900.0
605162.SH,新中港,供气供热,供气供热,20260402,U,14.05,14.05,11.49,1,31319740.0,93044,102356,31319740.0
920230.BJ,欧康医药,生物制药,生物制药,20260402,U,14.61,14.61,7.87,1,10605924.0,100840,141810,10605924.0
