ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000037.SZ,深南电A,电力,电力,2→3,2.0,2→3,20260720,U,10.12,10.12,8.28,2,1771000.0,144548,145512,2/2,22.61,746615024.0,3429750478.0,6099957431.04,1771000.0,0.92,0.015,0.35,limit_list_d,1min,241,1,10:23:00,15:00:00,2,3.0,4.1502,3,2.0,95.0,37.3488,9.7423,3.8767,0.110308,0.5964,0.0,20,0.48,34.0,0.395046,0.41930239999999996,high_open_board_risk,1,000037.SZ,1.0,0,39.5046,0.395046,1.0,0,46.25,0.4625,1.0,0,48.0,0.48,1.0,0,37.3488,0.373488,0.373488,1.0,0,3.0,3.0,1.0,0.34,0.0,0,,,0.45,0.0,0.5,0.0,0.0,0.6,0.626512,0.0,20260720,intraday_refine_v2,000037.SZ,6.0,1.0,ok,ok,,1,0,1,0.4247114,0.41930239999999996,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000037.SZ
000539.SZ,粤电力Ａ,电力,电力,1→2,1.0,1→2,20260720,U,5.84,5.84,4.78,3,86742104.0,101151,110042,1/1,6.6,954978208.0,14923459490.16,30661658746.88,86742104.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:12:00,15:00:00,4,3.0,2.0548,3,5.0,86.0,46.7712,5.6641,3.1054,0.011661,0.0,0.0,31,0.0,44.2,0.589214,0.26227500000000004,high_open_board_risk,1,000539.SZ,1.0,0,58.9214,0.589214,1.0,0,34.97,0.3497,1.0,0,0.0,0.0,1.0,0,46.7712,0.467712,0.467712,1.0,0,3.0,3.0,1.0,0.442,0.0,0,,,0.39350282485875715,0.0,0.5,0.0,0.0,0.6,0.532288,0.0,20260720,intraday_refine_v2,000539.SZ,6.0,1.0,ok,ok,,1,0,1,0.5893320237288135,0.2564576,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000539.SZ
000596.SZ,古井贡酒,白酒Ⅱ,白酒Ⅱ,1→2,1.0,1→2,20260720,U,93.83,93.83,76.77,4,30654261.0,95445,140133,2/4,2.79,1044650864.0,38338938000.0,49598538000.0,30654261.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:55:00,15:00:00,2,0.0,3.4211,0,,0.0,44.4735,91.7306,2.2887,0.032068,0.0,0.0,31,0.0,70.0,0.6984210000000001,0.11105300000000001,neutral_limitup,1,000596.SZ,1.0,0,69.8421,0.6984210000000001,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,44.4735,0.444735,0.444735,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.45281359906213475,0.0,0.5,0.0,0.0,0.0,0.555265,0.0,20260720,intraday_refine_v2,000596.SZ,6.0,1.0,ok,ok,,1,0,1,0.7163953398593202,0.11105300000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000596.SZ
000600.SZ,建投能源,电力,电力,1→2,1.0,1→2,20260720,U,8.98,8.98,7.34,2,3753137.0,132254,145136,1/1,8.14,772038736.0,9788656866.48,16193044768.32,3753137.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:29:00,15:00:00,5,5.0,2.1158,5,11.8,61.6,13.8651,8.7061,3.1461,0.059434,0.5599,0.0,15,0.12,16.32,0.335035,0.4582698,high_open_board_risk,1,000600.SZ,1.0,0,33.5035,0.335035,1.0,0,60.152,0.60152,1.0,0,12.0,0.12,1.0,0,13.8651,0.138651,0.138651,1.0,0,5.0,5.0,1.0,0.1632,0.0,0,,,0.40588235294117603,0.0,0.5,0.0,0.0,1.0,0.861349,0.0,20260720,intraday_refine_v2,000600.SZ,6.0,1.0,ok,ok,,1,0,1,0.3651230529411764,0.4582698,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000600.SZ
000722.SZ,湖南发展,电力,电力,2→3,2.0,2→3,20260720,U,15.21,15.21,12.45,6,3262545.0,144433,145621,3/4,16.23,1100838176.0,7059847469.22,8690306264.64,3262545.0,0.92,0.015,0.35,limit_list_d,1min,241,1,14:45:00,15:00:00,1,1.0,0.0657,1,1.0,100.0,87.6055,14.6086,4.117,0.129585,1.4,0.0,15,0.24,24.0,0.560817,0.18825,neutral_limitup,1,000722.SZ,1.0,0,56.0817,0.560817,1.0,0,25.1,0.251,1.0,0,24.0,0.24,1.0,0,87.6055,0.876055,0.876055,1.0,0,1.0,1.0,1.0,0.24,0.0,0,,,0.39360086767895824,0.0,0.5,0.0,0.0,0.2,0.12394499999999997,0.0,20260720,intraday_refine_v2,000722.SZ,6.0,1.0,ok,ok,,1,0,1,0.6744962301518438,0.146789,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000722.SZ
000767.SZ,晋控电力,电力,电力,1→2,1.0,1→2,20260720,U,3.76,3.76,3.08,2,50597650.0,100230,140245,1/1,11.36,1210434176.0,10950046599.36,11569302762.24,50597650.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:03:00,15:00:00,3,2.0,2.1277,2,5.5,84.0,57.634,3.6577,2.7972,0.014804,0.0,0.0,31,0.0,53.8,0.6650020000000001,0.19747499999999998,neutral_limitup,1,000767.SZ,1.0,0,66.5002,0.6650020000000001,1.0,0,26.33,0.2633,1.0,0,0.0,0.0,1.0,0,57.634,0.57634,0.57634,1.0,0,2.0,2.0,1.0,0.5379999999999999,0.0,0,,,0.414912280701754,0.0,0.5,0.0,0.0,0.4,0.42366000000000004,0.0,20260720,intraday_refine_v2,000767.SZ,6.0,1.0,ok,ok,,1,0,1,0.667005442105263,0.184732,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000767.SZ
000815.SZ,美利云,IT服务Ⅱ,IT服务Ⅱ,1→2,1.0,1→2,20260720,U,13.33,13.33,10.91,0,179245470.0,92500,92500,1/1,2.26,209590629.0,9267856256.55,9267856323.2,179245470.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,13.33,-0.0,0.098288,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000815.SZ,1.0,0,76.0,0.76,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260720,intraday_refine_v2,000815.SZ,6.0,1.0,ok,ok,,1,0,1,0.858,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000815.SZ
000889.SZ,中嘉博创,通信服务,通信服务,1→2,1.0,1→2,20260720,U,3.45,3.45,2.83,0,85141028.0,93527,93527,2/4,4.88,143940609.0,3000965753.7,3230204364.0,85141028.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:36:00,15:00:00,1,0.0,3.7681,0,,0.0,42.3913,3.3917,1.7203,0.03554,0.0,0.0,31,0.0,70.0,0.692174,0.11521740000000001,neutral_limitup,1,000889.SZ,1.0,0,69.2174,0.692174,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,42.3913,0.423913,0.423913,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.6028662420382165,0.0,0.5,0.0,0.0,0.0,0.576087,0.0,20260720,intraday_refine_v2,000889.SZ,6.0,1.0,ok,ok,,1,0,1,0.7328647363057325,0.11521740000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000889.SZ
001211.SZ,双枪科技,家居用品,家居用品,1→2,1.0,1→2,20260720,U,20.19,20.19,16.52,0,71540478.0,110106,110106,1/1,5.53,99138307.0,1884537063.18,2019000000.0,71540478.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:02:00,15:00:00,1,0.0,1.1887,0,,0.0,57.8678,19.205,5.1291,0.022245,0.0,0.0,31,0.0,45.0,0.6261030000000001,0.09,neutral_limitup,1,001211.SZ,1.0,0,62.6103,0.6261030000000001,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,57.8678,0.578678,0.578678,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.49904632152588563,0.0,0.5,0.0,0.0,0.0,0.421322,0.0,20260720,intraday_refine_v2,001211.SZ,6.0,1.0,ok,ok,,1,0,1,0.7284234482288828,0.0842644,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001211.SZ
001258.SZ,立新能源,电力,电力,3→4,3.0,3→4,20260720,U,9.1,9.1,7.44,2,132620670.0,93157,94915,3/3,8.8,733892672.0,8493244614.4,8493333284.8,132620670.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:32:00,15:00:00,3,1.0,6.5934,1,7.0,78.0,40.7396,8.9351,1.8458,0.004315,0.0,0.0,31,0.0,75.6,0.712419,0.16852079999999997,neutral_limitup,1,001258.SZ,1.0,0,71.2419,0.712419,1.0,0,16.86,0.1686,1.0,0,0.0,0.0,1.0,0,40.7396,0.40739600000000004,0.40739600000000004,1.0,0,1.0,1.0,1.0,0.7559999999999999,0.0,0,,,0.8635429262394194,0.0,0.5,0.0,0.0,0.2,0.5926039999999999,0.0,20260720,intraday_refine_v2,001258.SZ,6.0,1.0,ok,ok,,1,0,1,0.7447363389359128,0.16852079999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001258.SZ
