ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600881.SH,亚泰集团,综合Ⅱ,20260813,2.27,10.1942,2873984.45,8.8919,,1.89,28989232.3,1.0,U,2.27,1.85,1.0,100036670.0,09:37:00,15:00:00,1.0,71.04,71.04,71.04,0.768829,1.16858,72.20858,1,ok,,20260813,intraday_refine_v2,600881.SH,1,0.712423,0.101718,0,0.10171800000000003,0.0,0.49140999999999996,0.0,0.0,0.712135922330097,0.5,0.7,1.0,ok,ok,9,,A,1.0,0.51,0.78,0.6,0.51,0.7,0.33999999999999997,1.0
000802.SZ,北京文化,影视院线,20260813,6.26,10.0176,1360050.9,19.01,,1.31,-215887037.0,1.0,U,6.26,5.12,1.0,167948914.0,09:30:00,15:00:00,1.0,68.68,68.68,68.68,0.752765,1.3193,69.9993,1,ok,,20260813,intraday_refine_v2,000802.SZ,1,0.640713,0.16363,0,0.1636304,0.241814,0.544569,0.0,0.0,1.0,0.5,0.639546,1.0,ok,ok,9,,A,0.6,0.51,1.0,0.43,0.51,0.86,0.33999999999999997,1.0
002219.SZ,新里程,医疗服务,20260813,2.5,10.1322,2471981.85,7.5553,,2.47,,1.0,U,2.5,2.04,0.0,63616952.0,10:03:00,15:00:00,0.0,69.54,69.54,69.54,0.683416,-0.23968,69.30032,1,ok,,20260813,intraday_refine_v2,002219.SZ,1,0.6367,0.1132,0,0.11320000000000002,0.0,0.434,0.0,0.0,0.37070484581497865,0.5,0.57,1.0,ok,ok,9,,A,0.96,0.51,0.7,0.76,0.51,0.48,0.75,1.0
601991.SH,大唐发电,电力,20260813,6.92,10.0159,8978995.68,7.2434,,2.39,,1.0,U,6.92,5.66,0.0,377052579.0,13:45:00,15:00:00,0.0,68.74,68.74,68.74,0.708368,0.41936,69.15936,1,ok,,20260813,intraday_refine_v2,601991.SH,1,0.618887,0.089075,0,0.09,0.0,0.554624,0.0,0.0,0.4118441971383147,0.5,0.45,1.0,ok,ok,9,,A,0.58,0.51,0.64,0.74,0.51,1.0,0.75,1.0
002437.SZ,誉衡药业,化学制药,20260813,4.25,10.1036,4808800.8,22.8974,,1.27,-175811129.92000002,1.0,U,4.25,3.47,1.0,68343565.0,09:52:00,15:00:00,1.0,68.36,68.36,68.36,0.712436,0.57672,68.93672,1,ok,,20260813,intraday_refine_v2,002437.SZ,1,0.726118,0.092588,0,0.09258820000000001,0.0,0.537059,0.0,0.0,0.24792746113989636,0.5,0.7,1.0,ok,ok,9,,A,0.94,0.51,0.92,0.4,0.51,0.52,0.33999999999999997,1.0
000936.SZ,华西股份,化学纤维,20260813,6.34,10.0694,258930.74,2.9228,,1.85,51870679.54,1.0,U,6.34,5.18,0.0,128980490.0,09:30:00,15:00:00,0.0,63.22,63.22,63.22,0.855256,4.46112,67.68112,1,ok,,20260813,intraday_refine_v2,000936.SZ,1,0.757161,0.071893,0,0.071893,0.0,0.640536,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.9,0.51,0.24,0.58,0.51,0.8,0.75,1.0
002172.SZ,澳洋健康,医疗服务,20260813,4.13,10.1333,233290.02,3.049,,0.95,51791684.0,1.0,U,4.13,3.38,0.0,100492390.0,09:30:00,15:00:00,0.0,61.74,61.74,61.74,0.858,4.812,66.552,1,ok,,20260813,intraday_refine_v2,002172.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.98,0.51,0.3,0.22,0.51,0.72,0.75,1.0
002174.SZ,游族网络,游戏Ⅱ,20260813,13.38,10.0329,311709.63,3.1831,,1.09,,1.0,U,13.38,10.94,0.0,157483938.0,09:32:00,15:00:00,0.0,59.86,59.86,59.86,0.804918,4.12636,63.98636,1,ok,,20260813,intraday_refine_v2,002174.SZ,1,0.7115699999999999,0.102287,0,0.10228700000000002,0.0,0.48856499999999997,0.0,0.0,0.9582236842105262,0.5,0.7,1.0,ok,ok,9,,A,0.76,0.51,0.32,0.26,0.51,0.82,0.75,1.0
000593.SZ,德龙汇能,燃气Ⅱ,20260813,27.8,10.0119,367426.45,10.2495,,1.04,39559530.9,1.0,U,27.8,22.74,0.0,55467644.0,10:43:00,15:00:00,0.0,59.14,59.14,59.14,0.793178,4.03556,63.17556,1,ok,,20260813,intraday_refine_v2,000593.SZ,1,0.6937300000000001,0.07518,0,0.0765,0.0,0.624101,0.0,0.0,0.7349228333992872,0.5,0.57,1.0,ok,ok,9,,A,0.54,0.51,0.82,0.24,0.51,0.42,0.75,1.0
601579.SH,会稽山,非白酒,20260813,17.45,10.0252,192332.76,4.0114,,2.02,,1.0,U,17.45,14.27,0.0,69933876.0,09:56:00,15:00:00,0.0,60.06,60.06,60.06,0.746583,2.91966,62.97966,1,ok,,20260813,intraday_refine_v2,601579.SH,1,0.730086,0.089943,0,0.089943,0.0,0.550287,0.0,0.0,0.45,0.5,0.7,1.0,ok,ok,9,,A,0.72,0.51,0.42,0.64,0.51,0.54,0.75,1.0
002081.SZ,金 螳 螂,装修装饰,20260813,4.81,10.0686,272870.82,1.0319,,0.32,97005219.31,1.0,U,4.81,3.93,0.0,314696741.0,09:30:00,15:00:00,0.0,56.9,56.9,56.9,0.858,5.78,62.68,1,ok,,20260813,intraday_refine_v2,002081.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.88,0.51,0.04,0.04,0.51,0.94,0.75,1.0
