ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603001.SH,奥康国际,服饰,20260506,9.05,9.9635,150166.019,168968.73,4.2139,,362886.9,1.47,,1.0,U,9.05,7.41,0.0,35978265.0,100008,100008.0,0.0,77.568627,77.568627,9,,A,0.9509803921568627,0.9803921568627451,0.803921568627451,0.38235294117647056,0.5049019607843137,0.7058823529411765,0.22549019607843138,1.0
002871.SZ,伟隆股份,机械基件,20260506,20.28,9.9783,188838.736,96431.77,6.4604,,510759.5977,2.54,,1.0,U,20.28,16.6,2.0,3942432.0,135430,145606.0,2.0,76.117647,76.117647,9,,A,0.9019607843137255,0.9509803921568627,0.6176470588235294,0.14705882352941177,0.5049019607843137,0.9215686274509803,0.5980392156862745,1.0
605303.SH,园林股份,建筑工程,20260506,25.45,9.9827,103505.02,41799.4,2.5924,,410349.2034,0.82,,1.0,U,25.45,20.83,0.0,107072222.0,94525,94525.0,0.0,74.823529,74.823529,9,,A,0.8627450980392157,0.9901960784313726,0.9019607843137255,0.7647058823529411,0.5049019607843137,0.2647058823529412,0.22549019607843138,1.0
603278.SH,大业股份,钢加工,20260506,12.32,10.0,227060.641,187425.49,5.4841,,421047.5709,0.73,,1.0,U,12.32,10.08,2.0,34901574.0,93642,93830.0,2.0,74.313725,74.313725,9,,A,0.6274509803921569,0.9019607843137255,0.696078431372549,0.7941176470588235,0.5049019607843137,0.7450980392156863,0.5980392156862745,1.0
603777.SH,来伊份,食品,20260506,18.07,9.9817,285374.73,164587.8,4.9215,,604304.468,1.15,,1.0,U,18.07,14.79,0.0,38000848.0,102656,102656.0,0.0,73.960784,73.960784,9,,A,0.8823529411764706,0.8627450980392157,0.7450980392156863,0.5637254901960784,0.5049019607843137,0.6764705882352942,0.22549019607843138,1.0
003041.SZ,真爱美家,纺织,20260506,57.64,10.0,414896.833,74360.8,5.4348,,830016.0,1.05,,1.0,U,57.64,47.16,3.0,2616856.0,132036,144700.0,3.0,73.715686,73.715686,9,,A,0.6274509803921569,0.7647058823529411,0.7058823529411765,0.6421568627450981,0.5049019607843137,0.9411764705882353,0.6715686274509803,1.0
600130.SH,波导股份,元器件,20260506,5.08,9.9567,221291.265,451167.61,6.0156,,381000.0,1.49,,1.0,U,5.08,4.16,2.0,58913262.0,94138,94429.0,2.0,73.607843,73.607843,9,,A,0.9607843137254902,0.9215686274509803,0.6666666666666666,0.36764705882352944,0.5049019607843137,0.5196078431372549,0.5980392156862745,1.0
603936.SH,博敏电子,元器件,20260506,17.05,10.0,206556.1,121770.05,1.9316,,1074828.5968,0.25,,1.0,U,17.05,13.95,0.0,88210357.0,93050,93050.0,0.0,72.960784,72.960784,9,,A,0.6274509803921569,0.9313725490196079,0.9313725490196079,0.9705882352941176,0.5049019607843137,0.3627450980392157,0.22549019607843138,1.0
002283.SZ,天润工业,汽车配件,20260506,12.35,9.9733,724185.804,596602.57,5.9492,,1407229.6148,1.85,,1.0,U,12.35,10.11,5.0,7723690.0,112236,142751.0,5.0,71.245098,71.245098,9,,A,0.9313725490196079,0.5392156862745098,0.6764705882352942,0.27450980392156865,0.5049019607843137,0.9019607843137255,0.7696078431372549,1.0
603269.SH,海鸥股份,机械基件,20260506,16.41,9.9866,329522.167,205129.92,6.6438,,506661.6513,1.43,,1.0,U,16.41,13.43,0.0,29968073.0,95517,95517.0,0.0,70.392157,70.392157,9,,A,0.8431372549019608,0.8431372549019608,0.6078431372549019,0.39215686274509803,0.5049019607843137,0.7745098039215687,0.22549019607843138,1.0
