ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000402.SZ,金 融 街,全国地产,全国地产,20260410,U,2.78,2.78,2.28,1,20568636.0,93106,93215,20568636.0
000534.SZ,万泽股份,生物制药,生物制药,20260410,U,45.68,45.68,37.38,0,105011970.0,94457,94457,105011970.0
000626.SZ,远大控股,商贸代理,商贸代理,20260410,U,8.61,8.61,7.05,0,32381349.0,92500,92500,32381349.0
000659.SZ,珠海中富,广告包装,广告包装,20260410,U,4.3,4.3,3.52,0,37328730.0,110457,110457,37328730.0
000670.SZ,盈方微,元器件,元器件,20260410,U,8.15,8.15,6.67,2,55563391.0,93133,93403,55563391.0
000762.SZ,西藏矿业,小金属,小金属,20260410,U,33.88,33.88,27.72,8,5471620.0,100903,145539,5471620.0
000889.SZ,中嘉博创,通信设备,通信设备,20260410,U,4.35,4.35,3.56,3,35154433.0,92500,103212,35154433.0
001211.SZ,双枪科技,家居用品,家居用品,20260410,U,30.68,30.68,25.1,1,88266360.0,110115,135445,88266360.0
001269.SZ,欧晶科技,矿物制品,矿物制品,20260410,U,23.18,23.18,18.96,1,70551505.0,92500,93709,70551505.0
001299.SZ,美能能源,供气供热,供气供热,20260410,U,15.32,15.32,12.54,0,140331200.0,104906,104906,140331200.0
001309.SZ,德明利,半导体,半导体,20260410,U,447.24,447.24,365.92,7,57659969.0,133706,144739,57659969.0
002074.SZ,国轩高科,电气设备,电气设备,20260410,U,38.81,38.81,31.75,5,171517573.0,93636,131536,171517573.0
002177.SZ,御银股份,其他商业,其他商业,20260410,U,8.16,8.16,6.68,3,75380864.0,131621,145151,75380864.0
002263.SZ,大东南,塑料,塑料,20260410,U,4.9,4.9,4.01,2,83020548.0,93754,130518,83020548.0
002328.SZ,新朋股份,汽车配件,汽车配件,20260410,U,10.11,10.11,8.27,2,98074531.0,93112,93412,98074531.0
002363.SZ,隆基机械,汽车配件,汽车配件,20260410,U,8.67,8.67,7.09,0,41750211.0,140530,140530,41750211.0
002364.SZ,中恒电气,电气设备,电气设备,20260410,U,35.12,35.12,28.74,0,1101336860.0,92500,92500,1101336860.0
002418.SZ,康盛股份,家用电器,家用电器,20260410,U,5.69,5.69,4.65,1,84812864.0,93648,145451,84812864.0
002580.SZ,圣阳股份,电气设备,电气设备,20260410,U,18.98,18.98,15.53,9,70306513.0,101430,135136,70306513.0
002733.SZ,雄韬股份,电气设备,电气设备,20260410,U,30.25,30.25,24.75,0,114925800.0,140015,140015,114925800.0
002787.SZ,华源控股,广告包装,广告包装,20260410,U,13.78,13.78,11.28,5,15543840.0,93900,145439,15543840.0
002824.SZ,和胜股份,铝,铝,20260410,U,25.27,25.27,20.67,3,51641696.0,93009,145124,51641696.0
002950.SZ,奥美医疗,医疗保健,医疗保健,20260410,U,13.56,13.56,11.1,1,31361066.0,93709,111248,31361066.0
002962.SZ,五方光电,元器件,元器件,20260410,U,16.91,16.91,13.83,0,81570863.0,93651,93651,81570863.0
002988.SZ,豪美新材,铝,铝,20260410,U,35.38,35.38,28.94,0,50059162.0,103512,103512,50059162.0
