ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
002179.SZ,中航光电,元器件,元器件,20260511,U,40.61,40.61,33.23,9,201576100.0,94051,133403,201576100.0
002281.SZ,光迅科技,通信设备,通信设备,20260511,U,198.79,198.79,162.65,0,100667256.0,145418,145418,100667256.0
002334.SZ,英威腾,电气设备,电气设备,20260511,U,9.15,9.15,7.49,3,81311475.0,94933,135330,81311475.0
002396.SZ,星网锐捷,通信设备,通信设备,20260511,U,31.81,31.81,26.03,9,17307821.0,111754,133706,17307821.0
002491.SZ,通鼎互联,通信设备,通信设备,20260511,U,22.73,22.73,18.59,2,211286646.0,93000,93748,211286646.0
002552.SZ,宝鼎科技,元器件,元器件,20260511,U,30.42,30.42,24.89,1,62297118.0,110306,110721,62297118.0
002585.SZ,双星新材,塑料,塑料,20260511,U,8.68,8.68,7.1,0,131137743.0,95451,95451,131137743.0
002623.SZ,亚玛顿,玻璃,玻璃,20260511,U,24.33,24.33,19.91,0,81675469.0,110221,110221,81675469.0
002640.SZ,跨境通,互联网,互联网,20260511,U,4.54,4.54,3.72,0,98165696.0,143924,143924,98165696.0
002718.SZ,友邦吊顶,其他建材,其他建材,20260511,U,78.45,78.45,64.19,0,111175417.0,131736,131736,111175417.0
002865.SZ,钧达股份,电气设备,电气设备,20260511,U,106.18,106.18,86.88,39,17944420.0,93333,143736,17944420.0
002918.SZ,蒙娜丽莎,陶瓷,陶瓷,20260511,U,12.73,12.73,10.41,0,57435468.0,92500,92500,57435468.0
002943.SZ,宇晶股份,机床制造,机床制造,20260511,U,81.95,81.95,67.05,0,82715003.0,105300,105300,82715003.0
002971.SZ,和远气体,化工原料,化工原料,20260511,U,34.27,34.27,28.04,0,79009142.0,133100,133100,79009142.0
002975.SZ,博杰股份,专用机械,专用机械,20260511,U,105.44,105.44,86.27,0,155462844.0,93557,93557,155462844.0
003031.SZ,中瓷电子,元器件,元器件,20260511,U,154.08,154.08,126.06,8,19004227.0,103457,143503,19004227.0
300302.SZ,同有科技,IT设备,IT设备,20260511,U,42.6,42.6,28.4,2,115761240.0,93315,100921,115761240.0
300449.SZ,汉邦高科,IT设备,IT设备,20260511,U,9.56,9.56,6.38,0,373216358.0,92500,92500,373216358.0
300604.SZ,长川科技,半导体,半导体,20260511,U,218.41,218.41,145.61,7,9151379.0,111439,145657,9151379.0
300616.SZ,尚品宅配,家居用品,家居用品,20260511,U,17.59,17.59,11.73,3,20375200.0,103121,131403,20375200.0
300736.SZ,百邦科技,通信设备,通信设备,20260511,U,40.16,40.16,26.78,2,41852784.0,93815,94700,41852784.0
301188.SZ,力诺药包,玻璃,玻璃,20260511,U,33.0,33.0,22.0,4,21122871.0,130254,130930,21122871.0
600076.SH,康欣新材,广告包装,广告包装,20260511,U,3.96,3.96,3.24,0,66082357.0,93240,93240,66082357.0
600078.SH,澄星股份,化工原料,化工原料,20260511,U,16.23,16.23,13.28,2,64072729.0,94252,103216,64072729.0
600172.SH,黄河旋风,矿物制品,矿物制品,20260511,U,9.78,9.78,8.0,0,223075149.0,92501,92501,223075149.0
600184.SH,光电股份,专用机械,专用机械,20260511,U,27.28,27.28,22.32,0,119946750.0,94302,94302,119946750.0
600198.SH,大唐电信,通信设备,通信设备,20260511,U,9.72,9.72,7.96,0,113966990.0,102235,102235,113966990.0
600234.SH,科新发展,装修装饰,装修装饰,20260511,U,31.47,31.47,25.75,8,4232085.0,93446,140428,4232085.0
600236.SH,桂冠电力,水力发电,水力发电,20260511,U,11.63,11.63,9.51,2,77553887.0,95918,100554,77553887.0
600259.SH,中稀有色,小金属,小金属,20260511,U,108.96,108.96,89.15,5,12083664.0,100144,144405,12083664.0
600330.SH,天通股份,专用机械,专用机械,20260511,U,32.08,32.08,26.24,0,407322454.0,101503,101503,407322454.0
600379.SH,宝光股份,电气设备,电气设备,20260511,U,18.43,18.43,15.08,18,20586162.0,95602,134629,20586162.0
600396.SH,华电辽能,火力发电,火力发电,20260511,U,13.68,13.68,11.2,0,135028385.0,131641,131641,135028385.0
600488.SH,津药药业,化学制药,化学制药,20260511,U,6.6,6.6,5.4,0,104148000.0,132537,132537,104148000.0
600530.SH,交大昂立,医疗保健,医疗保健,20260511,U,6.55,6.55,5.36,0,45838210.0,93025,93025,45838210.0
600545.SH,卓郎智能,纺织机械,纺织机械,20260511,U,6.06,6.06,4.96,0,156919700.0,93111,93111,156919700.0
600584.SH,长电科技,半导体,半导体,20260511,U,55.83,55.83,45.68,0,606467276.0,102927,102927,606467276.0
600601.SH,方正科技,元器件,元器件,20260511,U,13.33,13.33,10.91,8,76893931.0,101929,140126,76893931.0
600683.SH,京投发展,区域地产,区域地产,20260511,U,18.95,18.95,15.51,17,25493510.0,93217,131856,25493510.0
600748.SH,上实发展,全国地产,全国地产,20260511,U,6.03,6.03,4.93,2,28220948.0,93737,94019,28220948.0
600769.SH,祥龙电业,水务,水务,20260511,U,19.58,19.58,16.02,2,22485554.0,95235,100235,22485554.0
600854.SH,春兰股份,家用电器,家用电器,20260511,U,5.96,5.96,4.88,0,38962617.0,95218,95218,38962617.0
600869.SH,远东股份,电气设备,电气设备,20260511,U,20.82,20.82,17.04,27,684978.0,101527,145551,684978.0
601609.SH,金田股份,铜,铜,20260511,U,11.41,11.41,9.33,0,106327656.0,143440,143440,106327656.0
601858.SH,中国科传,出版业,出版业,20260511,U,27.81,27.81,22.75,0,36064008.0,134439,134439,36064008.0
601991.SH,大唐发电,火力发电,火力发电,20260511,U,6.09,6.09,4.99,0,673522727.0,93125,93125,673522727.0
603045.SH,福达合金,小金属,小金属,20260511,U,68.35,68.35,55.93,0,141375140.0,92502,92502,141375140.0
603063.SH,禾望电气,电气设备,电气设备,20260511,U,56.65,56.65,46.35,25,,111644,,
603150.SH,万朗磁塑,塑料,塑料,20260511,U,73.48,73.48,60.12,0,68630320.0,103907,103907,68630320.0
603269.SH,海鸥股份,机械基件,机械基件,20260511,U,18.56,18.56,15.18,1,52441280.0,93413,103537,52441280.0
603275.SH,众辰科技,电器仪表,电器仪表,20260511,U,53.32,53.32,43.62,9,19101570.0,130329,140005,19101570.0
603303.SH,得邦照明,家用电器,家用电器,20260511,U,20.61,20.61,16.87,0,23918275.0,105233,105233,23918275.0
603459.SH,红板科技,元器件,元器件,20260511,U,89.16,89.16,72.95,0,313655964.0,92501,92501,313655964.0
603499.SH,翔港科技,广告包装,广告包装,20260511,U,23.07,23.07,18.87,13,4432208.0,103620,141944,4432208.0
603738.SH,泰晶科技,元器件,元器件,20260511,U,51.71,51.71,42.31,5,87449314.0,93312,94230,87449314.0
603757.SH,大元泵业,机械基件,机械基件,20260511,U,60.45,60.45,49.46,0,90801582.0,94747,94747,90801582.0
603773.SH,沃格光电,元器件,元器件,20260511,U,80.03,80.03,65.48,34,5458286.0,94258,144552,5458286.0
603936.SH,博敏电子,元器件,元器件,20260511,U,20.22,20.22,16.54,23,14581046.0,103816,144831,14581046.0
605006.SH,山东玻纤,玻璃,玻璃,20260511,U,16.36,16.36,13.38,0,106019409.0,93142,93142,106019409.0
605090.SH,九丰能源,供气供热,供气供热,20260511,U,47.6,47.6,38.94,20,376040.0,132215,150000,376040.0
605186.SH,健麾信息,专用机械,专用机械,20260511,U,22.39,22.39,18.32,0,49168440.0,95101,95101,49168440.0
605189.SH,富春染织,纺织,纺织,20260511,U,19.97,19.97,16.34,2,12296367.0,93734,100107,12296367.0
605255.SH,天普股份,汽车配件,汽车配件,20260511,U,113.43,113.43,92.81,2,23796252.0,94216,94337,23796252.0
688146.SH,中船特气,半导体,半导体,20260511,U,95.81,95.81,63.87,13,1510636.0,130229,145014,1510636.0
688189.SH,南新制药,化学制药,化学制药,20260511,U,10.55,10.55,7.03,0,44156972.0,130955,130955,44156972.0
688328.SH,深科达,专用机械,专用机械,20260511,U,70.31,70.31,46.87,0,83137286.0,105857,105857,83137286.0
688350.SH,富淼科技,化工原料,化工原料,20260511,U,39.08,39.08,26.06,0,63628062.0,94042,94042,63628062.0
688545.SH,兴福电子,元器件,元器件,20260511,U,75.6,75.6,50.4,5,62501166.0,93058,140046,62501166.0
688551.SH,科威尔,专用机械,专用机械,20260511,U,60.46,60.46,40.3,11,1804610.0,95443,134210,1804610.0
688603.SH,天承科技,化工原料,化工原料,20260511,U,121.18,121.18,80.78,12,11763184.0,135544,143614,11763184.0
688618.SH,三旺通信,通信设备,通信设备,20260511,U,46.8,46.8,31.2,3,37912726.0,93650,105053,37912726.0
688766.SH,普冉股份,半导体,半导体,20260511,U,381.0,381.0,254.0,8,58146696.0,93602,142805,58146696.0
920125.BJ,鸿仕达,专用机械,专用机械,20260511,U,129.07,129.07,69.51,0,20677788.0,144535,144535,20677788.0
920699.BJ,海达尔,家用电器,家用电器,20260511,U,56.6,56.6,30.48,2,8320369.0,133223,144829,8320369.0
