rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
32,000560.SZ,我爱我家,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.45125,0.0,0,0.75,0.0,0.0,0.0,0.6750000000000006,0.0,中,分时缺失|低置信,0.25687851594339267,0.0,0.0,0.0,0.0,0.23295351594339267
33,000912.SZ,泸天化,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.424318,0.0,0,0.75,0.0,0.0,0.0,0.49545454545454537,0.0,中,分时缺失|低置信,0.2798339357163783,0.0,0.0,0.0,0.0,0.25590893571637835
34,601086.SH,国芳集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.701497,0.0,0,0.0,0.0,0.5,0.0,0.5766490765171508,0.0,中,分时缺失|低置信,0.23937902599547434,0.0,0.0,0.0,0.0,0.21545402599547434
35,600691.SH,潞化科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2927657327471743,0.0,0.0,0.0,0.0,0.26884073274717435
36,002212.SZ,天融信,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.468929,0.0,0,0.75,0.0,0.0,0.0,0.792857142857143,0.0,中,分时缺失|低置信,0.2746613601272303,0.0,0.0,0.0,0.0,0.25073636012723033
37,000011.SZ,深物业A,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.419663,0.0,0,0.75,0.0,0.0,0.0,0.4644230769230762,0.0,中,分时缺失|低置信,0.21261713687490702,0.0,0.0,0.0,0.0,0.18869213687490702
38,603045.SH,福达合金,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.20821920144545134,0.0,0.0,0.0,0.0,0.18429420144545133
39,603778.SH,国晟科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.21779073407595162,0.0,0.0,0.0,0.0,0.19386573407595162
40,603082.SH,北自科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677173,0.0,0,0.0,0.0,0.5,0.0,0.4144882860665853,0.0,中,分时缺失|低置信,0.24410023432790923,0.0,0.0,0.0,0.0,0.22017523432790922
41,002886.SZ,沃特股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.2228299953258183,0.0,0.0,0.0,0.0,0.2140049953258183
42,002427.SZ,尤夫股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4175,0.0,0,0.75,0.0,0.0,0.0,0.45,0.0,中,分时缺失|低置信,0.2062533335977637,0.0,0.0,0.0,0.0,0.1823283335977637
43,600251.SH,冠农股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.435164,0.0,0,0.75,0.0,0.0,0.0,0.5677570093457944,0.0,中,分时缺失|低置信,0.24197369180579348,0.0,0.0,0.0,0.0,0.21804869180579348
44,603171.SH,税友股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.717553,0.0,0,0.0,0.0,0.5,0.0,0.6836889109402138,0.0,中,分时缺失|低置信,0.24720720107746003,0.0,0.0,0.0,0.0,0.22328220107746002
45,600654.SH,中安科,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.26896203289970677,0.0,0.0,0.0,0.0,0.2601370328997068
46,605188.SH,国光连锁,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686204,0.0,0,0.0,0.0,0.5,0.0,0.47469135802469054,0.0,中,分时缺失|低置信,0.22812026066204782,0.0,0.0,0.0,0.0,0.20419526066204782
47,603608.SH,天创时尚,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.705113,0.0,0,0.0,0.0,0.5,0.0,0.6007537688442212,0.0,中,分时缺失|低置信,0.22007748259438029,0.0,0.0,0.0,0.0,0.19615248259438028
48,600162.SH,香江控股,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.460005,0.0,0,0.75,0.0,0.0,0.0,0.7333675564681716,0.0,中,分时缺失|低置信,0.2255063620135622,0.0,0.0,0.0,0.0,0.2166813620135622
49,601003.SH,柳钢股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680054,0.0,0,0.0,0.0,0.5,0.0,0.4336956521739126,0.0,中,分时缺失|低置信,0.2193384715295482,0.0,0.0,0.0,0.0,0.1954134715295482
50,002486.SZ,嘉麟杰,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.420858,0.0,0,0.75,0.0,0.0,0.0,0.47238805970149156,0.0,中,分时缺失|低置信,0.24842686788068755,0.0,0.0,0.0,0.0,0.22450186788068754
51,603029.SH,天鹅股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674377,0.0,0,0.0,0.0,0.5,0.0,0.3958483754512628,0.0,中,分时缺失|低置信,0.24838507309659483,0.0,0.0,0.0,0.0,0.22446007309659483
52,601222.SH,林洋能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.729612,0.0,0,0.0,0.0,0.5,0.0,0.764079422382672,0.0,中,分时缺失|低置信,0.21204308340702405,0.0,0.0,0.0,0.0,0.18811808340702404
53,603007.SH,顺景科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700943,0.0,0,0.0,0.0,0.5,0.0,0.5729508196721322,0.0,中,分时缺失|低置信,0.23497217782198446,0.0,0.0,0.0,0.0,0.21104717782198446
54,000925.SZ,众合科技,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.400618,0.0,0,0.75,0.0,0.0,0.0,0.3374560375146543,0.0,中,分时缺失|低置信,0.2238171082361014,0.0,0.0,0.0,0.0,0.1998921082361014
55,600689.SH,上海三毛,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68169,0.0,0,0.0,0.0,0.5,0.0,0.44459945994599437,0.0,中,分时缺失|低置信,0.21302195768181337,0.0,0.0,0.0,0.0,0.18909695768181337
56,000567.SZ,海德股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.435867,0.0,0,0.75,0.0,0.0,0.0,0.5724489795918369,0.0,中,分时缺失|低置信,0.22959438070450175,0.0,0.0,0.0,0.0,0.20566938070450175
57,002279.SZ,久其软件,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.444177,0.0,0,0.75,0.0,0.0,0.0,0.6278471138845554,0.0,中,分时缺失|低置信,0.2416495276024132,0.0,0.0,0.0,0.0,0.2177245276024132
58,003030.SZ,祖名股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.415447,0.0,0,0.75,0.0,0.0,0.0,0.4363138686131387,0.0,中,分时缺失|低置信,0.2230482449416842,0.0,0.0,0.0,0.0,0.1991232449416842
59,600227.SH,赤天化,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.408846,0.0,0,0.75,0.0,0.0,0.0,0.3923076923076925,0.0,中,分时缺失|低置信,0.24834068513428037,0.0,0.0,0.0,0.0,0.22441568513428037
60,001376.SZ,百通能源,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.435449,0.0,0,0.75,0.0,0.0,0.0,0.5696581196581196,0.0,中,分时缺失|低置信,0.21585464375920072,0.0,0.0,0.0,0.0,0.1919296437592007
61,002349.SZ,精华制药,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.412479,0.0,0,0.75,0.0,0.0,0.0,0.4165271966527196,0.0,中,分时缺失|低置信,0.24402030734941416,0.0,0.0,0.0,0.0,0.22009530734941415
62,600371.SH,万向德农,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.2089836209223605,0.0,0.0,0.0,0.0,0.2187086209223605
63,000565.SZ,渝三峡Ａ,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.42049,0.0,0,0.75,0.0,0.0,0.0,0.4699335548172765,0.0,中,分时缺失|低置信,0.23039808210306373,0.0,0.0,0.0,0.0,0.20647308210306373
64,002578.SZ,闽发铝业,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4175,0.0,0,0.75,0.0,0.0,0.0,0.45,0.0,中,分时缺失|低置信,0.20409460384049186,0.0,0.0,0.0,0.0,0.18016960384049185
65,000798.SZ,中水渔业,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.425326,0.0,0,0.75,0.0,0.0,0.0,0.502173913043478,0.0,中,分时缺失|低置信,0.20511428684109123,0.0,0.0,0.0,0.0,0.18118928684109123
66,002952.SZ,亚世光电,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.421135,0.0,0,0.75,0.0,0.0,0.0,0.47423018677435747,0.0,中,分时缺失|低置信,0.19570478488257553,0.0,0.0,0.0,0.0,0.17177978488257553
67,600714.SH,金瑞矿业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676286,0.0,0,0.0,0.0,0.5,0.0,0.40857307249712377,0.0,中,分时缺失|低置信,0.2522802314616422,0.0,0.0,0.0,0.0,0.2283552314616422
68,002942.SZ,新农股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.24073505938973527,0.0,0.0,0.0,0.0,0.2507350593897353
69,605006.SH,山东玻纤,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683137,0.0,0,0.0,0.0,0.5,0.0,0.45424628450106197,0.0,中,分时缺失|低置信,0.18342418837800165,0.0,0.0,0.0,0.0,0.15949918837800164
70,601700.SH,风范股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.662421,0.0,0,0.0,0.0,0.5,0.0,0.3161417322834644,0.0,中,分时缺失|低置信,0.22395881558011907,0.0,0.0,0.0,0.0,0.20003381558011907
71,003005.SZ,竞业达,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.416182,0.0,0,0.75,0.0,0.0,0.0,0.44121522693997123,0.0,中,分时缺失|低置信,0.21379343707171927,0.0,0.0,0.0,0.0,0.18986843707171927
72,600722.SH,金牛化工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674071,0.0,0,0.0,0.0,0.5,0.0,0.39380403458213203,0.0,中,分时缺失|低置信,0.23605836055968146,0.0,0.0,0.0,0.0,0.21213336055968146
73,600551.SH,时代出版,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.463688,0.0,0,0.75,0.0,0.0,0.0,0.7579178885630496,0.0,中,分时缺失|低置信,0.16633806997539946,0.0,0.0,0.0,0.0,0.14241306997539946
74,000626.SZ,远大控股,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4175,0.0,0,0.75,0.0,0.0,0.0,0.45,0.0,中,分时缺失|低置信,0.19824661631176152,0.0,0.0,0.0,0.0,0.17432161631176152
75,603086.SH,先达股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68563,0.0,0,0.0,0.0,0.5,0.0,0.4708695652173909,0.0,中,分时缺失|低置信,0.24785333927135555,0.0,0.0,0.0,0.0,0.22392833927135555
76,000059.SZ,华锦股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.433508,0.0,0,0.75,0.0,0.0,0.0,0.5567193675889335,0.0,中,分时缺失|低置信,0.1829191496298443,0.0,0.0,0.0,0.0,0.1589941496298443
77,603016.SH,新宏泰,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.1564953062783309,0.0,0.0,0.0,0.0,0.13257030627833088
78,002107.SZ,沃华医药,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4175,0.0,0,0.75,0.0,0.0,0.0,0.45,0.0,中,分时缺失|低置信,0.17721463050129577,0.0,0.0,0.0,0.0,0.15328963050129576
