ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
300368.SZ,汇金股份,计算机设,20260720,9.41,20.0255,515062.4,9.7376,,2.28,193284520.23000002,1.0,U,9.41,6.27,0.0,72808934.0,09:40:00,15:00:00,0.0,75.092593,75.092593,75.092593,0.741701,-0.184499,74.908094,1,ok,,20260720,intraday_refine_v2,300368.SZ,1,0.7523489999999999,0.075101,0,0.075101,0.0,0.624495,0.0,0.0,0.27397959183673476,0.5,0.7,1.0,ok,ok,9,,A,0.9629629629629629,0.5092592592592593,0.7962962962962963,0.7222222222222222,0.5092592592592593,0.7407407407407407,0.8240740740740741,1.0
600744.SH,华银电力,电力,20260720,6.56,10.0671,1743735.48,8.5851,,3.19,40351765.620000005,1.0,U,6.56,5.36,1.0,190354957.0,93500,94930.0,1.0,74.462963,74.462963,74.462963,0.758003,0.0,74.462963,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.9533557046979864,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8333333333333334,0.5092592592592593,0.7037037037037037,0.8703703703703703,0.5092592592592593,1.0,0.5833333333333334,1.0
600396.SH,华电辽能,电力,20260720,12.82,10.0429,2820787.92,19.1538,,1.62,205343298.44,1.0,U,12.82,10.49,0.0,74588042.0,144238,144238.0,0.0,74.351852,74.351852,74.351852,0.650826,0.0,74.351852,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.2388412017167383,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7777777777777778,0.5092592592592593,1.0,0.5555555555555556,0.5092592592592593,0.7592592592592593,0.8240740740740741,1.0
301190.SZ,善水科技,化学原料,20260720,17.42,19.9725,126606.62,8.8472,,4.88,-13827711.8,1.0,U,17.42,11.62,0.0,42712098.0,13:18:00,15:00:00,0.0,72.537037,72.537037,72.537037,0.767743,0.847453,73.38449,1,ok,,20260720,intraday_refine_v2,301190.SZ,1,0.623734,0.085844,0,0.09,0.0,0.570781,0.0,0.0,0.7764462809917363,0.5,0.45,1.0,ok,ok,9,,A,0.9259259259259259,0.5092592592592593,0.7407407407407407,1.0,0.5092592592592593,0.5185185185185185,0.8240740740740741,1.0
001258.SZ,立新能源,电力,20260720,9.1,10.0363,821361.35,8.8004,,2.74,,1.0,U,9.1,7.44,2.0,132620670.0,09:32:00,15:00:00,2.0,70.314815,70.314815,70.314815,0.744736,0.831757,71.146572,1,ok,,20260720,intraday_refine_v2,001258.SZ,1,0.712419,0.168521,0,0.168521,0.0,0.40739600000000004,1.0,0.2,0.8635429262394194,0.5,0.7559999999999999,1.0,ok,ok,9,,A,0.7407407407407407,0.5092592592592593,0.7222222222222222,0.7592592592592593,0.5092592592592593,0.9259259259259259,0.4351851851851851,1.0
600126.SH,杭钢股份,普钢,20260720,6.23,10.0707,1760205.25,5.212,,3.0,169957145.95,1.0,U,6.23,5.09,2.0,139750126.0,09:39:00,15:00:00,2.0,69.5,69.5,69.5,0.607684,-1.74632,67.75368,1,ok,,20260720,intraday_refine_v2,600126.SH,1,0.58084,0.28064,0,0.31905,0.0,0.346799,3.0,0.6,0.6938162544169602,0.5,0.504,1.0,ok,ok,9,,A,0.8518518518518519,0.5092592592592593,0.5185185185185185,0.8333333333333334,0.5092592592592593,0.9444444444444444,0.4351851851851851,1.0
603779.SH,威龙股份,非白酒,20260720,8.68,10.0127,485383.87,14.6164,,1.57,,1.0,U,8.68,7.1,3.0,59558688.0,94304,100637.0,3.0,66.722222,66.722222,66.722222,0.685922,0.0,66.722222,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4728136882129273,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6481481481481481,0.5092592592592593,0.9629629629629629,0.5277777777777778,0.5092592592592593,0.6666666666666666,0.3055555555555556,1.0
300515.SZ,三德科技,通用设备,20260720,14.86,20.0323,59770.15,2.9625,,2.21,51978804.0,1.0,U,14.86,9.9,0.0,40604727.0,09:30:00,15:00:00,0.0,61.833333,61.833333,61.833333,0.856829,4.769913,66.603246,1,ok,,20260720,intraday_refine_v2,300515.SZ,1,0.758789,0.070808,0,0.070808,0.0,0.6459619999999999,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.9814814814814815,0.5092592592592593,0.25925925925925924,0.6851851851851852,0.5092592592592593,0.48148148148148145,0.8240740740740741,1.0
001211.SZ,双枪科技,家居用品,20260720,20.19,10.0272,51621.22,5.5304,,1.09,,1.0,U,20.19,16.52,0.0,71540478.0,11:02:00,15:00:00,0.0,62.648148,62.648148,62.648148,0.728423,2.03883,64.686978,1,ok,,20260720,intraday_refine_v2,001211.SZ,1,0.6261030000000001,0.084264,0,0.09,0.0,0.578678,0.0,0.0,0.49904632152588563,0.5,0.45,1.0,ok,ok,9,,A,0.7222222222222222,0.5092592592592593,0.5740740740740741,0.24074074074074073,0.5092592592592593,0.7222222222222222,0.8240740740740741,1.0
002490.SZ,山东墨龙,专用设备,20260720,7.8,10.0141,546108.91,10.081,,0.6,,1.0,U,7.8,6.38,3.0,48361560.0,09:32:00,15:00:00,3.0,60.314815,60.314815,60.314815,0.812238,4.181797,64.496612,1,ok,,20260720,intraday_refine_v2,002490.SZ,1,0.741538,0.082308,0,0.082308,0.0,0.588462,0.0,0.0,0.8138928067700982,0.5,0.7,1.0,ok,ok,9,,A,0.6851851851851852,0.5092592592592593,0.8333333333333334,0.06481481481481481,0.5092592592592593,0.5925925925925926,0.3055555555555556,1.0
002036.SZ,联创电子,光学光电,20260720,6.55,10.084,407704.01,3.8628,,1.22,,1.0,U,6.55,5.36,0.0,65849586.0,10:04:00,15:00:00,0.0,61.388889,61.388889,61.388889,0.757544,2.873102,64.261991,1,ok,,20260720,intraday_refine_v2,002036.SZ,1,0.693256,0.075496,0,0.0765,0.0,0.622519,0.0,0.0,0.5004201680672267,0.5,0.57,1.0,ok,ok,9,,A,0.8703703703703703,0.5092592592592593,0.3333333333333333,0.32407407407407407,0.5092592592592593,0.7037037037037037,0.8240740740740741,1.0
