ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000037.SZ,深南电A,电力,电力,1→2,1.0,1→2,20260803,U,10.08,10.08,8.24,0,79876944.0,95800,95800,1/1,11.06,366879168.0,3416194152.0,6075846927.36,79876944.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:53:00,15:00:00,2,1.0,2.4802,1,4.0,90.0,69.619,9.7877,2.9865,0.01407,0.0,0.0,31,0.0,78.0,0.8098569999999999,0.11076200000000001,healthy_limitup,1,000037.SZ,1.0,0,80.9857,0.8098569999999999,1.0,0,13.5,0.135,1.0,0,0.0,0.0,1.0,0,69.619,0.69619,0.69619,1.0,0,1.0,1.0,1.0,0.78,0.0,0,,,0.6072052401746728,0.0,0.5,0.0,0.0,0.2,0.30381,0.0,20260803,intraday_refine_v2,000037.SZ,6.0,1.0,ok,ok,,1,0,1,0.7932758860262009,0.11076200000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000037.SZ
000533.SZ,顺钠股份,电网设备,电网设备,1→2,1.0,1→2,20260803,U,11.45,11.45,9.37,0,109482976.0,100709,100709,5/8,16.88,1260901216.0,7842132480.0,7909843200.0,109482976.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:08:00,15:00:00,1,0.0,0.6987,0,,0.0,60.8079,10.9075,4.9737,0.009367,0.0,0.0,31,0.0,57.0,0.688924,0.07838420000000001,neutral_limitup,1,000533.SZ,1.0,0,68.8924,0.688924,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,60.8079,0.6080789999999999,0.6080789999999999,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.7208933717579249,0.0,0.5,0.0,0.0,0.0,0.3919210000000001,0.0,20260803,intraday_refine_v2,000533.SZ,6.0,1.0,ok,ok,,1,0,1,0.7864270057636887,0.07838420000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000533.SZ
000571.SZ,新大洲A,煤炭开采,煤炭开采,1→2,1.0,1→2,20260803,U,6.45,6.45,5.27,1,37667703.0,130657,140630,1/1,5.37,274226480.0,5250249367.5,5412382101.6,37667703.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:07:00,15:00:00,1,0.0,1.3953,0,,0.0,56.6279,6.2707,2.86,0.02385,0.0,0.0,31,0.0,45.0,0.6223839999999999,0.09,neutral_limitup,1,000571.SZ,1.0,0,62.2384,0.6223839999999999,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,56.6279,0.566279,0.566279,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.3680887372013653,0.0,0.5,0.0,0.0,0.0,0.433721,0.0,20260803,intraday_refine_v2,000571.SZ,6.0,1.0,ok,ok,,1,0,1,0.7051843105802048,0.08674420000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000571.SZ
000593.SZ,德龙汇能,燃气Ⅱ,燃气Ⅱ,2→3,2.0,2→3,20260803,U,18.61,18.61,15.23,0,110003616.0,92500,92500,2/2,1.16,77410249.0,6671371775.09,6674123058.88,110003616.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,18.61,0.0,0.016372,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000593.SZ,1.0,0,76.0,0.76,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260803,intraday_refine_v2,000593.SZ,6.0,1.0,ok,ok,,1,0,1,0.858,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000593.SZ
000595.SZ,新能股份,电力,电力,2→3,2.0,2→3,20260803,U,5.96,5.96,4.88,2,64944332.0,94336,94524,5/9,4.97,326726592.0,6786391941.36,6786391953.28,64944332.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:44:00,15:00:00,1,0.0,1.1745,0,,0.0,57.953,5.7691,3.309,0.006448,0.0,0.0,31,0.0,70.0,0.738859,0.084094,neutral_limitup,1,000595.SZ,1.0,0,73.8859,0.738859,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,57.953,0.57953,0.57953,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.6271217712177125,0.0,0.5,0.0,0.0,0.0,0.42047,0.0,20260803,intraday_refine_v2,000595.SZ,6.0,1.0,ok,ok,,1,0,1,0.7816319656826569,0.084094,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000595.SZ
000608.SZ,阳光股份,房地产开发,房地产开发,1→2,1.0,1→2,20260803,U,6.71,6.71,5.49,0,17550005.0,105851,105851,1/1,4.54,220695852.0,5001818920.89,5031918323.52,17550005.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:59:00,15:00:00,1,0.0,0.7452,0,,0.0,60.5291,6.5169,2.9627,0.008366,0.0,0.0,31,0.0,57.0,0.688087,0.0789418,neutral_limitup,1,000608.SZ,1.0,0,68.8087,0.688087,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,60.5291,0.605291,0.605291,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.6959016393442619,0.0,0.5,0.0,0.0,0.0,0.394709,0.0,20260803,intraday_refine_v2,000608.SZ,6.0,1.0,ok,ok,,1,0,1,0.7818695459016393,0.0789418,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000608.SZ
000815.SZ,美利云,IT服务Ⅱ,IT服务Ⅱ,2→3,2.0,2→3,20260803,U,16.7,16.7,13.66,6,93840723.0,93351,100327,6/11,13.33,1525701344.0,11610892684.5,11610892768.0,93840723.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:34:00,15:00:00,5,2.0,2.6347,2,5.0,86.0,55.2916,16.4637,1.4354,0.006376,0.0,0.0,31,0.0,67.2,0.718275,0.1894168,neutral_limitup,1,000815.SZ,1.0,0,71.8275,0.718275,1.0,0,23.82,0.2382,1.0,0,0.0,0.0,1.0,0,55.2916,0.5529160000000001,0.5529160000000001,1.0,0,2.0,2.0,1.0,0.672,0.0,0,,,0.7345849802371538,0.0,0.5,0.0,0.0,0.4,0.4470839999999999,0.0,20260803,intraday_refine_v2,000815.SZ,6.0,1.0,ok,ok,,1,0,1,0.726253447035573,0.1894168,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000815.SZ
000820.SZ,神雾节能,环保设备,环保设备,3→4,3.0,3→4,20260803,U,3.87,3.87,3.17,8,9749284.0,93424,132906,3/3,22.72,259758885.0,1149261813.99,2502168562.08,9749284.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:30:00,15:00:00,3,1.0,6.4599,1,2.0,95.0,47.4903,3.8507,0.5016,0.019463,0.0,0.0,31,0.0,79.0,0.747971,0.15501940000000003,neutral_limitup,1,000820.SZ,1.0,0,74.7971,0.747971,1.0,0,12.1,0.121,1.0,0,0.0,0.0,1.0,0,47.4903,0.47490299999999996,0.47490299999999996,1.0,0,1.0,1.0,1.0,0.79,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.2,0.525097,0.0,20260803,intraday_refine_v2,000820.SZ,6.0,1.0,ok,ok,,1,0,1,0.7893719,0.15501940000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000820.SZ
000967.SZ,盈峰环境,环保设备,环保设备,2→3,2.0,2→3,20260803,U,8.64,8.64,7.07,0,98553369.0,93245,93245,2/2,2.54,724759936.0,29010256289.28,29023391370.24,98553369.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:33:00,15:00:00,1,0.0,1.3889,0,,0.0,56.6667,8.4849,1.8279,0.04093,0.0,0.0,31,0.0,70.0,0.735,0.0866666,neutral_limitup,1,000967.SZ,1.0,0,73.5,0.735,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,56.6667,0.566667,0.566667,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.7404458598726127,0.0,0.5,0.0,0.0,0.0,0.43333299999999997,0.0,20260803,intraday_refine_v2,000967.SZ,6.0,1.0,ok,ok,,1,0,1,0.794900278980892,0.0866666,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000967.SZ
001208.SZ,华菱线缆,电网设备,电网设备,1→2,1.0,1→2,20260803,U,14.66,14.66,12.0,1,78741792.0,94418,94745,1/1,8.24,377446320.0,4672635411.62,9358217333.12,78741792.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:45:00,15:00:00,2,1.0,2.251,1,2.0,95.0,72.7439,14.38,1.9469,0.01399,0.0,0.0,31,0.0,79.0,0.823732,0.10451220000000001,healthy_limitup,1,001208.SZ,1.0,0,82.3732,0.823732,1.0,0,12.1,0.121,1.0,0,0.0,0.0,1.0,0,72.7439,0.727439,0.727439,1.0,0,1.0,1.0,1.0,0.79,0.0,0,,,0.5715303825956493,0.0,0.5,0.0,0.0,0.2,0.27256100000000005,0.0,20260803,intraday_refine_v2,001208.SZ,6.0,1.0,ok,ok,,1,0,1,0.7983369573893474,0.10451220000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001208.SZ
