ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002119.SZ,康强电子,半导体,20260923,26.92,10.0123,573243.56,15.2749,,1.37,278157179.77,1.0,U,26.92,22.02,0.0,159401396.0,11:08:00,15:00:00,0.0,71.022727,71.022727,71.022727,0.756462,0.924695,71.947422,1,ok,,20260923,intraday_refine_v2,002119.SZ,1,0.6475,0.07,0,0.09,0.0,0.65,0.0,0.0,0.548079280751942,0.5,0.45,1.0,ok,ok,9,,A,0.6590909090909091,0.5113636363636364,0.9545454545454546,0.3522727272727273,0.5113636363636364,0.9090909090909091,0.6704545454545454,1.0
002286.SZ,保龄宝,农产品加,20260923,8.75,10.0629,394752.86,10.678,,2.87,,1.0,U,8.75,7.16,0.0,48476732.0,10:13:00,15:00:00,0.0,69.704545,69.704545,69.704545,0.743479,0.928671,70.633216,1,ok,,20260923,intraday_refine_v2,002286.SZ,1,0.691214,0.076857,0,0.07685720000000001,0.0,0.615714,0.0,0.0,0.419811320754717,0.5,0.57,1.0,ok,ok,9,,A,0.9090909090909091,0.5113636363636364,0.8636363636363636,0.7045454545454546,0.5113636363636364,0.4090909090909091,0.6704545454545454,1.0
600743.SH,华远控股,房地产服务,20260923,2.82,10.1563,987066.48,4.2073,,4.49,35947699.39,1.0,U,2.82,2.3,0.0,131299952.0,09:31:00,15:00:00,0.0,67.886364,67.886364,67.886364,0.790128,2.225287,70.111651,1,ok,,20260923,intraday_refine_v2,600743.SH,1,0.689787,0.116809,0,0.116809,0.0,0.415957,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,1.0,0.5113636363636364,0.2727272727272727,0.8863636363636364,0.5113636363636364,0.8181818181818182,0.6704545454545454,1.0
002426.SZ,胜利精密,消费电子,20260923,2.96,10.0372,2357247.99,7.3796,,2.95,174203878.47,1.0,U,2.96,2.42,0.0,89566640.0,09:34:00,15:00:00,0.0,69.022727,69.022727,69.022727,0.71509,0.497255,69.519982,1,ok,,20260923,intraday_refine_v2,002426.SZ,1,0.711351,0.102432,0,0.1024324,0.0,0.487838,0.0,0.0,0.3607806691449811,0.5,0.7,1.0,ok,ok,9,,A,0.8409090909090909,0.5113636363636364,0.6363636363636364,0.7272727272727273,0.5113636363636364,0.7272727272727273,0.6704545454545454,1.0
002635.SZ,安洁科技,消费电子,20260923,16.79,10.0262,323161.82,8.1703,,3.1,,1.0,U,16.79,13.73,1.0,90300649.0,09:50:00,15:00:00,1.0,66.727273,66.727273,66.727273,0.773166,2.117865,68.845138,1,ok,,20260923,intraday_refine_v2,002635.SZ,1,0.8116169999999999,0.109588,0,0.10958840000000002,0.0,0.702058,1.0,0.2,0.4617955439056359,0.5,0.78,1.0,ok,ok,9,,A,0.7727272727272727,0.5113636363636364,0.6818181818181818,0.75,0.5113636363636364,0.75,0.2727272727272727,1.0
603773.SH,沃格光电,光学光电,20260923,102.5,10.0021,493015.84,21.9432,,1.57,,1.0,U,102.5,83.86,2.0,231065750.0,09:34:00,15:00:00,2.0,67.25,67.25,67.25,0.691063,0.37126,67.62126,1,ok,,20260923,intraday_refine_v2,603773.SH,1,0.656888,0.170741,0,0.24825000000000003,0.0,0.396293,1.0,0.2,0.6315840309079193,0.5,0.64,1.0,ok,ok,9,,A,0.5681818181818182,0.5113636363636364,0.9318181818181818,0.4318181818181818,0.5113636363636364,0.9545454545454546,0.17045454545454544,1.0
002909.SZ,集泰股份,化学制品,20260923,7.54,10.073,741337.21,19.487,,1.33,,1.0,U,7.54,6.17,2.0,39738062.0,10:35:00,15:00:00,2.0,64.568182,64.568182,64.568182,0.718719,1.460744,66.028926,1,ok,,20260923,intraday_refine_v2,002909.SZ,1,0.660916,0.097056,0,0.097056,0.0,0.514721,0.0,0.0,0.45,0.5,0.57,1.0,ok,ok,9,,A,0.9318181818181818,0.5113636363636364,1.0,0.3181818181818182,0.5113636363636364,0.2727272727272727,0.17045454545454544,1.0
002937.SZ,兴瑞科技,汽车零部件,20260923,30.13,10.0037,287477.16,9.1209,,4.52,-45635302.99,1.0,U,30.13,24.65,0.0,47815827.0,14:12:00,15:00:00,0.0,62.522727,62.522727,62.522727,0.726008,2.015615,64.538342,1,ok,,20260923,intraday_refine_v2,002937.SZ,1,0.634954,0.078364,0,0.09,0.0,0.608181,0.0,0.0,0.42590361445783165,0.5,0.45,1.0,ok,ok,9,,A,0.5909090909090909,0.5113636363636364,0.7272727272727273,0.9090909090909091,0.5113636363636364,0.36363636363636365,0.6704545454545454,1.0
002989.SZ,中天精装,装修装饰,20260923,27.96,9.9921,200818.6,10.1508,,2.44,,1.0,U,27.96,22.88,0.0,74672212.0,11:26:00,15:00:00,0.0,61.25,61.25,61.25,0.734357,2.43714,63.68714,1,ok,,20260923,intraday_refine_v2,002989.SZ,1,0.636556,0.077296,0,0.09,0.0,0.613519,0.0,0.0,0.4712431156569623,0.5,0.45,1.0,ok,ok,9,,A,0.36363636363636365,0.5113636363636364,0.8409090909090909,0.5681818181818182,0.5113636363636364,0.6136363636363636,0.6704545454545454,1.0
002238.SZ,天威视讯,电视广播,20260923,7.66,10.0575,114406.13,1.4255,,1.69,3689213.96,1.0,U,7.66,6.26,0.0,118000354.0,09:30:00,15:00:00,0.0,57.977273,57.977273,57.977273,0.858,5.564545,63.541818,1,ok,,20260923,intraday_refine_v2,002238.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.8863636363636364,0.5113636363636364,0.045454545454545456,0.45454545454545453,0.5113636363636364,0.7954545454545454,0.6704545454545454,1.0
605058.SH,澳弘电子,元件,20260923,58.6,10.0056,218978.16,15.3212,,0.99,46621674.5,1.0,U,58.6,47.94,0.0,44529905.0,13:52:00,15:00:00,0.0,60.977273,60.977273,60.977273,0.727374,2.352025,63.329298,1,ok,,20260923,intraday_refine_v2,605058.SH,1,0.643814,0.072457,0,0.09,0.0,0.637713,0.0,0.0,0.37791439834803847,0.5,0.45,1.0,ok,ok,9,,A,0.6136363636363636,0.5113636363636364,0.9772727272727273,0.18181818181818182,0.5113636363636364,0.3181818181818182,0.6704545454545454,1.0
001234.SZ,泰慕士,服装家纺,20260923,32.18,10.0171,27844.3,3.0417,,1.03,,1.0,U,32.18,26.33,0.0,342947730.0,09:30:00,15:00:00,0.0,57.295455,57.295455,57.295455,0.858,5.700909,62.996364,1,ok,,20260923,intraday_refine_v2,001234.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.7272727272727273,0.5113636363636364,0.13636363636363635,0.20454545454545456,0.5113636363636364,0.9772727272727273,0.6704545454545454,1.0
