ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
002560.SZ,通达股份,电气设备,电气设备,20260427,U,15.68,15.68,12.83,0,94395168.0,103112,103112,94395168.0
002706.SZ,良信股份,电气设备,电气设备,20260427,U,11.39,11.39,9.32,0,141793745.0,130124,130124,141793745.0
002741.SZ,光华科技,化工原料,化工原料,20260427,U,22.26,22.26,18.22,2,61346334.0,132121,132342,61346334.0
002785.SZ,万里石,其他建材,其他建材,20260427,U,44.55,44.55,36.45,8,18318960.0,131915,140721,18318960.0
002902.SZ,铭普光磁,通信设备,通信设备,20260427,U,28.61,28.61,23.41,0,171085368.0,93000,93000,171085368.0
003036.SZ,泰坦股份,纺织机械,纺织机械,20260427,U,36.95,36.95,30.23,0,110641232.0,93003,93003,110641232.0
300582.SZ,英飞特,元器件,元器件,20260427,U,15.73,15.73,10.49,0,53836805.0,103742,103742,53836805.0
301248.SZ,杰创智能,软件服务,软件服务,20260427,U,81.74,81.74,54.5,0,69726345.0,102418,102418,69726345.0
301500.SZ,飞南资源,环境保护,环境保护,20260427,U,30.32,30.32,20.22,7,89418470.0,92500,100848,89418470.0
600152.SH,维科技术,电气设备,电气设备,20260427,U,14.26,14.26,11.66,2,48834325.0,130114,132238,48834325.0
600246.SH,万通发展,区域地产,区域地产,20260427,U,10.67,10.67,8.73,0,88566335.0,103815,103815,88566335.0
600338.SH,西藏珠峰,铅锌,铅锌,20260427,U,24.83,24.83,20.31,2,33527750.0,93745,102042,33527750.0
600396.SH,华电辽能,火力发电,火力发电,20260427,U,10.12,10.12,8.28,0,101035044.0,100524,100524,101035044.0
600400.SH,红豆股份,服饰,服饰,20260427,U,2.43,2.43,1.99,0,56654713.0,103929,103929,56654713.0
600418.SH,江淮汽车,汽车整车,汽车整车,20260427,U,48.94,48.94,40.04,0,130708364.0,130218,130218,130708364.0
600433.SH,冠豪高新,造纸,造纸,20260427,U,4.4,4.4,3.6,1,37095960.0,93738,95714,37095960.0
600637.SH,东方明珠,影视音像,影视音像,20260427,U,10.86,10.86,8.88,0,190742010.0,93027,93027,190742010.0
600693.SH,东百集团,百货,百货,20260427,U,11.53,11.53,9.43,0,74262424.0,111019,111019,74262424.0
600707.SH,彩虹股份,元器件,元器件,20260427,U,8.88,8.88,7.26,1,33806160.0,142914,144929,33806160.0
600726.SH,华电能源,火力发电,火力发电,20260427,U,6.38,6.38,5.22,23,8858630.0,93114,145029,8858630.0
600815.SH,厦工股份,工程机械,工程机械,20260427,U,4.27,4.27,3.49,1,34015247.0,102627,104115,34015247.0
600830.SH,香溢融通,多元金融,多元金融,20260427,U,9.54,9.54,7.8,2,23720189.0,135043,135619,23720189.0
603095.SH,越剑智能,纺织机械,纺织机械,20260427,U,19.05,19.05,15.59,4,19434200.0,112825,133158,19434200.0
603110.SH,东方材料,染料涂料,染料涂料,20260427,U,19.66,19.66,16.08,12,7466474.0,104120,144929,7466474.0
603125.SH,常青科技,化工原料,化工原料,20260427,U,21.48,21.48,17.58,1,46560370.0,93316,93343,46560370.0
603211.SH,晋拓股份,汽车配件,汽车配件,20260427,U,25.4,25.4,20.78,0,32953960.0,130910,130910,32953960.0
603228.SH,景旺电子,元器件,元器件,20260427,U,75.35,75.35,61.65,0,356596889.0,94741,94741,356596889.0
603272.SH,联翔股份,家居用品,家居用品,20260427,U,24.3,24.3,19.88,1,33405210.0,93213,93313,33405210.0
603318.SH,水发燃气,供气供热,供气供热,20260427,U,12.53,12.53,10.25,7,47885901.0,93035,142923,47885901.0
603486.SH,科沃斯,家用电器,家用电器,20260427,U,67.8,67.8,55.48,1,75723243.0,93718,94209,75723243.0
603501.SH,豪威集团,半导体,半导体,20260427,U,104.63,104.63,85.61,2,324171153.0,110004,111307,324171153.0
603579.SH,荣泰健康,家用电器,家用电器,20260427,U,22.08,22.08,18.06,0,86720061.0,93714,93714,86720061.0
603610.SH,麒盛科技,家居用品,家居用品,20260427,U,16.71,16.71,13.67,0,108212807.0,112156,112156,108212807.0
603626.SH,科森科技,元器件,元器件,20260427,U,24.37,24.37,19.94,3,63571582.0,130608,131202,63571582.0
603657.SH,春光科技,家用电器,家用电器,20260427,U,28.35,28.35,23.19,0,63565236.0,93818,93818,63565236.0
603726.SH,朗迪集团,家用电器,家用电器,20260427,U,24.62,24.62,20.14,1,57553977.0,100502,105902,57553977.0
603773.SH,沃格光电,元器件,元器件,20260427,U,64.13,64.13,52.47,2,60699878.0,93213,94143,60699878.0
603931.SH,格林达,化工原料,化工原料,20260427,U,34.47,34.47,28.21,0,33933646.0,94221,94221,33933646.0
605006.SH,山东玻纤,玻璃,玻璃,20260427,U,11.34,11.34,9.28,0,89559747.0,94130,94130,89559747.0
605118.SH,力鼎光电,元器件,元器件,20260427,U,47.36,47.36,38.75,0,35789952.0,94315,94315,35789952.0
605138.SH,盛泰集团,服饰,服饰,20260427,U,7.43,7.43,6.08,0,16929998.0,93003,93003,16929998.0
605287.SH,德才股份,装修装饰,装修装饰,20260427,U,49.28,49.28,40.32,5,43305292.0,102419,135231,43305292.0
605289.SH,罗曼股份,建筑工程,建筑工程,20260427,U,142.29,142.29,116.42,1,42629941.0,95352,95743,42629941.0
688001.SH,华兴源创,专用机械,专用机械,20260427,U,60.66,60.66,40.44,0,78950203.0,132719,132719,78950203.0
688221.SH,前沿生物-U,生物制药,生物制药,20260427,U,22.74,22.74,15.16,20,22249225.0,93355,144531,22249225.0
688381.SH,帝奥微,半导体,半导体,20260427,U,35.21,35.21,23.47,0,68792875.0,111258,111258,68792875.0
688530.SH,欧莱新材,半导体,半导体,20260427,U,46.2,46.2,30.8,2,117202654.0,93053,93353,117202654.0
688677.SH,海泰新光,医疗保健,医疗保健,20260427,U,118.76,118.76,79.18,21,6782027.0,93401,141049,6782027.0
