ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
601068.SH,中铝国际,建筑工程,20260330,6.28,9.9825,132528.819,211333.2,0.8257,,1876361.1757,1.18,,1.0,U,6.28,5.14,1.0,36197794.0,93001,93146.0,1.0,85.31746,85.31746,9,,A,0.873015873015873,0.9682539682539683,0.9841269841269841,0.7380952380952381,0.5079365079365079,0.7936507936507936,0.5634920634920635,1.0
600724.SH,宁波富达,综合类,20260330,6.39,9.9828,157100.408,257659.38,1.7832,,923509.0444,2.25,,1.0,U,6.39,5.23,0.0,30907937.0,133027,133027.0,0.0,79.301587,79.301587,9,,A,0.8571428571428571,0.9365079365079365,0.9682539682539683,0.2857142857142857,0.5079365079365079,0.8412698412698413,0.25396825396825395,1.0
603239.SH,浙江仙通,汽车配件,20260330,23.46,9.9859,243064.613,106573.23,3.9367,,635109.12,3.89,,1.0,U,23.46,19.2,2.0,3265632.0,130418,145412.0,2.0,77.666667,77.666667,9,,A,0.7936507936507936,0.8888888888888888,0.8412698412698413,0.07936507936507936,0.5079365079365079,0.9682539682539683,0.6904761904761905,1.0
603016.SH,新宏泰,电气设备,20260330,45.02,9.9927,307449.423,71720.32,4.8407,,667016.32,0.81,,1.0,U,45.02,36.84,0.0,15498089.0,105823,105823.0,0.0,76.285714,76.285714,9,,A,0.746031746031746,0.7777777777777778,0.7777777777777778,0.873015873015873,0.5079365079365079,0.9047619047619048,0.25396825396825395,1.0
603585.SH,苏利股份,农药化肥,20260330,22.81,9.9807,224121.012,100362.91,5.4922,,426300.0293,2.84,24507161.84,1.0,U,22.81,18.67,0.0,51667410.0,94003,94003.0,0.0,71.174603,71.174603,9,,A,0.8888888888888888,0.9047619047619048,0.6984126984126984,0.19047619047619047,0.5079365079365079,0.6666666666666666,0.25396825396825395,1.0
600127.SH,金健米业,农业综合,20260330,7.51,9.9561,285332.538,384599.05,5.9927,,481979.1967,1.16,,1.0,U,7.51,6.15,0.0,107259577.0,93432,93432.0,0.0,69.873016,69.873016,9,,A,0.9523809523809523,0.7936507936507936,0.6666666666666666,0.7619047619047619,0.5079365079365079,0.36507936507936506,0.25396825396825395,1.0
600488.SH,津药药业,化学制药,20260330,4.76,9.9307,326920.726,699067.03,6.4024,,519738.0597,4.35,13493057.84,1.0,U,4.76,3.9,3.0,52994741.0,93103,93954.0,3.0,69.873016,69.873016,9,,A,0.9920634920634921,0.746031746031746,0.6031746031746031,0.06349206349206349,0.5079365079365079,0.6349206349206349,0.7857142857142857,1.0
605222.SH,起帆电缆,电气设备,20260330,22.36,9.9852,472880.035,218772.91,5.2984,,923251.3271,3.3,,1.0,U,22.36,18.3,2.0,11059256.0,133330,142306.0,2.0,69.857143,69.857143,9,,A,0.8095238095238095,0.5873015873015873,0.7301587301587301,0.12698412698412698,0.5079365079365079,0.9365079365079365,0.6904761904761905,1.0
003036.SZ,泰坦股份,纺织机械,20260330,27.1,9.9838,478777.062,184803.25,8.5452,,586094.2935,1.05,,1.0,U,27.1,22.18,4.0,32289108.0,102451,111112.0,4.0,68.888889,68.888889,9,,A,0.8412698412698413,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.5079365079365079,0.8095238095238095,0.8253968253968254,1.0
002578.SZ,闽发铝业,铝,20260330,4.26,10.0775,81713.616,191816.0,2.2274,,399856.458,0.64,,1.0,U,4.26,3.48,0.0,89080860.0,92500,92500.0,0.0,66.31746,66.31746,9,,A,0.12698412698412698,1.0,0.9206349206349206,0.9206349206349206,0.5079365079365079,0.4603174603174603,0.25396825396825395,1.0
603272.SH,联翔股份,家居用品,20260330,35.55,9.9938,439532.953,128437.46,12.3942,,368393.985,1.41,,1.0,U,35.55,29.09,15.0,1784610.0,133420,144620.0,15.0,66.031746,66.031746,9,,A,0.6984126984126984,0.6190476190476191,0.23809523809523808,0.6349206349206349,0.5079365079365079,0.9841269841269841,0.9682539682539683,1.0
002675.SZ,东诚药业,化学制药,20260330,14.48,10.0304,207601.208,143371.0,1.9286,,1194014.5808,1.34,,1.0,U,14.48,11.84,0.0,84629808.0,92500,92500.0,0.0,65.84127,65.84127,9,,A,0.23809523809523808,0.9206349206349206,0.9523809523809523,0.6825396825396826,0.5079365079365079,0.49206349206349204,0.25396825396825395,1.0
002532.SZ,天山铝业,铝,20260330,17.73,9.9876,446680.95,251935.11,0.6134,,8206751.4368,0.33,,1.0,U,17.73,14.51,0.0,562884752.0,92500,92500.0,0.0,65.809524,65.809524,9,,A,0.7777777777777778,0.6031746031746031,1.0,0.9841269841269841,0.5079365079365079,0.015873015873015872,0.25396825396825395,1.0
000008.SZ,神州高铁,运输设备,20260330,2.97,10.0,393365.44,1343617.66,4.9465,,806764.1719,3.24,,1.0,U,2.97,2.43,1.0,31340034.0,130012,132045.0,1.0,65.539683,65.539683,9,,A,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.14285714285714285,0.5079365079365079,0.8253968253968254,0.5634920634920635,1.0
