ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000520.SZ,凤凰航运,水运,水运,20260604,U,4.18,4.18,3.42,1,9672102.0,100506,104112,9672102.0
000536.SZ,华映科技,元器件,元器件,20260604,U,4.13,4.13,3.38,1,76222867.0,93339,93554,76222867.0
000670.SZ,盈方微,元器件,元器件,20260604,U,9.67,9.67,7.91,0,100584439.0,95409,95409,100584439.0
000718.SZ,苏宁环球,区域地产,区域地产,20260604,U,2.23,2.23,1.83,0,101403967.0,94209,94209,101403967.0
000725.SZ,京东方Ａ,元器件,元器件,20260604,U,6.15,6.15,5.03,0,1201163394.0,110612,110612,1201163394.0
000733.SZ,振华科技,元器件,元器件,20260604,U,59.31,59.31,48.53,4,34352352.0,133930,142706,34352352.0
001309.SZ,德明利,半导体,半导体,20260604,U,680.85,680.85,557.06,6,207105718.0,131218,144918,207105718.0
001376.SZ,百通能源,供气供热,供气供热,20260604,U,14.38,14.38,11.76,0,91954348.0,93336,93336,91954348.0
001896.SZ,豫能控股,火力发电,火力发电,20260604,U,22.09,22.09,18.07,1,247947702.0,93124,105333,247947702.0
002051.SZ,中工国际,建筑工程,建筑工程,20260604,U,12.02,12.02,9.84,0,36992752.0,102815,102815,36992752.0
002072.SZ,凯瑞德,商贸代理,商贸代理,20260604,U,8.99,8.99,7.35,1,26517758.0,103315,131451,26517758.0
002213.SZ,大为股份,半导体,半导体,20260604,U,38.59,38.59,31.57,0,144852929.0,94127,94127,144852929.0
002353.SZ,杰瑞股份,化工机械,化工机械,20260604,U,157.34,157.34,128.74,15,18530246.0,104127,144030,18530246.0
002395.SZ,双象股份,塑料,塑料,20260604,U,15.4,15.4,12.6,0,94515236.0,111903,111903,94515236.0
002484.SZ,江海股份,元器件,元器件,20260604,U,96.35,96.35,78.83,0,166843224.0,101809,101809,166843224.0
002491.SZ,通鼎互联,通信设备,通信设备,20260604,U,26.83,26.83,21.95,0,278101508.0,141154,141154,278101508.0
002520.SZ,日发精机,机床制造,机床制造,20260604,U,6.26,6.26,5.12,0,79627538.0,105700,105700,79627538.0
002570.SZ,贝因美,乳制品,乳制品,20260604,U,5.72,5.72,4.68,3,38968644.0,142733,144118,38968644.0
002585.SZ,双星新材,塑料,塑料,20260604,U,11.8,11.8,9.66,0,181577220.0,93218,93218,181577220.0
002590.SZ,万安科技,汽车配件,汽车配件,20260604,U,12.44,12.44,10.18,0,195356976.0,93800,93800,195356976.0
002645.SZ,华宏科技,专用机械,专用机械,20260604,U,36.1,36.1,29.54,1,56174127.0,112939,130803,56174127.0
002733.SZ,雄韬股份,电气设备,电气设备,20260604,U,32.67,32.67,26.73,0,166361357.0,110330,110330,166361357.0
002787.SZ,华源控股,广告包装,广告包装,20260604,U,30.42,30.42,24.89,3,3184974.0,140203,150000,3184974.0
002806.SZ,华锋股份,汽车配件,汽车配件,20260604,U,20.68,20.68,16.92,0,75259565.0,93800,93800,75259565.0
002824.SZ,和胜股份,铝,铝,20260604,U,27.45,27.45,22.46,0,109096154.0,103727,103727,109096154.0
002931.SZ,锋龙股份,机械基件,机械基件,20260604,U,57.86,57.86,47.34,0,64671915.0,100806,100806,64671915.0
002951.SZ,金时科技,广告包装,广告包装,20260604,U,24.79,24.79,20.29,0,71626862.0,102436,102436,71626862.0
002971.SZ,和远气体,化工原料,化工原料,20260604,U,37.39,37.39,30.59,0,162647247.0,100530,100530,162647247.0
002981.SZ,朝阳科技,元器件,元器件,20260604,U,28.95,28.95,23.69,0,205001319.0,143330,143330,205001319.0
003011.SZ,海象新材,家居用品,家居用品,20260604,U,22.7,22.7,18.58,3,5588740.0,95251,144254,5588740.0
003036.SZ,泰坦股份,纺织机械,纺织机械,20260604,U,74.86,74.86,61.25,1,156323774.0,95509,100312,156323774.0
003043.SZ,华亚智能,半导体,半导体,20260604,U,67.57,67.57,55.29,1,55707410.0,130500,132648,55707410.0
300726.SZ,宏达电子,元器件,元器件,20260604,U,79.92,79.92,53.28,0,121690108.0,100154,100154,121690108.0
300897.SZ,山科智能,电器仪表,电器仪表,20260604,U,22.38,22.38,14.92,1,37837216.0,92500,132251,37837216.0
301123.SZ,奕东电子,元器件,元器件,20260604,U,106.79,106.79,71.19,19,22457937.0,131924,144924,22457937.0
301188.SZ,力诺药包,玻璃,玻璃,20260604,U,54.54,54.54,36.36,11,9484506.0,134554,144057,9484506.0
301319.SZ,唯特偶,元器件,元器件,20260604,U,137.57,137.57,91.71,5,,140200,,
301468.SZ,博盈特焊,专用机械,专用机械,20260604,U,51.97,51.97,34.65,1,36630950.0,130127,141057,36630950.0
600226.SH,亨通股份,供气供热,供气供热,20260604,U,6.71,6.71,5.49,6,37968957.0,95906,143739,37968957.0
600237.SH,铜峰电子,元器件,元器件,20260604,U,12.22,12.22,10.0,18,12873256.0,104847,144111,12873256.0
600246.SH,万通发展,区域地产,区域地产,20260604,U,18.87,18.87,15.44,1,165529564.0,95743,100116,165529564.0
600255.SH,鑫科材料,小金属,小金属,20260604,U,4.83,4.83,3.95,6,81227665.0,93058,102719,81227665.0
600293.SH,三峡新材,玻璃,玻璃,20260604,U,3.6,3.6,2.94,1,36056880.0,101633,101654,36056880.0
600353.SH,旭光电子,元器件,元器件,20260604,U,26.44,26.44,21.64,2,75389958.0,93903,94148,75389958.0
600367.SH,XD红星发,化工原料,化工原料,20260604,U,46.98,46.98,38.44,31,35112852.0,93123,143635,35112852.0
600403.SH,大有能源,煤炭开采,煤炭开采,20260604,U,7.4,7.4,6.06,0,109739950.0,92501,92501,109739950.0
600408.SH,安泰集团,焦炭加工,焦炭加工,20260604,U,3.47,3.47,2.84,0,51349750.0,105034,105034,51349750.0
600439.SH,瑞贝卡,服饰,服饰,20260604,U,2.88,2.88,2.36,2,32486261.0,93055,94213,32486261.0
600482.SH,中国动力,船舶,船舶,20260604,U,39.81,39.81,32.57,2,112260577.0,94610,141822,112260577.0
600667.SH,太极实业,半导体,半导体,20260604,U,16.36,16.36,13.38,0,238508546.0,94534,94534,238508546.0
600688.SH,上海石化,石油加工,石油加工,20260604,U,3.38,3.38,2.76,1,164092530.0,92504,93149,164092530.0
600703.SH,三安光电,半导体,半导体,20260604,U,17.06,17.06,13.96,0,442668751.0,95330,95330,442668751.0
600828.SH,茂业商业,百货,百货,20260604,U,4.95,4.95,4.05,0,24897059.0,93430,93430,24897059.0
600868.SH,梅雁吉祥,水力发电,水力发电,20260604,U,3.78,3.78,3.1,3,59949091.0,93905,112838,59949091.0
601666.SH,平煤股份,煤炭开采,煤炭开采,20260604,U,9.22,9.22,7.54,1,45966568.0,110940,141213,45966568.0
603005.SH,晶方科技,半导体,半导体,20260604,U,44.58,44.58,36.48,9,45109922.0,130801,142904,45109922.0
603067.SH,振华股份,化工原料,化工原料,20260604,U,38.45,38.45,31.46,6,22502785.0,131907,143052,22502785.0
603090.SH,宏盛股份,专用机械,专用机械,20260604,U,62.36,62.36,51.02,0,76815048.0,103029,103029,76815048.0
603135.SH,中重科技,专用机械,专用机械,20260604,U,12.75,12.75,10.43,1,46626240.0,93428,93628,46626240.0
