rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,301234.SZ,五洲医疗,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.398312634726844,0.0,0.0,0.0,0.0,0.374387634726844
2,600396.SH,华电辽能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.644004,0.0,0,0.0,0.0,0.5,0.0,0.1933628318584071,0.0,中,分时缺失|低置信,0.38447411819522875,0.0,0.0,0.0,0.0,0.3605491181952288
3,000815.SZ,美利云,1,ok,,0.785312,0.828468,0.127125,0,0.1271252,0.0,0.614374,1.0,1.0,1.0,低,健康涨停,0.32763863639981206,0.0307117,0.009720625,0.0,0.009720625,0.3586297113998121
4,605028.SH,世茂能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682094,0.0,0,0.0,0.0,0.5,0.0,0.4472911963882627,0.0,中,分时缺失|低置信,0.3074974560700595,0.0,0.0,0.0,0.0,0.28357245607005954
5,001258.SZ,立新能源,1,ok,,0.724033,0.820752,0.093978,0,0.09397820000000001,0.0,0.5301089999999999,0.0,0.9834665334665335,1.0,低,健康涨停,0.33543379408851165,0.030518800000000006,0.00422901,0.0,0.00422901,0.3592485840885117
6,603580.SH,艾艾精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6375,0.0,0,0.0,0.0,0.5,0.0,0.15,0.0,中,分时缺失|低置信,0.2531163782215713,0.0,0.0,0.0,0.0,0.2291913782215713
7,600403.SH,大有能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677288,0.0,0,0.0,0.0,0.5,0.0,0.415250965250966,0.0,中,分时缺失|低置信,0.26047385822929786,0.0,0.0,0.0,0.0,0.23654885822929786
8,603893.SH,瑞芯微,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.663682,0.0,0,0.0,0.0,0.5,0.0,0.3245493871665462,0.0,中,分时缺失|低置信,0.28945824834289524,0.0,0.0,0.0,0.0,0.26553324834289527
9,603162.SH,海通发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690402,0.0,0,0.0,0.0,0.5,0.0,0.5026829268292683,0.0,中,分时缺失|低置信,0.24521932336311908,0.0,0.0,0.0,0.0,0.22129432336311908
10,603221.SH,爱丽家居,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.24689313768941498,0.0,0.0,0.0,0.0,0.23806813768941498
11,603629.SH,利通电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.736209,0.0,0,0.0,0.0,0.5,0.0,0.8080591187953158,0.0,中,分时缺失|低置信,0.23183063973432513,0.0,0.0,0.0,0.0,0.22300563973432513
12,301583.SZ,托伦斯,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.25754802942577293,0.0,0.0,0.0,0.0,0.24872302942577293
13,000595.SZ,新能股份,1,ok,,0.7384860000000001,0.750756,0.084343,0,0.084343,0.0,0.578287,0.0,0.4236842105263164,1.0,低,健康涨停,0.29242024051574256,0.0287689,0.0037954349999999998,0.0,0.0037954349999999998,0.29346870551574256
14,002515.SZ,金字火腿,1,ok,,0.641931,0.660108,0.162713,0,0.18937500000000002,0.0,0.436436,1.0,0.4016129032258058,1.0,低,健康涨停,0.22731605691321558,0.026502700000000004,0.011322084999999999,0.0,0.011322084999999999,0.21857167191321558
15,002197.SZ,证通电子,1,ok,,0.734175,0.825772,0.087217,0,0.087217,0.0,0.563917,0.0,0.9515772870662468,1.0,低,健康涨停,0.21677732724352264,0.0306443,0.003924765,0.0,0.003924765,0.23467186224352263
