ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002203.SZ,海亮股份,铜,20260618,25.52,10.0,1942304.61932,785434.74,3.5506,,5848559.5256,0.76,,1.0,U,25.52,20.88,2.0,55768856.0,10:01:00,15:00:00,2.0,59.225806,59.225806,59.225806,0.795,4.054839,63.280645,1.0,ok,,20260618,intraday_refine_v2,002203.SZ,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6236559139784946,0.22580645161290322,0.8279569892473119,0.7634408602150538,0.5053763440860215,0.45161290322580644,0.6774193548387096,1.0
603496.SH,XD恒为科,IT设备,20260618,26.74,9.9959,706620.93,272859.5,8.5213,,856239.4008,2.27,,1.0,U,26.74,21.88,2.0,33195089.0,13:21:00,15:00:00,2.0,58.473118,58.473118,58.473118,0.795,4.205376,62.678494,1.0,ok,,20260618,intraday_refine_v2,603496.SH,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7204301075268817,0.5268817204301075,0.40860215053763443,0.20967741935483872,0.5053763440860215,0.6989247311827957,0.6774193548387096,1.0
002068.SZ,黑猫股份,化工原料,20260618,10.45,10.0,350338.77333,345456.57,4.7002,,768435.734,1.08,,1.0,U,10.45,8.55,0.0,114686451.0,09:59:00,15:00:00,0.0,57.139785,57.139785,57.139785,0.825,5.072043,62.211828,1.0,ok,,20260618,intraday_refine_v2,002068.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6236559139784946,0.6559139784946236,0.6666666666666666,0.5967741935483871,0.5053763440860215,0.1935483870967742,0.20430107526881722,1.0
600399.SH,抚顺特钢,特种钢,20260618,4.69,10.0939,352848.613,770766.59,3.9084,,924914.9,1.54,17191617.33,1.0,U,4.69,3.83,2.0,50311674.0,09:47:00,15:00:00,2.0,57.333333,57.333333,57.333333,0.795,4.433333,61.766666,1.0,ok,,20260618,intraday_refine_v2,600399.SH,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.21505376344086022,0.6451612903225806,0.7849462365591398,0.41935483870967744,0.5053763440860215,0.4946236559139785,0.6774193548387096,1.0
000889.SZ,中嘉博创,通信设备,20260618,4.02,10.137,185238.7936,461349.8,5.3038,,376389.0222,1.1,,1.0,U,4.02,3.29,1.0,55683030.0,09:30:00,15:00:00,1.0,56.55914,56.55914,56.55914,0.825,5.188172,61.747312,1.0,ok,,20260618,intraday_refine_v2,000889.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.1935483870967742,0.8064516129032258,0.6021505376344086,0.5645161290322581,0.5053763440860215,0.46236559139784944,0.5053763440860215,1.0
603407.SH,长裕集团,化工原料,20260618,68.04,10.0081,160103.359,23530.77,6.5523,,2775182.8608,0.37,,1.0,U,68.04,55.67,0.0,168155620.0,09:30:00,15:00:00,0.0,56.516129,56.516129,56.516129,0.825,5.196774,61.712903,1.0,ok,,20260618,intraday_refine_v2,603407.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.44086021505376344,0.8709677419354839,0.4838709677419355,0.9354838709677419,0.5053763440860215,0.11827956989247312,0.20430107526881722,1.0
002655.SZ,共达电声,元器件,20260618,42.61,9.9897,1615779.7075,382824.5,10.5234,,1553151.544,1.47,,1.0,U,42.61,34.87,3.0,28970539.0,09:37:00,15:00:00,3.0,57.849462,57.849462,57.849462,0.765,3.730108,61.57957,1.0,ok,,20260618,intraday_refine_v2,002655.SZ,1,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8494623655913979,0.27956989247311825,0.3225806451612903,0.43010752688172044,0.5053763440860215,0.7849462365591398,0.7741935483870968,1.0
603082.SH,北自科技,运输设备,20260618,41.03,10.0,421601.014,106690.96,26.3065,,679780.937,2.52,37718712.89,1.0,U,41.03,33.57,5.0,8891201.0,13:47:00,15:00:00,5.0,55.967742,55.967742,55.967742,0.825,5.306452,61.274194,1.0,ok,,20260618,intraday_refine_v2,603082.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6236559139784946,0.6236559139784946,0.053763440860215055,0.15053763440860216,0.5053763440860215,0.9247311827956989,0.8440860215053764,1.0
603127.SH,昭衍新药,医疗保健,20260618,35.66,9.9938,951896.211,275854.1,4.3762,,2672175.6812,1.72,,1.0,U,35.66,29.18,0.0,87167304.0,11:10:00,15:00:00,0.0,55.354839,55.354839,55.354839,0.825,5.429032,60.783871,1.0,ok,,20260618,intraday_refine_v2,603127.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7741935483870968,0.41935483870967744,0.6989247311827957,0.3279569892473118,0.5053763440860215,0.3225806451612903,0.20430107526881722,1.0
003031.SZ,中瓷电子,元器件,20260618,176.29,10.0025,2693468.29351,158477.66,4.659,,7951611.5741,1.05,,1.0,U,176.29,144.23,2.0,36119529.0,13:16:00,15:00:00,2.0,55.247312,55.247312,55.247312,0.825,5.450538,60.69785,1.0,ok,,20260618,intraday_refine_v2,003031.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5376344086021505,0.15053763440860216,0.6774193548387096,0.6290322580645161,0.5053763440860215,0.6559139784946236,0.6774193548387096,1.0
002859.SZ,洁美科技,元器件,20260618,99.73,10.0044,2498105.43316,262271.27,6.4615,,4300622.8818,0.87,,1.0,U,99.73,81.59,1.0,13532363.0,13:38:00,15:00:00,1.0,55.010753,55.010753,55.010753,0.795,4.897849,59.908602,1.0,ok,,20260618,intraday_refine_v2,002859.SZ,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5161290322580645,0.17204301075268819,0.4946236559139785,0.7204301075268817,0.5053763440860215,0.8924731182795699,0.5053763440860215,1.0
603177.SH,德创环保,环境保护,20260618,10.88,10.0101,177486.816,179382.55,8.785,,222160.896,3.96,-6751175.7,1.0,U,10.88,8.9,1.0,7250432.0,14:55:00,15:00:00,1.0,59.075269,59.075269,59.075269,0.625,0.684946,59.760215,1.0,ok,,20260618,intraday_refine_v2,603177.SH,1,1.0,0.4,0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3870967741935484,0.8279569892473119,0.3978494623655914,0.021505376344086023,0.5053763440860215,0.9354838709677419,0.5053763440860215,1.0
301580.SZ,爱迪特,医疗保健,20260618,63.17,20.0038,219880.2409,34807.7,3.4531,,942435.1251,0.2,30422588.66,1.0,U,63.17,42.11,0.0,234128866.0,09:30:00,15:00:00,0.0,53.935484,53.935484,53.935484,0.825,5.712903,59.648387,1.0,ok,,20260618,intraday_refine_v2,301580.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.06451612903225806,0.7526881720430108,0.8494623655913979,0.989247311827957,0.5053763440860215,0.08602150537634409,0.20430107526881722,1.0
603324.SH,盛剑科技,环境保护,20260618,43.1,10.0051,765252.359,183728.4,12.441,,636499.076,1.44,74310881.6,1.0,U,43.1,35.26,5.0,16069404.0,13:05:00,15:00:00,5.0,56.096774,56.096774,56.096774,0.735,3.480645,59.577419,1.0,ok,,20260618,intraday_refine_v2,603324.SH,1,1.0,0.25,0,1.0,0.0,0.5,3.0,0.6,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.4946236559139785,0.5053763440860215,0.22580645161290322,0.44086021505376344,0.5053763440860215,0.8817204301075269,0.8440860215053764,1.0
603358.SH,华达科技,汽车配件,20260618,39.4,9.9944,1145972.359,291974.44,6.3229,,1850787.42,2.48,,1.0,U,39.4,32.24,23.0,12864100.0,09:37:00,15:00:00,23.0,61.795699,61.795699,61.795699,0.505,-2.25914,59.536559,1.0,ok,,20260618,intraday_refine_v2,603358.SH,1,1.0,0.6,0,1.0,1.0,0.5,4.0,0.8,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7634408602150538,0.3548387096774194,0.5053763440860215,0.16129032258064516,0.5053763440860215,0.9032258064516129,0.9731182795698925,1.0
002283.SZ,天润工业,汽车配件,20260618,11.07,10.0398,471664.379,431474.0,4.3026,,1261379.0097,1.16,,1.0,U,11.07,9.05,1.0,68479020.0,09:39:00,15:00:00,1.0,53.741935,53.741935,53.741935,0.825,5.751613,59.493548,1.0,ok,,20260618,intraday_refine_v2,002283.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.25806451612903225,0.5913978494623656,0.7096774193548387,0.532258064516129,0.5053763440860215,0.3655913978494624,0.5053763440860215,1.0
002674.SZ,兴业科技,纺织,20260618,17.9,10.0184,406183.4829,233087.05,7.9671,,529036.29,1.65,,1.0,U,17.9,14.64,1.0,38087727.0,10:32:00,15:00:00,1.0,53.677419,53.677419,53.677419,0.825,5.764516,59.441935,1.0,ok,,20260618,intraday_refine_v2,002674.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3333333333333333,0.6344086021505376,0.45161290322580644,0.3763440860215054,0.5053763440860215,0.6236559139784946,0.5053763440860215,1.0
