ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000012.SZ,南  玻Ａ,玻璃,玻璃,20260616,U,4.52,4.52,3.7,0,93956458.0,93751,93751,93956458.0
000029.SZ,深深房Ａ,区域地产,区域地产,20260616,U,27.62,27.62,22.6,0,59295858.0,103257,103257,59295858.0
000032.SZ,深桑达Ａ,建筑工程,建筑工程,20260616,U,22.89,22.89,18.73,11,35252889.0,95739,144657,35252889.0
000034.SZ,神州数码,软件服务,软件服务,20260616,U,26.47,26.47,21.65,6,42674986.0,141445,142057,42674986.0
000048.SZ,京基智农,农业综合,农业综合,20260616,U,19.11,19.11,15.63,0,66889357.0,102045,102045,66889357.0
000541.SZ,佛山照明,家用电器,家用电器,20260616,U,5.31,5.31,4.35,1,13271808.0,93633,94109,13271808.0
000564.SZ,供销大集,百货,百货,20260616,U,1.6,1.6,1.31,1,77627409.0,141312,143951,77627409.0
000679.SZ,大连友谊,百货,百货,20260616,U,6.68,6.68,5.46,0,34995177.0,131318,131318,34995177.0
000736.SZ,中交发展,全国地产,全国地产,20260616,U,4.62,4.62,3.78,0,40213404.0,93715,93715,40213404.0
000777.SZ,中核科技,机械基件,机械基件,20260616,U,19.87,19.87,16.25,0,312780405.0,92500,92500,312780405.0
000791.SZ,甘肃能源,水力发电,水力发电,20260616,U,9.28,9.28,7.6,0,85836473.0,93430,93430,85836473.0
000970.SZ,中科三环,矿物制品,矿物制品,20260616,U,14.77,14.77,12.09,5,83689818.0,93915,134603,83689818.0
001257.SZ,盛龙股份,小金属,小金属,20260616,U,33.56,33.56,27.46,0,143740634.0,93257,93257,143740634.0
001266.SZ,宏英智能,电器仪表,电器仪表,20260616,U,50.16,50.16,41.04,0,46862481.0,130106,130106,46862481.0
001283.SZ,豪鹏科技,电气设备,电气设备,20260616,U,53.02,53.02,43.38,0,34470953.0,102121,102121,34470953.0
001387.SZ,雪祺电气,家用电器,家用电器,20260616,U,12.91,12.91,10.57,0,30237221.0,104936,104936,30237221.0
002008.SZ,大族激光,专用机械,专用机械,20260616,U,136.62,136.62,111.78,0,440996381.0,132857,132857,440996381.0
002047.SZ,宝鹰股份,装修装饰,装修装饰,20260616,U,4.58,4.58,3.74,0,35840790.0,93054,93054,35840790.0
002058.SZ,威尔泰,电气设备,电气设备,20260616,U,24.81,24.81,20.3,2,6616827.0,104357,112230,6616827.0
002080.SZ,中材科技,玻璃,玻璃,20260616,U,74.92,74.92,61.3,11,14906832.0,103939,144551,14906832.0
002141.SZ,贤丰控股,农业综合,农业综合,20260616,U,3.89,3.89,3.19,8,19829664.0,100303,135703,19829664.0
002160.SZ,常铝股份,铝,铝,20260616,U,4.59,4.59,3.75,0,186220793.0,92500,92500,186220793.0
002194.SZ,武汉凡谷,通信设备,通信设备,20260616,U,12.72,12.72,10.4,1,88850332.0,94851,100157,88850332.0
002217.SZ,合力泰,元器件,元器件,20260616,U,2.61,2.61,2.13,0,141189255.0,100739,100739,141189255.0
002303.SZ,美盈森,造纸,造纸,20260616,U,3.64,3.64,2.98,4,3626896.0,144218,145557,3626896.0
002346.SZ,柘中股份,电气设备,电气设备,20260616,U,18.01,18.01,14.73,0,65432131.0,104448,104448,65432131.0
002436.SZ,兴森科技,元器件,元器件,20260616,U,44.1,44.1,36.08,12,163222920.0,130536,140345,163222920.0
002446.SZ,盛路通信,通信设备,通信设备,20260616,U,11.77,11.77,9.63,0,75257850.0,94354,94354,75257850.0
002449.SZ,国星光电,半导体,半导体,20260616,U,8.29,8.29,6.79,0,66713775.0,92500,92500,66713775.0
002484.SZ,江海股份,元器件,元器件,20260616,U,95.4,95.4,78.06,14,22771980.0,102309,144700,22771980.0
002515.SZ,金字火腿,食品,食品,20260616,U,9.11,9.11,7.45,1,98776231.0,93203,93654,98776231.0
002552.SZ,宝鼎科技,元器件,元器件,20260616,U,70.93,70.93,58.03,0,45905896.0,93424,93424,45905896.0
002585.SZ,双星新材,塑料,塑料,20260616,U,14.01,14.01,11.47,1,210888901.0,93027,93133,210888901.0
002645.SZ,华宏科技,专用机械,专用机械,20260616,U,33.63,33.63,27.51,1,125834985.0,95433,95651,125834985.0
002672.SZ,东江环保,环境保护,环境保护,20260616,U,3.89,3.89,3.19,0,13296409.0,131354,131354,13296409.0
002700.SZ,万憬能源,供气供热,供气供热,20260616,U,8.86,8.86,7.25,0,85768344.0,95748,95748,85768344.0
002729.SZ,好利科技,元器件,元器件,20260616,U,19.47,19.47,15.93,0,39398265.0,131403,131403,39398265.0
002734.SZ,利民股份,农药化肥,农药化肥,20260616,U,16.39,16.39,13.41,1,43825516.0,132400,132739,43825516.0
002735.SZ,王子新材,塑料,塑料,20260616,U,21.44,21.44,17.54,0,99559641.0,93000,93000,99559641.0
002741.SZ,光华科技,化工原料,化工原料,20260616,U,35.85,35.85,29.33,0,291150361.0,92500,92500,291150361.0
002774.SZ,快意电梯,运输设备,运输设备,20260616,U,12.02,12.02,9.84,1,3241794.0,144642,145633,3241794.0
002782.SZ,可立克,元器件,元器件,20260616,U,25.7,25.7,21.02,0,107780660.0,95112,95112,107780660.0
002805.SZ,丰元股份,电气设备,电气设备,20260616,U,24.2,24.2,19.8,0,32134429.0,111709,111709,32134429.0
002806.SZ,华锋股份,汽车配件,汽车配件,20260616,U,20.7,20.7,16.94,41,6874470.0,130115,144936,6874470.0
002824.SZ,和胜股份,铝,铝,20260616,U,34.91,34.91,28.57,4,47475156.0,94633,100548,47475156.0
002851.SZ,麦格米特,电气设备,电气设备,20260616,U,163.64,163.64,133.88,14,247900199.0,93303,101003,247900199.0
002885.SZ,京泉华,元器件,元器件,20260616,U,43.29,43.29,35.42,0,111726468.0,94627,94627,111726468.0
002910.SZ,庄园牧场,乳制品,乳制品,20260616,U,11.21,11.21,9.17,0,172788967.0,110709,110709,172788967.0
002927.SZ,泰永长征,电气设备,电气设备,20260616,U,22.24,22.24,18.2,0,20380691.0,102154,102154,20380691.0
002931.SZ,锋龙股份,机械基件,机械基件,20260616,U,71.94,71.94,58.86,0,76298125.0,103224,103224,76298125.0
002989.SZ,中天精装,装修装饰,装修装饰,20260616,U,30.88,30.88,25.26,0,60873744.0,102309,102309,60873744.0
002990.SZ,盛视科技,软件服务,软件服务,20260616,U,54.41,54.41,44.51,0,110833170.0,94624,94624,110833170.0
002993.SZ,奥海科技,元器件,元器件,20260616,U,71.75,71.75,58.71,1,73229843.0,130012,140221,73229843.0
300145.SZ,南方泵业,机械基件,机械基件,20260616,U,5.65,5.65,3.77,8,31056258.0,104430,132206,31056258.0
300780.SZ,德恩精工,机械基件,机械基件,20260616,U,32.32,32.32,21.54,0,104325728.0,93754,93754,104325728.0
300843.SZ,胜蓝股份,元器件,元器件,20260616,U,117.62,117.62,78.42,4,100753292.0,104239,132012,100753292.0
300931.SZ,通用电梯,运输设备,运输设备,20260616,U,16.64,16.64,11.1,1,8166296.0,130424,132021,8166296.0
300964.SZ,本川智能,元器件,元器件,20260616,U,113.06,113.06,75.38,0,71442614.0,141127,141127,71442614.0
301000.SZ,肇民科技,汽车配件,汽车配件,20260616,U,35.22,35.22,23.48,0,70142320.0,130257,130257,70142320.0
301055.SZ,张小泉,家居用品,家居用品,20260616,U,40.12,40.12,26.74,0,48998556.0,130621,130621,48998556.0
301099.SZ,雅创电子,元器件,元器件,20260616,U,88.87,88.87,59.25,1,42293855.0,94433,95115,42293855.0
301176.SZ,逸豪新材,元器件,元器件,20260616,U,81.5,81.5,54.34,5,1312883.0,102303,150000,1312883.0
600052.SH,东望时代,供气供热,供气供热,20260616,U,4.02,4.02,3.29,0,28070454.0,141031,141031,28070454.0
