rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,001277.SZ,速达股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.3869552024022652,0.0,0.0,0.0,0.0,0.37813020240226525
2,002552.SZ,宝鼎科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.707322,0.0,0,0.0,0.0,0.5,0.0,0.6154773384763742,0.0,中,分时缺失|低置信,0.30521015853321704,0.0,0.0,0.0,0.0,0.28128515853321706
3,002880.SZ,卫光生物,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698329,0.0,0,0.0,0.0,0.5,0.0,0.5555276381909556,0.0,中,分时缺失|低置信,0.34507025808107483,0.0,0.0,0.0,0.0,0.32114525808107486
4,002491.SZ,通鼎互联,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.702534,0.0,0,0.0,0.0,0.5,0.0,0.5835616438356166,0.0,中,分时缺失|低置信,0.3185209296660021,0.0,0.0,0.0,0.0,0.2945959296660021
5,600613.SH,神奇制药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.3722785645368817,0.0,0.0,0.0,0.0,0.3483535645368817
6,600250.SH,南京商旅,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.705,0.0,0,0.0,0.0,0.5,0.0,0.5999999999999994,0.0,中,分时缺失|低置信,0.2878651358705307,0.0,0.0,0.0,0.0,0.2639401358705307
7,600683.SH,京投发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700165,0.0,0,0.0,0.0,0.5,0.0,0.5677685950413214,0.0,中,分时缺失|低置信,0.2933825830480574,0.0,0.0,0.0,0.0,0.26945758304805745
8,002940.SZ,昂利康,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.760549,0.0,0,0.0,0.0,0.5,0.0,0.9703252032520328,0.0,中,分时缺失|低置信,0.3312564739473163,0.0,0.0,0.0,0.0,0.3073314739473163
9,601877.SH,正泰电器,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.727707,0.0,0,0.0,0.0,0.5,0.0,0.7513813311008789,0.0,中,分时缺失|低置信,0.28342896748166774,0.0,0.0,0.0,0.0,0.25950396748166776
10,600539.SH,狮头股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.28630077191688547,0.0,0.0,0.0,0.0,0.2623757719168855
11,002030.SZ,达安基因,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.732224,0.0,0,0.0,0.0,0.5,0.0,0.7814917127071829,0.0,中,分时缺失|低置信,0.2763811848495046,0.0,0.0,0.0,0.0,0.2524561848495046
12,603882.SH,金域医学,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.725311,0.0,0,0.0,0.0,0.5,0.0,0.7354077253218881,0.0,中,分时缺失|低置信,0.2899765186896009,0.0,0.0,0.0,0.0,0.2660515186896009
13,002579.SZ,中京电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.708399,0.0,0,0.0,0.0,0.5,0.0,0.6226618705035974,0.0,中,分时缺失|低置信,0.26278938071665664,0.0,0.0,0.0,0.0,0.23886438071665664
14,603590.SH,康辰药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.299562778200977,0.0,0.0,0.0,0.0,0.275637778200977
15,603376.SH,大明电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681803,0.0,0,0.0,0.0,0.5,0.0,0.44535243996901636,0.0,中,分时缺失|低置信,0.2482966315151852,0.0,0.0,0.0,0.0,0.2243716315151852
16,601118.SH,海南橡胶,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.668138,0.0,0,0.0,0.0,0.5,0.0,0.35425531914893615,0.0,中,分时缺失|低置信,0.24185740091210522,0.0,0.0,0.0,0.0,0.21793240091210522
17,000931.SZ,中 关 村,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.27707125756233614,0.0,0.0,0.0,0.0,0.25314625756233616
18,002172.SZ,澳洋健康,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.28425298846940233,0.0,0.0,0.0,0.0,0.26032798846940236
19,000007.SZ,全新好,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696422,0.0,0,0.0,0.0,0.5,0.0,0.5428116469517741,0.0,中,分时缺失|低置信,0.2614411484558428,0.0,0.0,0.0,0.0,0.23751614845584282
20,600211.SH,西藏药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.734537,0.0,0,0.0,0.0,0.5,0.0,0.796911957950066,0.0,中,分时缺失|低置信,0.31773426424229834,0.0,0.0,0.0,0.0,0.29380926424229836
21,002412.SZ,汉森制药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.22550109645225147,0.0,0.0,0.0,0.0,0.21667609645225147
22,002038.SZ,双鹭药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.30632800308356667,0.0,0.0,0.0,0.0,0.2824030030835667
23,002903.SZ,宇环数控,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2643276153294903,0.0,0.0,0.0,0.0,0.24040261532949028
24,603626.SH,科森科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.691845,0.0,0,0.0,0.0,0.5,0.0,0.5122972096041528,0.0,中,分时缺失|低置信,0.24922640605885307,0.0,0.0,0.0,0.0,0.22530140605885307
25,002399.SZ,海普瑞,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.75011,0.0,0,0.0,0.0,0.5,0.0,0.9007317073170736,0.0,中,分时缺失|低置信,0.2961493256518694,0.0,0.0,0.0,0.0,0.27222432565186944
