ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000677.SZ,恒天海龙,化纤,20260320,4.98,9.9338,292436.872,587336.02,6.798,,430261.0181,0.59,,1.0,U,4.98,4.08,0.0,31334508.0,92500,92500.0,0.0,78.862069,78.862069,9,,A,0.896551724137931,0.896551724137931,0.7931034482758621,0.9310344827586207,0.5172413793103449,0.6896551724137931,0.1896551724137931,1.0
605099.SH,共创草坪,文教休闲,20260320,42.47,9.9974,283189.13,68761.51,1.7128,,1709552.3592,1.84,,1.0,U,42.47,34.75,1.0,28382701.0,103318,141639.0,1.0,75.793103,75.793103,9,,A,0.6206896551724138,0.9310344827586207,0.9655172413793104,0.41379310344827586,0.5172413793103449,0.7241379310344828,0.4827586206896552,1.0
000509.SZ,华塑控股,元器件,20260320,4.54,9.9274,348481.795,789709.88,7.359,,487200.1356,1.14,,1.0,U,4.54,3.72,0.0,101487977.0,95618,95618.0,0.0,70.655172,70.655172,9,,A,0.9310344827586207,0.8620689655172413,0.7241379310344828,0.7931034482758621,0.5172413793103449,0.27586206896551724,0.1896551724137931,1.0
000020.SZ,深华发Ａ,元器件,20260320,23.33,9.9953,122810.496,52640.59,2.9057,,660615.1426,1.15,,1.0,U,23.33,19.09,0.0,534122642.0,92500,92500.0,0.0,70.172414,70.172414,9,,A,0.7586206896551724,0.9655172413793104,0.9310344827586207,0.7586206896551724,0.5172413793103449,0.06896551724137931,0.1896551724137931,1.0
605050.SH,福然德,仓储物流,20260320,14.43,9.9848,752263.136,527028.0,10.6939,,711152.5082,8.9,,1.0,U,14.43,11.81,9.0,1012986.0,94734,150000.0,9.0,66.655172,66.655172,9,,A,0.7931034482758621,0.5862068965517241,0.4827586206896552,0.034482758620689655,0.5172413793103449,0.9655172413793104,0.9827586206896551,1.0
603687.SH,大胜达,广告包装,20260320,13.39,10.0247,62132.519,46402.18,0.8436,,736492.6659,0.27,33177983.02,1.0,U,13.39,10.95,0.0,364491626.0,92502,92502.0,0.0,66.448276,66.448276,9,,A,0.3103448275862069,1.0,1.0,1.0,0.5172413793103449,0.10344827586206896,0.1896551724137931,1.0
600617.SH,国新能源,供气供热,20260320,3.99,9.9174,691878.165,1772346.74,9.982,,769747.5186,2.56,52443831.91,1.0,U,3.99,3.27,1.0,58634630.0,93658,94040.0,1.0,65.517241,65.517241,9,,A,0.9655172413793104,0.6551724137931034,0.5517241379310345,0.27586206896551724,0.5172413793103449,0.5517241379310345,0.4827586206896552,1.0
600726.SH,华电能源,火力发电,20260320,5.52,9.9602,2963074.7,5500952.25,7.3588,,4364849.5879,1.23,20921824.41,1.0,U,5.52,4.52,6.0,9942425.0,93416,145504.0,6.0,65.517241,65.517241,9,,A,0.8620689655172413,0.10344827586206896,0.7586206896551724,0.6206896551724138,0.5172413793103449,0.8620689655172413,0.8275862068965517,1.0
600604.SH,市北高新,园区开发,20260320,5.7,10.0386,425130.112,765005.89,5.4354,,1067783.7383,8.22,22020774.36,1.0,U,5.7,4.66,2.0,20307783.0,131900,132412.0,2.0,64.275862,64.275862,9,,A,0.2413793103448276,0.8275862068965517,0.8620689655172413,0.06896551724137931,0.5172413793103449,0.7931034482758621,0.6551724137931034,1.0
600310.SH,广西能源,水力发电,20260320,4.88,9.9099,1111520.598,2320308.16,15.8306,,715266.8323,4.46,,1.0,U,4.88,4.0,8.0,7339422.0,94128,145543.0,8.0,63.241379,63.241379,9,,A,1.0,0.3793103448275862,0.3103448275862069,0.1724137931034483,0.5172413793103449,0.9310344827586207,0.896551724137931,1.0
603165.SH,荣晟环保,造纸,20260320,14.96,10.0,444589.69,304137.96,10.0883,,451009.2045,2.06,,1.0,U,14.96,12.24,1.0,24004995.0,100718,144830.0,1.0,63.0,63.0,9,,A,0.5,0.7931034482758621,0.5172413793103449,0.3793103448275862,0.5172413793103449,0.7586206896551724,0.4827586206896552,1.0
600683.SH,京投发展,区域地产,20260320,10.86,10.0304,518884.4,495205.62,6.6849,,804484.4703,0.88,23032710.34,1.0,U,10.86,8.88,1.0,74928341.0,94230,95251.0,1.0,62.896552,62.896552,9,,A,0.27586206896551724,0.7586206896551724,0.8275862068965517,0.8620689655172413,0.5172413793103449,0.41379310344827586,0.4827586206896552,1.0
