ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000009.SZ,中国宝安,综合Ⅱ,综合Ⅱ,1→2,1.0,1→2,20260730,U,7.15,7.15,5.85,0,111330984.0,100415,100415,1/1,2.18,390363856.0,18418546324.75,18441379871.2,111330984.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:03:00,15:00:00,1,0.0,1.3986,0,,0.0,56.6084,6.9454,2.9465,0.013391,0.0,0.0,31,0.0,57.0,0.676325,0.0867832,neutral_limitup,1,000009.SZ,1,0,67.6325,0.676325,1,0,10.2,0.102,1,0,0.0,0.0,1,0,56.6084,0.566084,0.566084,1,0,0,0,1,0.57,0,0,,,0.4130769230769229,0,0.5,0,0.0,0.0,0.43391599999999997,0.0,20260730,intraday_refine_v2,000009.SZ,6,1,ok,ok,,1,0,1,0.7280758384615383,0.0867832,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000009.SZ
000025.SZ,特  力Ａ,综合Ⅱ,综合Ⅱ,1→2,1.0,1→2,20260730,U,15.64,15.64,12.8,0,50568030.0,103718,103718,1/1,3.73,223174738.0,6143052924.8,6741752124.8,50568030.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:38:00,15:00:00,1,0.0,2.4936,0,,0.0,50.0384,15.2478,2.5721,0.037688,0.0,0.0,31,0.0,57.0,0.6566150000000001,0.09992319999999999,neutral_limitup,1,000025.SZ,1,0,65.6615,0.6566150000000001,1,0,10.2,0.102,1,0,0.0,0.0,1,0,50.0384,0.500384,0.500384,1,0,0,0,1,0.57,0,0,,,0.4542194092827006,0,0.5,0,0.0,0.0,0.49961599999999995,0.0,20260730,intraday_refine_v2,000025.SZ,6,1,ok,ok,,1,0,1,0.7151942113924051,0.09992319999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000025.SZ
000526.SZ,学大教育,教育,教育,1→2,1.0,1→2,20260730,U,36.33,36.33,29.73,0,84107583.0,94200,94200,1/1,5.13,220878672.0,4413132581.97,4427214089.97,84107583.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:42:00,15:00:00,1,0.0,1.4313,0,,0.0,56.4121,35.4465,2.4925,0.011715,0.0,0.0,31,0.0,70.0,0.7342359999999999,0.08717580000000001,neutral_limitup,1,000526.SZ,1,0,73.4236,0.7342359999999999,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,56.4121,0.564121,0.564121,1,0,0,0,1,0.7,0,0,,,0.5371934604904632,0,0.5,0,0.0,0.0,0.435879,0.0,20260730,intraday_refine_v2,000526.SZ,6,1,ok,ok,,1,0,1,0.7636740190735695,0.08717580000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000526.SZ
000566.SZ,海南海药,化学制药,化学制药,1→2,1.0,1→2,20260730,U,5.95,5.95,4.87,8,22665930.0,94609,145318,6/12,28.19,2127007152.0,7715577016.35,7719322464.0,22665930.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:47:00,15:00:00,6,3.0,4.0336,3,89.3333,20.0,11.7983,5.8188,2.2545,0.062229,0.0,0.0,14,0.12,41.0,0.439895,0.41212499999999996,high_open_board_risk,1,000566.SZ,1,0,43.9895,0.439895,1,0,54.95,0.5495,1,0,12.0,0.12,1,0,11.7983,0.11798299999999999,0.11798299999999999,1,0,3,3,1,0.41,0,0,,,0.4943622920517566,0,0.5,0,0.0,0.6,0.882017,0.0,20260730,intraday_refine_v2,000566.SZ,6,1,ok,ok,,1,0,1,0.4657194438077635,0.36240340000000004,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000566.SZ
000721.SZ,西安饮食,酒店餐饮,酒店餐饮,1→2,1.0,1→2,20260730,U,6.81,6.81,5.57,0,44994351.0,95309,95309,1/1,5.69,193167643.0,3489173697.48,3908356410.24,44994351.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:54:00,15:00:00,1,0.0,1.0279,0,,0.0,58.8326,6.6289,2.7326,0.033558,0.0,0.0,31,0.0,70.0,0.741498,0.0823348,neutral_limitup,1,000721.SZ,1,0,74.1498,0.741498,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,58.8326,0.588326,0.588326,1,0,0,0,1,0.7,0,0,,,0.4596930533117936,0,0.5,0,0.0,0.0,0.411674,0.0,20260730,intraday_refine_v2,000721.SZ,6,1,ok,ok,,1,0,1,0.759068557996769,0.0823348,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000721.SZ
000820.SZ,神雾节能,环保设备,环保设备,1→2,1.0,1→2,20260730,U,3.2,3.2,2.62,0,46992640.0,92500,92500,1/1,0.23,2152960.0,950294006.4,2068976588.8,46992640.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,3.2,0.0,0.001486,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000820.SZ,1,0,76.0,0.76,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,65.0,0.65,0.65,1,0,0,0,1,0.7,0,0,,,1.0,0,0.5,0,0.0,0.0,0.35,0.0,20260730,intraday_refine_v2,000820.SZ,6,1,ok,ok,,1,0,1,0.858,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000820.SZ
001225.SZ,和泰机电,专用设备,专用设备,1→2,1.0,1→2,20260730,U,43.66,43.66,35.72,0,46917036.0,102833,102833,1/1,8.71,77704473.0,918552829.18,2862821128.0,46917036.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:29:00,15:00:00,1,0.0,0.71,0,,0.0,60.7398,42.4082,2.9519,0.023795,0.0,0.0,31,0.0,57.0,0.688719,0.0785204,neutral_limitup,1,001225.SZ,1,0,68.8719,0.688719,1,0,10.2,0.102,1,0,0.0,0.0,1,0,60.7398,0.607398,0.607398,1,0,0,0,1,0.57,0,0,,,0.44697656840514055,0,0.5,0,0.0,0.0,0.392602,0.0,20260730,intraday_refine_v2,001225.SZ,6,1,ok,ok,,1,0,1,0.745141785260771,0.0785204,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001225.SZ
001309.SZ,德明利,半导体,半导体,1→2,1.0,1→2,20260730,U,390.04,390.04,319.12,1,715633690.0,132233,134430,1/1,18.57,11365746176.0,64368205250.16,88478880446.32,715633690.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:23:00,15:00:00,2,1.0,2.5228,1,7.0,78.0,65.1631,370.96,5.1434,0.020244,0.0,0.0,31,0.0,50.6,0.673189,0.15457500000000002,neutral_limitup,1,001309.SZ,1,0,67.3189,0.673189,1,0,20.61,0.2061,1,0,0.0,0.0,1,0,65.1631,0.651631,0.651631,1,0,1,1,1,0.506,0,0,,,0.5303767838005523,0,0.5,0,0.0,0.2,0.34836900000000004,0.0,20260730,intraday_refine_v2,001309.SZ,6,1,ok,ok,,1,0,1,0.731839417570083,0.11967380000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001309.SZ
002258.SZ,利尔化学,农化制品,农化制品,1→2,1.0,1→2,20260730,U,16.18,16.18,13.24,2,93644646.0,92500,95545,1/1,4.61,593390688.0,12930222649.1,12951074413.76,93644646.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,2,2.0,4.9444,2,1.5,97.5,45.4587,16.0975,0.5124,0.016969,0.0,0.0,31,0.0,69.5,0.699126,0.2090826,neutral_limitup,1,002258.SZ,1,0,69.9126,0.699126,1,0,20.6,0.20600000000000002,1,0,0.0,0.0,1,0,45.4587,0.454587,0.454587,1,0,2,2,1,0.695,0,0,,,1.0,0,0.5,0,0.0,0.4,0.5454129999999999,0.0,20260730,intraday_refine_v2,002258.SZ,6,1,ok,ok,,1,0,1,0.7406552000000001,0.2090826,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002258.SZ
002534.SZ,西子洁能,其他电源,其他电源,1→2,1.0,1→2,20260730,U,13.81,13.81,11.3,0,70396695.0,130906,130906,1/1,2.84,313071088.0,11398259536.07,11544264891.04,70396695.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:10:00,15:00:00,1,0.0,0.5793,0,,0.0,61.5243,13.3515,3.4342,0.006076,0.0,0.0,31,0.0,45.0,0.637073,0.09,neutral_limitup,1,002534.SZ,1,0,63.7073,0.637073,1,0,12.0,0.12,1,0,0.0,0.0,1,0,61.5243,0.615243,0.615243,1,0,0,0,1,0.45,0,0,,,0.45,0,0.5,0,0.0,0.0,0.384757,0.0,20260730,intraday_refine_v2,002534.SZ,6,1,ok,ok,,1,0,1,0.7316705,0.0769514,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002534.SZ
