rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,600418.SH,江淮汽车,1,ok,,0.74155,0.758477,0.0823,0,0.0823002,0.0,0.588499,0.0,0.455412719891746,1.0,低,健康涨停,0.27384846381026756,0.028961925,0.0037034999999999998,0.0,0.0037034999999999998,0.27518188881026756
2,002846.SZ,英联股份,1,ok,,0.744916,0.764608,0.080056,0,0.080056,0.0,0.599721,0.0,0.47459016393442716,1.0,低,健康涨停,0.2746086771034886,0.0291152,0.00360252,0.0,0.00360252,0.2761963571034886
3,002827.SZ,高争民爆,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2525606951476003,0.03145,0.00315,0.0,0.00315,0.27203569514760034
4,603919.SH,金徽酒,1,ok,,0.717806,0.750299,0.10313,0,0.108375,0.0,0.7343519999999999,1.0,0.45390879478827384,1.0,低,健康涨停,0.27319950046497665,0.028757475000000005,0.00864085,0.0,0.00864085,0.26939112546497673
5,600228.SH,返利科技,1,ok,,0.76,0.776851,0.07,0,0.07,0.0,0.65,0.0,0.4590090090090085,1.0,低,健康涨停,0.2590441076970659,0.029421275000000004,0.00315,0.0,0.00315,0.27649038269706594
6,603221.SH,爱丽家居,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2371984003067795,0.03145,0.00315,0.0,0.00315,0.22869840030677951
7,002703.SZ,浙江世宝,1,ok,,0.724338,0.706227,0.148575,0,0.16845000000000002,0.0,0.507127,1.0,0.45,1.0,低,健康涨停,0.2976455830126539,0.027655675000000005,0.010685875000000001,0.0,0.010685875000000001,0.29069038301265393
8,003032.SZ,传智教育,1,ok,,0.757753,0.837613,0.071498,0,0.0714982,0.0,0.642509,0.0,0.8785714285714283,1.0,低,健康涨停,0.2651295327279322,0.030940325000000005,0.00321741,0.0,0.00321741,0.3025774477279322
9,603137.SH,恒尚节能,1,ok,,0.826614,0.766675,0.105591,0,0.10559100000000002,0.0,0.7220449999999999,1.0,0.36187578682333266,1.0,低,健康涨停,0.21468277347579492,0.029166875000000002,0.008751595000000001,0.0,0.008751595000000001,0.21117305347579493
10,002585.SZ,双星新材,1,ok,,0.541388,0.555606,0.267741,1,0.31725,0.0,0.16129300000000002,2.0,0.4728716645489207,1.0,高,回封偏弱,0.22209816912284522,0.023890150000000002,0.020048345000000002,0.08,0.10004834500000001,0.1220149741228452
