ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
001259.SZ,利仁科技,家用电器,家用电器,20260515,U,60.5,60.5,49.5,0,281172540.0,92500,92500,281172540.0
001333.SZ,光华股份,化工原料,化工原料,20260515,U,26.05,26.05,21.31,0,29793385.0,104227,104227,29793385.0
002031.SZ,巨轮智能,汽车配件,汽车配件,20260515,U,8.4,8.4,6.88,0,269914192.0,103436,103436,269914192.0
002066.SZ,瑞泰科技,其他建材,其他建材,20260515,U,26.06,26.06,21.32,1,60467018.0,94057,140709,60467018.0
002181.SZ,粤 传 媒,出版业,出版业,20260515,U,19.69,19.69,16.11,6,77169835.0,93954,142945,77169835.0
002196.SZ,方正电机,纺织机械,纺织机械,20260515,U,15.36,15.36,12.56,1,135358464.0,110745,141857,135358464.0
002348.SZ,高乐股份,文教休闲,文教休闲,20260515,U,13.72,13.72,11.22,0,74705400.0,132033,132033,74705400.0
002374.SZ,中锐股份,广告包装,广告包装,20260515,U,3.55,3.55,2.91,0,74077367.0,93533,93533,74077367.0
002395.SZ,双象股份,塑料,塑料,20260515,U,21.19,21.19,17.33,0,41563125.0,102509,102509,41563125.0
002407.SZ,多氟多,化工原料,化工原料,20260515,U,36.47,36.47,29.84,3,208112116.0,93036,95503,208112116.0
002421.SZ,达实智能,软件服务,软件服务,20260515,U,3.21,3.21,2.63,1,59970632.0,131330,133357,59970632.0
002729.SZ,好利科技,元器件,元器件,20260515,U,20.91,20.91,17.11,1,72429626.0,103300,141012,72429626.0
002892.SZ,科力尔,电气设备,电气设备,20260515,U,11.34,11.34,9.28,1,56499554.0,102030,102730,56499554.0
002915.SZ,中欣氟材,化工原料,化工原料,20260515,U,23.11,23.11,18.91,0,167947903.0,92500,92500,167947903.0
002918.SZ,蒙娜丽莎,陶瓷,陶瓷,20260515,U,18.63,18.63,15.25,3,62971076.0,93000,142154,62971076.0
002971.SZ,和远气体,化工原料,化工原料,20260515,U,41.21,41.21,33.71,1,51165099.0,144403,144515,51165099.0
002979.SZ,雷赛智能,专用机械,专用机械,20260515,U,59.8,59.8,48.92,0,158818634.0,103157,103157,158818634.0
003018.SZ,金富科技,塑料,塑料,20260515,U,59.14,59.14,48.38,1,,92500,,
300263.SZ,隆华科技,专用机械,专用机械,20260515,U,13.74,13.74,9.16,15,7970574.0,100706,145327,7970574.0
300276.SZ,三丰智能,专用机械,专用机械,20260515,U,8.42,8.42,5.62,0,104877684.0,103706,103706,104877684.0
300721.SZ,怡达股份,化工原料,化工原料,20260515,U,29.36,29.36,19.58,5,53549704.0,93154,95506,53549704.0
