rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
23,002490.SZ,山东墨龙,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5651805707525799,0.0,0.0,0.0,0.0,0.5563555707525799
24,605319.SH,无锡振华,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5972945549671443,0.0,0.0,0.0,0.0,0.5733695549671444
25,002829.SZ,星网宇达,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5851158205445165,0.0,0.0,0.0,0.0,0.5611908205445165
26,688328.SH,深科达,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5480729836065317,0.0,0.0,0.0,0.0,0.5241479836065317
27,002632.SZ,道明光学,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5804667018064964,0.0,0.0,0.0,0.0,0.5565417018064964
28,603329.SH,上海雅仕,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.578204526090665,0.0,0.0,0.0,0.0,0.554279526090665
29,603898.SH,好莱客,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5757536827012522,0.0,0.0,0.0,0.0,0.5518286827012522
30,002845.SZ,同兴达,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5652319377503783,0.0,0.0,0.0,0.0,0.5413069377503783
31,603933.SH,睿能科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5606137930968871,0.0,0.0,0.0,0.0,0.5366887930968871
32,002346.SZ,柘中股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5764790164477496,0.0,0.0,0.0,0.0,0.5525540164477496
33,301379.SZ,天山电子,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5304437973024839,0.0,0.0,0.0,0.0,0.506518797302484
34,688610.SH,埃科光电,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5489237374619269,0.0,0.0,0.0,0.0,0.5249987374619269
35,002916.SZ,深南电路,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6154848397860355,0.0,0.0,0.0,0.0,0.5915598397860355
36,600228.SH,返利科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.548367083375041,0.0,0.0,0.0,0.0,0.5244420833750411
37,603813.SH,原尚股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5693916524901024,0.0,0.0,0.0,0.0,0.5454666524901024
38,002745.SZ,木林森,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5411351354510074,0.0,0.0,0.0,0.0,0.5172101354510075
39,002975.SZ,博杰股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5345272386923551,0.0,0.0,0.0,0.0,0.5106022386923551
40,688333.SH,铂力特,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5459542760872347,0.0,0.0,0.0,0.0,0.5220292760872347
41,003018.SZ,金富科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5413176253989683,0.0,0.0,0.0,0.0,0.5173926253989684
42,301607.SZ,富特科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5068493965615031,0.0,0.0,0.0,0.0,0.48292439656150304
43,600418.SH,江淮汽车,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.53313327788028,0.0,0.0,0.0,0.0,0.50920827788028
44,600353.SH,旭光电子,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5375404957914407,0.0,0.0,0.0,0.0,0.5136154957914407
45,000021.SZ,深科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5043288549245265,0.0,0.0,0.0,0.0,0.4804038549245265
46,000887.SZ,中鼎股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5325445143580779,0.0,0.0,0.0,0.0,0.508619514358078
47,002414.SZ,高德红外,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5293537732870592,0.0,0.0,0.0,0.0,0.5054287732870593
48,603137.SH,恒尚节能,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5039315372997001,0.0,0.0,0.0,0.0,0.4671315372997001
49,000417.SZ,合百集团,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5128955872893411,0.0,0.0,0.0,0.0,0.4889705872893411
50,600770.SH,综艺股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5271434911152735,0.0,0.0,0.0,0.0,0.5032184911152735
51,603156.SH,养元饮品,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5269692600765735,0.0,0.0,0.0,0.0,0.5030442600765735
52,603928.SH,兴业股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4944847898253882,0.0,0.0,0.0,0.0,0.48565978982538816
53,300626.SZ,华瑞股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4965628872440045,0.0,0.0,0.0,0.0,0.47263788724400446
54,603726.SH,朗迪集团,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.503904101586911,0.0,0.0,0.0,0.0,0.479979101586911
55,002677.SZ,浙江美大,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5027082484702765,0.0,0.0,0.0,0.0,0.4938832484702765
56,002208.SZ,合肥城建,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5023902233093912,0.0,0.0,0.0,0.0,0.4784652233093912
57,603666.SH,亿嘉和,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.49981283342940896,0.0,0.0,0.0,0.0,0.47588783342940894
58,002274.SZ,华昌化工,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5293550611421258,0.0,0.0,0.0,0.0,0.5054300611421259
59,600667.SH,太极实业,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4744754142940613,0.0,0.0,0.0,0.0,0.4505504142940613
60,003020.SZ,立方制药,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.49286746036714446,0.0,0.0,0.0,0.0,0.46894246036714443
61,002067.SZ,景兴纸业,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4877933867364202,0.0,0.0,0.0,0.0,0.46386838673642017
62,002851.SZ,麦格米特,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4830291518177772,0.0,0.0,0.0,0.0,0.4591041518177772
63,000892.SZ,欢瑞世纪,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4680028319344653,0.0,0.0,0.0,0.0,0.44407783193446526
64,688371.SH,菲沃泰,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.48507444431203256,0.0,0.0,0.0,0.0,0.46114944431203253
65,002907.SZ,华森制药,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.47552614064287585,0.0,0.0,0.0,0.0,0.4516011406428758
66,002281.SZ,光迅科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4834952425794786,0.0,0.0,0.0,0.0,0.4595702425794786
67,000672.SZ,上峰材料,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5024418968156611,0.0,0.0,0.0,0.0,0.47851689681566106
68,600909.SH,华安证券,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4685977996525477,0.0,0.0,0.0,0.0,0.4446727996525477
69,000977.SZ,浪潮信息,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.44903209367199276,0.0,0.0,0.0,0.0,0.44020709367199273
70,002364.SZ,中恒电气,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.476225838116943,0.0,0.0,0.0,0.0,0.452300838116943
71,300469.SZ,信息发展,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.44550704997327173,0.0,0.0,0.0,0.0,0.4215820499732717
72,603688.SH,石英股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.47325882948527515,0.0,0.0,0.0,0.0,0.4493338294852751
73,603222.SH,济民健康,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.45513542480896063,0.0,0.0,0.0,0.0,0.4312104248089606
74,002841.SZ,视源股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.4412860326357905,0.0,0.0,0.0,0.0,0.45128603263579053
