rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,600829.SH,人民同泰,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.708529,0.0,0,0.0,0.0,0.5,0.0,0.6235261401557282,0.0,中,分时缺失|低置信,0.3047939151173238,0.0,0.0,0.0,0.0,0.2959689151173238
2,600664.SH,哈药股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.735441,0.0,0,0.0,0.0,0.5,0.0,0.8029411764705884,0.0,中,分时缺失|低置信,0.37722767644328703,0.0,0.0,0.0,0.0,0.386952676443287
3,002739.SZ,儒意电影,1,ok,,0.829864,0.832624,0.103424,0,0.1034244,0.0,0.732878,1.0,0.7805978898007042,1.0,低,健康涨停,0.2875391201100867,0.030815600000000005,0.00865408,0.0,0.00865408,0.2857756401100867
4,002303.SZ,美盈森,1,ok,,0.25,0.36228,0.45,1,0.45816975000000004,0.0,0.0,14.0,0.5818681318681328,1.0,高,多次炸板,0.2754656519883938,0.019057,0.04025,0.08,0.12025,0.15034765198839375
5,002365.SZ,永安药业,1,ok,,0.734457,0.778081,0.087028,0,0.0870284,0.0,0.564858,0.0,0.6318181818181816,1.0,低,健康涨停,0.363753166659019,0.029452025,0.0039162599999999995,0.0,0.0039162599999999995,0.36536393165901904
6,002558.SZ,巨人网络,1,ok,,0.5763539999999999,0.603582,0.234431,0,0.256875,0.0,0.577845,3.0,0.36737997767026426,1.0,低,多次炸板,0.27999779725810153,0.025089550000000002,0.022549395,0.0,0.022549395,0.25861295225810155
7,603538.SH,美诺华,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.646957,0.0,0,0.0,0.0,0.5,0.0,0.21304654442877197,0.0,中,分时缺失|低置信,0.33161948413458003,0.0,0.0,0.0,0.0,0.30769448413458006
8,603127.SH,昭衍新药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.3050522597454843,0.0,0.0,0.0,0.0,0.2811272597454843
9,603580.SH,艾艾精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.24163050757177804,0.0,0.0,0.0,0.0,0.23280550757177804
10,002517.SZ,恺英网络,1,ok,,0.6475,0.735988,0.07,0,0.09,0.0,0.65,0.0,0.4115877080665811,1.0,低,健康涨停,0.25696619209250227,0.0283997,0.00315,0.0,0.00315,0.25829089209250233
