ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
002025.SZ,航天电器,元器件,元器件,20260624,U,66.61,66.61,54.5,0,225770598.0,93448,93448,225770598.0,20260624,1min,241,1,09:35:00,15:00:00,1,0.0,1.0209,0,,0.0,58.8748,0.019003,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002025.SZ,0,74.1624,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002025.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002046.SZ,国机精工,机械基件,机械基件,20260624,U,69.95,69.95,57.23,11,70624597.0,103157,105842,70624597.0,20260624,1min,241,1,10:32:00,15:00:00,6,3.0,0.7005,3,7.3333,76.6667,51.6303,0.009851,0.0,31,0.0,42.3333,1.0,1.0,high_open_board_risk,1.0,002046.SZ,0,59.5391,0,37.5833,0,0.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260624,intraday_refine_v2,002046.SZ,ok,ok,,1,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002051.SZ,中工国际,建筑工程,建筑工程,20260624,U,13.63,13.63,11.15,3,62517552.0,94233,95806,62517552.0,20260624,1min,241,1,09:43:00,15:00:00,2,1.0,1.6141,1,3.0,90.0,74.8155,0.009228,0.0,31,0.0,78.0,1.0,1.0,healthy_limitup,1.0,002051.SZ,0,82.5446,0,13.5,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260624,intraday_refine_v2,002051.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002080.SZ,中材科技,玻璃,玻璃,20260624,U,84.48,84.48,69.12,11,22301621.0,101709,135857,22301621.0,20260624,1min,241,1,10:18:00,15:00:00,3,8.0,2.0715,8,8.375,71.875,0.0,0.012786,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,002080.SZ,0,25.0,0,57.0312,0,0.0,1,,0.5,0,8.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002080.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002167.SZ,东方锆业,小金属,小金属,20260624,U,21.46,21.46,17.56,19,11794416.0,130539,144424,11794416.0,20260624,1min,241,1,13:02:00,15:00:00,2,5.0,0.7456,5,1.6,97.0,34.4766,0.02034,0.0,31,0.0,14.4,1.0,1.0,high_open_board_risk,1.0,002167.SZ,0,41.823,0,48.59,0,0.0,1,,0.5,0,5.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002167.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002192.SZ,融捷股份,小金属,小金属,20260624,U,93.39,93.39,76.41,3,123034227.0,111827,112833,123034227.0,20260624,1min,241,1,11:19:00,15:00:00,2,2.0,0.953,2,3.5,92.0,67.482,0.012743,0.0,31,0.0,43.4,1.0,1.0,neutral_limitup,1.0,002192.SZ,0,64.7746,0,25.89,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260624,intraday_refine_v2,002192.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002240.SZ,盛新锂能,小金属,小金属,20260624,U,47.36,47.36,38.75,6,84327937.0,130318,131412,84327937.0,20260624,1min,241,1,13:04:00,15:00:00,2,2.0,0.8235,2,3.0,90.0,67.5591,0.008704,0.0,31,0.0,43.0,1.0,1.0,neutral_limitup,1.0,002240.SZ,0,64.6177,0,26.45,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260624,intraday_refine_v2,002240.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002254.SZ,泰和新材,化纤,化纤,20260624,U,18.34,18.34,15.0,0,150359683.0,93154,93154,150359683.0,20260624,1min,241,1,09:32:00,15:00:00,1,0.0,8.2334,0,,0.0,15.5998,0.027987,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002254.SZ,0,61.1799,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002254.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002303.SZ,美盈森,造纸,造纸,20260624,U,3.86,3.86,3.16,0,60994755.0,94012,94012,60994755.0,20260624,1min,241,1,09:41:00,15:00:00,1,0.0,1.0363,0,,0.0,58.7824,0.009813,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002303.SZ,0,74.1347,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002303.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002354.SZ,天娱数科,互联网,互联网,20260624,U,8.92,8.92,7.3,0,183595819.0,93451,93451,183595819.0,20260624,1min,241,1,09:35:00,15:00:00,1,0.0,2.9148,0,,0.0,47.5112,0.023083,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002354.SZ,0,70.7534,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002354.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002364.SZ,中恒电气,电气设备,电气设备,20260624,U,55.18,55.18,45.14,7,96543424.0,132021,134139,96543424.0,20260624,1min,241,1,13:21:00,15:00:00,1,1.0,0.4893,1,2.0,95.0,83.3142,0.006495,0.0,31,0.0,54.0,1.0,1.0,neutral_limitup,1.0,002364.SZ,0,74.2942,0,15.85,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260624,intraday_refine_v2,002364.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002409.SZ,雅克科技,半导体,半导体,20260624,U,173.05,173.05,141.59,22,114403355.0,131054,141757,114403355.0,20260624,1min,241,1,13:11:00,15:00:00,3,6.0,0.8379,6,1.5,97.5,22.0976,0.008673,0.0,31,0.0,4.5,1.0,1.0,high_open_board_risk,1.0,002409.SZ,0,33.6543,0,49.95,0,0.0,1,,0.5,0,6.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002409.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002427.SZ,尤夫股份,化纤,化纤,20260624,U,4.74,4.74,3.88,0,39909586.0,94730,94730,39909586.0,20260624,1min,241,1,09:48:00,15:00:00,1,0.0,2.9536,0,,0.0,47.2785,0.022741,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002427.SZ,0,70.6835,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002427.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002428.SZ,云南锗业,小金属,小金属,20260624,U,123.09,123.09,100.71,29,104449619.0,103624,141127,104449619.0,20260624,1min,241,1,10:37:00,15:00:00,4,7.0,3.0709,7,25.1429,39.8571,0.0,0.007493,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,002428.SZ,0,25.0,0,65.0357,0,0.0,1,,0.5,0,7.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002428.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002452.SZ,长高电气,电气设备,电气设备,20260624,U,12.12,12.12,9.92,14,8734884.0,102118,135006,8734884.0,20260624,1min,241,1,10:22:00,15:00:00,4,14.0,1.2376,14,1.9286,95.3571,0.0,0.012426,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,002452.SZ,0,25.0,0,51.1607,0,0.0,1,,0.5,0,14.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002452.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002491.SZ,通鼎互联,通信设备,通信设备,20260624,U,37.05,37.05,30.31,0,288582450.0,93224,93224,288582450.0,20260624,1min,241,1,09:33:00,15:00:00,1,0.0,2.4561,0,,0.0,50.2632,0.019749,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002491.SZ,0,71.5789,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002491.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002497.SZ,雅化集团,小金属,小金属,20260624,U,23.6,23.6,19.31,6,30545480.0,133030,135327,30545480.0,20260624,1min,241,1,13:31:00,15:00:00,2,3.0,0.4661,3,2.3333,93.3333,58.8701,0.013052,0.0,31,0.0,33.6667,1.0,1.0,high_open_board_risk,1.0,002497.SZ,0,57.811,0,34.7167,0,0.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260624,intraday_refine_v2,002497.SZ,ok,ok,,1,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002520.SZ,日发精机,机床制造,机床制造,20260624,U,7.56,7.56,6.18,1,48473208.0,131633,135151,48473208.0,20260624,1min,241,1,13:17:00,15:00:00,1,0.0,3.4392,0,,0.0,44.3651,0.015695,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002520.SZ,0,58.5595,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002520.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002536.SZ,飞龙股份,汽车配件,汽车配件,20260624,U,49.49,49.49,40.49,14,26396332.0,130145,140003,26396332.0,20260624,1min,241,1,13:02:00,15:00:00,3,6.0,0.6466,6,3.1667,93.3333,21.7871,0.005532,0.0,31,0.0,3.6667,1.0,1.0,high_open_board_risk,1.0,002536.SZ,0,33.1861,0,51.1167,0,0.0,1,,0.5,0,6.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260624,intraday_refine_v2,002536.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002550.SZ,千红制药,生物制药,生物制药,20260624,U,6.51,6.51,5.33,1,39080832.0,94357,95733,39080832.0,20260624,1min,241,1,09:44:00,15:00:00,4,2.0,1.5361,2,4.0,90.0,63.2834,0.01606,0.0,31,0.0,68.0,1.0,1.0,neutral_limitup,1.0,002550.SZ,0,74.585,0,22.7,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260624,intraday_refine_v2,002550.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002552.SZ,宝鼎科技,元器件,元器件,20260624,U,75.99,75.99,62.17,0,1952943.0,145630,145630,1952943.0,20260624,1min,241,1,14:56:00,15:00:00,1,0.0,0.079,0,,0.0,64.5263,0.099342,0.0,5,1.0,17.0,1.0,1.0,weak_limitup,1.0,002552.SZ,0,49.0079,0,19.2,0,12.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002552.SZ,ok,ok,,1,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002580.SZ,圣阳股份,电气设备,电气设备,20260624,U,25.51,25.51,20.87,0,174359370.0,104036,104036,174359370.0,20260624,1min,241,1,10:41:00,15:00:00,1,0.0,0.9408,0,,0.0,59.3552,0.003986,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002580.SZ,0,68.4565,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002580.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002584.SZ,西陇科学,化工原料,化工原料,20260624,U,11.02,11.02,9.02,0,172486693.0,92500,92500,172486693.0,20260624,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.029053,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002584.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002584.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002600.SZ,领益智造,元器件,元器件,20260624,U,17.66,17.66,14.45,1,226637844.0,141118,143039,226637844.0,20260624,1min,241,1,14:10:00,15:00:00,2,0.0,0.5663,0,,0.0,61.6025,0.090666,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002600.SZ,0,63.7307,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002600.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002631.SZ,德尔未来,家居用品,家居用品,20260624,U,9.89,9.89,8.09,3,395600.0,143942,145633,395600.0,20260624,1min,241,1,14:40:00,15:00:00,2,1.0,1.4156,1,5.0,86.0,74.6066,0.141938,0.0,16,1.0,21.2,1.0,1.0,weak_limitup,1.0,002631.SZ,0,50.922,0,29.02,0,24.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260624,intraday_refine_v2,002631.SZ,ok,ok,,1,ok,0.595,0.44999999999999996,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002643.SZ,万润股份,化工原料,化工原料,20260624,U,19.51,19.51,15.97,18,10780250.0,130636,143030,10780250.0,20260624,1min,241,1,13:07:00,15:00:00,1,3.0,0.6663,3,1.3333,98.3333,59.4187,0.022756,0.0,31,0.0,34.6667,1.0,1.0,high_open_board_risk,1.0,002643.SZ,0,58.4256,0,33.3167,0,0.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260624,intraday_refine_v2,002643.SZ,ok,ok,,1,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002674.SZ,兴业科技,纺织,纺织,20260624,U,23.83,23.83,19.49,0,456132341.0,92500,92500,456132341.0,20260624,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.053097,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002674.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002674.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002687.SZ,乔治白,服饰,服饰,20260624,U,5.07,5.07,4.15,1,62887205.0,93242,144845,62887205.0,20260624,1min,241,1,09:33:00,15:00:00,1,0.0,2.1696,0,,0.0,51.9822,0.369548,0.0,31,1.0,61.4704,1.0,1.0,neutral_limitup,1.0,002687.SZ,0,59.7267,0,18.0591,0,34.1186,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002687.SZ,ok,ok,,1,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002803.SZ,吉宏股份,互联网,互联网,20260624,U,26.13,26.13,21.38,3,61481224.0,102848,105503,61481224.0,20260624,1min,241,1,10:29:00,15:00:00,2,2.0,1.2629,2,2.5,92.5,65.7975,0.008388,0.0,31,0.0,55.5,1.0,1.0,neutral_limitup,1.0,002803.SZ,0,69.7143,0,23.95,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260624,intraday_refine_v2,002803.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002821.SZ,凯莱英,生物制药,生物制药,20260624,U,141.57,141.57,115.83,0,99809681.0,95039,95039,99809681.0,20260624,1min,241,1,09:51:00,15:00:00,1,0.0,1.328,0,,0.0,57.0322,0.050265,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002821.SZ,0,73.6097,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002821.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002876.SZ,三利谱,元器件,元器件,20260624,U,35.26,35.26,28.85,2,15958676.0,141203,141857,15958676.0,20260624,1min,241,1,14:11:00,15:00:00,4,0.0,0.5105,0,,0.0,61.937,0.028351,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002876.SZ,0,63.8311,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002876.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002897.SZ,意华股份,元器件,元器件,20260624,U,93.16,93.16,76.22,1,77443535.0,133948,140300,77443535.0,20260624,1min,241,1,13:40:00,15:00:00,1,0.0,0.6763,0,,0.0,60.9425,0.00764,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002897.SZ,0,63.5327,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260624,intraday_refine_v2,002897.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
