ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002413.SZ,雷科防务,军工电子,20260924,8.97,10.0613,2229785.71,17.2127,,5.46,170997235.17,1.0,U,8.97,7.34,2.0,106051987.0,93157,130957.0,2.0,76.659574,76.659574,76.659574,0.435169,0.0,76.659574,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,002413.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.5677914110429455,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.8936170212765957,0.5106382978723404,1.0,0.9361702127659575,0.5106382978723404,0.8297872340425532,0.1808510638297872,1.0
000592.SZ,平潭发展,林业Ⅱ,20260924,8.78,10.0251,3256673.13,17.0053,,1.0,475076359.6,1.0,U,8.78,7.18,0.0,356540944.0,142342,142342.0,0.0,71.425532,71.425532,71.425532,0.422011,0.0,71.425532,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,000592.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.48007518796992416,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.6595744680851063,0.5106382978723404,0.9574468085106383,0.23404255319148937,0.5106382978723404,0.9574468085106383,0.7765957446808511,1.0
002614.SZ,奥佳华,其他家电,20260924,8.33,10.0396,573282.14,12.9915,,1.67,145426044.42,1.0,U,8.33,6.81,1.0,103658628.0,93057,93130.0,1.0,68.382979,68.382979,68.382979,0.409178,0.0,68.382979,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,002614.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.3945178335535008,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.8085106382978723,0.5106382978723404,0.7446808510638298,0.5531914893617021,0.5106382978723404,0.8085106382978723,0.38297872340425526,1.0
000753.SZ,漳州发展,综合Ⅱ,20260924,5.35,10.0823,865396.41,8.7283,,1.35,,1.0,U,5.35,4.37,0.0,79515980.0,143948,143948.0,0.0,66.361702,66.361702,66.361702,0.4175,0.0,66.361702,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,000753.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.45,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.9148936170212766,0.5106382978723404,0.5531914893617021,0.3829787234042553,0.5106382978723404,0.7021276595744681,0.7765957446808511,1.0
600792.SH,云煤能源,焦炭Ⅱ,20260924,5.7,10.0386,1822109.11,16.4165,,1.2,140071666.0,1.0,U,5.7,4.66,1.0,59100450.0,93954,101145.0,1.0,64.723404,64.723404,64.723404,0.4036,0.0,64.723404,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,600792.SH,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.35733590733590753,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.7872340425531915,0.5106382978723404,0.9148936170212766,0.3191489361702128,0.5106382978723404,0.48936170212765956,0.38297872340425526,1.0
000790.SZ,华神科技,中药Ⅱ,20260924,4.68,10.1176,337016.15,5.4127,,0.91,,1.0,U,4.68,3.83,0.0,86277204.0,93339,93339.0,0.0,61.978723,61.978723,61.978723,0.413265,0.0,61.978723,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,000790.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.4217647058823533,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.9574468085106383,0.5106382978723404,0.3404255319148936,0.18085106382978725,0.5106382978723404,0.723404255319149,0.7765957446808511,1.0
002264.SZ,新 华 都,广告营销,20260924,8.13,10.0135,962415.06,14.7857,,1.3,,1.0,U,8.13,6.65,0.0,68454591.0,145024,145024.0,0.0,61.255319,61.255319,61.255319,0.418718,0.0,61.255319,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,002264.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.45811907983761896,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.5531914893617021,0.5106382978723404,0.7659574468085106,0.3404255319148936,0.5106382978723404,0.5531914893617021,0.7765957446808511,1.0
002238.SZ,天威视讯,电视广播,20260924,8.43,10.0522,868618.58,10.8231,,11.08,,1.0,U,8.43,6.89,3.0,12686711.0,93036,131036.0,3.0,59.255319,59.255319,59.255319,0.492696,0.0,59.255319,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,002238.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.9513054830287204,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.851063829787234,0.5106382978723404,0.6808510638297872,1.0,0.5106382978723404,0.0425531914893617,0.11702127659574466,1.0
002836.SZ,新宏泽,包装印刷,20260924,12.27,10.0448,245740.38,10.6658,,1.18,50725811.55,1.0,U,12.27,10.04,0.0,28292166.0,102630,102630.0,0.0,59.212766,59.212766,59.212766,0.390056,0.0,59.212766,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,002836.SZ,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.26704035874439463,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.8297872340425532,0.5106382978723404,0.6595744680851063,0.2978723404255319,0.5106382978723404,0.2127659574468085,0.7765957446808511,1.0
603065.SH,宿迁联盛,化学制品,20260924,16.27,10.0068,444116.22,10.6003,,1.71,,1.0,U,16.27,13.31,2.0,89086385.0,95848,101118.0,2.0,59.170213,59.170213,59.170213,0.436364,0.0,59.170213,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,20260924,intraday_refine_v2,603065.SH,1,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.5757606490872219,0.5,0.0,0.0,degenerate_features,ok,9,,A,0.5319148936170213,0.5106382978723404,0.6170212765957447,0.574468085106383,0.5106382978723404,0.7446808510638298,0.1808510638297872,1.0
