rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
16,002757.SZ,南兴股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.705722,0.0,0,0.0,0.0,0.5,0.0,0.6048143486469482,0.0,中,分时缺失|低置信,0.31885993973294524,0.0,0.0,0.0,0.0,0.29493493973294527
17,600110.SH,诺德股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.672628,0.0,0,0.0,0.0,0.5,0.0,0.38418647166362013,0.0,中,分时缺失|低置信,0.2753217630112645,0.0,0.0,0.0,0.0,0.2513967630112645
18,002081.SZ,金 螳 螂,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.722679,0.0,0,0.0,0.0,0.5,0.0,0.7178571428571432,0.0,中,分时缺失|低置信,0.3084861368559725,0.0,0.0,0.0,0.0,0.2845611368559725
19,600246.SH,万通发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709233,0.0,0,0.0,0.0,0.5,0.0,0.6282178217821783,0.0,中,分时缺失|低置信,0.28668379388509896,0.0,0.0,0.0,0.0,0.262758793885099
20,000712.SZ,锦龙股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.763347,0.0,0,0.0,0.0,0.5,0.0,0.9889830508474566,0.0,中,分时缺失|低置信,0.27303353869038366,0.0,0.0,0.0,0.0,0.28275853869038364
21,603533.SH,掌阅科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69915,0.0,0,0.0,0.0,0.5,0.0,0.5610029211295047,0.0,中,分时缺失|低置信,0.26775762979808804,0.0,0.0,0.0,0.0,0.24383262979808804
22,603978.SH,深圳新星,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.664992,0.0,0,0.0,0.0,0.5,0.0,0.3332807570977912,0.0,中,分时缺失|低置信,0.25828416910243707,0.0,0.0,0.0,0.0,0.23435916910243706
23,603270.SH,金帝股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.726682,0.0,0,0.0,0.0,0.5,0.0,0.7445454545454544,0.0,中,分时缺失|低置信,0.3353605894680217,0.0,0.0,0.0,0.0,0.31143558946802175
24,603893.SH,瑞芯微,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.749148,0.0,0,0.0,0.0,0.5,0.0,0.8943188241944603,0.0,中,分时缺失|低置信,0.26357540910367333,0.0,0.0,0.0,0.0,0.23965040910367333
25,605287.SH,德才股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.7075,0.0,0,0.0,0.0,0.5,0.0,0.6166666666666675,0.0,中,分时缺失|低置信,0.2778807774776455,0.0,0.0,0.0,0.0,0.25395577747764553
26,002084.SZ,海鸥住工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.29281104381746736,0.0,0.0,0.0,0.0,0.2755860438174674
27,002169.SZ,智光电气,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.719416,0.0,0,0.0,0.0,0.5,0.0,0.6961033634126339,0.0,中,分时缺失|低置信,0.2528299873175209,0.0,0.0,0.0,0.0,0.22890498731752087
28,003018.SZ,金富科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.667062,0.0,0,0.0,0.0,0.5,0.0,0.3470817554020935,0.0,中,分时缺失|低置信,0.2600043868519253,0.0,0.0,0.0,0.0,0.23607938685192528
29,002375.SZ,亚厦股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.733581,0.0,0,0.0,0.0,0.5,0.0,0.790540540540541,0.0,中,分时缺失|低置信,0.2479783175071747,0.0,0.0,0.0,0.0,0.2240533175071747
30,601136.SH,首创证券,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24097805813208625,0.0,0.0,0.0,0.0,0.21705305813208625
31,603950.SH,长源东谷,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.663853,0.0,0,0.0,0.0,0.5,0.0,0.32568922305764386,0.0,中,分时缺失|低置信,0.30805119646978557,0.0,0.0,0.0,0.0,0.2841261964697856
32,003036.SZ,泰坦股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.652771,0.0,0,0.0,0.0,0.5,0.0,0.25180845174386396,0.0,中,分时缺失|低置信,0.2501407614290119,0.0,0.0,0.0,0.0,0.22621576142901192
33,002881.SZ,美格智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.670815,0.0,0,0.0,0.0,0.5,0.0,0.3720970112689859,0.0,中,分时缺失|低置信,0.24411650105981644,0.0,0.0,0.0,0.0,0.22019150105981644
34,600551.SH,时代出版,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6405,0.0,0,0.0,0.0,0.5,0.0,0.1700000000000002,0.0,中,分时缺失|低置信,0.2656325393417918,0.0,0.0,0.0,0.0,0.25680753934179185
35,002660.SZ,茂硕电源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.23695392824340675,0.0,0.0,0.0,0.0,0.21302892824340675
36,603721.SH,中广天择,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684574,0.0,0,0.0,0.0,0.5,0.0,0.46382488479262635,0.0,中,分时缺失|低置信,0.27675511323766694,0.0,0.0,0.0,0.0,0.25283011323766696
37,002875.SZ,安奈儿,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683183,0.0,0,0.0,0.0,0.5,0.0,0.45455580865603673,0.0,中,分时缺失|低置信,0.2617703863953036,0.0,0.0,0.0,0.0,0.2378453863953036
38,000892.SZ,欢瑞世纪,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.712423,0.0,0,0.0,0.0,0.5,0.0,0.6494884910485935,0.0,中,分时缺失|低置信,0.2723314968104602,0.0,0.0,0.0,0.0,0.2484064968104602
39,603989.SH,艾华集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.663934,0.0,0,0.0,0.0,0.5,0.0,0.32622377622377613,0.0,中,分时缺失|低置信,0.2613165811401223,0.0,0.0,0.0,0.0,0.2373915811401223
40,603236.SH,移远通信,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680733,0.0,0,0.0,0.0,0.5,0.0,0.4382226980728053,0.0,中,分时缺失|低置信,0.2332647688377171,0.0,0.0,0.0,0.0,0.2093397688377171
41,603068.SH,博通集成,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.666635,0.0,0,0.0,0.0,0.5,0.0,0.3442361499720195,0.0,中,分时缺失|低置信,0.24520906874320578,0.0,0.0,0.0,0.0,0.22128406874320578
42,002328.SZ,新朋股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680171,0.0,0,0.0,0.0,0.5,0.0,0.43447606727037497,0.0,中,分时缺失|低置信,0.2714828924935884,0.0,0.0,0.0,0.0,0.24755789249358842
43,600722.SH,金牛化工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.725526,0.0,0,0.0,0.0,0.5,0.0,0.7368369351669947,0.0,中,分时缺失|低置信,0.2556653301742771,0.0,0.0,0.0,0.0,0.24684033017427712
44,002418.SZ,康盛股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6375,0.0,0,0.0,0.0,0.5,0.0,0.15,0.0,中,分时缺失|低置信,0.24906516880711205,0.0,0.0,0.0,0.0,0.22514016880711205
45,603113.SH,金能科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68087,0.0,0,0.0,0.0,0.5,0.0,0.43913043478260866,0.0,中,分时缺失|低置信,0.21237618303079073,0.0,0.0,0.0,0.0,0.18845118303079073
46,603313.SH,梦百合,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.672223,0.0,0,0.0,0.0,0.5,0.0,0.381484502446982,0.0,中,分时缺失|低置信,0.2483187601029779,0.0,0.0,0.0,0.0,0.2243937601029779
47,000011.SZ,深物业A,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.24582866232117306,0.0,0.0,0.0,0.0,0.23700366232117306
48,002534.SZ,西子洁能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687294,0.0,0,0.0,0.0,0.5,0.0,0.4819573901464709,0.0,中,分时缺失|低置信,0.2069873785370795,0.0,0.0,0.0,0.0,0.1830623785370795
49,603216.SH,梦天家居,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690805,0.0,0,0.0,0.0,0.5,0.0,0.5053666828557557,0.0,中,分时缺失|低置信,0.268918484294401,0.0,0.0,0.0,0.0,0.24499348429440101
50,601929.SH,吉视传媒,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674808,0.0,0,0.0,0.0,0.5,0.0,0.3987179487179489,0.0,中,分时缺失|低置信,0.22338978396310818,0.0,0.0,0.0,0.0,0.19946478396310818
51,603297.SH,永新光学,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.670623,0.0,0,0.0,0.0,0.5,0.0,0.3708202791227571,0.0,中,分时缺失|低置信,0.2227177809370404,0.0,0.0,0.0,0.0,0.1987927809370404
52,605118.SH,力鼎光电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.668928,0.0,0,0.0,0.0,0.5,0.0,0.35951742627345884,0.0,中,分时缺失|低置信,0.20155357457157233,0.0,0.0,0.0,0.0,0.17762857457157233
53,601595.SH,上海电影,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709511,0.0,0,0.0,0.0,0.5,0.0,0.6300720288115247,0.0,中,分时缺失|低置信,0.27210806074803323,0.0,0.0,0.0,0.0,0.24818306074803323
54,600691.SH,潞化科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.725357,0.0,0,0.0,0.0,0.5,0.0,0.7357142857142861,0.0,中,分时缺失|低置信,0.2005976254550135,0.0,0.0,0.0,0.0,0.1917726254550135
55,002921.SZ,联诚精密,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.277081109595088,0.0,0.0,0.0,0.0,0.25315610959508805
56,601330.SH,绿色动力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.730669,0.0,0,0.0,0.0,0.5,0.0,0.7711267605633811,0.0,中,分时缺失|低置信,0.21519525560722721,0.0,0.0,0.0,0.0,0.1912702556072272
57,000965.SZ,天保基建,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.26142403217097804,0.0,0.0,0.0,0.0,0.23749903217097804
58,600121.SH,郑州煤电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690572,0.0,0,0.0,0.0,0.5,0.0,0.5038116591928252,0.0,中,分时缺失|低置信,0.23895053567943095,0.0,0.0,0.0,0.0,0.21502553567943095
59,002830.SZ,名雕股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683128,0.0,0,0.0,0.0,0.5,0.0,0.45418410041840956,0.0,中,分时缺失|低置信,0.2234034130556618,0.0,0.0,0.0,0.0,0.1994784130556618
60,603001.SH,奥康国际,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.678115,0.0,0,0.0,0.0,0.5,0.0,0.4207673568818507,0.0,中,分时缺失|低置信,0.19977523078112883,0.0,0.0,0.0,0.0,0.17585023078112882
61,002909.SZ,集泰股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.675919,0.0,0,0.0,0.0,0.5,0.0,0.4061243144424129,0.0,中,分时缺失|低置信,0.22258488756499378,0.0,0.0,0.0,0.0,0.19865988756499378
62,001221.SZ,悍高集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688497,0.0,0,0.0,0.0,0.5,0.0,0.48997867803837925,0.0,中,分时缺失|低置信,0.24808825066226556,0.0,0.0,0.0,0.0,0.22416325066226556
63,002396.SZ,星网锐捷,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.663121,0.0,0,0.0,0.0,0.5,0.0,0.3208094848732624,0.0,中,分时缺失|低置信,0.2419661931467323,0.0,0.0,0.0,0.0,0.2519661931467323
64,603139.SH,康惠股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674184,0.0,0,0.0,0.0,0.5,0.0,0.3945567427086339,0.0,中,分时缺失|低置信,0.1939964520571674,0.0,0.0,0.0,0.0,0.1700714520571674
65,603269.SH,海鸥股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698731,0.0,0,0.0,0.0,0.5,0.0,0.5582055906221812,0.0,中,分时缺失|低置信,0.276923648664234,0.0,0.0,0.0,0.0,0.28692364866423403
66,603058.SH,永吉股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.675861,0.0,0,0.0,0.0,0.5,0.0,0.40573909999811286,0.0,中,分时缺失|低置信,0.2272181715385519,0.0,0.0,0.0,0.0,0.2032931715385519
67,002886.SZ,沃特股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.72375,0.0,0,0.0,0.0,0.5,0.0,0.7250000000000003,0.0,中,分时缺失|低置信,0.1883377776490944,0.0,0.0,0.0,0.0,0.1983377776490944
68,002303.SZ,美盈森,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679018,0.0,0,0.0,0.0,0.5,0.0,0.4267891682785308,0.0,中,分时缺失|低置信,0.20922528713142918,0.0,0.0,0.0,0.0,0.18530028713142918
69,600671.SH,天目药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.654781,0.0,0,0.0,0.0,0.5,0.0,0.26520692974013477,0.0,中,分时缺失|低置信,0.21053322863173693,0.0,0.0,0.0,0.0,0.18660822863173693
70,603358.SH,华达科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2471860222543552,0.0,0.0,0.0,0.0,0.2232610222543552
71,601882.SH,海天精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.724518,0.0,0,0.0,0.0,0.5,0.0,0.7301204819277103,0.0,中,分时缺失|低置信,0.2317815590321253,0.0,0.0,0.0,0.0,0.2078565590321253
72,600892.SH,大晟文化,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684739,0.0,0,0.0,0.0,0.5,0.0,0.46492537313432997,0.0,中,分时缺失|低置信,0.18471858156303894,0.0,0.0,0.0,0.0,0.16079358156303894
73,603178.SH,圣龙股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6703,0.0,0,0.0,0.0,0.5,0.0,0.3686691312384481,0.0,中,分时缺失|低置信,0.23001199042118453,0.0,0.0,0.0,0.0,0.20608699042118453
74,603201.SH,常润股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698226,0.0,0,0.0,0.0,0.5,0.0,0.5548387096774199,0.0,中,分时缺失|低置信,0.2589286044418308,0.0,0.0,0.0,0.0,0.2350036044418308
75,003005.SZ,竞业达,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.21587339633973193,0.0,0.0,0.0,0.0,0.20704839633973193
76,002133.SZ,广宇集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.18315194728619202,0.0,0.0,0.0,0.0,0.15922694728619202
77,002098.SZ,浔兴股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.749302,0.0,0,0.0,0.0,0.5,0.0,0.8953441295546554,0.0,中,分时缺失|低置信,0.1465338997402322,0.0,0.0,0.0,0.0,0.1226088997402322
78,603685.SH,晨丰科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.672388,0.0,0,0.0,0.0,0.5,0.0,0.3825842696629212,0.0,中,分时缺失|低置信,0.14596859622619815,0.0,0.0,0.0,0.0,0.12204359622619815
79,605577.SH,龙版传媒,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.675972,0.0,0,0.0,0.0,0.5,0.0,0.4064766839378238,0.0,中,分时缺失|低置信,0.17551034376291302,0.0,0.0,0.0,0.0,0.15158534376291302
