rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,003032.SZ,传智教育,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.3734508555985068,0.0,0.0,0.0,0.0,0.3366508555985068
2,002428.SZ,云南锗业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.717394,0.0,0,0.0,0.0,0.5,0.0,0.6826261887344555,0.0,中,分时缺失|低置信,0.3516139835105772,0.0,0.0,0.0,0.0,0.32768898351057724
3,002384.SZ,东山精密,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.715391,0.0,0,0.0,0.0,0.5,0.0,0.6692740003685274,0.0,中,分时缺失|低置信,0.38777463944008744,0.0,0.0,0.0,0.0,0.36384963944008747
4,002281.SZ,光迅科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.70077,0.0,0,0.0,0.0,0.5,0.0,0.571800191509736,0.0,中,分时缺失|低置信,0.33750054088028936,0.0,0.0,0.0,0.0,0.3135755408802894
5,002421.SZ,达实智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.36139781101361773,0.0,0.0,0.0,0.0,0.35257281101361776
6,603629.SH,利通电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.753166,0.0,0,0.0,0.0,0.5,0.0,0.9211063372717508,0.0,中,分时缺失|低置信,0.26694805025416113,0.0,0.0,0.0,0.0,0.24302305025416113
7,000815.SZ,美利云,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.75256,0.0,0,0.0,0.0,0.5,0.0,0.9170658682634736,0.0,中,分时缺失|低置信,0.31490735644182205,0.0,0.0,0.0,0.0,0.32490735644182206
8,600186.SH,莲花控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692189,0.0,0,0.0,0.0,0.5,0.0,0.5145933014354072,0.0,中,分时缺失|低置信,0.3015270992796757,0.0,0.0,0.0,0.0,0.2776020992796757
9,000595.SZ,新能股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2733045473390728,0.0,0.0,0.0,0.0,0.2833045473390728
10,600183.SH,生益科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.708698,0.0,0,0.0,0.0,0.5,0.0,0.6246545133784174,0.0,中,分时缺失|低置信,0.3128553049839987,0.0,0.0,0.0,0.0,0.28893030498399874
