ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002042.SZ,华孚时尚,纺织,20260327,4.42,9.9502,349705.189,809357.77,4.759,,751701.1589,1.27,,1.0,U,4.42,3.62,3.0,41449434.0,95524,130706.0,3.0,80.126582,80.126582,9,,A,0.9113924050632911,0.7468354430379747,0.7721518987341772,0.6455696202531646,0.5063291139240507,0.8734177215189873,0.8987341772151899,1.0
600488.SH,津药药业,化学制药,20260327,4.33,9.8985,166042.451,389815.26,3.5701,,472786.9324,3.87,,1.0,U,4.33,3.55,0.0,24710227.0,101945,101945.0,0.0,78.367089,78.367089,9,,A,1.0,0.9113924050632911,0.810126582278481,0.05063291139240506,0.5063291139240507,0.9367088607594937,0.3227848101265823,1.0
600996.SH,贵广网络,影视音像,20260327,10.02,9.989,161962.338,161639.06,1.2964,,1249293.4537,0.27,,1.0,U,10.02,8.2,0.0,139227839.0,92501,92501.0,0.0,75.455696,75.455696,9,,A,0.7721518987341772,0.9493670886075949,0.9493670886075949,0.9873417721518988,0.5063291139240507,0.25316455696202533,0.3227848101265823,1.0
603585.SH,苏利股份,农药化肥,20260327,20.74,10.0265,66753.739,32481.32,1.7775,,387613.4418,0.92,,1.0,U,20.74,16.97,1.0,50321130.0,93045,93106.0,1.0,75.265823,75.265823,9,,A,0.25316455696202533,1.0,0.9367088607594937,0.8164556962025317,0.5063291139240507,0.7721518987341772,0.7341772151898734,1.0
605388.SH,均瑶健康,乳制品,20260327,7.05,9.9844,138437.117,200513.25,3.3392,,423341.22,1.93,,1.0,U,7.05,5.77,0.0,65749766.0,94112,94112.0,0.0,73.683544,73.683544,9,,A,0.7974683544303798,0.9746835443037974,0.8227848101265823,0.26582278481012656,0.5063291139240507,0.6329113924050633,0.3227848101265823,1.0
002773.SZ,康弘药业,化学制药,20260327,27.65,9.9841,222643.8,83098.0,1.2099,,2547452.4378,1.75,,1.0,U,27.65,22.63,0.0,82156445.0,102145,102145.0,0.0,73.556962,73.556962,9,,A,0.810126582278481,0.8354430379746836,0.9620253164556962,0.3670886075949367,0.5063291139240507,0.569620253164557,0.3227848101265823,1.0
600955.SH,维远股份,化工原料,20260327,17.05,10.0,192079.347,117906.26,2.1438,,937750.0,1.83,,1.0,U,17.05,13.95,0.0,45266045.0,130657,130657.0,0.0,72.531646,72.531646,9,,A,0.5886075949367089,0.8607594936708861,0.9113924050632911,0.3227848101265823,0.5063291139240507,0.8354430379746836,0.3227848101265823,1.0
002526.SZ,山东矿机,工程机械,20260327,3.66,9.9099,413228.318,1162591.56,6.5643,,652502.544,2.98,,1.0,U,3.66,3.0,1.0,23689716.0,111133,111915.0,1.0,72.278481,72.278481,9,,A,0.9746835443037974,0.6455696202531646,0.620253164556962,0.10759493670886076,0.5063291139240507,0.9493670886075949,0.7341772151898734,1.0
603132.SH,金徽股份,铅锌,20260327,16.73,9.9934,189701.426,116978.0,1.1961,,1636194.0,2.03,,1.0,U,16.73,13.69,0.0,82980800.0,111538,111538.0,0.0,71.924051,71.924051,9,,A,0.7531645569620253,0.8734177215189873,0.9746835443037974,0.23417721518987342,0.5063291139240507,0.5316455696202531,0.3227848101265823,1.0
002038.SZ,双鹭药业,生物制药,20260327,6.61,9.9834,371858.856,580710.8,6.8165,,679078.35,1.71,,1.0,U,6.61,5.41,1.0,51211629.0,100809,101121.0,1.0,70.822785,70.822785,9,,A,0.8291139240506329,0.7341772151898734,0.6075949367088608,0.3924050632911392,0.5063291139240507,0.759493670886076,0.7341772151898734,1.0
600539.SH,狮头股份,互联网,20260327,14.21,9.9845,329114.427,239580.24,10.4165,,326830.0,1.15,61419.6,1.0,U,14.21,11.63,3.0,52824254.0,95646,100231.0,3.0,69.670886,69.670886,9,,A,0.7848101265822784,0.759493670886076,0.4050632911392405,0.6835443037974683,0.5063291139240507,0.7215189873417721,0.8987341772151899,1.0
002386.SZ,天原股份,化工原料,20260327,6.31,9.9303,468550.131,773348.57,5.9424,,821339.3031,2.35,,1.0,U,6.31,5.17,1.0,48603406.0,130400,130736.0,1.0,69.64557,69.64557,9,,A,0.9493670886075949,0.5949367088607594,0.6582278481012658,0.16455696202531644,0.5063291139240507,0.7848101265822784,0.7341772151898734,1.0
