ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000025.SZ,特  力Ａ,综合类,综合类,20260529,U,15.66,15.66,12.82,0,25202969.0,103921,103921,25202969.0
000037.SZ,深南电A,火力发电,火力发电,20260529,U,11.5,11.5,9.41,0,57297473.0,93554,93554,57297473.0
000090.SZ,天健集团,建筑工程,建筑工程,20260529,U,3.85,3.85,3.15,1,38883344.0,94900,103148,38883344.0
000151.SZ,中成股份,商贸代理,商贸代理,20260529,U,13.31,13.31,10.89,1,43949620.0,102218,104439,43949620.0
000539.SZ,粤电力Ａ,火力发电,火力发电,20260529,U,8.88,8.88,7.26,1,192638395.0,93118,93215,192638395.0
000608.SZ,阳光股份,区域地产,区域地产,20260529,U,4.58,4.58,3.74,0,26001667.0,93233,93233,26001667.0
000767.SZ,晋控电力,火力发电,火力发电,20260529,U,5.58,5.58,4.56,0,238984782.0,100000,100000,238984782.0
000799.SZ,酒鬼酒,白酒,白酒,20260529,U,45.74,45.74,37.42,2,54114994.0,110912,131533,54114994.0
000926.SZ,福星股份,区域地产,区域地产,20260529,U,2.59,2.59,2.12,0,43372658.0,140454,140454,43372658.0
001269.SZ,欧晶科技,矿物制品,矿物制品,20260529,U,25.77,25.77,21.09,0,52967116.0,93309,93309,52967116.0
002081.SZ,金 螳 螂,装修装饰,装修装饰,20260529,U,6.16,6.16,5.04,3,104817143.0,101530,103936,104817143.0
002251.SZ,步步高,超市连锁,超市连锁,20260529,U,4.88,4.88,4.0,0,117733855.0,95851,95851,117733855.0
002457.SZ,青龙管业,塑料,塑料,20260529,U,12.25,12.25,10.03,0,16824150.0,93057,93057,16824150.0
002608.SZ,江苏国信,火力发电,火力发电,20260529,U,9.2,9.2,7.52,2,100219280.0,100121,100921,100219280.0
002806.SZ,华锋股份,汽车配件,汽车配件,20260529,U,18.49,18.49,15.13,2,29814422.0,93000,105836,29814422.0
002824.SZ,和胜股份,铝,铝,20260529,U,26.47,26.47,21.65,0,158317070.0,130736,130736,158317070.0
002995.SZ,天地在线,互联网,互联网,20260529,U,22.83,22.83,18.68,0,95531769.0,95336,95336,95531769.0
300486.SZ,东杰智能,专用机械,专用机械,20260529,U,24.94,24.94,16.62,2,26412532.0,135648,141951,26412532.0
301360.SZ,荣旗科技,专用机械,专用机械,20260529,U,87.7,87.7,58.46,0,92434046.0,93215,93215,92434046.0
301439.SZ,泓淋电力,电气设备,电气设备,20260529,U,19.57,19.57,13.05,0,259378705.0,92500,92500,259378705.0
600011.SH,华能国际,火力发电,火力发电,20260529,U,8.87,8.87,7.25,11,12164406.0,133603,145445,12164406.0
600110.SH,诺德股份,电气设备,电气设备,20260529,U,12.66,12.66,10.36,9,78036480.0,94144,142859,78036480.0
600162.SH,香江控股,全国地产,全国地产,20260529,U,2.79,2.79,2.29,0,143717377.0,93052,93052,143717377.0
600280.SH,中央商场,百货,百货,20260529,U,3.2,3.2,2.62,0,29939520.0,94232,94232,29939520.0
600488.SH,津药药业,化学制药,化学制药,20260529,U,5.54,5.54,4.54,4,21104630.0,103837,104358,21104630.0
