ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000818.SZ,航锦科技,化工原料,20260624,13.46,9.9673,588557.58755,460734.88,6.9998,,888360.0,2.46,,1.0,U,13.46,11.02,10.0,13892066.0,13:27:00,15:00:00,10.0,73.071429,73.071429,73.071429,0.765,0.685714,73.757143,1.0,ok,,20260624,intraday_refine_v2,000818.SZ,1,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9897959183673469,0.7653061224489796,0.5714285714285714,0.07142857142857142,0.5051020408163265,0.8673469387755102,0.8112244897959183,1.0
605598.SH,上海港湾,建筑工程,20260624,38.43,9.9886,330502.283,90473.0,3.7229,,933913.5624,1.43,,1.0,U,38.43,31.45,0.0,33384141.0,131744,131744,0.0,73.397959,73.397959,73.397959,0.69,0.0,73.397959,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8367346938775511,0.8877551020408163,0.8469387755102041,0.3673469387755102,0.5051020408163265,0.673469387755102,0.14795918367346939,1.0
000908.SZ,景峰医药,化学制药,20260624,6.05,10.0,215369.13816,361835.51,4.1128,,1064527.024,1.37,,1.0,U,6.05,4.95,2.0,36495415.0,09:34:00,15:00:00,2.0,70.693878,70.693878,70.693878,0.795,1.761224,72.455102,1.0,ok,,20260624,intraday_refine_v2,000908.SZ,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5816326530612245,0.9387755102040817,0.8061224489795918,0.3877551020408163,0.5051020408163265,0.6428571428571429,0.45918367346938777,1.0
600877.SH,电科芯片,半导体,20260624,16.2,9.9796,917317.071,593126.26,5.0093,,1918176.39,2.19,,1.0,U,16.2,13.26,6.0,38378399.0,13:03:00,15:00:00,6.0,68.316327,68.316327,68.316327,0.765,1.636735,69.953062,1.0,ok,,20260624,intraday_refine_v2,600877.SH,1,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9285714285714286,0.6428571428571429,0.7244897959183674,0.12244897959183673,0.5051020408163265,0.6122448979591837,0.6785714285714286,1.0
601872.SH,招商轮船,水运,20260624,21.91,9.99,2299660.483,1067081.09,1.3215,,17691313.8535,0.51,221665639.24,1.0,U,21.91,17.93,1.0,74399085.0,09:39:00,15:00:00,1.0,65.969388,65.969388,65.969388,0.825,3.306122,69.27551,1.0,ok,,20260624,intraday_refine_v2,601872.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7959183673469388,0.336734693877551,0.9795918367346939,0.9387755102040817,0.5051020408163265,0.3979591836734694,0.3520408163265306,1.0
002674.SZ,兴业科技,纺织,20260624,23.83,10.0185,55292.82049,23203.03,0.7931,,704298.033,0.2,39211166.0,1.0,U,23.83,19.49,0.0,456132341.0,09:30:00,15:00:00,0.0,63.173469,63.173469,63.173469,0.825,3.865306,67.038775,1.0,ok,,20260624,intraday_refine_v2,002674.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.21428571428571427,1.0,0.9897959183673469,0.9948979591836735,0.5051020408163265,0.04081632653061224,0.14795918367346939,1.0
603948.SH,建业股份,化工原料,20260624,26.92,10.0123,76346.577,28678.0,1.7649,,437420.9264,1.62,,1.0,U,26.92,22.02,0.0,28010260.0,93330,93330,0.0,66.928571,66.928571,66.928571,0.69,0.0,66.928571,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.24489795918367346,0.9897959183673469,0.9693877551020408,0.27040816326530615,0.5051020408163265,0.7244897959183674,0.14795918367346939,1.0
603386.SH,骏亚科技,元器件,20260624,20.25,9.9946,432723.89,224883.44,6.8914,,660803.265,1.07,,1.0,U,20.25,16.57,0.0,99350955.0,10:03:00,15:00:00,0.0,62.846939,62.846939,62.846939,0.825,3.930612,66.777551,1.0,ok,,20260624,intraday_refine_v2,603386.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7551020408163265,0.8367346938775511,0.6020408163265306,0.6071428571428571,0.5051020408163265,0.2755102040816326,0.14795918367346939,1.0
001359.SZ,平安电工,矿物制品,20260624,129.03,10.0,526598.10193,42165.11,6.9937,,3111611.3523,0.83,33850747.67,1.0,U,129.03,105.57,0.0,66494707.0,10:18:00,15:00:00,0.0,62.806122,62.806122,62.806122,0.825,3.938776,66.744898,1.0,ok,,20260624,intraday_refine_v2,001359.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5816326530612245,0.8061224489795918,0.5816326530612245,0.8112244897959183,0.5051020408163265,0.4489795918367347,0.14795918367346939,1.0
000032.SZ,深桑达Ａ,建筑工程,20260624,25.34,9.9826,2592026.31159,1042992.85,9.1655,,3079264.3741,0.89,,1.0,U,25.34,20.74,9.0,22613416.0,09:55:00,15:00:00,9.0,64.27551,64.27551,64.27551,0.735,1.844898,66.120408,1.0,ok,,20260624,intraday_refine_v2,000032.SZ,1,1.0,0.25,0,1.0,0.0,0.5,3.0,0.6,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8877551020408163,0.32653061224489793,0.42857142857142855,0.7959183673469388,0.5051020408163265,0.7755102040816326,0.7908163265306123,1.0
600596.SH,新安股份,化工原料,20260624,17.29,9.9873,1814682.989,1083904.56,8.0313,,2333453.213,1.06,,1.0,U,17.29,14.15,2.0,32634771.0,13:01:00,15:00:00,2.0,61.632653,61.632653,61.632653,0.825,4.173469,65.806122,1.0,ok,,20260624,intraday_refine_v2,600596.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8571428571428571,0.37755102040816324,0.5102040816326531,0.6326530612244898,0.5051020408163265,0.6836734693877551,0.45918367346938777,1.0
002821.SZ,凯莱英,生物制药,20260624,141.57,10.0,930905.62974,67291.32,2.1225,,5107576.617,1.11,,1.0,U,141.57,115.83,0.0,99809681.0,09:51:00,15:00:00,0.0,61.357143,61.357143,61.357143,0.825,4.228571,65.585714,1.0,ok,,20260624,intraday_refine_v2,002821.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5816326530612245,0.6326530612244898,0.9591836734693877,0.5357142857142857,0.5051020408163265,0.2653061224489796,0.14795918367346939,1.0
603989.SH,艾华集团,元器件,20260624,48.86,9.9955,844134.132,182084.95,4.5661,,1948438.5914,0.79,,1.0,U,48.86,39.98,0.0,79568363.0,95514,95514,0.0,64.989796,64.989796,64.989796,0.69,0.0,64.989796,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7244897959183674,0.673469387755102,0.7653061224489796,0.8418367346938775,0.5051020408163265,0.35714285714285715,0.14795918367346939,1.0
603001.SH,奥康国际,服饰,20260624,14.14,10.0389,447416.221,321702.65,8.0229,,566985.72,1.08,-26173299.5,1.0,U,14.14,11.57,1.0,7427742.0,09:38:00,15:00:00,1.0,60.193878,60.193878,60.193878,0.825,4.461224,64.655102,1.0,ok,,20260624,intraday_refine_v2,603001.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.1326530612244898,0.826530612244898,0.5204081632653061,0.5714285714285714,0.5051020408163265,0.9387755102040817,0.3520408163265306,1.0
605277.SH,新亚电子,元器件,20260624,19.5,9.9831,530970.267,275719.07,7.2223,,758131.53,2.25,,1.0,U,19.5,15.96,1.0,58924827.0,93829,95150,1.0,63.928571,63.928571,63.928571,0.69,0.0,63.928571,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8775510204081632,0.7959183673469388,0.5510204081632653,0.10204081632653061,0.5051020408163265,0.5204081632653061,0.3520408163265306,1.0
603061.SH,金海通,半导体,20260624,387.09,10.0,1159592.445,30900.98,3.5518,,3367683.0,1.07,,1.0,U,387.09,316.71,2.0,109125703.0,10:34:00,15:00:00,2.0,59.857143,59.857143,59.857143,0.795,3.928571,63.785714,1.0,ok,,20260624,intraday_refine_v2,603061.SH,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5816326530612245,0.5306122448979592,0.8775510204081632,0.6071428571428571,0.5051020408163265,0.23469387755102042,0.45918367346938777,1.0
002080.SZ,中材科技,玻璃,20260624,84.48,10.0,5260067.75343,636950.54,3.7956,,14176788.1728,0.93,,1.0,U,84.48,69.12,11.0,22301621.0,10:18:00,15:00:00,11.0,62.530612,62.530612,62.530612,0.675,0.993878,63.52449,1.0,ok,,20260624,intraday_refine_v2,002080.SZ,1,1.0,0.35,0,1.0,0.0,0.5,8.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5816326530612245,0.14285714285714285,0.8367346938775511,0.7551020408163265,0.5051020408163265,0.7857142857142857,0.8367346938775511,1.0
603324.SH,盛剑科技,环境保护,20260624,45.3,10.0049,699055.39,164077.6,11.1104,,668988.588,1.07,,1.0,U,45.3,37.06,18.0,15650244.0,13:33:00,15:00:00,18.0,61.387755,61.387755,61.387755,0.705,1.822449,63.210204,1.0,ok,,20260624,intraday_refine_v2,603324.SH,1,1.0,0.3,0,1.0,0.0,0.5,4.0,0.8,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3877551020408163,0.7244897959183674,0.32653061224489793,0.6071428571428571,0.5051020408163265,0.8367346938775511,0.8979591836734694,1.0
000967.SZ,盈峰环境,环境保护,20260624,11.02,9.98,1716441.01278,1623198.11,4.8343,,3701826.0576,1.38,,1.0,U,11.02,9.02,1.0,120158774.0,10:58:00,15:00:00,1.0,58.285714,58.285714,58.285714,0.825,4.842857,63.128571,1.0,ok,,20260624,intraday_refine_v2,000967.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9132653061224489,0.41836734693877553,0.7448979591836735,0.37755102040816324,0.5051020408163265,0.20408163265306123,0.3520408163265306,1.0
600379.SH,宝光股份,电气设备,20260624,15.1,9.9782,1020439.102,705003.91,21.3507,,498604.416,4.22,184922096.23,1.0,U,15.1,12.36,6.0,11551500.0,13:49:00,15:00:00,6.0,59.010204,59.010204,59.010204,0.795,4.097959,63.108163,1.0,ok,,20260624,intraday_refine_v2,600379.SH,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9489795918367347,0.5816326530612245,0.08163265306122448,0.030612244897959183,0.5051020408163265,0.8877551020408163,0.6785714285714286,1.0
605069.SH,正和生态,环境保护,20260624,14.74,10.0,430779.028,298248.3,14.0884,,312042.5572,2.09,,1.0,U,14.74,12.06,24.0,6302824.0,93254,134930,24.0,62.755102,62.755102,62.755102,0.69,0.0,62.755102,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.5816326530612245,0.8571428571428571,0.16326530612244897,0.14285714285714285,0.5051020408163265,0.9489795918367347,0.9489795918367347,1.0
603929.SH,亚翔集成,装修装饰,20260624,231.88,10.0,1449418.885,64116.08,3.0051,,4947391.68,0.67,,1.0,U,231.88,189.72,2.0,105568703.0,95759,100108,2.0,62.653061,62.653061,62.653061,0.69,0.0,62.653061,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.5816326530612245,0.5102040816326531,0.9183673469387755,0.8979591836734694,0.5051020408163265,0.24489795918367346,0.45918367346938777,1.0
603203.SH,快克智能,专用机械,20260624,70.14,10.0063,1492026.087,225849.94,6.9728,,2314792.5444,1.03,,1.0,U,70.14,57.38,25.0,14887916.0,13:26:00,15:00:00,25.0,61.255102,61.255102,61.255102,0.675,1.24898,62.504082,1.0,ok,,20260624,intraday_refine_v2,603203.SH,1,1.0,0.35,0,1.0,0.0,0.5,6.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.336734693877551,0.47959183673469385,0.5918367346938775,0.6530612244897959,0.5051020408163265,0.8469387755102041,0.9642857142857143,1.0
002943.SZ,宇晶股份,机床制造,20260624,52.43,10.0084,598060.8521,117746.08,6.2348,,1399021.148,0.93,,1.0,U,52.43,42.89,0.0,65519673.0,10:13:00,15:00:00,0.0,57.438776,57.438776,57.438776,0.825,5.012245,62.451021,1.0,ok,,20260624,intraday_refine_v2,002943.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.29591836734693877,0.7551020408163265,0.6428571428571429,0.7551020408163265,0.5051020408163265,0.45918367346938777,0.14795918367346939,1.0
002452.SZ,长高电气,电气设备,20260624,12.12,9.9819,938319.09641,783741.05,15.211,,751842.5052,4.58,,1.0,U,12.12,9.92,14.0,8734884.0,10:22:00,15:00:00,14.0,61.102041,61.102041,61.102041,0.675,1.279592,62.381633,1.0,ok,,20260624,intraday_refine_v2,002452.SZ,1,1.0,0.35,0,1.0,0.0,0.5,14.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8979591836734694,0.6122448979591837,0.1326530612244898,0.02040816326530612,0.5051020408163265,0.9183673469387755,0.8673469387755102,1.0
600141.SH,兴发集团,农药化肥,20260624,43.16,9.9898,3252344.751,782802.98,6.5139,,5186709.4084,0.96,,1.0,U,43.16,35.32,14.0,17825727.0,13:05:00,15:00:00,14.0,64.479592,64.479592,64.479592,0.535,-2.195918,62.283674,1.0,ok,,20260624,intraday_refine_v2,600141.SH,1,1.0,0.55,0,1.0,1.0,0.5,3.0,0.6,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8112244897959183,0.23469387755102042,0.6224489795918368,0.6938775510204082,0.5051020408163265,0.7959183673469388,0.8673469387755102,1.0
002051.SZ,中工国际,建筑工程,20260624,13.63,10.0081,1125052.39748,843087.5,6.8744,,1671696.4653,0.72,,1.0,U,13.63,11.15,3.0,62517552.0,09:43:00,15:00:00,3.0,56.897959,56.897959,56.897959,0.795,4.520408,61.418367,1.0,ok,,20260624,intraday_refine_v2,002051.SZ,1,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3163265306122449,0.5510204081632653,0.6122448979591837,0.8826530612244898,0.5051020408163265,0.47959183673469385,0.5510204081632653,1.0
002254.SZ,泰和新材,化纤,20260624,18.34,10.018,658178.79566,365403.3,4.2956,,1571842.8736,0.37,,1.0,U,18.34,15.0,0.0,150359683.0,09:32:00,15:00:00,0.0,55.969388,55.969388,55.969388,0.825,5.306122,61.27551,1.0,ok,,20260624,intraday_refine_v2,002254.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.22448979591836735,0.7448979591836735,0.7755102040816326,0.9591836734693877,0.5051020408163265,0.17346938775510204,0.14795918367346939,1.0
603407.SH,长裕集团,化工原料,20260624,90.55,9.9976,752364.077,86626.89,24.122,,3693309.936,1.36,132355374.36,1.0,U,90.55,74.09,3.0,33899112.0,09:39:00,15:00:00,3.0,55.387755,55.387755,55.387755,0.825,5.422449,60.810204,1.0,ok,,20260624,intraday_refine_v2,603407.SH,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6938775510204082,0.7040816326530612,0.061224489795918366,0.3979591836734694,0.5051020408163265,0.6530612244897959,0.5510204081632653,1.0
002025.SZ,航天电器,元器件,20260624,66.61,10.0083,938724.85595,143766.68,3.1676,,3024225.8878,0.74,,1.0,U,66.61,54.5,0.0,225770598.0,09:35:00,15:00:00,0.0,55.193878,55.193878,55.193878,0.825,5.461224,60.655102,1.0,ok,,20260624,intraday_refine_v2,002025.SZ,1,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.30612244897959184,0.6020408163265306,0.8979591836734694,0.8673469387755102,0.5051020408163265,0.11224489795918367,0.14795918367346939,1.0
002552.SZ,宝鼎科技,元器件,20260624,75.99,10.0029,1511578.42916,206596.26,5.6064,,2948300.2947,1.27,,1.0,U,75.99,62.17,0.0,1952943.0,14:56:00,15:00:00,0.0,59.887755,59.887755,59.887755,0.625,0.522449,60.410204,1.0,ok,,20260624,intraday_refine_v2,002552.SZ,1,1.0,0.4,0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.41836734693877553,0.46938775510204084,0.7040816326530612,0.4336734693877551,0.5051020408163265,0.9897959183673469,0.14795918367346939,1.0
605020.SH,永和股份,化工原料,20260624,39.18,9.9944,1662384.224,439948.92,8.7478,,2001387.6666,0.92,,1.0,U,39.18,32.06,3.0,47110032.0,104202,110629,3.0,60.102041,60.102041,60.102041,0.69,0.0,60.102041,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7653061224489796,0.42857142857142855,0.45918367346938777,0.7806122448979592,0.5051020408163265,0.5612244897959183,0.5510204081632653,1.0
002687.SZ,乔治白,服饰,20260624,5.07,9.9783,282813.43636,564569.05,13.6569,,255923.2065,3.75,27947822.34,1.0,U,5.07,4.15,1.0,62887205.0,09:33:00,15:00:00,1.0,59.071429,59.071429,59.071429,0.625,0.685714,59.757143,1.0,ok,,20260624,intraday_refine_v2,002687.SZ,1,1.0,0.4,0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9387755102040817,0.8979591836734694,0.17346938775510204,0.04081632653061224,0.5051020408163265,0.46938775510204084,0.3520408163265306,1.0
603678.SH,火炬电子,元器件,20260624,68.3,10.0016,1147065.875,170880.34,3.5932,,3248119.878,0.34,,1.0,U,68.3,55.88,0.0,89356890.0,93606,93606,0.0,59.520408,59.520408,59.520408,0.69,0.0,59.520408,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.4489795918367347,0.5408163265306123,0.8673469387755102,0.9693877551020408,0.5051020408163265,0.30612244897959184,0.14795918367346939,1.0
600026.SH,中远海能,水运,20260624,22.83,10.0241,2856787.168,1264016.84,3.3072,,12477099.0864,0.94,28647450.25,1.0,U,22.83,18.68,23.0,36561697.0,09:43:00,15:00:00,23.0,57.469388,57.469388,57.469388,0.675,2.006122,59.47551,1.0,ok,,20260624,intraday_refine_v2,600026.SH,1,1.0,0.35,0,1.0,0.0,0.5,11.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.17346938775510204,0.29591836734693877,0.8877551020408163,0.7346938775510204,0.5051020408163265,0.6326530612244898,0.9387755102040817,1.0
603698.SH,航天工程,专用机械,20260624,37.36,10.0118,700565.186,196129.47,3.6592,,2002458.64,0.81,,1.0,U,37.36,30.56,0.0,76360141.0,100112,100112,0.0,59.316327,59.316327,59.316327,0.69,0.0,59.316327,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.25510204081632654,0.7142857142857143,0.8571428571428571,0.826530612244898,0.5051020408163265,0.3877551020408163,0.14795918367346939,1.0
