ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
300067.SZ,安诺其,化学制品,20260728,5.62,20.0855,1548519.9,16.5217,,4.26,63616838.45,1.0,U,5.62,3.74,1.0,65452363.0,13:13:00,15:00:00,1.0,75.688525,75.688525,75.688525,0.787074,0.603775,76.2923,1,ok,,20260728,intraday_refine_v2,300067.SZ,1,0.674174,0.114217,0,0.171375,0.0,0.6789149999999999,1.0,0.2,0.8602564102564102,0.5,0.49,1.0,ok,ok,9,,A,0.9836065573770492,0.5081967213114754,0.9836065573770492,0.9672131147540983,0.5081967213114754,0.6229508196721312,0.25409836065573776,1.0
301421.SZ,波长光电,光学光电,20260728,82.12,20.0058,45116.47,9.7426,,0.67,230473721.76,1.0,U,82.12,54.74,0.0,219416510.0,09:30:00,15:00:00,0.0,72.819672,72.819672,72.819672,0.858,2.596066,75.415738,1,ok,,20260728,intraday_refine_v2,301421.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.9672131147540983,0.5081967213114754,0.819672131147541,0.13114754098360656,0.5081967213114754,0.9344262295081968,0.7049180327868853,1.0
002309.SZ,中利集团,电网设备,20260728,3.37,10.1307,1632927.51,6.7865,,0.64,187049017.66,1.0,U,3.37,2.75,0.0,136028321.0,09:32:00,15:00:00,0.0,68.459016,68.459016,68.459016,0.794521,2.198617,70.657633,1,ok,,20260728,intraday_refine_v2,002309.SZ,1,0.727953,0.091365,0,0.091365,0.0,0.5431750000000001,0.0,0.0,0.7833333333333334,0.5,0.7,1.0,ok,ok,9,,A,0.9180327868852459,0.5081967213114754,0.6885245901639344,0.10655737704918032,0.5081967213114754,0.8688524590163934,0.7049180327868853,1.0
002279.SZ,久其软件,软件开发,20260728,6.47,10.034,459307.69,5.7738,,1.46,,1.0,U,6.47,5.29,0.0,90414439.0,09:47:00,15:00:00,0.0,66.491803,66.491803,66.491803,0.71406,0.982839,67.474642,1,ok,,20260728,intraday_refine_v2,002279.SZ,1,0.7043590000000001,0.107094,0,0.10709420000000001,0.0,0.46452899999999997,0.0,0.0,0.398979591836735,0.5,0.7,1.0,ok,ok,9,,A,0.7704918032786885,0.5081967213114754,0.6229508196721312,0.5409836065573771,0.5081967213114754,0.7540983606557377,0.7049180327868853,1.0
002173.SZ,创新医疗,医疗服务,20260728,22.76,10.0048,370976.23,8.8146,,0.64,141923353.09,1.0,U,22.76,18.62,1.0,248764524.0,09:30:00,15:00:00,1.0,62.47541,62.47541,62.47541,0.865388,4.812678,67.288088,1,ok,,20260728,intraday_refine_v2,002173.SZ,1,0.829712,0.103525,0,0.10352539999999999,0.0,0.732373,1.0,0.2,1.0,0.5,0.8,1.0,ok,ok,9,,A,0.5737704918032787,0.5081967213114754,0.7868852459016393,0.10655737704918032,0.5081967213114754,0.9508196721311475,0.25409836065573776,1.0
300663.SZ,科蓝软件,软件开发,20260728,8.96,19.9465,686556.62,14.9126,,0.94,90653054.71,1.0,U,8.96,5.98,1.0,42507252.0,09:46:00,15:00:00,1.0,66.147541,66.147541,66.147541,0.688722,0.544932,66.692473,1,ok,,20260728,intraday_refine_v2,300663.SZ,1,0.6876789999999999,0.118214,0,0.1182142,0.0,0.408929,0.0,0.0,0.3375502008032128,0.5,0.7,1.0,ok,ok,9,,A,0.9508196721311475,0.5081967213114754,0.9672131147540983,0.22950819672131148,0.5081967213114754,0.4262295081967213,0.25409836065573776,1.0
000859.SZ,国风新材,塑料,20260728,8.44,10.0391,339310.02,3.7873,,1.13,,1.0,U,8.44,6.9,0.0,96559508.0,09:37:00,15:00:00,0.0,63.311475,63.311475,63.311475,0.780666,2.951025,66.2625,1,ok,,20260728,intraday_refine_v2,000859.SZ,1,0.7301420000000001,0.089905,0,0.0899052,0.0,0.550474,0.0,0.0,0.6768578878748366,0.5,0.7,1.0,ok,ok,9,,A,0.8524590163934426,0.5081967213114754,0.4426229508196721,0.3360655737704918,0.5081967213114754,0.7704918032786885,0.7049180327868853,1.0
920690.BJ,捷众科技,汽车零部件,20260728,18.08,29.9784,31499.59,5.622,,4.84,2200557.34,1.0,U,18.08,9.74,0.0,27968892.0,93100,93100,0.0,66.229508,66.229508,66.229508,0.765,0.0,66.229508,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,missing_stock,ok,9,,A,1.0,0.5081967213114754,0.5901639344262295,0.9836065573770492,0.5081967213114754,0.22950819672131148,0.7049180327868853,1.0
002212.SZ,天融信,软件开发,20260728,6.0,10.0917,730544.51,6.2609,,2.61,,1.0,U,6.0,4.91,1.0,42543000.0,13:17:00,15:00:00,1.0,65.131148,65.131148,65.131148,0.704689,1.06755,66.198698,1,ok,,20260728,intraday_refine_v2,002212.SZ,1,0.6568,0.1282,0,0.16297499999999998,0.0,0.609,1.0,0.2,0.43899082568807374,0.5,0.498,1.0,ok,ok,9,,A,0.8852459016393442,0.5081967213114754,0.6721311475409836,0.8852459016393442,0.5081967213114754,0.4426229508196721,0.25409836065573776,1.0
603928.SH,兴业股份,塑料,20260728,12.28,10.0358,292050.53,8.572,,0.9,45969978.52,1.0,U,12.28,10.04,1.0,85593442.0,09:38:00,15:00:00,1.0,63.721311,63.721311,63.721311,0.734258,1.940898,65.662209,1,ok,,20260728,intraday_refine_v2,603928.SH,1,0.730684,0.089544,0,0.08954400000000001,0.0,0.55228,0.0,0.0,0.3639784946236558,0.5,0.7,1.0,ok,ok,9,,A,0.8032786885245902,0.5081967213114754,0.7704918032786885,0.21311475409836064,0.5081967213114754,0.7049180327868853,0.25409836065573776,1.0
