rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002536.SZ,飞龙股份,1,ok,,0.680373,0.640105,0.199684,0,0.23115000000000002,0.0,0.501578,2.0,0.3045179011176356,1.0,低,健康涨停,0.4224562090764757,0.026002625,0.01698578,0.0,0.01698578,0.4075480540764757
2,002297.SZ,博云新材,1,ok,,0.634,0.713849,0.079,0,0.09,0.0,0.605,0.0,0.35099009900990047,1.0,低,健康涨停,0.37087459818407104,0.027846225000000002,0.003555,0.0,0.003555,0.3712408231840711
3,600967.SH,内蒙一机,1,ok,,0.7264430000000001,0.765949,0.092371,0,0.09237139999999999,0.0,0.538143,0.0,0.6025840853158327,1.0,低,健康涨停,0.34810767138492227,0.029148725,0.004156694999999999,0.0,0.004156694999999999,0.3642747013849223
4,002265.SZ,建设工业,1,ok,,0.7129850000000001,0.721279,0.101343,0,0.1013432,0.0,0.493284,0.0,0.3915084658799388,1.0,低,健康涨停,0.35658701587126274,0.028031975,0.004560435,0.0,0.004560435,0.3561335558712628
5,603270.SH,金帝股份,1,ok,,0.707557,0.742805,0.106962,0,0.11887500000000001,0.0,0.7151909999999999,1.0,0.45,1.0,低,健康涨停,0.3194460013444418,0.028570125000000002,0.00881329,0.0,0.00881329,0.31527783634444184
6,600657.SH,信达地产,1,ok,,0.547369,0.616451,0.204754,1,0.26287499999999997,0.0,0.22623000000000001,1.0,0.579963898916968,1.0,高,回封偏弱,0.3119700761555095,0.025411275,0.013213929999999999,0.08,0.09321393,0.2202424211555095
7,603978.SH,深圳新星,1,ok,,0.822852,0.767432,0.105098,0,0.1050984,0.0,0.724508,1.0,0.37116788321167915,1.0,低,健康涨停,0.31748356661734134,0.029185800000000005,0.00872941,0.0,0.00872941,0.31401495661734136
8,603778.SH,国晟科技,1,ok,,0.673035,0.723985,0.088977,0,0.088977,0.0,0.555116,0.0,0.40701125895598755,1.0,低,健康涨停,0.3100678072062896,0.028099625000000003,0.004003965,0.0,0.004003965,0.31023846720628967
9,002708.SZ,光洋股份,1,ok,,0.603568,0.654779,0.167288,0,0.26287499999999997,0.0,0.413559,1.0,0.4733100233100241,1.0,低,健康涨停,0.37983699080896705,0.026369475000000003,0.01152796,0.0,0.01152796,0.37075350580896704
10,002274.SZ,华昌化工,1,ok,,0.588848,0.638553,0.298101,0,0.2981012,0.0,0.259494,3.0,1.0,1.0,低,多次炸板|回封偏弱,0.32590805937422535,0.025963825000000003,0.025414545,0.0,0.025414545,0.30253233937422536
