ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000601.SZ,韶能股份,水力发电,20260319,7.4,9.9554,238896.376,322832.94,3.076,,787614.0598,0.25,94468062.0,1.0,U,7.4,6.06,0.0,364670564.0,92500,92500,0.0,73.535714,73.535714,9,,A,0.9285714285714286,0.8571428571428571,0.8928571428571429,1.0,0.5178571428571429,0.10714285714285714,0.30357142857142855,1.0
605389.SH,长龄液压,机械基件,20260319,77.03,9.9957,231646.126,30674.73,2.2511,,1109902.7002,2.46,,1.0,U,77.03,63.03,0.0,98001186.0,100840,100840,0.0,72.821429,72.821429,9,,A,0.7142857142857143,0.8928571428571429,0.9285714285714286,0.2857142857142857,0.5178571428571429,0.6428571428571429,0.30357142857142855,1.0
002109.SZ,兴化股份,化工原料,20260319,5.28,10.0,411100.759,778622.81,6.1008,,673870.4813,0.78,,1.0,U,5.28,4.32,0.0,65830126.0,92500,92500,0.0,72.178571,72.178571,9,,A,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.8035714285714286,0.5178571428571429,0.8214285714285714,0.30357142857142855,1.0
605169.SH,洪通燃气,供气供热,20260319,14.19,10.0,242586.188,175396.07,6.2004,,401406.72,5.11,,1.0,U,14.19,11.61,4.0,6516048.0,134320,135453,4.0,71.928571,71.928571,9,,A,0.6428571428571429,0.8214285714285714,0.6785714285714286,0.03571428571428571,0.5178571428571429,1.0,0.8571428571428571,1.0
600996.SH,贵广网络,影视音像,20260319,9.5,9.9537,686126.6,739534.83,5.9315,,1184459.8613,2.02,,1.0,U,9.5,7.78,0.0,104272703.0,95636,95636,0.0,69.892857,69.892857,9,,A,0.9642857142857143,0.6785714285714286,0.75,0.35714285714285715,0.5178571428571429,0.6071428571428571,0.30357142857142855,1.0
603130.SH,云中马,纺织,20260319,45.6,10.0121,192345.093,43538.5,3.1661,,627064.752,4.88,,1.0,U,45.6,37.31,0.0,14359440.0,102611,102611,0.0,69.892857,69.892857,9,,A,0.42857142857142855,0.9285714285714286,0.8571428571428571,0.07142857142857142,0.5178571428571429,0.9642857142857143,0.30357142857142855,1.0
000539.SZ,粤电力Ａ,火力发电,20260319,6.17,9.9822,845069.171,1387892.82,5.4312,,3239425.2194,2.69,27748286.62,1.0,U,6.17,5.05,2.0,43161031.0,93151,93333,2.0,68.464286,68.464286,9,,A,0.75,0.5357142857142857,0.7857142857142857,0.17857142857142858,0.5178571428571429,0.8571428571428571,0.7321428571428571,1.0
603687.SH,大胜达,广告包装,20260319,12.17,10.0362,59762.379,49106.31,0.8928,,669388.7785,0.27,8900902.77,1.0,U,12.17,9.95,0.0,330908007.0,92503,92503,0.0,67.607143,67.607143,9,,A,0.32142857142857145,1.0,1.0,0.9642857142857143,0.5178571428571429,0.14285714285714285,0.30357142857142855,1.0
600979.SH,广安爱众,水力发电,20260319,5.74,9.9617,648095.886,1153222.67,9.3586,,724191.1146,0.99,,1.0,U,5.74,4.7,0.0,91063986.0,93711,93711,0.0,67.035714,67.035714,9,,A,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.75,0.5178571428571429,0.6785714285714286,0.30357142857142855,1.0
600617.SH,国新能源,供气供热,20260319,3.63,10.0,482084.346,1363673.08,7.6803,,700296.6147,2.14,,1.0,U,3.63,2.97,1.0,77897476.0,102751,104427,1.0,66.714286,66.714286,9,,A,0.6428571428571429,0.75,0.6071428571428571,0.32142857142857145,0.5178571428571429,0.75,0.6428571428571429,1.0
