rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,600744.SH,华银电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.758003,0.0,0,0.0,0.0,0.5,0.0,0.9533557046979864,0.0,中,分时缺失|低置信,0.39037238703535826,0.0,0.0,0.0,0.0,0.3815473870353583
2,601991.SH,大唐发电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.663879,0.0,0,0.0,0.0,0.5,0.0,0.325862068965517,0.0,中,分时缺失|低置信,0.3577172787115471,0.0,0.0,0.0,0.0,0.33379227871154715
3,001258.SZ,立新能源,1,ok,,0.712419,0.744736,0.168521,0,0.168521,0.0,0.40739600000000004,1.0,0.8635429262394194,1.0,低,健康涨停,0.37920843770209833,0.028618400000000002,0.011583445000000001,0.0,0.011583445000000001,0.4062433927020983
4,002490.SZ,山东墨龙,1,ok,,0.741538,0.812238,0.082308,0,0.082308,0.0,0.588462,0.0,0.8138928067700982,1.0,低,健康涨停,0.29906869289848426,0.030305950000000005,0.0037038600000000002,0.0,0.0037038600000000002,0.3017457828984843
5,603779.SH,威龙股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685922,0.0,0,0.0,0.0,0.5,0.0,0.4728136882129273,0.0,中,分时缺失|低置信,0.27815214378143244,0.0,0.0,0.0,0.0,0.25422714378143246
6,600126.SH,杭钢股份,1,ok,,0.58084,0.607684,0.28064,0,0.31905,0.0,0.346799,3.0,0.6938162544169602,1.0,低,多次炸板|回封偏弱,0.2803981805211203,0.025192100000000002,0.0246288,0.0,0.0246288,0.2570364805211203
7,600726.SH,华电能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684198,0.0,0,0.0,0.0,0.5,0.0,0.4613207547169804,0.0,中,分时缺失|低置信,0.3018724762219528,0.0,0.0,0.0,0.0,0.2779474762219528
8,300368.SZ,汇金股份,1,ok,,0.7523489999999999,0.741701,0.075101,0,0.075101,0.0,0.624495,0.0,0.27397959183673476,1.0,低,健康涨停,0.28247277248744035,0.028542525,0.003379545,0.0,0.003379545,0.2837107524874404
9,603533.SH,掌阅科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.762947,0.0,0,0.0,0.0,0.5,0.0,0.986312849162012,0.0,中,分时缺失|低置信,0.2338043355570861,0.0,0.0,0.0,0.0,0.2098793355570861
10,600644.SH,乐山电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69149,0.0,0,0.0,0.0,0.5,0.0,0.5099334073251935,0.0,中,分时缺失|低置信,0.31024010289414833,0.0,0.0,0.0,0.0,0.30141510289414836
11,000037.SZ,深南电A,1,ok,,0.395046,0.424711,0.419302,0,0.41930239999999996,0.48,0.373488,3.0,0.45,1.0,中,多次炸板,0.29637834745634484,0.020617775,0.04766859,0.0,0.04766859,0.26050253245634486
12,600821.SH,金开新能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692024,0.0,0,0.0,0.0,0.5,0.0,0.5134920634920641,0.0,中,分时缺失|低置信,0.30152974926667486,0.0,0.0,0.0,0.0,0.2776047492666749
13,000539.SZ,粤电力Ａ,1,ok,,0.589214,0.589332,0.256458,0,0.26227500000000004,0.0,0.467712,3.0,0.39350282485875715,1.0,低,多次炸板,0.28947084629326414,0.0247333,0.02354061,0.0,0.02354061,0.26673853629326416
14,600396.SH,华电辽能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.650826,0.0,0,0.0,0.0,0.5,0.0,0.2388412017167383,0.0,中,分时缺失|低置信,0.3230305357837528,0.0,0.0,0.0,0.0,0.2991055357837528
15,300515.SZ,三德科技,1,ok,,0.758789,0.856829,0.070808,0,0.070808,0.0,0.6459619999999999,0.0,1.0,1.0,低,健康涨停,0.2432462847175608,0.031420725000000004,0.0031863599999999996,0.0,0.0031863599999999996,0.2475556497175608
16,600797.SH,浙大网新,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689723,0.0,0,0.0,0.0,0.5,0.0,0.49815409309791364,0.0,中,分时缺失|低置信,0.2511635194683485,0.0,0.0,0.0,0.0,0.22723851946834847
17,600756.SH,浪潮软件,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677567,0.0,0,0.0,0.0,0.5,0.0,0.4171104150352385,0.0,中,分时缺失|低置信,0.2631293965571141,0.0,0.0,0.0,0.0,0.2392043965571141
18,000889.SZ,中嘉博创,1,ok,,0.692174,0.732865,0.115217,0,0.11521740000000001,0.0,0.423913,0.0,0.6028662420382165,1.0,低,健康涨停,0.2089306937783425,0.028321625000000003,0.005184765,0.0,0.005184765,0.2081425537783425
19,603610.SH,麒盛科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68898,0.0,0,0.0,0.0,0.5,0.0,0.4932000000000006,0.0,中,分时缺失|低置信,0.20525331352780288,0.0,0.0,0.0,0.0,0.18132831352780288
20,002440.SZ,闰土股份,1,ok,,0.60061,0.674344,0.14586,0,0.23227499999999998,0.0,0.520699,1.0,0.4668067226890756,1.0,低,健康涨停,0.23392386374212706,0.026858600000000003,0.010563699999999999,0.0,0.010563699999999999,0.22629376374212704
21,600227.SH,赤天化,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.664853,0.0,0,0.0,0.0,0.5,0.0,0.3323529411764703,0.0,中,分时缺失|低置信,0.22623255918228316,0.0,0.0,0.0,0.0,0.22623255918228316
22,000767.SZ,晋控电力,1,ok,,0.6650020000000001,0.667005,0.184732,0,0.19747499999999998,0.0,0.57634,2.0,0.414912280701754,1.0,低,健康涨停,0.2823244937116441,0.026675125,0.016312939999999998,0.0,0.016312939999999998,0.26876167871164414
23,603619.SH,中曼石油,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.717506,0.0,0,0.0,0.0,0.5,0.0,0.6833709131905306,0.0,中,分时缺失|低置信,0.20734444972470423,0.0,0.0,0.0,0.0,0.18341944972470423
24,600188.SH,兖矿能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687262,0.0,0,0.0,0.0,0.5,0.0,0.48174603174603203,0.0,中,分时缺失|低置信,0.23799784482821454,0.0,0.0,0.0,0.0,0.21407284482821454
25,002036.SZ,联创电子,1,ok,,0.693256,0.757544,0.075496,0,0.0765,0.0,0.622519,0.0,0.5004201680672267,1.0,低,健康涨停,0.24450263995765129,0.028938600000000002,0.0033973199999999997,0.0,0.0033973199999999997,0.2461189199576513
26,600746.SH,江苏索普,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68548,0.0,0,0.0,0.0,0.5,0.0,0.4698675496688736,0.0,中,分时缺失|低置信,0.2074088563592677,0.0,0.0,0.0,0.0,0.1834838563592677
27,001211.SZ,双枪科技,1,ok,,0.6261030000000001,0.728423,0.084264,0,0.09,0.0,0.578678,0.0,0.49904632152588563,1.0,低,健康涨停,0.23013500883998106,0.028210575,0.00379188,0.0,0.00379188,0.23062870383998105
28,600938.SH,中国海油,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.702072,0.0,0,0.0,0.0,0.5,0.0,0.5804798066965836,0.0,中,分时缺失|低置信,0.20515652486332311,0.0,0.0,0.0,0.0,0.1812315248633231
29,002992.SZ,宝明科技,1,ok,,0.720848,0.759187,0.096102,0,0.096102,0.0,0.519492,0.0,0.5935582822085895,1.0,低,健康涨停,0.21156197809600144,0.028979675000000003,0.0043245900000000006,0.0,0.0043245900000000006,0.21229206309600146
30,001288.SZ,运机集团,1,ok,,0.433268,0.414901,0.399421,1,0.437025,0.12,0.182895,4.0,0.28227866861103573,1.0,高,多次炸板|回封偏弱,0.20773671961365836,0.020372525000000002,0.038173945,0.08,0.118173945,0.08601029961365834
31,300534.SZ,陇神戎发,1,ok,,0.41824399999999995,0.461498,0.324837,1,0.383625,0.24,0.235814,2.0,0.312412761714856,1.0,高,回封偏弱,0.18700987226718277,0.02153745,0.031017665,0.08,0.111017665,0.07360465726718275
32,600032.SH,浙江新能,1,ok,,0.529964,0.636951,0.155357,0,0.1553574,0.12,0.403213,0.0,0.47545968882602435,1.0,低,健康涨停,0.26441743048736327,0.025923775000000003,0.011191065,0.0,0.011191065,0.2552251404873633
33,603727.SH,博迈科,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.675343,0.0,0,0.0,0.0,0.5,0.0,0.4022862823061631,0.0,中,分时缺失|低置信,0.19585155437885615,0.0,0.0,0.0,0.0,0.17192655437885615
34,600722.SH,金牛化工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.750026,0.0,0,0.0,0.0,0.5,0.0,0.9001758499413842,0.0,中,分时缺失|低置信,0.22543203194348874,0.0,0.0,0.0,0.0,0.21660703194348874
35,600121.SH,郑州煤电,1,ok,,0.7408509999999999,0.751726,0.082766,0,0.082766,0.0,0.58617,0.0,0.414912280701754,1.0,低,健康涨停,0.23912770900906882,0.028793150000000003,0.00372447,0.0,0.00372447,0.24027138900906883
36,301190.SZ,善水科技,1,ok,,0.623734,0.767743,0.085844,0,0.09,0.0,0.570781,0.0,0.7764462809917363,1.0,低,健康涨停,0.26398510158651384,0.029193575,0.0038629800000000002,0.0,0.0038629800000000002,0.2653906965865139
37,600578.SH,京能电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24395959252677138,0.0,0.0,0.0,0.0,0.22003459252677138
38,601026.SH,道生天合,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697477,0.0,0,0.0,0.0,0.5,0.0,0.5498487140695912,0.0,中,分时缺失|低置信,0.18965020207767705,0.0,0.0,0.0,0.0,0.16572520207767705
39,000596.SZ,古井贡酒,1,ok,,0.6984210000000001,0.716395,0.111053,0,0.11105300000000001,0.0,0.444735,0.0,0.45281359906213475,1.0,低,健康涨停,0.17945218204681576,0.027909875,0.004997385,0.0,0.004997385,0.17843967204681577
40,603823.SH,百合花,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.660699,0.0,0,0.0,0.0,0.5,0.0,0.3046594471359359,0.0,中,分时缺失|低置信,0.2058829211067287,0.0,0.0,0.0,0.0,0.1819579211067287
41,600452.SH,涪陵电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.708243,0.0,0,0.0,0.0,0.5,0.0,0.621617161716172,0.0,中,分时缺失|低置信,0.2522895801079563,0.0,0.0,0.0,0.0,0.22836458010795632
42,600236.SH,桂冠电力,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.710466,0.0,0,0.0,0.0,0.5,0.0,0.6364406779661017,0.0,中,分时缺失|低置信,0.21690276498198124,0.0,0.0,0.0,0.0,0.20807776498198124
43,002866.SZ,传艺科技,1,ok,,0.727273,0.815864,0.091818,0,0.09181820000000002,0.0,0.540909,0.0,0.9300000000000004,1.0,低,健康涨停,0.19295265838995337,0.030396600000000003,0.00413181,0.0,0.00413181,0.19529244838995338
44,601001.SH,晋控煤业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696362,0.0,0,0.0,0.0,0.5,0.0,0.5424130062749576,0.0,中,分时缺失|低置信,0.211432199840496,0.0,0.0,0.0,0.0,0.187507199840496
45,600267.SH,海正药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68886,0.0,0,0.0,0.0,0.5,0.0,0.492402826855124,0.0,中,分时缺失|低置信,0.16668021231390798,0.0,0.0,0.0,0.0,0.14275521231390798
46,000815.SZ,美利云,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.22570540070889328,0.03145,0.00315,0.0,0.00315,0.23008040070889327
47,600863.SH,华能蒙电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24434811013785496,0.0,0.0,0.0,0.0,0.22042311013785496
48,688057.SH,金达莱,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.71719,0.0,0,0.0,0.0,0.5,0.0,0.6812633832976449,0.0,中,分时缺失|低置信,0.17889118116627026,0.0,0.0,0.0,0.0,0.15496618116627026
49,000600.SZ,建投能源,1,ok,,0.335035,0.365123,0.45827,1,0.45827,0.12,0.138651,5.0,0.40588235294117603,1.0,高,多次炸板|回封偏弱,0.23630024833209157,0.019128075,0.044822150000000005,0.08,0.12482215,0.10668117333209157
50,601898.SH,中煤能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.693266,0.0,0,0.0,0.0,0.5,0.0,0.5217703349282304,0.0,中,分时缺失|低置信,0.18378536119965277,0.0,0.0,0.0,0.0,0.15986036119965277
51,600403.SH,大有能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6675,0.0,0,0.0,0.0,0.5,0.0,0.3499999999999997,0.0,中,分时缺失|低置信,0.1975833184319309,0.0,0.0,0.0,0.0,0.17365831843193089
52,000722.SZ,湖南发展,1,ok,,0.560817,0.674496,0.146789,0,0.18825,0.24,0.876055,1.0,0.39360086767895824,1.0,低,健康涨停,0.22813294329832884,0.0268624,0.019005505000000002,0.0,0.019005505000000002,0.22716483829832884
53,002857.SZ,三晖电气,1,ok,,0.628157,0.726181,0.082895,0,0.09,0.0,0.5855250000000001,0.0,0.4708623087621689,1.0,低,健康涨停,0.17146819796882215,0.028154525,0.003730275,0.0,0.003730275,0.17196744796882216
54,600985.SH,淮北矿业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689472,0.0,0,0.0,0.0,0.5,0.0,0.4964788732394372,0.0,中,分时缺失|低置信,0.173604478252699,0.0,0.0,0.0,0.0,0.149679478252699
