ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
002068.SZ,黑猫股份,化工原料,化工原料,20260618,U,10.45,10.45,8.55,0,114686451.0,95806,95806,114686451.0,20260618,1min,241,1,09:59:00,15:00:00,1,0.0,0.5742,0,,0.0,61.555,0.012552,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002068.SZ,0,74.9665,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002068.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002141.SZ,贤丰控股,农业综合,农业综合,20260618,U,4.71,4.71,3.85,0,113782296.0,93109,93109,113782296.0,20260618,1min,241,1,09:32:00,15:00:00,1,0.0,3.1847,0,,0.0,45.8917,0.022263,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002141.SZ,0,70.2675,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002141.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002158.SZ,汉钟精机,工程机械,工程机械,20260618,U,34.35,34.35,28.11,1,104650710.0,110606,112206,104650710.0,20260618,1min,241,1,11:07:00,15:00:00,2,0.0,2.2416,0,,0.0,51.5502,0.009968,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002158.SZ,0,60.7151,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002158.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002159.SZ,三特索道,旅游服务,旅游服务,20260618,U,14.37,14.37,11.75,0,46628494.0,133039,133039,46628494.0,20260618,1min,241,1,13:31:00,15:00:00,1,0.0,1.3918,0,,0.0,56.6493,0.009361,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002159.SZ,0,62.2448,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002159.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002167.SZ,东方锆业,小金属,小金属,20260618,U,16.13,16.13,13.19,0,417903298.0,92500,92500,417903298.0,20260618,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.040265,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002167.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002167.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002203.SZ,海亮股份,铜,铜,20260618,U,25.52,25.52,20.88,2,55768856.0,100045,110254,55768856.0,20260618,1min,241,1,10:01:00,15:00:00,1,1.0,1.3323,1,1.0,100.0,80.0063,0.015403,0.0,31,0.0,67.0,1.0,1.0,healthy_limitup,1.0,002203.SZ,0,79.1519,0,12.65,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260618,intraday_refine_v2,002203.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002281.SZ,光迅科技,通信设备,通信设备,20260618,U,266.2,266.2,217.8,0,408717357.0,105148,105148,408717357.0,20260618,1min,241,1,10:52:00,15:00:00,1,0.0,0.3231,0,,0.0,63.0616,0.02357,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002281.SZ,0,69.5685,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002281.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002283.SZ,天润工业,汽车配件,汽车配件,20260618,U,11.07,11.07,9.05,1,68479020.0,93824,95042,68479020.0,20260618,1min,241,1,09:39:00,15:00:00,4,0.0,1.4453,0,,0.0,56.3279,0.011071,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002283.SZ,0,73.3984,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002283.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002297.SZ,博云新材,航空,航空,20260618,U,28.36,28.36,23.2,23,45049860.0,94218,140054,45049860.0,20260618,1min,241,1,09:43:00,15:00:00,2,14.0,0.811,14,2.0714,94.6429,0.0,0.007072,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,002297.SZ,0,25.0,0,51.3393,0,0.0,1,,0.5,0,14.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260618,intraday_refine_v2,002297.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002317.SZ,众生药业,中成药,中成药,20260618,U,22.9,22.9,18.74,0,24560250.0,110424,110424,24560250.0,20260618,1min,241,1,11:05:00,15:00:00,1,0.0,0.4367,0,,0.0,62.3799,0.022452,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002317.SZ,0,63.964,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002317.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002354.SZ,天娱数科,互联网,互联网,20260618,U,7.73,7.73,6.33,3,87744776.0,101909,131836,87744776.0,20260618,1min,241,1,10:20:00,15:00:00,2,0.0,2.5873,0,,0.0,49.4761,0.014164,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002354.SZ,0,65.4928,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002354.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002392.SZ,北京利尔,其他建材,其他建材,20260618,U,8.81,8.81,7.21,0,68192924.0,95915,95915,68192924.0,20260618,1min,241,1,10:00:00,15:00:00,1,0.0,0.227,0,,0.0,63.6379,0.00681,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002392.SZ,0,75.5914,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002392.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002432.SZ,九安医疗,医疗保健,医疗保健,20260618,U,73.51,73.51,60.15,0,234885400.0,102618,102618,234885400.0,20260618,1min,241,1,10:27:00,15:00:00,1,0.0,1.0611,0,,0.0,58.6335,0.006651,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002432.SZ,0,68.2401,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002432.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002442.SZ,龙星科技,化工原料,化工原料,20260618,U,5.48,5.48,4.48,0,53418267.0,103757,103757,53418267.0,20260618,1min,241,1,10:38:00,15:00:00,1,0.0,1.4599,0,,0.0,56.2409,0.006856,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002442.SZ,0,67.5223,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002442.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002491.SZ,通鼎互联,通信设备,通信设备,20260618,U,31.58,31.58,25.84,0,232353450.0,93057,93057,232353450.0,20260618,1min,241,1,09:31:00,15:00:00,1,0.0,3.6415,0,,0.0,43.1507,0.016443,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002491.SZ,0,69.4452,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002491.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002579.SZ,中京电子,元器件,元器件,20260618,U,20.32,20.32,16.62,2,166495984.0,93212,93500,166495984.0,20260618,1min,241,1,09:33:00,15:00:00,1,0.0,0.5413,0,,0.0,61.752,0.029328,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002579.SZ,0,75.0256,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002579.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002655.SZ,共达电声,元器件,元器件,20260618,U,42.61,42.61,34.87,3,28970539.0,93645,131651,28970539.0,20260618,1min,241,1,09:37:00,15:00:00,3,2.0,1.1969,2,4.0,90.0,65.3186,0.014296,0.0,31,0.0,68.0,1.0,1.0,healthy_limitup,1.0,002655.SZ,0,75.1956,0,22.7,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260618,intraday_refine_v2,002655.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002674.SZ,兴业科技,纺织,纺织,20260618,U,17.9,17.9,14.64,1,38087727.0,103124,130054,38087727.0,20260618,1min,241,1,10:32:00,15:00:00,1,0.0,1.8994,0,,0.0,53.6034,0.009378,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002674.SZ,0,66.731,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002674.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002747.SZ,埃斯顿,机械基件,机械基件,20260618,U,36.5,36.5,29.86,0,113183105.0,101454,101454,113183105.0,20260618,1min,241,1,10:15:00,15:00:00,1,0.0,1.2329,0,,0.0,57.6027,0.018993,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002747.SZ,0,67.9308,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002747.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002805.SZ,丰元股份,电气设备,电气设备,20260618,U,26.88,26.88,22.0,7,29230360.0,93118,104248,29230360.0,20260618,1min,241,1,09:31:00,15:00:00,1,2.0,5.878,2,1.0,100.0,40.7321,0.012329,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002805.SZ,0,68.7196,0,19.9,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260618,intraday_refine_v2,002805.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002842.SZ,翔鹭钨业,小金属,小金属,20260618,U,47.72,47.72,39.04,15,2582224.0,142133,145557,2582224.0,20260618,1min,241,1,14:21:00,15:00:00,2,4.0,0.5448,4,1.5,97.5,47.8559,0.063135,0.0,27,1.0,15.5,1.0,1.0,high_open_board_risk,1.0,002842.SZ,0,37.3318,0,53.1,0,36.0,1,,0.5,0,4.0,0.5,1,,0.5,0.5,0.0,0.8,0.5,0.0,20260618,intraday_refine_v2,002842.SZ,ok,ok,,1,ok,0.505,0.6,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002859.SZ,洁美科技,元器件,元器件,20260618,U,99.73,99.73,81.59,1,13532363.0,133754,135106,13532363.0,20260618,1min,241,1,13:38:00,15:00:00,5,1.0,2.1358,1,13.0,58.0,60.4854,0.014422,0.0,31,0.0,46.6,1.0,1.0,neutral_limitup,1.0,002859.SZ,0,64.1156,0,26.21,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260618,intraday_refine_v2,002859.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002897.SZ,意华股份,元器件,元器件,20260618,U,96.8,96.8,79.2,1,101391901.0,95554,130051,101391901.0,20260618,1min,241,1,09:56:00,15:00:00,1,0.0,1.0434,0,,0.0,58.7397,0.013106,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002897.SZ,0,74.1219,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002897.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002907.SZ,华森制药,中成药,中成药,20260618,U,13.3,13.3,10.88,1,27442368.0,102221,104821,27442368.0,20260618,1min,241,1,10:23:00,15:00:00,2,1.0,1.3534,1,14.0,55.0,64.1297,0.010112,0.0,31,0.0,58.0,1.0,1.0,neutral_limitup,1.0,002907.SZ,0,70.3389,0,25.25,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260618,intraday_refine_v2,002907.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002950.SZ,奥美医疗,医疗保健,医疗保健,20260618,U,9.82,9.82,8.04,0,92703746.0,132406,132406,92703746.0,20260618,1min,241,1,13:25:00,15:00:00,1,0.0,0.611,0,,0.0,61.334,0.012186,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002950.SZ,0,63.6502,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002950.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002971.SZ,和远气体,化工原料,化工原料,20260618,U,67.38,67.38,55.13,2,33145502.0,141118,141233,33145502.0,20260618,1min,241,1,14:12:00,15:00:00,1,0.0,0.7421,0,,0.0,60.5476,0.008775,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002971.SZ,0,63.4143,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,002971.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002989.SZ,中天精装,装修装饰,装修装饰,20260618,U,37.37,37.37,30.57,9,46338052.0,94839,101615,46338052.0,20260618,1min,241,1,09:49:00,15:00:00,3,2.0,1.5253,2,3.5,92.0,64.0483,0.009877,0.0,31,0.0,68.4,1.0,1.0,neutral_limitup,1.0,002989.SZ,0,74.9945,0,22.14,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260618,intraday_refine_v2,002989.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
003031.SZ,中瓷电子,元器件,元器件,20260618,U,176.29,176.29,144.23,2,36119529.0,131512,135251,36119529.0,20260618,1min,241,1,13:16:00,15:00:00,1,0.0,0.6467,0,,0.0,61.12,0.015662,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,003031.SZ,0,63.586,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,003031.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300166.SZ,东方国信,软件服务,软件服务,20260618,U,18.7,18.7,12.46,6,116620680.0,130106,131806,116620680.0,20260618,1min,241,1,13:02:00,15:00:00,4,2.0,0.5348,2,4.5,88.0,68.5914,0.01089,0.0,31,0.0,42.6,1.0,1.0,neutral_limitup,1.0,300166.SZ,0,64.7474,0,27.01,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260618,intraday_refine_v2,300166.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300319.SZ,麦捷科技,元器件,元器件,20260618,U,27.76,27.76,18.5,0,151334195.0,131018,131018,151334195.0,20260618,1min,241,1,13:11:00,15:00:00,1,0.0,0.4323,0,,0.0,62.4063,0.009162,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,300319.SZ,0,63.9719,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,300319.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300522.SZ,世名科技,染料涂料,染料涂料,20260618,U,19.21,19.21,12.81,0,31857595.0,100342,100342,31857595.0,20260618,1min,241,1,10:04:00,15:00:00,1,0.0,1.3014,0,,0.0,57.1916,0.007408,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,300522.SZ,0,67.8075,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260618,intraday_refine_v2,300522.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300861.SZ,美畅股份,矿物制品,矿物制品,20260618,U,24.32,24.32,16.22,10,37817697.0,94009,100851,37817697.0,20260618,1min,241,1,09:41:00,15:00:00,4,2.0,1.2336,2,4.5,88.0,64.3987,0.025617,0.0,31,0.0,67.6,1.0,1.0,neutral_limitup,1.0,300861.SZ,0,74.7396,0,23.26,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260618,intraday_refine_v2,300861.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
