ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000019.SZ,深粮控股,农产品加,农产品加,1→2,1.0,1→2,20260909,U,8.46,8.46,6.92,3,61400142.0,100533,143736,1/1,17.01,581275008.0,3521127353.22,9750448198.08,61400142.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:06:00,15:00:00,1,2.0,1.4184,2,1.0,100.0,67.4894,8.2121,3.019,0.063266,0.0,0.0,31,0.0,57.0,0.708968,0.1650212,neutral_limitup,1,000019.SZ,1,0,70.8968,0.708968,1,0,21.85,0.21850000000000003,1,0,0.0,0.0,1,0,67.4894,0.674894,0.674894,1,0,2,2,1,0.57,0,0,,,0.30175552665799726,0,0.5,0,0.0,0.4,0.325106,0.0,20260909,intraday_refine_v2,000019.SZ,6,1,ok,ok,,1,0,1,0.6829325289986995,0.1650212,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000019.SZ
000523.SZ,红棉股份,综合Ⅱ,综合Ⅱ,2→3,2.0,2→3,20260909,U,4.36,4.36,3.56,0,345851863.0,92500,92500,2/2,1.38,108357676.0,7825406715.44,8002642503.04,345851863.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,4.36,-0.0,0.029501,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000523.SZ,1,0,76.0,0.76,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,65.0,0.65,0.65,1,0,0,0,1,0.7,0,0,,,1.0,0,0.5,0,0.0,0.0,0.35,0.0,20260909,intraday_refine_v2,000523.SZ,6,1,ok,ok,,1,0,1,0.858,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000523.SZ
000565.SZ,渝三峡Ａ,化学制品,化学制品,1→2,1.0,1→2,20260909,U,7.19,7.19,5.89,1,12534327.0,104251,132403,1/1,8.9,270737856.0,3117528061.8,3117528090.56,12534327.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:43:00,15:00:00,1,1.0,3.8943,1,1.0,100.0,64.6342,7.0161,2.479,0.027602,0.0,0.0,31,0.0,67.0,0.745403,0.1207316,neutral_limitup,1,000565.SZ,1,0,74.5403,0.745403,1,0,12.65,0.1265,1,0,0.0,0.0,1,0,64.6342,0.6463420000000001,0.6463420000000001,1,0,1,1,1,0.67,0,0,,,0.42247706422018294,0,0.5,0,0.0,0.2,0.3536579999999999,0.0,20260909,intraday_refine_v2,000565.SZ,6,1,ok,ok,,1,0,1,0.7362608596330275,0.1207316,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000565.SZ
000759.SZ,中百集团,一般零售,一般零售,3→4,3.0,3→4,20260909,U,8.47,8.47,6.93,1,167944921.0,93330,95918,3/3,28.37,1541911504.0,5553830031.75,5556569763.36,167944921.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:34:00,15:00:00,3,0.0,5.3129,0,,0.0,33.1228,8.2874,2.2039,0.003333,0.0,0.0,31,0.0,70.0,0.6643680000000001,0.13375440000000002,neutral_limitup,1,000759.SZ,1,0,66.4368,0.6643680000000001,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,33.1228,0.33122799999999997,0.33122799999999997,1,0,0,0,1,0.7,0,0,,,0.9564935064935056,0,0.5,0,0.0,0.0,0.668772,0.0,20260909,intraday_refine_v2,000759.SZ,6,1,ok,ok,,1,0,1,0.7590300259740258,0.13375440000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000759.SZ
000798.SZ,中水渔业,渔业,渔业,1→2,1.0,1→2,20260909,U,12.67,12.67,10.37,13,12876521.0,102430,145000,3/4,25.82,1150095136.0,4635144806.04,4635429982.4,12876521.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:25:00,15:00:00,8,9.0,3.0781,9,9.0,70.0,0.0,12.1743,4.0718,0.030281,0.0,0.0,27,0.24,0.0,0.19,0.522,high_open_board_risk,1,000798.SZ,1,0,19.0,0.19,1,0,63.5,0.635,1,0,24.0,0.24,1,0,0.0,0.0,0.0,1,0,9,9,1,0.0,0,0,,,0.496875,0,0.5,0,0.0,1.0,1.0,0.0,20260909,intraday_refine_v2,000798.SZ,6,1,ok,ok,,1,0,1,0.28353125,0.522,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000798.SZ
000912.SZ,泸天化,农化制品,农化制品,2→3,2.0,2→3,20260909,U,5.2,5.2,4.26,4,9328477.0,92500,101139,2/2,9.43,767886016.0,8153600000.0,8153600000.0,9328477.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:30:00,15:00:00,1,1.0,3.6538,1,1.0,100.0,66.0769,5.1909,0.1757,0.043382,0.0,0.0,31,0.0,80.0,0.8082309999999999,0.11784620000000001,healthy_limitup,1,000912.SZ,1,0,80.8231,0.8082309999999999,1,0,10.7,0.107,1,0,0.0,0.0,1,0,66.0769,0.6607689999999999,0.6607689999999999,1,0,1,1,1,0.8,0,0,,,1.0,0,0.5,0,0.0,0.2,0.33923100000000006,0.0,20260909,intraday_refine_v2,000912.SZ,6,1,ok,ok,,1,0,1,0.8446231000000001,0.11784620000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000912.SZ
000930.SZ,中粮科技,农产品加,农产品加,2→3,2.0,2→3,20260909,U,6.41,6.41,5.25,0,137798526.0,93212,93212,2/2,4.76,556141696.0,11898902018.47,11899795784.0,137798526.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:33:00,15:00:00,1,0.0,2.3401,0,,0.0,50.9594,6.3002,1.7434,0.01791,0.0,0.0,31,0.0,70.0,0.717878,0.09808120000000001,neutral_limitup,1,000930.SZ,1,0,71.7878,0.717878,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,50.9594,0.509594,0.509594,1,0,0,0,1,0.7,0,0,,,0.9439965694682668,0,0.5,0,0.0,0.0,0.490406,0.0,20260909,intraday_refine_v2,000930.SZ,6,1,ok,ok,,1,0,1,0.80888168542024,0.09808120000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000930.SZ
000972.SZ,中基健康,农产品加,农产品加,1→2,1.0,1→2,20260909,U,4.37,4.37,3.57,1,61202287.0,93415,93636,1/1,6.05,202316898.0,3370509240.23,3370509262.08,61202287.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:35:00,15:00:00,1,1.0,3.6613,1,1.0,100.0,66.032,4.3335,0.8412,0.079775,0.0,0.0,31,0.0,80.0,0.808096,0.117936,healthy_limitup,1,000972.SZ,1,0,80.8096,0.808096,1,0,10.7,0.107,1,0,0.0,0.0,1,0,66.032,0.66032,0.66032,1,0,1,1,1,0.8,0,0,,,0.4046599496221661,0,0.5,0,0.0,0.2,0.33968,0.0,20260909,intraday_refine_v2,000972.SZ,6,1,ok,ok,,1,0,1,0.755191792443325,0.117936,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000972.SZ
000978.SZ,桂林旅游,旅游及景,旅游及景,3→4,3.0,3→4,20260909,U,8.81,8.81,7.21,0,35255417.0,130624,130624,3/3,26.04,1009111008.0,4124150970.03,4124225300.0,35255417.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:48:00,15:00:00,2,0.0,10.3292,0,,0.0,3.025,8.2772,6.4373,0.016198,0.0,0.0,31,0.0,70.0,0.574075,0.19395,neutral_limitup,1,000978.SZ,1,0,57.4075,0.574075,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,3.025,0.03025,0.03025,1,0,0,0,1,0.7,0,0,,,0.622284644194757,0,0.5,0,0.0,0.0,0.96975,0.0,20260909,intraday_refine_v2,000978.SZ,6,1,ok,ok,,1,0,1,0.6216151966292136,0.19395,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000978.SZ
000980.SZ,众泰汽车,汽车零部件,汽车零部件,2→3,2.0,2→3,20260909,U,2.02,2.02,1.66,1,115358279.0,93033,93051,2/2,3.44,347256832.0,10185821394.78,10185946378.24,115358279.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:31:00,15:00:00,1,0.0,1.9802,0,,0.0,53.1188,2.0007,0.9646,0.01133,0.0,0.0,31,0.0,70.0,0.7243559999999999,0.09376240000000001,neutral_limitup,1,000980.SZ,1,0,72.4356,0.7243559999999999,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,53.1188,0.531188,0.531188,1,0,0,0,1,0.7,0,0,,,0.7760869565217392,0,0.5,0,0.0,0.0,0.468812,0.0,20260909,intraday_refine_v2,000980.SZ,6,1,ok,ok,,1,0,1,0.7899574434782609,0.09376240000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000980.SZ
