ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
600234.SH,科新发展,装修装饰,装修装饰,20260417,U,19.92,19.92,16.3,2,71686004.0,93606,94151,71686004.0
600330.SH,天通股份,专用机械,专用机械,20260417,U,21.73,21.73,17.78,0,371164914.0,92502,92502,371164914.0
600520.SH,三佳科技,半导体,半导体,20260417,U,27.81,27.81,22.75,0,56441785.0,102539,102539,56441785.0
600552.SH,凯盛科技,元器件,元器件,20260417,U,15.02,15.02,12.29,2,52972536.0,130637,143419,52972536.0
600641.SH,先导基电,半导体,半导体,20260417,U,24.29,24.29,19.87,0,108239130.0,104720,104720,108239130.0
600683.SH,京投发展,区域地产,区域地产,20260417,U,11.99,11.99,9.81,2,52767570.0,93226,93647,52767570.0
600703.SH,三安光电,半导体,半导体,20260417,U,13.34,13.34,10.92,9,73766945.0,130010,142313,73766945.0
600707.SH,彩虹股份,元器件,元器件,20260417,U,7.79,7.79,6.37,1,55892432.0,94110,130037,55892432.0
600727.SH,鲁北化工,化工原料,化工原料,20260417,U,7.69,7.69,6.29,2,67045265.0,93334,100234,67045265.0
600961.SH,株冶集团,铅锌,铅锌,20260417,U,22.09,22.09,18.07,0,579840829.0,92500,92500,579840829.0
600962.SH,国投中鲁,软饮料,软饮料,20260417,U,20.71,20.71,16.95,0,163178232.0,104113,104113,163178232.0
601619.SH,嘉泽新能,新型电力,新型电力,20260417,U,6.19,6.19,5.07,1,21180323.0,130905,131117,21180323.0
603031.SH,安孚科技,电气设备,电气设备,20260417,U,57.46,57.46,47.02,0,57567105.0,103305,103305,57567105.0
603052.SH,可川科技,元器件,元器件,20260417,U,83.35,83.35,68.19,0,75398660.0,103346,103346,75398660.0
603063.SH,禾望电气,电气设备,电气设备,20260417,U,40.63,40.63,33.25,13,50247852.0,130442,134545,50247852.0
603083.SH,剑桥科技,通信设备,通信设备,20260417,U,145.29,145.29,118.87,0,596678134.0,94025,94025,596678134.0
603118.SH,共进股份,通信设备,通信设备,20260417,U,15.18,15.18,12.42,2,99005447.0,93553,94335,99005447.0
603178.SH,圣龙股份,汽车配件,汽车配件,20260417,U,17.42,17.42,14.26,0,94566595.0,100221,100221,94566595.0
603203.SH,快克智能,专用机械,专用机械,20260417,U,48.25,48.25,39.47,0,51178775.0,111701,111701,51178775.0
603278.SH,大业股份,钢加工,钢加工,20260417,U,12.01,12.01,9.83,0,106096340.0,100606,100606,106096340.0
603315.SH,福鞍股份,环境保护,环境保护,20260417,U,18.52,18.52,15.16,10,14804888.0,94812,145342,14804888.0
603629.SH,利通电子,元器件,元器件,20260417,U,105.44,105.44,86.27,1,133320444.0,104034,105752,133320444.0
603738.SH,泰晶科技,元器件,元器件,20260417,U,30.17,30.17,24.69,0,63969451.0,135209,135209,63969451.0
603773.SH,沃格光电,元器件,元器件,20260417,U,52.9,52.9,43.28,3,86609572.0,94243,100723,86609572.0
603922.SH,金鸿顺,汽车配件,汽车配件,20260417,U,21.51,21.51,17.6,0,55525053.0,102550,102550,55525053.0
603926.SH,铁流股份,汽车配件,汽车配件,20260417,U,20.02,20.02,16.38,0,49635305.0,133556,133556,49635305.0
605298.SH,必得科技,运输设备,运输设备,20260417,U,54.75,54.75,44.79,0,54397191.0,101822,101822,54397191.0
605388.SH,均瑶健康,乳制品,乳制品,20260417,U,8.87,8.87,7.25,1,56220721.0,93112,93209,56220721.0
688227.SH,品高股份,软件服务,软件服务,20260417,U,101.36,101.36,67.58,1,266883211.0,93013,93316,266883211.0
688560.SH,明冠新材,电气设备,电气设备,20260417,U,17.78,17.78,11.86,4,8904366.0,131350,132914,8904366.0
688628.SH,优利德,电器仪表,电器仪表,20260417,U,77.8,77.8,51.86,2,28702831.0,103923,131726,28702831.0
688807.SH,优迅股份,半导体,半导体,20260417,U,363.19,363.19,242.13,0,59909280.0,105912,105912,59909280.0
920012.BJ,创达新材,元器件,元器件,20260417,U,63.83,63.83,34.37,0,81541037.0,141547,141547,81541037.0
920526.BJ,凯华材料,化工原料,化工原料,20260417,U,24.73,24.73,13.33,0,82202890.0,140417,140417,82202890.0
