ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002639.SZ,雪人集团,通用设备,20260902,13.27,10.0332,669695.93,10.1453,,3.08,,1.0,U,13.27,10.85,0.0,136738061.0,09:54:00,15:00:00,0.0,71.98,71.98,71.98,0.749073,0.58546,72.56546,1,ok,,20260902,intraday_refine_v2,002639.SZ,1,0.7288020000000001,0.090799,0,0.090799,0.0,0.546006,0.0,0.0,0.47487562189054683,0.5,0.7,1.0,ok,ok,9,,A,0.86,0.51,0.72,0.74,0.51,0.76,0.77,1.0
002297.SZ,博云新材,航空装备,20260902,20.0,10.011,688689.5,12.0168,,1.82,136366321.18,1.0,U,20.0,16.36,0.0,279313740.0,11:10:00,15:00:00,0.0,68.8,68.8,68.8,0.713849,0.51698,69.31698,1,ok,,20260902,intraday_refine_v2,002297.SZ,1,0.634,0.079,0,0.09,0.0,0.605,0.0,0.0,0.35099009900990047,0.5,0.45,1.0,ok,ok,9,,A,0.63,0.51,0.8,0.4,0.51,0.92,0.77,1.0
600589.SH,大位科技,IT服务Ⅱ,20260902,8.68,10.0127,1632722.94,11.0433,,2.25,,1.0,U,8.68,7.1,0.0,149970878.0,13:53:00,15:00:00,0.0,68.06,68.06,68.06,0.694537,0.27874,68.33874,1,ok,,20260902,intraday_refine_v2,600589.SH,1,0.608099,0.096267,0,0.0962672,0.0,0.518664,0.0,0.0,0.38916349809885903,0.5,0.45,1.0,ok,ok,9,,A,0.66,0.51,0.76,0.54,0.51,0.8,0.77,1.0
002104.SZ,恒宝股份,通信设备,20260902,13.51,10.0163,1396645.33,22.9854,,2.2,-85708741.42,1.0,U,13.51,11.05,1.0,91959868.0,10:20:00,15:00:00,1.0,65.58,65.58,65.58,0.756988,2.02376,67.60376,1,ok,,20260902,intraday_refine_v2,002104.SZ,1,0.759541,0.111306,0,0.111306,0.0,0.693472,1.0,0.2,0.46954397394136804,0.5,0.67,1.0,ok,ok,9,,A,0.7,0.51,0.88,0.52,0.51,0.6,0.37,1.0
002708.SZ,光洋股份,汽车零部件,20260902,14.16,10.0233,623311.9,12.2307,,2.97,,1.0,U,14.16,11.58,1.0,95005104.0,10:48:00,15:00:00,1.0,67.74,67.74,67.74,0.654779,-0.45242,67.28758,1,ok,,20260902,intraday_refine_v2,002708.SZ,1,0.603568,0.167288,0,0.26287499999999997,0.0,0.413559,1.0,0.2,0.4733100233100241,0.5,0.51,1.0,ok,ok,9,,A,0.76,0.51,0.82,0.72,0.51,0.64,0.37,1.0
002999.SZ,天禾股份,农化制品,20260902,7.33,10.0601,532313.09,15.4423,,3.65,,1.0,U,7.33,5.99,2.0,23925120.0,09:35:00,15:00:00,2.0,64.72,64.72,64.72,0.761278,2.28156,67.00156,1,ok,,20260902,intraday_refine_v2,002999.SZ,1,0.810153,0.116565,0,0.116565,0.0,0.667176,1.0,0.2,0.4319819819819817,0.5,0.8,1.0,ok,ok,9,,A,0.92,0.51,0.96,0.82,0.51,0.08,0.13999999999999999,1.0
002893.SZ,京能热力,电力,20260902,11.17,10.0493,447945.42,22.0904,,7.33,,1.0,U,11.17,9.14,3.0,34536455.0,09:49:00,15:00:00,3.0,64.94,64.94,64.94,0.710324,1.21848,66.15848,1,ok,,20260902,intraday_refine_v2,002893.SZ,1,0.743004,0.179831,0,0.179831,0.0,0.600847,2.0,0.4,0.5150246305418722,0.5,0.695,1.0,ok,ok,9,,A,0.9,0.51,0.92,0.98,0.51,0.12,0.05000000000000003,1.0
603958.SH,哈森股份,服装家纺,20260902,23.85,10.0092,326315.29,14.8758,,0.94,,1.0,U,23.85,19.51,0.0,112445547.0,14:10:00,15:00:00,0.0,64.98,64.98,64.98,0.698529,0.97458,65.95458,1,ok,,20260902,intraday_refine_v2,603958.SH,1,0.610519,0.094654,0,0.094654,0.0,0.52673,0.0,0.0,0.4001845018450188,0.5,0.45,1.0,ok,ok,9,,A,0.58,0.51,0.94,0.14,0.51,0.68,0.77,1.0
603978.SH,深圳新星,金属新材,20260902,22.61,10.0243,187273.43,8.8716,,1.38,66714301.19,1.0,U,22.61,18.5,1.0,101815814.0,09:38:00,15:00:00,1.0,62.1,62.1,62.1,0.767432,2.92864,65.02864,1,ok,,20260902,intraday_refine_v2,603978.SH,1,0.822852,0.105098,0,0.1050984,0.0,0.724508,1.0,0.2,0.37116788321167915,0.5,0.79,1.0,ok,ok,9,,A,0.82,0.51,0.64,0.25,0.51,0.66,0.37,1.0
002886.SZ,沃特股份,塑料,20260902,30.84,9.9857,392639.63,18.7796,,0.92,136162171.1,1.0,U,30.84,25.24,0.0,191335585.0,09:39:00,15:00:00,0.0,62.3,62.3,62.3,0.728992,2.11984,64.41984,1,ok,,20260902,intraday_refine_v2,002886.SZ,1,0.7115560000000001,0.102296,0,0.102296,0.0,0.488521,0.0,0.0,0.45213980028530654,0.5,0.7,1.0,ok,ok,9,,A,0.24,0.51,1.0,0.12,0.51,0.86,0.77,1.0
603618.SH,杭电股份,电网设备,20260902,37.22,9.9882,1322778.53,19.1326,,1.23,,1.0,U,37.22,30.46,0.0,178175750.0,11:20:00,15:00:00,0.0,62.54,62.54,62.54,0.701645,1.5249,64.0649,1,ok,,20260902,intraday_refine_v2,603618.SH,1,0.629123,0.082251,0,0.09,0.0,0.588743,0.0,0.0,0.3010638297872335,0.5,0.45,1.0,ok,ok,9,,A,0.26,0.51,0.98,0.22,0.51,0.82,0.77,1.0
603270.SH,金帝股份,通用设备,20260902,31.77,10.0069,158794.37,22.455,,2.43,,1.0,U,31.77,25.99,2.0,76911993.0,13:02:00,15:00:00,2.0,61.2,61.2,61.2,0.742805,2.6161,63.8161,1,ok,,20260902,intraday_refine_v2,603270.SH,1,0.707557,0.106962,0,0.11887500000000001,0.0,0.7151909999999999,1.0,0.2,0.45,0.5,0.54,1.0,ok,ok,9,,A,0.54,0.51,0.9,0.6,0.51,0.52,0.13999999999999999,1.0
002274.SZ,华昌化工,化学原料,20260902,7.12,10.0464,928880.99,9.9044,,1.97,,1.0,U,7.12,5.82,2.0,82065860.0,09:30:00,15:00:00,2.0,63.36,63.36,63.36,0.638553,0.09906,63.45906,1,ok,,20260902,intraday_refine_v2,002274.SZ,1,0.588848,0.298101,0,0.2981012,0.0,0.259494,3.0,0.6,1.0,0.5,0.58,1.0,ok,ok,9,,A,0.88,0.51,0.7,0.45,0.51,0.58,0.13999999999999999,1.0
600967.SH,内蒙一机,地面兵装,20260902,13.41,10.0082,650136.12,3.8203,,2.49,212062427.47,1.0,U,13.41,10.97,0.0,275709036.0,09:35:00,15:00:00,0.0,59.66,59.66,59.66,0.765949,3.38698,63.04698,1,ok,,20260902,intraday_refine_v2,600967.SH,1,0.7264430000000001,0.092371,0,0.09237139999999999,0.0,0.538143,0.0,0.0,0.6025840853158327,0.5,0.7,1.0,ok,ok,9,,A,0.56,0.51,0.28,0.62,0.51,0.9,0.77,1.0
600892.SH,大晟文化,游戏Ⅱ,20260902,5.35,10.0823,112158.0,2.0053,,0.34,21519840.0,1.0,U,5.35,4.37,0.0,133568100.0,09:30:00,15:00:00,0.0,57.1,57.1,57.1,0.858,5.74,62.84,1,ok,,20260902,intraday_refine_v2,600892.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.98,0.51,0.1,0.04,0.51,0.74,0.77,1.0
001326.SZ,联域股份,照明设备,20260902,73.4,9.9955,30506.0,12.7017,,1.22,,1.0,U,73.4,60.06,0.0,144898940.0,13:13:00,15:00:00,0.0,60.74,60.74,60.74,0.711615,2.0843,62.8243,1,ok,,20260902,intraday_refine_v2,001326.SZ,1,0.625674,0.08455,0,0.09,0.0,0.577248,0.0,0.0,0.3897572306309003,0.5,0.45,1.0,ok,ok,9,,A,0.32,0.51,0.86,0.2,0.51,0.78,0.77,1.0
601606.SH,长城军工,地面兵装,20260902,36.62,10.003,593872.48,8.2001,,2.04,,1.0,U,36.62,29.96,1.0,240045125.0,09:35:00,15:00:00,1.0,60.18,60.18,60.18,0.723319,2.43038,62.61038,1,ok,,20260902,intraday_refine_v2,601606.SH,1,0.754598,0.133801,0,0.14955000000000002,0.0,0.580994,1.0,0.2,0.4049414238510063,0.5,0.7340000000000001,1.0,ok,ok,9,,A,0.5,0.51,0.58,0.48,0.51,0.88,0.37,1.0
603778.SH,国晟科技,光伏设备,20260902,10.75,10.0307,807086.78,12.5547,,1.71,69442214.78,1.0,U,10.75,8.79,1.0,45099475.0,10:10:00,15:00:00,1.0,59.9,59.9,59.9,0.723985,2.4997,62.3997,1,ok,,20260902,intraday_refine_v2,603778.SH,1,0.673035,0.088977,0,0.088977,0.0,0.555116,0.0,0.0,0.40701125895598755,0.5,0.57,1.0,ok,ok,9,,A,0.84,0.51,0.84,0.32,0.51,0.18,0.37,1.0
605577.SH,龙版传媒,出版,20260902,12.85,10.0171,266593.2,5.9983,,2.33,,1.0,U,12.85,10.51,0.0,74112375.0,09:39:00,15:00:00,0.0,58.22,58.22,58.22,0.788599,4.12798,62.34798,1,ok,,20260902,intraday_refine_v2,605577.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,0.5373287671232879,0.5,0.7,1.0,ok,ok,9,,A,0.72,0.51,0.4,0.58,0.51,0.46,0.77,1.0
002059.SZ,云南旅游,旅游及景,20260902,5.25,10.0629,710255.89,7.1715,,6.34,,1.0,U,5.25,4.29,1.0,42107625.0,09:51:00,15:00:00,1.0,60.62,60.62,60.62,0.67087,1.2934,61.9134,1,ok,,20260902,intraday_refine_v2,002059.SZ,1,0.6537139999999999,0.140857,0,0.1408572,0.0,0.29571400000000003,0.0,0.0,0.4374213836477992,0.5,0.7,1.0,ok,ok,9,,A,0.94,0.51,0.52,0.94,0.51,0.16,0.37,1.0
000628.SZ,高新发展,房屋建设,20260902,54.79,9.998,174555.63,9.0802,,1.45,59030935.09,1.0,U,54.79,44.83,0.0,132449291.0,10:44:00,15:00:00,0.0,58.02,58.02,58.02,0.74816,3.3592,61.3792,1,ok,,20260902,intraday_refine_v2,000628.SZ,1,0.6936150000000001,0.075256,0,0.0765,0.0,0.623718,0.0,0.0,0.4355450712708284,0.5,0.57,1.0,ok,ok,9,,A,0.38,0.51,0.66,0.28,0.51,0.72,0.77,1.0
603207.SH,小方制药,化学制药,20260902,27.94,10.0,131926.6,24.1611,,4.51,4366158.31,1.0,U,27.94,22.86,1.0,46511718.0,09:31:00,15:00:00,1.0,56.46,56.46,56.46,0.809135,4.8907,61.3507,1,ok,,20260902,intraday_refine_v2,603207.SH,1,0.7920090000000001,0.122661,0,0.122661,0.0,0.636696,1.0,0.2,0.8279527559055125,0.5,0.78,1.0,ok,ok,9,,A,0.42,0.51,0.78,0.9,0.51,0.22,0.37,1.0
002632.SZ,道明光学,塑料,20260902,9.88,10.0223,366088.49,6.3721,,2.71,,1.0,U,9.88,8.08,1.0,59452900.0,09:31:00,15:00:00,1.0,56.58,56.58,56.58,0.778849,4.26098,60.84098,1,ok,,20260902,intraday_refine_v2,002632.SZ,1,0.719919,0.096721,0,0.096721,0.0,0.516397,0.0,0.0,0.7306236080178178,0.5,0.7,1.0,ok,ok,9,,A,0.74,0.51,0.44,0.68,0.51,0.38,0.37,1.0
600828.SH,茂业商业,一般零售,20260902,4.81,10.0686,459920.56,2.6564,,3.2,60075211.099999994,1.0,U,4.81,3.93,1.0,63942216.0,09:30:00,15:00:00,1.0,55.7,55.7,55.7,0.808531,5.03062,60.73062,1,ok,,20260902,intraday_refine_v2,600828.SH,1,0.764687,0.140875,0,0.1408752,0.0,0.545624,1.0,0.2,1.0,0.5,0.78,1.0,ok,ok,9,,A,0.96,0.51,0.12,0.76,0.51,0.4,0.37,1.0
003005.SZ,竞业达,IT服务Ⅱ,20260902,20.0,10.011,43921.31,3.273,,0.55,39874878.0,1.0,U,20.0,16.36,0.0,180729380.0,09:30:00,15:00:00,0.0,54.32,54.32,54.32,0.858,6.296,60.616,1,ok,,20260902,intraday_refine_v2,003005.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.63,0.51,0.2,0.08,0.51,0.84,0.77,1.0
002536.SZ,飞龙股份,汽车零部件,20260902,58.07,10.0019,578042.75,10.6,,1.01,458781627.9,1.0,U,58.07,47.51,2.0,296064088.0,09:57:00,15:00:00,2.0,59.24,59.24,59.24,0.640105,0.9541,60.1941,1,ok,,20260902,intraday_refine_v2,002536.SZ,1,0.680373,0.199684,0,0.23115000000000002,0.0,0.501578,2.0,0.4,0.3045179011176356,0.5,0.622,1.0,ok,ok,9,,A,0.46,0.51,0.74,0.16,0.51,0.94,0.13999999999999999,1.0
600657.SH,信达地产,房地产开发,20260902,3.05,10.1083,1243778.28,4.3613,,2.92,20520835.43,1.0,U,3.05,2.49,1.0,72232845.0,10:46:00,15:00:00,1.0,59.82,59.82,59.82,0.616451,0.36502,60.18502,1,ok,,20260902,intraday_refine_v2,600657.SH,1,0.547369,0.204754,0,0.26287499999999997,0.0,0.22623000000000001,1.0,0.2,0.579963898916968,0.5,0.51,1.0,ok,ok,9,,A,1.0,0.51,0.32,0.7,0.51,0.42,0.37,1.0
002201.SZ,九鼎新材,玻璃玻纤,20260902,9.22,10.0239,425770.62,7.0723,,4.45,,1.0,U,9.22,7.54,3.0,49787243.0,09:47:00,15:00:00,3.0,56.38,56.38,56.38,0.723503,3.19406,59.57406,1,ok,,20260902,intraday_refine_v2,002201.SZ,1,0.715098,0.099935,0,0.099935,0.0,0.500325,0.0,0.0,0.39272076372315046,0.5,0.7,1.0,ok,ok,9,,A,0.78,0.51,0.5,0.88,0.51,0.26,0.05000000000000003,1.0
601086.SH,国芳集团,一般零售,20260902,11.1,10.0099,58020.0,0.8712,,0.32,24587838.99,1.0,U,11.1,9.08,0.0,306061410.0,09:30:00,15:00:00,0.0,52.1,52.1,52.1,0.858,6.74,58.84,1,ok,,20260902,intraday_refine_v2,601086.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.6,0.51,0.04,0.02,0.51,0.96,0.77,1.0
600869.SH,远东股份,电网设备,20260902,19.5,9.9831,1802350.34,8.1211,,0.68,,1.0,U,19.5,15.96,1.0,429871455.0,09:40:00,15:00:00,1.0,53.06,53.06,53.06,0.758669,4.56138,57.62138,1,ok,,20260902,intraday_refine_v2,600869.SH,1,0.741538,0.082308,0,0.082308,0.0,0.588462,0.0,0.0,0.45676818950930564,0.5,0.7,1.0,ok,ok,9,,A,0.2,0.51,0.56,0.1,0.51,1.0,0.37,1.0
002300.SZ,太阳电缆,电网设备,20260902,7.63,9.9424,567834.29,7.8616,,4.28,,1.0,U,7.63,6.25,2.0,117613382.0,09:47:00,15:00:00,2.0,50.32,50.32,50.32,0.773606,5.40812,55.72812,1,ok,,20260902,intraday_refine_v2,002300.SZ,1,0.8268179999999999,0.105455,0,0.105455,0.0,0.722726,1.0,0.2,0.4067723342939474,0.5,0.8,1.0,ok,ok,9,,A,0.04,0.51,0.54,0.86,0.51,0.7,0.13999999999999999,1.0
603375.SH,盛景微,半导体,20260902,43.33,10.0025,35563.42,5.5759,,2.27,,1.0,U,43.33,35.45,0.0,52685293.0,10:47:00,15:00:00,0.0,51.14,51.14,51.14,0.730165,4.3753,55.5153,1,ok,,20260902,intraday_refine_v2,603375.SH,1,0.681975,0.083016,0,0.08301640000000002,0.0,0.5849179999999999,0.0,0.0,0.3905940594059405,0.5,0.57,1.0,ok,ok,9,,A,0.48,0.51,0.38,0.56,0.51,0.3,0.77,1.0
605006.SH,山东玻纤,玻璃玻纤,20260902,15.96,9.9931,616804.58,9.437,,1.65,,1.0,U,15.96,13.06,2.0,75733647.0,09:43:00,15:00:00,2.0,49.88,49.88,49.88,0.750983,5.04366,54.92366,1,ok,,20260902,intraday_refine_v2,605006.SH,1,0.806331,0.119113,0,0.119113,0.0,0.654436,1.0,0.2,0.3879738111647138,0.5,0.8,1.0,ok,ok,9,,A,0.28,0.51,0.68,0.3,0.51,0.5,0.13999999999999999,1.0
001278.SZ,一彬科技,汽车零部件,20260902,18.22,10.0242,35367.29,4.1439,,1.88,,1.0,U,18.22,14.9,0.0,52553768.0,13:19:00,15:00:00,0.0,54.06,54.06,54.06,0.579153,0.77106,54.83106,1,ok,,20260902,intraday_refine_v2,001278.SZ,1,0.48548,0.178013,0,0.1780132,0.0,0.10993399999999999,0.0,0.0,0.4101449275362324,0.5,0.45,1.0,ok,ok,9,,A,0.8,0.51,0.3,0.42,0.51,0.28,0.77,1.0
600830.SH,香溢融通,多元金融,20260902,10.15,9.9675,380059.4,8.3654,,5.23,7489472.9,1.0,U,10.15,8.31,1.0,53512992.0,09:32:00,15:00:00,1.0,49.02,49.02,49.02,0.758703,5.37006,54.39006,1,ok,,20260902,intraday_refine_v2,600830.SH,1,0.7103449999999999,0.103103,0,0.10310340000000001,0.0,0.48448300000000005,0.0,0.0,0.6580173347778981,0.5,0.7,1.0,ok,ok,9,,A,0.1,0.51,0.6,0.92,0.51,0.32,0.37,1.0
002909.SZ,集泰股份,化学制品,20260902,7.28,9.9698,264078.09,6.9416,,1.16,,1.0,U,7.28,5.96,0.0,74416742.0,09:30:00,15:00:00,0.0,45.94,45.94,45.94,0.858,7.972,53.912,1,ok,,20260902,intraday_refine_v2,002909.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.12,0.51,0.48,0.18,0.51,0.48,0.77,1.0
000635.SZ,英 力 特,化学原料,20260902,7.94,9.9723,103189.0,2.8131,,2.5,8791046.0,1.0,U,7.94,6.5,0.0,93295000.0,09:30:00,15:00:00,0.0,45.82,45.82,45.82,0.858,7.996,53.816,1,ok,,20260902,intraday_refine_v2,000635.SZ,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.14,0.51,0.14,0.64,0.51,0.62,0.77,1.0
600903.SH,贵州燃气,燃气Ⅱ,20260902,7.07,9.9533,752417.45,6.4641,,1.81,,1.0,U,7.07,5.79,0.0,79676072.0,09:45:00,15:00:00,0.0,46.94,46.94,46.94,0.782697,6.26594,53.20594,1,ok,,20260902,intraday_refine_v2,600903.SH,1,0.726902,0.092065,0,0.09206500000000001,0.0,0.539675,0.0,0.0,0.7112752721617415,0.5,0.7,1.0,ok,ok,9,,A,0.06,0.51,0.46,0.38,0.51,0.54,0.77,1.0
601566.SH,九牧王,服装家纺,20260902,10.36,9.9788,488661.79,8.5038,,6.41,-15173142.93,1.0,U,10.36,8.48,2.0,46319497.0,09:35:00,15:00:00,2.0,47.72,47.72,47.72,0.744199,5.33998,53.05998,1,ok,,20260902,intraday_refine_v2,601566.SH,1,0.742453,0.153298,0,0.153298,0.0,0.48351,1.0,0.2,0.6984076433121025,0.5,0.772,1.0,ok,ok,9,,A,0.16,0.51,0.62,0.96,0.51,0.2,0.13999999999999999,1.0
