ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000029.SZ,深深房Ａ,区域地产,区域地产,20260609,U,24.54,24.54,20.08,0,36159051.0,94954,94954,36159051.0
000037.SZ,深南电A,火力发电,火力发电,20260609,U,11.39,11.39,9.32,0,82561554.0,102024,102024,82561554.0
000048.SZ,京基智农,农业综合,农业综合,20260609,U,16.21,16.21,13.27,0,37880776.0,130106,130106,37880776.0
000158.SZ,常山北明,软件服务,软件服务,20260609,U,15.3,15.3,12.52,0,116856779.0,95706,95706,116856779.0
000509.SZ,华塑控股,元器件,元器件,20260609,U,4.8,4.8,3.92,0,77747280.0,93157,93157,77747280.0
000571.SZ,新大洲A,煤炭开采,煤炭开采,20260609,U,5.73,5.73,4.69,0,27728203.0,130442,130442,27728203.0
000608.SZ,阳光股份,区域地产,区域地产,20260609,U,6.4,6.4,5.24,0,3343360.0,145657,145657,3343360.0
000636.SZ,风华高科,元器件,元器件,20260609,U,61.08,61.08,49.98,3,497227176.0,104627,130000,497227176.0
000670.SZ,盈方微,元器件,元器件,20260609,U,10.04,10.04,8.22,18,35501440.0,131333,134730,35501440.0
000681.SZ,视觉中国,互联网,互联网,20260609,U,24.75,24.75,20.25,0,124366844.0,95545,95545,124366844.0
000811.SZ,冰轮环境,工程机械,工程机械,20260609,U,32.14,32.14,26.3,4,53241934.0,130312,131715,53241934.0
000920.SZ,沃顿科技,塑料,塑料,20260609,U,12.98,12.98,10.62,0,96201270.0,93600,93600,96201270.0
001215.SZ,千味央厨,食品,食品,20260609,U,42.32,42.32,34.62,9,8794096.0,94915,140124,8794096.0
001269.SZ,欧晶科技,矿物制品,矿物制品,20260609,U,28.41,28.41,23.25,1,25679486.0,105633,110412,25679486.0
001369.SZ,双欣材料,化纤,化纤,20260609,U,14.88,14.88,12.18,3,32357051.0,132006,133403,32357051.0
001696.SZ,宗申动力,摩托车,摩托车,20260609,U,17.55,17.55,14.36,2,192484925.0,93742,94009,192484925.0
001896.SZ,豫能控股,火力发电,火力发电,20260609,U,21.56,21.56,17.64,1,149084705.0,143912,144930,149084705.0
002048.SZ,宁波华翔,汽车配件,汽车配件,20260609,U,29.25,29.25,23.93,14,23018404.0,135839,141800,23018404.0
002051.SZ,中工国际,建筑工程,建筑工程,20260609,U,12.23,12.23,10.01,0,66703435.0,95518,95518,66703435.0
002057.SZ,中钢天源,矿物制品,矿物制品,20260609,U,10.74,10.74,8.78,0,71731117.0,145357,145357,71731117.0
002080.SZ,中材科技,玻璃,玻璃,20260609,U,64.68,64.68,52.92,6,108466419.0,130118,131309,108466419.0
002129.SZ,TCL中环,电气设备,电气设备,20260609,U,9.81,9.81,8.03,0,147102912.0,103436,103436,147102912.0
002134.SZ,天津普林,元器件,元器件,20260609,U,28.59,28.59,23.39,6,5163354.0,112100,140700,5163354.0
002137.SZ,实益达,元器件,元器件,20260609,U,10.79,10.79,8.83,0,149744623.0,95212,95212,149744623.0
002138.SZ,顺络电子,元器件,元器件,20260609,U,61.23,61.23,50.09,8,80147988.0,130430,144348,80147988.0
002141.SZ,贤丰控股,农业综合,农业综合,20260609,U,3.33,3.33,2.73,0,88513398.0,93830,93830,88513398.0
002225.SZ,濮耐股份,其他建材,其他建材,20260609,U,4.58,4.58,3.74,2,35935596.0,134709,135700,35935596.0
002240.SZ,盛新锂能,小金属,小金属,20260609,U,46.88,46.88,38.36,0,197373707.0,142709,142709,197373707.0
002254.SZ,泰和新材,化纤,化纤,20260609,U,18.79,18.79,15.37,0,60595871.0,112927,112927,60595871.0
002263.SZ,大东南,塑料,塑料,20260609,U,4.03,4.03,3.29,1,64961182.0,93354,103954,64961182.0
002354.SZ,天娱数科,互联网,互联网,20260609,U,8.06,8.06,6.6,11,140121512.0,93348,140921,140121512.0
002362.SZ,汉王科技,软件服务,软件服务,20260609,U,19.68,19.68,16.1,1,51376608.0,93454,95609,51376608.0
002484.SZ,江海股份,元器件,元器件,20260609,U,91.98,91.98,75.26,10,19039860.0,130024,133227,19039860.0
002513.SZ,蓝丰生化,新型电力,新型电力,20260609,U,5.97,5.97,4.89,3,5008830.0,140942,141848,5008830.0
002515.SZ,金字火腿,食品,食品,20260609,U,7.36,7.36,6.02,3,28981619.0,93333,135142,28981619.0
002575.SZ,群兴玩具,文教休闲,文教休闲,20260609,U,6.17,6.17,5.05,0,46401688.0,95945,95945,46401688.0
002583.SZ,海能达,通信设备,通信设备,20260609,U,9.39,9.39,7.69,1,118080461.0,94730,94957,118080461.0
002584.SZ,西陇科学,化工原料,化工原料,20260609,U,7.88,7.88,6.44,1,37623840.0,101918,102415,37623840.0
002585.SZ,双星新材,塑料,塑料,20260609,U,12.2,12.2,9.98,0,130560191.0,100930,100930,130560191.0
002636.SZ,金安国纪,元器件,元器件,20260609,U,70.38,70.38,57.58,0,296466670.0,93054,93054,296466670.0
002669.SZ,康达新材,化工原料,化工原料,20260609,U,17.39,17.39,14.23,0,150534796.0,92500,92500,150534796.0
002676.SZ,顺威股份,家用电器,家用电器,20260609,U,5.82,5.82,4.76,0,45551976.0,94830,94830,45551976.0
002741.SZ,光华科技,化工原料,化工原料,20260609,U,28.31,28.31,23.17,0,190395960.0,130106,130106,190395960.0
002747.SZ,埃斯顿,机械基件,机械基件,20260609,U,37.53,37.53,30.71,0,267618548.0,94109,94109,267618548.0
002769.SZ,普路通,仓储物流,仓储物流,20260609,U,8.47,8.47,6.93,0,52660217.0,110909,110909,52660217.0
002771.SZ,真视通,软件服务,软件服务,20260609,U,16.92,16.92,13.84,0,25226028.0,95448,95448,25226028.0
002837.SZ,英维克,专用机械,专用机械,20260609,U,69.72,69.72,57.04,14,173483299.0,131321,133115,173483299.0
002859.SZ,洁美科技,元器件,元器件,20260609,U,88.33,88.33,72.27,6,15501915.0,130830,145548,15501915.0
002871.SZ,伟隆股份,机械基件,机械基件,20260609,U,21.58,21.58,17.66,0,107333158.0,93421,93421,107333158.0
002970.SZ,锐明技术,IT设备,IT设备,20260609,U,66.83,66.83,54.68,3,45270642.0,110057,111433,45270642.0
002971.SZ,和远气体,化工原料,化工原料,20260609,U,43.59,43.59,35.67,5,60373021.0,93536,102536,60373021.0
002976.SZ,瑞玛精密,汽车配件,汽车配件,20260609,U,31.27,31.27,25.59,0,52396637.0,93212,93212,52396637.0
