ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
000042.SZ,中洲控股,全国地产,全国地产,20260623,U,9.9,9.9,8.1,1,30800880.0,101036,101109,30800880.0,20260623,1min,241,1,10:11:00,15:00:00,1,0.0,1.2121,0,,0.0,57.7273,0.021594,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,000042.SZ,0,67.9682,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000042.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000070.SZ,特发信息,通信设备,通信设备,20260623,U,25.08,25.08,20.52,8,139768833.0,93257,143112,139768833.0,20260623,1min,241,1,09:33:00,15:00:00,2,3.0,2.6316,3,4.3333,88.6667,44.2439,0.083872,0.0,30,1.0,54.7333,1.0,1.0,high_open_board_risk,1.0,000070.SZ,0,59.9032,0,35.7233,0,12.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260623,intraday_refine_v2,000070.SZ,ok,ok,,1.0,ok,0.535,0.5499999999999999,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000551.SZ,创元科技,专用机械,专用机械,20260623,U,16.84,16.84,13.78,0,275657967.0,94100,94100,275657967.0,20260623,1min,241,1,09:41:00,15:00:00,1,0.0,1.1283,0,,0.0,58.2304,0.047412,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000551.SZ,0,73.9691,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000551.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000566.SZ,海南海药,化学制药,化学制药,20260623,U,4.08,4.08,3.34,1,37268821.0,93206,93300,37268821.0,20260623,1min,241,1,09:33:00,15:00:00,1,0.0,1.7157,0,,0.0,54.7059,0.126582,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000566.SZ,0,72.9118,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000566.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000571.SZ,新大洲A,煤炭开采,煤炭开采,20260623,U,6.41,6.41,5.25,0,21214420.0,101230,101230,21214420.0,20260623,1min,241,1,09:34:00,15:00:00,7,2.0,5.1482,2,9.5,68.5,34.0858,0.020706,0.0,31,0.0,63.7,1.0,1.0,neutral_limitup,1.0,000571.SZ,0,63.8907,0,28.72,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260623,intraday_refine_v2,000571.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000691.SZ,亚太实业,化工原料,化工原料,20260623,U,12.77,12.77,10.45,0,98732532.0,100806,100806,98732532.0,20260623,1min,241,1,10:09:00,15:00:00,1,0.0,0.3132,0,,0.0,63.1206,0.008998,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,000691.SZ,0,69.5862,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000691.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000756.SZ,新华制药,化学制药,化学制药,20260623,U,13.44,13.44,11.0,1,74124865.0,93206,93303,74124865.0,20260623,1min,241,1,09:33:00,15:00:00,1,0.0,1.1161,0,,0.0,58.3036,0.039691,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000756.SZ,0,73.9911,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000756.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000783.SZ,长江证券,证券,证券,20260623,U,9.46,9.46,7.74,0,203307499.0,93121,93121,203307499.0,20260623,1min,241,1,09:32:00,15:00:00,1,0.0,2.0085,0,,0.0,52.9493,0.090876,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000783.SZ,0,72.3848,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000783.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000813.SZ,德展健康,化学制药,化学制药,20260623,U,3.19,3.19,2.61,1,30145500.0,94939,101506,30145500.0,20260623,1min,241,1,09:48:00,15:00:00,5,2.0,2.1944,2,10.5,65.5,50.7589,0.01301,0.0,31,0.0,63.1,1.0,1.0,neutral_limitup,1.0,000813.SZ,0,68.6227,0,29.56,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260623,intraday_refine_v2,000813.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000882.SZ,华联股份,其他商业,其他商业,20260623,U,1.46,1.46,1.2,0,15340495.0,93009,93009,15340495.0,20260623,1min,241,1,09:31:00,15:00:00,1,0.0,2.0548,0,,0.0,52.6712,0.027742,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000882.SZ,0,72.3014,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260623,intraday_refine_v2,000882.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
