ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600851.SH,海欣股份,化学制药,20260401,8.62,9.949,146515.927,175132.33,2.3724,,1040482.8685,1.37,,1.0,U,8.62,7.06,0.0,43100862.0,101736,101736.0,0.0,82.052632,82.052632,9,,A,0.9298245614035088,0.9649122807017544,0.9649122807017544,0.543859649122807,0.5087719298245614,0.7368421052631579,0.30701754385964913,1.0
603121.SH,华培动力,汽车配件,20260401,18.06,9.9878,159660.918,92009.1,2.7179,,611391.8893,1.25,,1.0,U,18.06,14.78,0.0,57445248.0,130338,130338.0,0.0,77.842105,77.842105,9,,A,0.7719298245614035,0.9473684210526315,0.9298245614035088,0.5877192982456141,0.5087719298245614,0.6842105263157895,0.30701754385964913,1.0
605006.SH,山东玻纤,玻璃,20260401,9.67,10.0114,162975.657,169445.41,2.824,,580217.29,1.01,,1.0,U,9.67,7.91,0.0,35822901.0,93318,93318.0,0.0,73.315789,73.315789,9,,A,0.42105263157894735,0.9298245614035088,0.8947368421052632,0.7192982456140351,0.5087719298245614,0.8070175438596491,0.30701754385964913,1.0
600488.SH,津药药业,化学制药,20260401,5.76,9.9237,212279.37,368944.29,3.379,,628926.7277,0.86,-2539406.16,1.0,U,5.76,4.72,0.0,184673664.0,93013,93013.0,0.0,72.052632,72.052632,9,,A,0.9473684210526315,0.9122807017543859,0.8245614035087719,0.8070175438596491,0.5087719298245614,0.10526315789473684,0.30701754385964913,1.0
600545.SH,卓郎智能,纺织机械,20260401,4.0,9.8901,316850.288,807220.77,4.5149,,715164.8888,0.72,,1.0,U,4.0,3.28,0.0,96330200.0,93647,93647.0,0.0,71.596491,71.596491,9,,A,0.9824561403508771,0.7719298245614035,0.6842105263157895,0.8771929824561403,0.5087719298245614,0.3684210526315789,0.30701754385964913,1.0
601515.SH,衢州东峰,广告包装,20260401,4.55,9.9034,343980.391,785136.48,4.0798,,875634.1553,2.01,,1.0,U,4.55,3.73,0.0,53652207.0,140741,140741.0,0.0,71.385965,71.385965,9,,A,0.9649122807017544,0.7017543859649122,0.7368421052631579,0.3333333333333333,0.5087719298245614,0.7192982456140351,0.30701754385964913,1.0
603949.SH,雪龙集团,汽车配件,20260401,18.49,9.9941,336645.585,186315.02,8.8635,,389652.1694,1.2,,1.0,U,18.49,15.13,1.0,23649726.0,94753,143526.0,1.0,69.964912,69.964912,9,,A,0.7017543859649122,0.7368421052631579,0.47368421052631576,0.631578947368421,0.5087719298245614,0.9122807017543859,0.6842105263157895,1.0
600249.SH,两面针,日用化工,20260401,7.01,10.0471,50153.41,71545.52,1.3008,,385550.0,0.25,17106152.5,1.0,U,7.01,5.73,0.0,118268149.0,92503,92503.0,0.0,67.210526,67.210526,9,,A,0.21052631578947367,1.0,1.0,1.0,0.5087719298245614,0.24561403508771928,0.30701754385964913,1.0
000534.SZ,万泽股份,生物制药,20260401,38.98,9.9887,450668.834,118368.86,2.3675,,1986220.1154,0.48,,1.0,U,38.98,31.9,0.0,142639514.0,94512,94512.0,0.0,66.929825,66.929825,9,,A,0.7543859649122807,0.5964912280701754,0.9824561403508771,0.9122807017543859,0.5087719298245614,0.17543859649122806,0.30701754385964913,1.0
600724.SH,宁波富达,综合类,20260401,6.66,10.0826,266116.084,405108.12,2.8036,,962530.5533,2.27,1101003.22,1.0,U,6.66,5.45,1.0,37165450.0,93450,104326.0,1.0,65.684211,65.684211,9,,A,0.17543859649122806,0.8421052631578947,0.9122807017543859,0.24561403508771928,0.5087719298245614,0.7894736842105263,0.6842105263157895,1.0
603193.SH,润本股份,日用化工,20260401,24.46,9.982,274688.808,115430.16,11.1703,,989635.246,5.83,,1.0,U,24.46,20.02,2.0,42617660.0,130244,131341.0,2.0,65.368421,65.368421,9,,A,0.8596491228070176,0.8070175438596491,0.3157894736842105,0.05263157894736842,0.5087719298245614,0.7543859649122807,0.8245614035087719,1.0
002923.SZ,润都股份,化学制药,20260401,17.24,10.0191,145534.193,85986.3,3.3317,,577356.0251,0.9,,1.0,U,17.24,14.1,0.0,114602382.0,93603,93603.0,0.0,65.105263,65.105263,9,,A,0.3508771929824561,0.9824561403508771,0.8421052631578947,0.7894736842105263,0.5087719298245614,0.2631578947368421,0.30701754385964913,1.0
603727.SH,博迈科,石油开采,20260401,20.89,10.0053,266365.066,131835.97,4.6797,,588511.5697,0.76,,1.0,U,20.89,17.09,0.0,75369031.0,105045,105045.0,0.0,64.54386,64.54386,9,,A,0.47368421052631576,0.8245614035087719,0.6666666666666666,0.8333333333333334,0.5087719298245614,0.49122807017543857,0.30701754385964913,1.0
