ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000026.SZ,飞亚达,饰品,饰品,1→2,1.0,1→2,20260810,U,19.07,19.07,15.61,0,70301555.0,142818,142818,1/1,4.28,285069424.0,6952173178.31,7737919480.0,70301555.0,0.78,0.035,0.16,limit_list_d,1min,241,1,14:29:00,15:00:00,1,0.0,0.8915,0,,0.0,59.6513,18.2571,4.4526,0.05331,0.0,0.0,31,0.0,45.0,0.6314540000000001,0.09,neutral_limitup,1,000026.SZ,1.0,0,63.1454,0.6314540000000001,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,59.6513,0.596513,0.596513,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.4326989619377158,0.0,0.5,0.0,0.0,0.0,0.40348700000000004,0.0,20260810,intraday_refine_v2,000026.SZ,6.0,1.0,ok,ok,,1,0,1,0.7236436442906574,0.08069740000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000026.SZ
000428.SZ,华天酒店,酒店餐饮,酒店餐饮,1→2,1.0,1→2,20260810,U,4.32,4.32,3.54,0,55016007.0,102124,102124,1/1,5.18,217110359.0,4401760320.0,4401760320.0,55016007.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:22:00,15:00:00,1,0.0,3.4722,0,,0.0,44.1667,4.1107,5.0904,0.013432,0.0,0.0,31,0.0,57.0,0.639,0.1116666,neutral_limitup,1,000428.SZ,1.0,0,63.9,0.639,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,44.1667,0.441667,0.441667,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.3889312977099238,0.0,0.5,0.0,0.0,0.0,0.558333,0.0,20260810,intraday_refine_v2,000428.SZ,6.0,1.0,ok,ok,,1,0,1,0.6883730946564887,0.1116666,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000428.SZ
000506.SZ,招金黄金,贵金属,贵金属,2→3,2.0,2→3,20260810,U,19.94,19.94,16.32,0,38590041.0,135339,135339,2/2,13.08,2294767520.0,18518416802.34,18524614134.4,38590041.0,0.92,0.015,0.35,limit_list_d,1min,241,1,13:54:00,15:00:00,1,0.0,0.8526,0,,0.0,59.8847,18.8849,5.5868,0.028678,0.0,0.0,31,0.0,45.0,0.632154,0.09,neutral_limitup,1,000506.SZ,1.0,0,63.2154,0.632154,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,59.8847,0.598847,0.598847,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.49633204633204625,0.0,0.5,0.0,0.0,0.0,0.401153,0.0,20260810,intraday_refine_v2,000506.SZ,6.0,1.0,ok,ok,,1,0,1,0.7338654069498071,0.0802306,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000506.SZ
000537.SZ,绿发电力,电力,电力,1→2,1.0,1→2,20260810,U,8.32,8.32,6.8,1,90921176.0,93827,101121,1/1,2.98,501123360.0,17103572919.68,17103572961.28,90921176.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:39:00,15:00:00,2,1.0,2.6442,1,13.0,58.0,57.4346,8.1727,1.8018,0.007019,0.0,0.0,31,0.0,71.6,0.744504,0.16845000000000002,neutral_limitup,1,000537.SZ,1.0,0,74.4504,0.744504,1.0,0,22.46,0.22460000000000002,1.0,0,0.0,0.0,1.0,0,57.4346,0.574346,0.574346,1.0,0,1.0,1.0,1.0,0.716,0.0,0,,,0.5611111111111116,0.0,0.5,0.0,0.0,0.2,0.425654,0.0,20260810,intraday_refine_v2,000537.SZ,6.0,1.0,ok,ok,,1,0,1,0.7423870666666667,0.1351308,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000537.SZ
000656.SZ,金科股份,房地产开发,房地产开发,1→2,1.0,1→2,20260810,U,1.29,1.29,1.05,1,46272221.0,134351,140300,1/1,4.7,440807344.0,9787680219.03,13659463825.92,46272221.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:42:00,15:00:00,2,1.0,3.876,1,2.0,95.0,62.9942,1.2369,4.2889,0.01705,0.0,0.0,31,0.0,54.0,0.681983,0.1240116,neutral_limitup,1,000656.SZ,1.0,0,68.1983,0.681983,1.0,0,15.85,0.1585,1.0,0,0.0,0.0,1.0,0,62.9942,0.629942,0.629942,1.0,0,1.0,1.0,1.0,0.54,0.0,0,,,0.45,0.0,0.5,0.0,0.0,0.2,0.370058,0.0,20260810,intraday_refine_v2,000656.SZ,6.0,1.0,ok,ok,,1,0,1,0.7180833000000001,0.1240116,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000656.SZ
000710.SZ,贝瑞基因,医疗服务,医疗服务,1→2,1.0,1→2,20260810,U,9.99,9.99,8.17,0,85456458.0,93424,93424,1/1,6.39,205478932.0,3292003930.77,3531679505.28,85456458.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:35:00,15:00:00,1,0.0,1.9019,0,,0.0,53.5886,9.7574,2.3834,0.01474,0.0,0.0,31,0.0,70.0,0.725766,0.09282280000000001,neutral_limitup,1,000710.SZ,1.0,0,72.5766,0.725766,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,53.5886,0.535886,0.535886,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.5292951541850214,0.0,0.5,0.0,0.0,0.0,0.464114,0.0,20260810,intraday_refine_v2,000710.SZ,6.0,1.0,ok,ok,,1,0,1,0.7543012731277533,0.09282280000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000710.SZ
000802.SZ,北京文化,影视院线,影视院线,1→2,1.0,1→2,20260810,U,4.7,4.7,3.84,1,94861463.0,92500,93218,1/1,14.28,479987088.0,3363056823.5,3364731203.2,94861463.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,4.2553,0,,0.0,39.4681,4.6971,0.0616,0.002286,0.0,0.0,31,0.0,70.0,0.683404,0.1210638,neutral_limitup,1,000802.SZ,1.0,0,68.3404,0.683404,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,39.4681,0.394681,0.394681,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.6053189999999999,0.0,20260810,intraday_refine_v2,000802.SZ,6.0,1.0,ok,ok,,1,0,1,0.7839574000000001,0.1210638,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000802.SZ
000859.SZ,国风新材,塑料,塑料,1→2,1.0,1→2,20260810,U,9.53,9.53,7.79,0,46764663.0,110636,110636,1/1,8.08,657407296.0,8538167832.63,8538653872.16,46764663.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:07:00,15:00:00,1,0.0,2.9381,0,,0.0,47.3715,9.0832,4.9185,0.034745,0.0,0.0,31,0.0,45.0,0.594614,0.105257,neutral_limitup,1,000859.SZ,1.0,0,59.4614,0.594614,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,47.3715,0.473715,0.473715,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.45,0.0,0.5,0.0,0.0,0.0,0.526285,0.0,20260810,intraday_refine_v2,000859.SZ,6.0,1.0,ok,ok,,1,0,1,0.6906272000000001,0.105257,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000859.SZ
000973.SZ,佛塑科技,塑料,塑料,1→2,1.0,1→2,20260810,U,13.68,13.68,11.2,0,100678370.0,143124,143124,1/1,8.57,1082880896.0,13234348979.28,33628678986.24,100678370.0,0.78,0.035,0.16,limit_list_d,1min,241,1,14:32:00,15:00:00,1,0.0,0.4386,0,,0.0,62.3684,13.0624,4.7282,0.139587,0.8106,0.0,29,0.12,17.0,0.483605,0.14400000000000002,weak_limitup,1,000973.SZ,1.0,0,48.3605,0.483605,1.0,0,19.2,0.192,1.0,0,12.0,0.12,1.0,0,62.3684,0.623684,0.623684,1.0,0,0.0,0.0,1.0,0.17,0.0,0,,,0.47411575562701036,0.0,0.5,0.0,0.0,0.0,0.376316,0.0,20260810,intraday_refine_v2,000973.SZ,6.0,1.0,ok,ok,,1,0,1,0.6669356633440516,0.1112632,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000973.SZ
001222.SZ,源飞宠物,文娱用品,文娱用品,1→2,1.0,1→2,20260810,U,15.41,15.41,12.61,0,20510093.0,102133,102133,1/1,6.06,101861345.0,1741309735.85,2941614900.0,20510093.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:22:00,15:00:00,1,0.0,2.401,0,,0.0,50.5938,14.8732,3.609,0.015755,0.0,0.0,31,0.0,57.0,0.6582810000000001,0.09881240000000001,neutral_limitup,1,001222.SZ,1.0,0,65.8281,0.6582810000000001,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,50.5938,0.505938,0.505938,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.44571734475374775,0.0,0.5,0.0,0.0,0.0,0.494062,0.0,20260810,intraday_refine_v2,001222.SZ,6.0,1.0,ok,ok,,1,0,1,0.7155295017130622,0.09881240000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001222.SZ
