ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603949.SH,雪龙集团,汽车配件,20260310,19.49,9.9887,139787.307,73354.0,3.4896,,410725.84,2.33,,1.0,U,19.49,15.95,0.0,17038158.0,95300,95300,0.0,76.982143,76.982143,9,,A,0.8214285714285714,0.9285714285714286,0.8035714285714286,0.16071428571428573,0.5089285714285714,0.9821428571428571,0.33035714285714285,1.0
002760.SZ,凤形股份,机械基件,20260310,25.23,9.9826,129342.543,52711.12,4.8812,,272455.5052,0.91,,1.0,U,25.23,20.65,0.0,69301764.0,100836,100836,0.0,75.803571,75.803571,9,,A,0.8571428571428571,0.9464285714285714,0.625,0.6964285714285714,0.5089285714285714,0.75,0.33035714285714285,1.0
600726.SH,华电能源,火力发电,20260310,3.21,9.9315,504528.475,1618916.8,2.1657,,2538254.9234,1.71,,1.0,U,3.21,2.63,0.0,40865547.0,94633,94633,0.0,75.410714,75.410714,9,,A,1.0,0.5892857142857143,0.9285714285714286,0.2857142857142857,0.5089285714285714,0.8928571428571429,0.33035714285714285,1.0
601789.SH,宁波建工,建筑工程,20260310,6.64,9.9338,156683.283,235968.8,2.1712,,1012196.2063,0.47,,1.0,U,6.64,5.44,0.0,361686244.0,92503,92503,0.0,74.660714,74.660714,9,,A,0.9821428571428571,0.9107142857142857,0.9107142857142857,0.9375,0.5089285714285714,0.05357142857142857,0.33035714285714285,1.0
605268.SH,王力安防,家居用品,20260310,16.86,9.9804,73212.915,43424.03,0.9858,,752466.015,0.72,,1.0,U,16.86,13.8,0.0,709069167.0,92502,92502,0.0,74.160714,74.160714,9,,A,0.875,0.9821428571428571,0.9821428571428571,0.8392857142857143,0.5089285714285714,0.017857142857142856,0.33035714285714285,1.0
002636.SZ,金安国纪,元器件,20260310,27.87,9.9842,439376.465,161749.12,2.2331,,2028936.0,0.47,,1.0,U,27.87,22.81,0.0,103282178.0,94154,94154,0.0,72.410714,72.410714,9,,A,0.8392857142857143,0.6428571428571429,0.8928571428571429,0.9375,0.5089285714285714,0.48214285714285715,0.33035714285714285,1.0
603803.SH,瑞斯康达,通信设备,20260310,11.0,10.0,119550.145,108681.95,2.5579,,467371.9127,1.08,,1.0,U,11.0,9.0,0.0,109409509.0,92503,92503,0.0,69.553571,69.553571,9,,A,0.5357142857142857,0.9642857142857143,0.8571428571428571,0.5714285714285714,0.5089285714285714,0.4642857142857143,0.33035714285714285,1.0
600769.SH,祥龙电业,水务,20260310,13.65,9.9919,296473.631,222098.0,5.923,,511843.878,3.24,,1.0,U,13.65,11.17,2.0,41622494.0,111722,141231,2.0,68.232143,68.232143,9,,A,0.7857142857142857,0.7321428571428571,0.5357142857142857,0.07142857142857142,0.5089285714285714,0.8571428571428571,0.8482142857142857,1.0
002993.SZ,奥海科技,元器件,20260310,50.08,9.9934,416290.151,85877.0,3.6015,,1382408.32,1.56,,1.0,U,50.08,40.98,0.0,55239742.0,130009,130009,0.0,67.732143,67.732143,9,,A,0.7142857142857143,0.6607142857142857,0.7678571428571429,0.3392857142857143,0.5089285714285714,0.7857142857142857,0.33035714285714285,1.0
000014.SZ,沙河股份,全国地产,20260310,14.31,9.9923,188622.03,136065.95,5.6215,,346368.1465,1.92,,1.0,U,14.31,11.71,0.0,76162742.0,112727,112727,0.0,66.482143,66.482143,9,,A,0.75,0.875,0.5535714285714286,0.20535714285714285,0.5089285714285714,0.6964285714285714,0.33035714285714285,1.0
