ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000019.SZ,深粮控股,农产品加,农产品加,1→2,1.0,1→2,20260901,U,7.92,7.92,6.48,1,126509581.0,93336,93415,1/1,6.01,193817809.0,3296374543.44,9128079164.16,126509581.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:34:00,15:00:00,1,0.0,2.7778,0,,0.0,48.3333,7.7431,2.284,0.018381,0.0,0.0,31,0.0,70.0,0.71,0.1033334,neutral_limitup,1,000019.SZ,1.0,0,71.0,0.71,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,48.3333,0.483333,0.483333,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.42500000000000004,0.0,0.5,0.0,0.0,0.0,0.516667,0.0,20260901,intraday_refine_v2,000019.SZ,6.0,1.0,ok,ok,,1,0,1,0.7234166000000001,0.1033334,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000019.SZ
000158.SZ,常山北明,IT服务Ⅱ,IT服务Ⅱ,1→2,1.0,1→2,20260901,U,13.88,13.88,11.36,0,158304176.0,133003,133003,1/1,5.92,1266982944.0,22078133792.6,22188800073.6,158304176.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:31:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,13.4611,3.1116,0.034042,0.0,0.0,31,0.0,45.0,0.6475,0.09,neutral_limitup,1,000158.SZ,1.0,0,64.75,0.6475,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.4547543581616494,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260901,intraday_refine_v2,000158.SZ,6.0,1.0,ok,ok,,1,0,1,0.7424631537242474,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000158.SZ
000505.SZ,京粮控股,农产品加,农产品加,1→2,1.0,1→2,20260901,U,7.74,7.74,6.34,0,108657703.0,93127,93127,1/1,6.52,328559552.0,5123688442.74,5626594981.44,108657703.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:32:00,15:00:00,1,0.0,3.3592,0,,0.0,44.845,7.6103,1.7046,0.020344,0.0,0.0,31,0.0,70.0,0.699535,0.11031,neutral_limitup,1,000505.SZ,1.0,0,69.9535,0.699535,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,44.845,0.44845,0.44845,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.3988636363636369,0.0,0.5,0.0,0.0,0.0,0.55155,0.0,20260901,intraday_refine_v2,000505.SZ,6.0,1.0,ok,ok,,1,0,1,0.7093800454545456,0.11031,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000505.SZ
000536.SZ,华映科技,光学光电,光学光电,1→2,1.0,1→2,20260901,U,3.96,3.96,3.24,1,134116646.0,130612,130742,1/1,6.53,686534880.0,10941806763.36,10953489888.0,134116646.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:07:00,15:00:00,1,0.0,2.0202,0,,0.0,52.8788,3.8079,3.994,0.026404,0.0,0.0,31,0.0,45.0,0.611136,0.0942424,neutral_limitup,1,000536.SZ,1.0,0,61.1136,0.611136,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,52.8788,0.528788,0.528788,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.4833333333333332,0.0,0.5,0.0,0.0,0.0,0.47121199999999996,0.0,20260901,intraday_refine_v2,000536.SZ,6.0,1.0,ok,ok,,1,0,1,0.7115984000000001,0.0942424,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000536.SZ
000560.SZ,我爱我家,房地产服务,房地产服务,3→4,3.0,3→4,20260901,U,3.19,3.19,2.61,5,46942716.0,93300,112651,5/10,37.08,2721501088.0,7473175099.61,7514047705.12,46942716.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:33:00,15:00:00,6,6.0,3.7618,6,12.8333,58.5,0.0,3.1332,1.8141,0.004841,0.0,0.0,31,0.0,21.7,0.34765,0.45,high_open_board_risk,1,000560.SZ,1.0,0,34.765,0.34765,1.0,0,57.12,0.5711999999999999,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,6.0,6.0,1.0,0.217,0.0,0,,,0.7603448275862068,0.0,0.5,0.0,0.0,1.0,1.0,0.0,20260901,intraday_refine_v2,000560.SZ,6.0,1.0,ok,ok,,1,0,1,0.41834672413793106,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000560.SZ
000564.SZ,供销大集,一般零售,一般零售,1→2,1.0,1→2,20260901,U,1.66,1.66,1.36,0,221017052.0,94018,94018,1/1,3.16,773429264.0,25057500011.5,29976385177.6,221017052.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:39:00,15:00:00,2,0.0,2.4096,0,,0.0,50.5422,1.6221,2.3341,0.017167,0.0,0.0,31,0.0,70.0,0.716627,0.09891559999999999,neutral_limitup,1,000564.SZ,1.0,0,71.6627,0.716627,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,50.5422,0.505422,0.505422,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.45,0.0,0.5,0.0,0.0,0.0,0.49457799999999996,0.0,20260901,intraday_refine_v2,000564.SZ,6.0,1.0,ok,ok,,1,0,1,0.7335725000000001,0.09891559999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000564.SZ
000596.SZ,古井贡酒,白酒Ⅱ,白酒Ⅱ,1→2,1.0,1→2,20260901,U,100.88,100.88,82.54,0,90518615.0,102106,102106,1/1,1.89,760872752.0,41219568000.0,53325168000.0,90518615.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:22:00,15:00:00,1,0.0,0.2082,0,,0.0,63.751,98.4239,2.4954,0.058005,0.0,0.0,31,0.0,57.0,0.6977530000000001,0.0765,neutral_limitup,1,000596.SZ,1.0,0,69.7753,0.6977530000000001,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,63.751,0.63751,0.63751,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.46112201504743244,0.0,0.5,0.0,0.0,0.0,0.36249,0.0,20260901,intraday_refine_v2,000596.SZ,6.0,1.0,ok,ok,,1,0,1,0.7559962022571148,0.07249799999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000596.SZ
000635.SZ,英 力 特,化学原料,化学原料,1→2,1.0,1→2,20260901,U,7.22,7.22,5.9,0,100684257.0,92500,92500,1/1,0.84,22285339.0,2648439071.52,2845644707.52,100684257.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,7.22,0.0,0.063662,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000635.SZ,1.0,0,76.0,0.76,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260901,intraday_refine_v2,000635.SZ,6.0,1.0,ok,ok,,1,0,1,0.858,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000635.SZ
000711.SZ,京蓝科技,环境治理,环境治理,1→2,1.0,1→2,20260901,U,6.48,6.48,5.3,1,164098878.0,93918,94000,2/3,5.02,748389632.0,15273456292.8,19138661959.68,164098878.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:40:00,15:00:00,1,0.0,0.7716,0,,0.0,60.3704,6.3312,2.3498,0.006797,0.0,0.0,31,0.0,70.0,0.746111,0.0792592,neutral_limitup,1,000711.SZ,1.0,0,74.6111,0.746111,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,60.3704,0.603704,0.603704,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.551867572156198,0.0,0.5,0.0,0.0,0.0,0.396296,0.0,20260901,intraday_refine_v2,000711.SZ,6.0,1.0,ok,ok,,1,0,1,0.7773542358234297,0.0792592,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000711.SZ
000713.SZ,国投丰乐,种植业,种植业,1→2,1.0,1→2,20260901,U,7.14,7.14,5.84,0,95613503.0,145348,145348,1/1,11.89,507614176.0,4384066957.2,5699287030.08,95613503.0,0.78,0.035,0.16,limit_list_d,1min,241,1,14:54:00,15:00:00,1,0.0,1.1204,0,,0.0,58.2773,6.9501,2.7325,0.279364,2.439,0.0,7,0.298856,12.5286,0.40649700000000005,0.18256575,weak_limitup,1,000713.SZ,1.0,0,40.6497,0.40649700000000005,1.0,0,24.3421,0.243421,1.0,0,29.8856,0.298856,1.0,0,58.2773,0.582773,0.582773,1.0,0,0.0,0.0,1.0,0.125286,0.0,0,,,0.45,0.0,0.5,0.0,0.0,0.0,0.417227,0.0,20260901,intraday_refine_v2,000713.SZ,6.0,1.0,ok,ok,,1,0,1,0.5962325,0.17310219999999998,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000713.SZ
